runner_step,actor_rank,mode,signal_mode,warmup,history_steps,history_count,history_queries,history_mean,history_std,position_center_median,position_scale_median,current_count,current_mean,current_std,valid_queries_local,weight_min,weight_p05,weight_mean,weight_p50,weight_p95,weight_max,weight_below_one_fraction,weight_above_one_fraction,residual_p05,residual_p50,residual_p95,z_low_clip_fraction,z_high_clip_fraction,positive_adv_weight_mean,negative_adv_weight_mean,actor_grad_norm,actor_clip_fraction,actor_approx_kl,actor_ratio,actor_policy_loss
14,1,apply,per_h_robust_residual,0,5,256000,5120,-4.274708525027381,0.634246430728968,-4.3552703857421875,0.5791820287704468,51200,-4.2289042369113305,0.6061026768996418,258,0.0,0.45159465074539185,1.1907298564910889,1.1722264289855957,2.0,2.0,0.3645736575126648,0.6354263424873352,-1.0968106985092163,0.34445273876190186,2.0,0.0017829457065090537,0.06868217140436172,1.1219667196273804,1.3683679103851318,41.272727966308594,0.09283377975225449,0.026761341840028763,0.9964718818664551,0.0027283616364002228
15,1,apply,per_h_robust_residual,0,5,256000,5120,-4.253186162977246,0.6312074612741048,-4.339297294616699,0.5734645128250122,51200,-4.2166149641608355,0.5912652395458887,205,0.0,0.45377057790756226,1.182256817817688,1.1790440082550049,2.0,2.0,0.3543414771556854,0.645658552646637,-1.0924588441848755,0.35808807611465454,2.0,0.0015609755646437407,0.05453658476471901,1.1321340799331665,1.3297330141067505,42.214908599853516,0.12974892556667328,0.034276995807886124,1.0014599561691284,0.006459118332713842
16,1,apply,per_h_robust_residual,0,5,256000,5120,-4.231457936160266,0.6196241597484885,-4.319455623626709,0.5673768520355225,51200,-4.152755493783625,0.6150744875093622,179,0.0,0.446358323097229,1.1362923383712769,1.1161718368530273,1.9526313543319702,2.0,0.40122905373573303,0.5987709760665894,-1.107283353805542,0.2323436737060547,1.9052627086639404,0.001899441354908049,0.04268156364560127,1.1041197776794434,1.2350033521652222,36.944679260253906,0.14004413783550262,0.020067643374204636,1.0164506435394287,0.0004528517310973257
17,1,apply,per_h_robust_residual,0,5,256000,5120,-4.214054112742189,0.6134143514367705,-4.305070877075195,0.5572224259376526,51200,-4.187375418851152,0.549433340564872,76,0.0,0.46280360221862793,1.204749345779419,1.1722514629364014,2.0,2.0,0.3623684346675873,0.6376315951347351,-1.0743927955627441,0.34450310468673706,2.0,0.0031578948255628347,0.09710526466369629,1.170533299446106,1.333059310913086,29.855876922607422,0.1668759286403656,0.022393278777599335,1.0123512744903564,-0.0028875800780951977
18,1,apply,per_h_robust_residual,0,5,256000,5120,-4.20670535104163,0.5987707821392986,-4.292763710021973,0.538738489151001,51200,-4.17411353475647,0.5120125731576227,81,0.0,0.4478295147418976,1.197803020477295,1.154531478881836,2.0,2.0,0.3728395104408264,0.6271604895591736,-1.10434091091156,0.30906277894973755,2.0,0.00296296295709908,0.09580247104167938,1.112645149230957,1.3042502403259277,31.056324005126953,0.1925138682126999,0.03883500397205353,1.00276780128479,-0.000921873317565769
19,1,apply,per_h_robust_residual,0,5,256000,5120,-4.191952729692683,0.5767416728603809,-4.2772016525268555,0.5201542377471924,51200,-4.202319810236804,0.5212386489513486,52,0.0,0.37884294986724854,1.0830647945404053,1.0486490726470947,1.9197652339935303,2.0,0.45192307233810425,0.5480769276618958,-1.242314100265503,0.09729810804128647,1.83953058719635,0.005384615156799555,0.03692307695746422,1.0546855926513672,1.1469179391860962,29.74090003967285,0.2255626767873764,0.05787055194377899,0.9684165716171265,0.0007180622196756303
20,1,apply,per_h_robust_residual,0,5,256000,5120,-4.186635844357777,0.5596578912888877,-4.266211032867432,0.5075758099555969,51200,-4.1538221046549735,0.547050449088824,80,0.0,0.5474438071250916,1.3179562091827393,1.3128626346588135,2.0,2.0,0.2784999907016754,0.7214999794960022,-0.9051123857498169,0.625725269317627,2.0,0.0005000000237487257,0.1525000035762787,1.2588691711425781,1.455825924873352,31.392385482788086,0.1764255315065384,0.017954349517822266,1.0052847862243652,0.0015770448371767998
21,1,apply,per_h_robust_residual,0,5,256000,5120,-4.174077272456605,0.5504804795832018,-4.256653785705566,0.49686917662620544,51200,-4.144419088815339,0.5276487640413451,153,0.0,0.391821950674057,1.1480402946472168,1.1404378414154053,2.0,2.0,0.38771241903305054,0.6122875809669495,-1.2163561582565308,0.28087562322616577,2.0,0.0052287583239376545,0.06575163453817368,1.1063730716705322,1.2834584712982178,52.14409637451172,0.13344675302505493,0.03409847989678383,1.011648416519165,0.0026466972194612026
22,1,apply,per_h_robust_residual,0,5,256000,5120,-4.172409991462948,0.532099892031898,-4.252970218658447,0.4859262704849243,51200,-4.128985334245954,0.5243697075933651,78,0.0,0.40119755268096924,1.1801408529281616,1.1764485836029053,2.0,2.0,0.3700000047683716,0.6299999952316284,-1.1976048946380615,0.352897047996521,2.0,0.0033333334140479565,0.07102563977241516,1.110851764678955,1.33604097366333,33.303367614746094,0.1813926100730896,0.038256384432315826,1.023806095123291,0.0027522570453584194
23,1,apply,per_h_robust_residual,0,5,256000,5120,-4.160731974541908,0.5272035520480758,-4.245480060577393,0.48489540815353394,51200,-4.104554694442777,0.5474819056856697,108,0.0,0.3627847731113434,1.1858024597167969,1.1884921789169312,2.0,2.0,0.3696296215057373,0.6303703784942627,-1.2744303941726685,0.3769844174385071,2.0,0.005185185000300407,0.08462963253259659,1.1597908735275269,1.218316674232483,41.02134323120117,0.13041914999485016,0.04698411375284195,0.9944690465927124,0.0053606717847287655
24,1,apply,per_h_robust_residual,0,5,256000,5120,-4.14682020647917,0.5346600083482366,-4.231645584106445,0.4869731664657593,51200,-4.117485581168439,0.4906911710399829,127,0.0,0.4459897577762604,1.1914258003234863,1.1649086475372314,2.0,2.0,0.36173227429389954,0.6382676959037781,-1.1080204248428345,0.3298172950744629,2.0,0.004251968581229448,0.07527559250593185,1.1667344570159912,1.2787266969680786,36.424346923828125,0.15466777980327606,0.03587998077273369,1.009718418121338,0.00021609713439829648
25,1,apply,per_h_robust_residual,0,5,256000,5120,-4.129853360665496,0.5281544591785906,-4.217217445373535,0.46898388862609863,51200,-4.076398073718883,0.4864355167214441,79,0.0,0.47721347212791443,1.2247220277786255,1.220334529876709,2.0,2.0,0.3445569574832916,0.655443012714386,-1.045573115348816,0.44066914916038513,2.0,0.0015189873520284891,0.08126582205295563,1.144310474395752,1.3711858987808228,39.36712646484375,0.146004319190979,0.04045124351978302,1.0095733404159546,0.007910188287496567
26,1,apply,per_h_robust_residual,0,5,256000,5120,-4.114368554478278,0.5163671276779287,-4.199211597442627,0.4609317183494568,51200,-4.060613384273601,0.5155867511421545,206,0.0,0.4674643576145172,1.2249977588653564,1.2053797245025635,2.0,2.0,0.34048542380332947,0.6595145463943481,-1.0650712251663208,0.4107593297958374,2.0,0.002330097137019038,0.0953398048877716,1.1864453554153442,1.3518991470336914,39.01646423339844,0.1485164761543274,0.03627762570977211,1.0023691654205322,0.0011229345109313726
27,1,apply,per_h_robust_residual,0,5,256000,5120,-4.097607413569931,0.5140376322756527,-4.1803083419799805,0.45130735635757446,51200,-4.049155971766449,0.5015305187886895,132,0.0,0.404590368270874,1.1824771165847778,1.1680850982666016,2.0,2.0,0.36318182945251465,0.6368181705474854,-1.190819263458252,0.3361703157424927,2.0,0.004545454401522875,0.07848484814167023,1.1355236768722534,1.2646456956863403,36.56940460205078,0.1812768578529358,0.01129631232470274,1.0341274738311768,0.0016720832791179419
28,1,apply,per_h_robust_residual,0,5,256000,5120,-4.08164154107403,0.5094764235755697,-4.16354513168335,0.44694048166275024,51200,-4.04828503792407,0.4982308405706319,76,0.0,0.43788808584213257,1.1758404970169067,1.1543688774108887,2.0,2.0,0.3723684251308441,0.6276316046714783,-1.1242238283157349,0.30873793363571167,2.0,0.0055263158865273,0.06842105090618134,1.1032158136367798,1.4481828212738037,31.73896598815918,0.15087398886680603,0.06907657533884048,0.9725855588912964,0.00290089868940413
29,1,apply,per_h_robust_residual,0,5,256000,5120,-4.070387609770289,0.4992560571881781,-4.150730133056641,0.44090667366981506,51200,-4.068298149455805,0.4836141249330935,132,0.0,0.35753583908081055,1.1926124095916748,1.1741018295288086,2.0,2.0,0.39348486065864563,0.6065151691436768,-1.284928321838379,0.3482034206390381,2.0,0.004848484881222248,0.11909090727567673,1.1454343795776367,1.2751737833023071,38.276241302490234,0.18700635433197021,0.028312893584370613,1.0180535316467285,0.0007118437206372619
30,1,apply,per_h_robust_residual,0,5,256000,5120,-4.0605501234277614,0.49733089908843686,-4.141249656677246,0.4401737451553345,51200,-4.0847878291341475,0.4649047337465105,51,0.0,0.31388217210769653,1.0446746349334717,1.0066864490509033,1.9556868076324463,2.0,0.4937254786491394,0.5062745213508606,-1.372235655784607,0.013372877612709999,1.9113736152648926,0.006666666828095913,0.04117647185921669,1.0223485231399536,1.1172350645065308,30.8282527923584,0.16759955883026123,0.05973350629210472,0.9823076128959656,0.003915490582585335
31,1,apply,per_h_robust_residual,0,5,256000,5120,-4.062228074510815,0.4932604275071502,-4.144500732421875,0.4403688609600067,51200,-4.0485478158225305,0.4656169523864248,182,0.0,0.37880823016166687,1.1739555597305298,1.1545820236206055,2.0,2.0,0.37593406438827515,0.6240659356117249,-1.2423834800720215,0.30916401743888855,2.0,0.005494505632668734,0.08263736218214035,1.118361234664917,1.299042820930481,39.82701110839844,0.161250039935112,0.06271009147167206,0.9908804893493652,0.009229715913534164
32,1,apply,per_h_robust_residual,0,5,256000,5120,-4.0598149608206,0.4832502709329391,-4.126935958862305,0.4395564794540405,51200,-4.010755351476837,0.48835784378818986,126,0.0,0.44361206889152527,1.1532319784164429,1.1188074350357056,2.0,2.0,0.397301584482193,0.6026983857154846,-1.1127759218215942,0.23761489987373352,2.0,0.0019047618843615055,0.07015872746706009,1.1381903886795044,1.2171586751937866,44.90248489379883,0.13557223975658417,0.038061343133449554,1.0181090831756592,0.01315288245677948
33,1,apply,per_h_robust_residual,0,5,256000,5120,-4.0521348367626775,0.48096007189587153,-4.122622489929199,0.43332639336586,51200,-4.010972126244451,0.4995859078422388,108,0.0,0.47659832239151,1.2402806282043457,1.2209995985031128,2.0,2.0,0.3337036967277527,0.6662963032722473,-1.04680335521698,0.44199928641319275,2.0,0.0024074073880910873,0.09981481730937958,1.1613308191299438,1.3389676809310913,38.71784591674805,0.185509592294693,0.024038661271333694,1.0204315185546875,0.00016690287156961858
34,1,apply,per_h_robust_residual,0,5,256000,5120,-4.044672254426754,0.48153217124501835,-4.11167049407959,0.4303717613220215,51200,-3.997456660788739,0.49402073952963504,105,0.0,0.5086892247200012,1.327457070350647,1.3011231422424316,2.0,2.0,0.29961904883384705,0.7003809809684753,-0.9826215505599976,0.6022461652755737,2.0,0.002476190449669957,0.20514285564422607,1.281990885734558,1.4146004915237427,34.61789321899414,0.12015129625797272,0.05769690126180649,0.9812363386154175,0.004387441091239452
35,1,apply,per_h_robust_residual,0,5,256000,5120,-4.030503956693341,0.48377834904709976,-4.0988922119140625,0.4239734411239624,51200,-3.9878200380899944,0.43618583242276787,50,0.0,0.4089803397655487,1.1402949094772339,1.1268446445465088,1.9575210809707642,2.0,0.3887999951839447,0.6111999750137329,-1.1820392608642578,0.253689169883728,1.9150424003601074,0.0020000000949949026,0.04399999976158142,1.1103522777557373,1.2974939346313477,33.938411712646484,0.17483089864253998,0.0597069226205349,0.9940756559371948,0.004645016975700855
36,1,apply,per_h_robust_residual,0,5,256000,5120,-4.011110398484511,0.4777706042820713,-4.075091361999512,0.41445988416671753,51200,-3.9805841109651374,0.47698335468157876,163,0.0,0.37349769473075867,1.1737339496612549,1.1521437168121338,2.0,2.0,0.3860122561454773,0.6139877438545227,-1.2530046701431274,0.30428755283355713,2.0,0.0074846623465418816,0.10000000149011612,1.1463444232940674,1.2050879001617432,32.093788146972656,0.18714281916618347,0.025277219712734222,1.024068832397461,-0.003236047923564911
37,1,apply,per_h_robust_residual,0,5,256000,5120,-3.997517657513032,0.4797174599388906,-4.063405513763428,0.4119139313697815,51200,-3.985445113366004,0.45216440376455563,106,0.0,0.35688143968582153,1.143784761428833,1.1290266513824463,2.0,2.0,0.40150943398475647,0.5984905958175659,-1.286237120628357,0.2580532133579254,2.0,0.004905660171061754,0.07509434223175049,1.0567339658737183,1.2874184846878052,35.93778610229492,0.21444693207740784,0.08662209659814835,0.9911068677902222,0.008443730883300304
38,1,apply,per_h_robust_residual,0,5,256000,5120,-3.992455609890865,0.4725348366932331,-4.056066513061523,0.40975356101989746,51200,-3.983488216850674,0.4787040066926688,100,0.0,0.4194478988647461,1.2034865617752075,1.1721161603927612,2.0,2.0,0.36079999804496765,0.63919997215271,-1.1611042022705078,0.34423238039016724,2.0,0.0034000000450760126,0.09640000015497208,1.192178726196289,1.2628533840179443,38.44948959350586,0.16043245792388916,0.06687340885400772,0.9801642894744873,0.007733728736639023
39,1,apply,per_h_robust_residual,0,5,256000,5120,-3.9869588280121095,0.468103361632344,-4.053178787231445,0.40879467129707336,51200,-3.9630336016556247,0.4570012242254741,152,0.0,0.4347270131111145,1.2028111219406128,1.1715666055679321,2.0,2.0,0.37171053886413574,0.6282894611358643,-1.130545973777771,0.3431331515312195,2.0,0.003289473708719015,0.10039473325014114,1.16896653175354,1.329728364944458,43.349334716796875,0.13894322514533997,0.04549457132816315,1.0004923343658447,0.004130265675485134
40,1,apply,per_h_robust_residual,0,5,256000,5120,-3.980074216185487,0.46056978543514104,-4.040163993835449,0.4098677635192871,51200,-3.956800982714631,0.46256478177412097,178,0.0,0.3745347261428833,1.1649878025054932,1.1383593082427979,2.0,2.0,0.3928090035915375,0.6071910262107849,-1.2509305477142334,0.27671873569488525,2.0,0.0055056181736290455,0.08011236041784286,1.1499660015106201,1.2168127298355103,34.56585693359375,0.15203790366649628,0.02976251021027565,1.0052746534347534,-0.0005967553588561714
41,1,apply,per_h_robust_residual,0,5,256000,5120,-3.9738704051104143,0.4657509940923857,-4.034088134765625,0.4109814763069153,51200,-3.975968550846446,0.4504944690936157,128,0.0,0.29389283061027527,1.1363165378570557,1.1382989883422852,2.0,2.0,0.4012500047683716,0.5987499952316284,-1.4122142791748047,0.2765980064868927,2.0,0.012031249701976776,0.06343749910593033,1.0803841352462769,1.3041138648986816,44.243736267089844,0.16670656204223633,0.07334005832672119,0.9892776012420654,0.0058385771699249744
