source_kind,source_root,run_id,policy,checkpoint,task,cohort_id,group_id,query_key,query_uid,episode_key,episode_uid,episode_id,reset_id,source_seed,source_seed_provenance,query_idx,action_slot_start,executed_length,success,outcome,success_before,success_after,first_success_action_slot,first_success_query,baseline_eligible,L,h,V,y_ln,executed_flag,action_slot,b_position,mad_h,s_h_unfloored,scale_floor,scale_floored,mad_scale,r_raw,R_std,mu,P_h,S_raw,I_raw,S_std,I_std,phase_coarse,phase_task,phase_source,query_state_phase,phase_confidence
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_query0001,episode0005_query0001,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_reset4,episode0005_reset4,5,4,,missing,1,24,24,True,success,False,False,132.0,5.0,True,3,9,0.00013466158998198807,-8.912745660109358,True,33.0,-8.420480950554701,0.303671899093521,0.4502239575960542,1e-06,False,0.4502239575960542,-0.4922647095546573,-1.093377420835349,-8.647063204872525,0.2265822543178242,0.008823118577034467,-0.5010878281316917,-0.08685362118486256,-1.0065237996504866,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_query0001,episode0005_query0001,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_reset4,episode0005_reset4,5,4,,missing,1,24,24,True,success,False,False,132.0,5.0,True,3,10,0.00012028951459797099,-9.025609090918175,True,34.0,-8.607580922881057,0.4163309122957317,0.6172522105696518,1e-06,False,0.6172522105696518,-0.41802816803711806,-0.6772404551639059,-8.647063204872525,0.03948228199146797,0.008823118577034467,-0.4268512866141525,-0.08685362118486256,-0.5903868339790432,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_query0001,episode0005_query0001,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_reset4,episode0005_reset4,5,4,,missing,1,24,24,True,success,False,False,132.0,5.0,True,3,11,0.00010811132960952818,-9.132349022812589,True,35.0,-8.46532888622237,0.3858658725347972,0.5720847426200903,1e-06,False,0.5720847426200903,-0.6670201365902191,-1.165946383284641,-8.647063204872525,0.18173431865015566,0.008823118577034467,-0.6758432551672535,-0.08685362118486256,-1.0790927620997786,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_query0001,episode0005_query0001,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_reset4,episode0005_reset4,5,4,,missing,1,24,24,True,success,False,False,132.0,5.0,True,3,12,0.00012747352593578398,-8.967601846800479,True,36.0,-8.408084624108936,0.3815539145647966,0.5656918337337674,1e-06,False,0.5656918337337674,-0.559517222691543,-0.9890848503124576,-8.647063204872525,0.23897858076358958,0.008823118577034467,-0.5683403412685775,-0.08685362118486256,-0.9022312291275951,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_query0001,episode0005_query0001,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_reset4,episode0005_reset4,5,4,,missing,1,24,24,True,success,False,False,132.0,5.0,True,3,13,8.937105303630233e-05,-9.322713708567541,True,37.0,-8.563539409525589,0.3953640752532763,0.5861667779705074,1e-06,False,0.5861667779705074,-0.7591742990419519,-1.2951506765198304,-8.647063204872525,0.08352379534693632,0.008823118577034467,-0.7679974176189863,-0.08685362118486256,-1.208297055334968,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_query0001,episode0005_query0001,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_reset4,episode0005_reset4,5,4,,missing,1,24,24,True,success,False,False,132.0,5.0,True,3,14,0.0001229567569680512,-9.00367782563935,True,38.0,-8.558156108444393,0.34286200018772117,0.5083272014783153,1e-06,False,0.5083272014783153,-0.44552171719495703,-0.8764467372576018,-8.647063204872525,0.088907096428132,0.008823118577034467,-0.4543448357719915,-0.08685362118486256,-0.7895931160727392,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_query0001,episode0005_query0001,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_reset4,episode0005_reset4,5,4,,missing,1,24,24,True,success,False,False,132.0,5.0,True,3,15,0.00011258239101152867,-9.091825230938545,True,39.0,-8.551026724949434,0.3944686674127267,0.5848392463061085,1e-06,False,0.5848392463061085,-0.5407985059891107,-0.9246959902312257,-8.647063204872525,0.09603647992309128,0.008823118577034467,-0.5496216245661452,-0.08685362118486256,-0.8378423690463632,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_query0001,episode0005_query0001,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_reset4,episode0005_reset4,5,4,,missing,1,24,24,True,success,False,False,132.0,5.0,True,3,16,0.00010563893738435581,-9.155483519957706,True,40.0,-8.678659616793857,0.39078001950660113,0.5793704569204868,1e-06,False,0.5793704569204868,-0.47682390316384904,-0.823003481569114,-8.647063204872525,-0.031596411921331224,0.008823118577034467,-0.4856470217408835,-0.08685362118486256,-0.7361498603842513,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_query0001,episode0005_query0001,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_reset4,episode0005_reset4,5,4,,missing,1,24,24,True,success,False,False,132.0,5.0,True,3,17,0.0001086562842829153,-9.12732100403566,True,41.0,-8.879619539868031,0.38444939041048176,0.5699846662225803,1e-06,False,0.5699846662225803,-0.24770146416762806,-0.4345756629019562,-8.647063204872525,-0.23255633499550576,0.008823118577034467,-0.2565245827446625,-0.08685362118486256,-0.34772204171709364,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_query0001,episode0005_query0001,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_reset4,episode0005_reset4,5,4,,missing,1,24,24,True,success,False,False,132.0,5.0,True,3,18,0.000424317957367748,-7.765027481957461,True,42.0,-8.67577758977879,0.41804269394036453,0.6197900980359844,1e-06,False,0.6197900980359844,0.910750107821328,1.4694492711441332,-8.647063204872525,-0.0287143849062641,0.008823118577034467,0.9019269892442936,-0.08685362118486256,1.5563028923289957,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_query0001,episode0005_query0001,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_reset4,episode0005_reset4,5,4,,missing,1,24,24,True,success,False,False,132.0,5.0,True,3,19,0.0006127801025286317,-7.397504408197122,True,43.0,-8.546241500549806,0.41775032009349644,0.6193566245706178,1e-06,False,0.6193566245706178,1.1487370923526843,1.8547264157367669,-8.647063204872525,0.10082170432271909,0.008823118577034467,1.1399139737756498,-0.08685362118486256,1.9415800369216294,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_query0001,episode0005_query0001,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_reset4,episode0005_reset4,5,4,,missing,1,24,24,True,success,False,False,132.0,5.0,True,3,20,0.00043343263678252697,-7.743774165323316,True,44.0,-8.667611249279496,0.5114614807087952,0.7582927912988596,1e-06,False,0.7582927912988596,0.9238370839561796,1.2183118375341053,-8.647063204872525,-0.020548044406970334,0.008823118577034467,0.9150139653791451,-0.08685362118486256,1.3051654587189678,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_query0001,episode0005_query0001,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_reset4,episode0005_reset4,5,4,,missing,1,24,24,True,success,False,False,132.0,5.0,True,3,21,0.0003805000160355121,-7.874024335891149,True,45.0,-8.570430770791283,0.49241172174830794,0.7300496186640413,1e-06,False,0.7300496186640413,0.6964064349001342,0.9539165792244744,-8.647063204872525,0.0766324340812421,0.008823118577034467,0.6875833163230998,-0.08685362118486256,1.0407702004093369,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_query0001,episode0005_query0001,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_reset4,episode0005_reset4,5,4,,missing,1,24,24,True,success,False,False,132.0,5.0,True,3,22,0.00031713201315142214,-8.056192422350373,True,46.0,-8.581324304765527,0.4113835409948372,0.6099172378789456,1e-06,False,0.6099172378789456,0.5251318824151543,0.8609887535583652,-8.647063204872525,0.06573890010699834,0.008823118577034467,0.5163087638381199,-0.08685362118486256,0.9478423747432279,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_query0001,episode0005_query0001,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_reset4,episode0005_reset4,5,4,,missing,1,24,24,True,success,False,False,132.0,5.0,True,3,23,0.0004116036288905889,-7.795449735067103,True,47.0,-8.778001477447873,0.510893507406819,0.7574507140813499,1e-06,False,0.7574507140813499,0.9825517423807701,1.2971824095148248,-8.647063204872525,-0.13093827257534763,0.008823118577034467,0.9737286238037357,-0.08685362118486256,1.3840360306996873,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_query0001,episode0005_query0001,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_reset4,episode0005_reset4,5,4,,missing,1,24,24,True,success,False,False,132.0,5.0,True,3,24,0.0003440927539486438,-7.974599300457642,False,,-8.718287649117034,0.4330663962376091,0.6420642390618793,1e-06,False,0.6420642390618793,0.7436883486593917,1.1582771682565525,-8.647063204872525,-0.07122444424450869,0.008823118577034467,0.7348652300823573,-0.08685362118486256,1.245130789441415,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_query0001,episode0005_query0001,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_reset4,episode0005_reset4,5,4,,missing,1,24,24,True,success,False,False,132.0,5.0,True,3,25,0.0005055235815234482,-7.589915868715655,False,,-8.489727107638483,0.39615898840345665,0.5873453162069648,1e-06,False,0.5873453162069648,0.8998112389228279,1.531996960040043,-8.647063204872525,0.15733609723404207,0.008823118577034467,0.8909881203457934,-0.08685362118486256,1.6188505812249054,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_query0001,episode0005_query0001,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_reset4,episode0005_reset4,5,4,,missing,1,24,24,True,success,False,False,132.0,5.0,True,3,26,0.0002805794356390834,-8.178653676519831,False,,-8.464783636817026,0.4731142558181345,0.7014391956759661,1e-06,False,0.7014391956759661,0.2861299602971954,0.4079184084109477,-8.647063204872525,0.18227956805549894,0.008823118577034467,0.27730684172016096,-0.08685362118486256,0.49477202959581024,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_query0001,episode0005_query0001,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_reset4,episode0005_reset4,5,4,,missing,1,24,24,True,success,False,False,132.0,5.0,True,3,27,0.00023279259039554745,-8.36536266651567,False,,-8.653877780301997,0.5983215283596186,0.8870714979459705,1e-06,False,0.8870714979459705,0.28851511378632644,0.3252444864414968,-8.647063204872525,-0.006814575429471503,0.008823118577034467,0.279691995209292,-0.08685362118486256,0.41209810762635934,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_query0001,episode0005_query0001,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_reset4,episode0005_reset4,5,4,,missing,1,24,24,True,success,False,False,132.0,5.0,True,3,28,0.0002449463354423642,-8.314471406340326,False,,-8.596393485364672,0.5038233410909987,0.7469684855015146,1e-06,False,0.7469684855015146,0.28192207902434596,0.37742165097509234,-8.647063204872525,0.05066971950785337,0.008823118577034467,0.2730989604473115,-0.08685362118486256,0.4642752721599549,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_query0001,episode0005_query0001,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_reset4,episode0005_reset4,5,4,,missing,1,24,24,True,success,False,False,132.0,5.0,True,3,29,0.0003742114931810647,-7.8906894279176125,False,,-8.529301282363217,0.6078338228433213,0.9011744257475082,1e-06,False,0.9011744257475082,0.638611854445605,0.7086440052000896,-8.647063204872525,0.11776192250930784,0.008823118577034467,0.6297887358685705,-0.08685362118486256,0.7954976263849522,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_query0001,episode0005_query0001,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_reset4,episode0005_reset4,5,4,,missing,1,24,24,True,success,False,False,132.0,5.0,True,3,30,0.00014048372395336628,-8.8704189125309,False,,-8.55676351259818,0.5258997262324634,0.7796989341122502,1e-06,False,0.7796989341122502,-0.3136553999327205,-0.4022775794734699,-8.647063204872525,0.0902996922743462,0.008823118577034467,-0.32247851850975495,-0.08685362118486256,-0.31542395828860736,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_query0001,episode0005_query0001,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_reset4,episode0005_reset4,5,4,,missing,1,24,24,True,success,False,False,132.0,5.0,True,3,31,0.00010580718662822619,-9.153892104853044,False,,-8.465087619571843,0.48801010932181477,0.7235237880805225,1e-06,False,0.7235237880805225,-0.6888044852812012,-0.9520135987630343,-8.647063204872525,0.18197558530068214,0.008823118577034467,-0.6976276038582356,-0.08685362118486256,-0.8651599775781718,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_query0001,episode0005_query0001,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0005_reset4,episode0005_reset4,5,4,,missing,1,24,24,True,success,False,False,132.0,5.0,True,5,0,0.00023651248193345964,-8.349509569465544,True,24.0,-8.321353650200457,0.15841548584737897,0.23486679931732404,1e-06,False,0.23486679931732404,-0.028155919265087093,-0.11988037196796883,-8.251706084532087,-0.0696475656683706,0.06177652251378943,-0.08993244177887652,-0.04678923370129727,-0.07309113826667156,UNLABELED,UNLABELED,,UNLABELED,
