runner_step,actor_rank,mode,signal_mode,warmup,history_steps,history_count,history_queries,history_mean,history_std,position_center_median,position_scale_median,current_count,current_mean,current_std,valid_queries_local,weight_min,weight_p05,weight_mean,weight_p50,weight_p95,weight_max,weight_below_one_fraction,weight_above_one_fraction,residual_p05,residual_p50,residual_p95,z_low_clip_fraction,z_high_clip_fraction,positive_adv_weight_mean,negative_adv_weight_mean,actor_grad_norm,actor_clip_fraction,actor_approx_kl,actor_ratio,actor_policy_loss
0,0,apply,global_zscore,1,0,0,0,0.0,0.0,nan,nan,51200,-4.441222981613407,0.6399927396647838,291,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,38.746734619140625,0.2095276266336441,0.14664454758167267,0.9778222441673279,0.002211624989286065
1,0,apply,global_zscore,0,1,51200,0,-4.441222981613407,0.6399927396647838,nan,nan,51200,-4.423449666593683,0.6784768779502868,235,0.0,0.28738993406295776,1.0801860094070435,1.0591492652893066,2.0,2.0,0.4577021300792694,0.542297899723053,-1.4252201318740845,0.11829868704080582,2.0,0.007489361800253391,0.05753191560506821,1.0583518743515015,1.12586510181427,39.4349365234375,0.1578516960144043,0.07431750744581223,0.9834530353546143,0.010588232427835464
2,0,apply,global_zscore,0,2,102400,0,-4.432336324103545,0.6595754415152972,nan,nan,51200,-4.410954271636928,0.7430232587464748,357,0.0,0.2900431156158447,1.1099947690963745,1.097350835800171,2.0,2.0,0.4295237958431244,0.5704761743545532,-1.4199137687683105,0.19470152258872986,2.0,0.006890756078064442,0.07103641331195831,1.019987940788269,1.198501467704773,55.634090423583984,0.17637771368026733,0.06650383025407791,0.9914895296096802,0.01100638136267662
3,0,apply,global_zscore,0,3,153600,0,-4.4252089732813396,0.6885898353197136,nan,nan,51200,-4.447066167519256,0.6961964387538576,239,0.0,0.339556485414505,1.103866696357727,1.07566499710083,2.0,2.0,0.44008368253707886,0.5599163174629211,-1.3208870887756348,0.15133017301559448,2.0,0.004351464565843344,0.0697907954454422,1.0280221700668335,1.2250529527664185,46.521827697753906,0.15950211882591248,0.04697989299893379,1.001122236251831,0.00459289038553834
4,0,apply,global_zscore,0,4,204800,0,-4.430673271840819,0.6905642019311833,nan,nan,51200,-4.438344807583304,0.6836817589962944,161,0.0,0.3441344201564789,1.048166275024414,1.0143365859985352,1.9074593782424927,2.0,0.4889441132545471,0.5110558867454529,-1.311731219291687,0.028673166409134865,1.8149187564849854,0.003105590119957924,0.038385093212127686,0.9843418002128601,1.1354553699493408,43.75294876098633,0.1789296716451645,0.05888819694519043,0.998838484287262,0.005370117258280516
5,0,apply,global_zscore,0,5,256000,0,-4.432207578989316,0.6892000431671739,nan,nan,51200,-4.453930052084162,0.6769793097447113,288,0.0,0.3551921844482422,1.1057957410812378,1.0911352634429932,1.9844719171524048,2.0,0.4213888943195343,0.5786111354827881,-1.2896156311035156,0.18227051198482513,1.9689438343048096,0.004166666883975267,0.04729166626930237,1.0614351034164429,1.194516658782959,48.605201721191406,0.14859843254089355,0.028765834867954254,1.0225834846496582,0.008622648194432259
6,0,apply,global_zscore,0,5,256000,0,-4.434748993083466,0.6962832858732002,nan,nan,51200,-4.434787435178766,0.6747924222116607,181,0.0,0.3926316797733307,1.1176660060882568,1.096369981765747,1.9916670322418213,2.0,0.4202210009098053,0.5797790288925171,-1.2147367000579834,0.1927398443222046,1.983333945274353,0.0025414363481104374,0.048397790640592575,1.0900952816009521,1.1860625743865967,38.67530822753906,0.10500293970108032,0.040668923407793045,0.9886842966079712,0.0008490722393617034
7,0,apply,global_zscore,0,5,256000,0,-4.437016546800482,0.6955447689102994,nan,nan,51200,-4.41949470120772,0.6768246992640159,180,0.0,0.395921915769577,1.0955811738967896,1.0717902183532715,1.967302918434143,2.0,0.4398888945579529,0.5601111054420471,-1.2081561088562012,0.14358043670654297,1.9346058368682861,0.0025555556640028954,0.04622222110629082,1.0952835083007812,1.0963999032974243,41.55904769897461,0.15070082247257233,0.054654285311698914,1.0022774934768677,0.004562158137559891
8,0,apply,global_zscore,0,5,256000,0,-4.438724632714641,0.6818407326328906,nan,nan,51200,-4.377941554701286,0.6527669475639899,212,0.0,0.41633760929107666,1.0991239547729492,1.0584583282470703,2.0,2.0,0.44924527406692505,0.550754725933075,-1.1673247814178467,0.1169167309999466,2.0,0.0017924528801813722,0.05264151096343994,1.0536326169967651,1.174185037612915,32.60835266113281,0.17651835083961487,0.04495905712246895,0.997505784034729,-0.003682367969304323
9,0,apply,global_zscore,0,5,256000,0,-4.424899710151047,0.6735901556340758,nan,nan,51200,-4.3612487816452505,0.6320478682066558,207,0.0,0.4513239860534668,1.1439762115478516,1.1081678867340088,2.0,2.0,0.40444445610046387,0.5955555438995361,-1.0973520278930664,0.21633580327033997,2.0,0.0015458937268704176,0.05961352586746216,1.0812017917633057,1.297773838043213,53.325836181640625,0.12798596918582916,0.041140876710414886,0.9962857961654663,0.008638688363134861
10,0,apply,global_zscore,0,5,256000,0,-4.409480504963437,0.6638319304714989,nan,nan,51200,-4.385775873057261,0.6233930238783173,208,0.0,0.4353160858154297,1.1308634281158447,1.0928881168365479,2.0,2.0,0.41817307472229004,0.58182692527771,-1.1293678283691406,0.18577617406845093,2.0,0.0010576923377811909,0.0628846138715744,1.0846526622772217,1.2348378896713257,39.498111724853516,0.10371454060077667,0.028278876096010208,1.0089035034179688,0.0034157265909016132
11,0,apply,global_zscore,0,5,256000,0,-4.395849669158056,0.6528919029787583,nan,nan,51200,-4.312038308386068,0.6556224023203688,156,0.0,0.4406745433807373,1.1434599161148071,1.0967528820037842,2.0,2.0,0.4202564060688019,0.5797435641288757,-1.1186509132385254,0.19350561499595642,2.0,0.002179487142711878,0.06717948615550995,1.0820969343185425,1.2815264463424683,34.073482513427734,0.12307363003492355,0.026156149804592133,1.0008742809295654,0.0020719501189887524
12,0,apply,global_zscore,0,5,256000,0,-4.371299843799518,0.6493581186328871,nan,nan,51200,-4.3046836453928226,0.6680978389595706,265,0.0,0.4309745728969574,1.1486289501190186,1.1208642721176147,2.0,2.0,0.40226414799690247,0.5977358222007751,-1.13805091381073,0.24172848463058472,2.0,0.0015094339614734054,0.06754717230796814,1.1001056432724,1.2286924123764038,41.58985137939453,0.18467965722084045,0.05022745206952095,0.992628812789917,0.0006415281677618623
13,0,apply,global_zscore,0,5,256000,0,-4.348337632636538,0.6474676112305491,nan,nan,51200,-4.34982699850197,0.6487465657635774,128,0.0,0.4194972813129425,1.140539288520813,1.1218674182891846,2.0,2.0,0.39625000953674316,0.6037499904632568,-1.1610053777694702,0.24373489618301392,2.0,0.002031249925494194,0.05703125149011612,1.0711039304733276,1.348845362663269,41.0433235168457,0.1538139432668686,0.07279832661151886,0.9784857034683228,0.005213487893342972
