h,position_center_log_v,position_scale_log_v,current_log_v_median,residual_median,weight_mean,weight_p05,weight_p50,weight_p95,below_one_fraction,above_one_fraction,at_min_fraction,at_max_fraction
30,-4.144855976104736,0.427590936422348,-3.9642577171325684,0.42236223816871643,0.9914848804473877,0.6320136785507202,1.0422362089157104,1.2000000476837158,0.3857677902621723,0.6142322097378277,0.00749063670411985,0.15355805243445692
31,-4.137844085693359,0.43546998500823975,-4.006107807159424,0.3025151789188385,0.9868561625480652,0.6051857471466064,1.0302515029907227,1.2000000476837158,0.39325842696629215,0.6067415730337079,0.018726591760299626,0.14232209737827714
32,-4.125706672668457,0.44116294384002686,-3.937931537628174,0.4256366789340973,0.9969595670700073,0.586675763130188,1.0425636768341064,1.2000000476837158,0.36329588014981273,0.6367041198501873,0.033707865168539325,0.15355805243445692
33,-4.112147331237793,0.44148921966552734,-4.006840229034424,0.23852699995040894,0.9870061278343201,0.6122693419456482,1.0238527059555054,1.2000000476837158,0.42696629213483145,0.5730337078651685,0.018726591760299626,0.17228464419475656
34,-4.099448204040527,0.45194265246391296,-3.907184362411499,0.4254164695739746,0.9885299801826477,0.5862558484077454,1.0425416231155396,1.2000000476837158,0.39325842696629215,0.6067415730337079,0.018726591760299626,0.17228464419475656
35,-4.081655025482178,0.46389591693878174,-3.895230293273926,0.4018675982952118,0.9975284337997437,0.6524347066879272,1.0401867628097534,1.2000000476837158,0.35580524344569286,0.6441947565543071,0.0149812734082397,0.15730337078651685
36,-4.071402549743652,0.4589540958404541,-3.9210009574890137,0.3277050852775574,0.9981895089149475,0.604839563369751,1.0327705144882202,1.2000000476837158,0.3782771535580524,0.6217228464419475,0.003745318352059925,0.17228464419475656
37,-4.061902046203613,0.4639971852302551,-3.876829147338867,0.3988664150238037,0.9990026354789734,0.6415929198265076,1.0398865938186646,1.2000000476837158,0.36704119850187267,0.6329588014981273,0.018726591760299626,0.16104868913857678
38,-4.045684337615967,0.46824973821640015,-3.896432876586914,0.3187432885169983,0.9925808906555176,0.6359346508979797,1.0318742990493774,1.2000000476837158,0.3782771535580524,0.6217228464419475,0.003745318352059925,0.13108614232209737
39,-4.032507419586182,0.45971938967704773,-3.934978723526001,0.21214832365512848,0.9887514710426331,0.6546424627304077,1.0212148427963257,1.2000000476837158,0.4344569288389513,0.5655430711610487,0.0149812734082397,0.11235955056179775
40,-4.016729831695557,0.45663633942604065,-3.893026828765869,0.2709004878997803,0.9890002012252808,0.6102699637413025,1.027090072631836,1.2000000476837158,0.3857677902621723,0.6142322097378277,0.026217228464419477,0.1198501872659176
41,-4.010101318359375,0.44499483704566956,-3.8790085315704346,0.2945939600467682,0.989581823348999,0.6009793281555176,1.0294593572616577,1.2000000476837158,0.3782771535580524,0.6217228464419475,0.011235955056179775,0.09737827715355805
42,-3.9934463500976562,0.43487897515296936,-3.838716506958008,0.3558003306388855,0.9917976260185242,0.6247456669807434,1.035580039024353,1.2000000476837158,0.3782771535580524,0.6217228464419475,0.018726591760299626,0.09363295880149813
43,-3.979945659637451,0.4205911457538605,-3.814634323120117,0.39304521679878235,0.9968170523643494,0.6698077321052551,1.039304494857788,1.2000000476837158,0.37453183520599254,0.6254681647940075,0.011235955056179775,0.11610486891385768
44,-3.966705560684204,0.44191214442253113,-3.761885404586792,0.4634861350059509,0.995768666267395,0.6084747910499573,1.0463485717773438,1.2000000476837158,0.3782771535580524,0.6217228464419475,0.018726591760299626,0.1198501872659176
45,-3.941683769226074,0.45256638526916504,-3.741248369216919,0.4428861737251282,1.0090745687484741,0.7047406435012817,1.0442886352539062,1.2000000476837158,0.34831460674157305,0.651685393258427,0.003745318352059925,0.14606741573033707
46,-3.9194207191467285,0.4581865072250366,-3.705986976623535,0.46582284569740295,1.0141509771347046,0.6685842275619507,1.0465823411941528,1.2000000476837158,0.34831460674157305,0.651685393258427,0.003745318352059925,0.149812734082397
47,-3.8745176792144775,0.5070421695709229,-3.6457133293151855,0.45125308632850647,1.0181835889816284,0.7210674285888672,1.0451253652572632,1.2000000476837158,0.352059925093633,0.6479400749063671,0.0,0.14606741573033707
48,-3.8289241790771484,0.5273733735084534,-3.565387010574341,0.49971693754196167,1.0313899517059326,0.7654493451118469,1.0499716997146606,1.2000000476837158,0.3295880149812734,0.6704119850187266,0.0,0.16853932584269662
49,-3.7716708183288574,0.5788675546646118,-3.528200387954712,0.4205978214740753,1.0239068269729614,0.7639809250831604,1.0420597791671753,1.2000000476837158,0.3707865168539326,0.6292134831460674,0.003745318352059925,0.15730337078651685
