timestamp,driver_alive,host_mem_available_kib,cgroup_memory_current_bytes,cgroup_oom,cgroup_oom_kill,mem_psi_some_avg10,mem_psi_full_avg10,gpu6_used_mib,gpu6_util_pct,gpu7_used_mib,gpu7_util_pct
2026-08-23T23:15:59+00:00,1,1993041372,1112866816,0,0,0.00,0.00,31826,4,31826,0
2026-08-23T23:16:09+00:00,1,1992340852,1112854528,0,0,0.00,0.00,33358,97,33102,93
2026-08-23T23:16:20+00:00,1,1992866760,1112870912,0,0,0.00,0.00,34398,26,34142,14
2026-08-23T23:16:30+00:00,1,1992822384,1113128960,0,0,0.00,0.00,34398,18,34142,22
2026-08-23T23:16:40+00:00,1,1992828888,1113092096,0,0,0.00,0.00,34398,22,34142,17
2026-08-23T23:16:50+00:00,1,1992823232,1113251840,0,0,0.00,0.00,34398,23,34142,23
2026-08-23T23:17:01+00:00,1,1992812376,1113198592,0,0,0.00,0.00,34398,37,34142,13
2026-08-23T23:17:11+00:00,1,1992795524,1113300992,0,0,0.00,0.00,34398,16,34142,27
2026-08-23T23:17:21+00:00,1,1992769680,1113182208,0,0,0.00,0.00,34398,18,34142,22
2026-08-23T23:17:32+00:00,1,1992759496,1113452544,0,0,0.00,0.00,34398,13,34142,25
2026-08-23T23:17:42+00:00,1,1992753456,1113509888,0,0,0.00,0.00,34398,23,34142,12
2026-08-23T23:17:52+00:00,1,1992767528,1113833472,0,0,0.00,0.00,34398,23,34142,21
2026-08-23T23:18:03+00:00,1,1992746956,1113882624,0,0,0.00,0.00,34398,15,34142,28
2026-08-23T23:18:13+00:00,1,1992762180,1113853952,0,0,0.00,0.00,34398,32,34142,15
2026-08-23T23:18:23+00:00,1,1992782280,1114034176,0,0,0.00,0.00,34398,24,34142,11
2026-08-23T23:18:33+00:00,1,1992793156,1114009600,0,0,0.00,0.00,34398,6,34142,0
2026-08-23T23:18:44+00:00,1,1992754412,1114173440,0,0,0.00,0.00,34398,23,34142,10
2026-08-23T23:18:54+00:00,1,1992777896,1114345472,0,0,0.00,0.00,34398,22,34142,12
2026-08-23T23:19:04+00:00,1,1992775768,1114296320,0,0,0.00,0.00,34398,22,34142,16
2026-08-23T23:19:15+00:00,1,1992769108,1114542080,0,0,0.00,0.00,34398,15,34142,22
2026-08-23T23:19:25+00:00,1,1992763156,1114570752,0,0,0.00,0.00,34398,23,34142,9
2026-08-23T23:19:35+00:00,1,1992758908,1114693632,0,0,0.00,0.00,34398,29,34142,9
2026-08-23T23:19:45+00:00,1,1992807856,1114890240,0,0,0.00,0.00,31826,0,31570,0
2026-08-23T23:19:56+00:00,1,1992340084,1115193344,0,0,0.00,0.00,33358,100,33102,85
2026-08-23T23:20:06+00:00,1,1992489936,1115389952,0,0,0.00,0.00,34142,29,34142,21
2026-08-23T23:20:16+00:00,1,1992438684,1115275264,0,0,0.00,0.00,34142,18,34142,22
2026-08-23T23:20:27+00:00,1,1992452872,1115430912,0,0,0.00,0.00,34142,16,34142,22
2026-08-23T23:20:37+00:00,1,1992410632,1115475968,0,0,0.00,0.00,34142,35,34142,21
2026-08-23T23:20:47+00:00,1,1992433200,1115557888,0,0,0.00,0.00,34142,27,34142,16
2026-08-23T23:20:57+00:00,1,1992447488,1115684864,0,0,0.00,0.00,34142,17,34142,23
2026-08-23T23:21:08+00:00,1,1992461692,1116078080,0,0,0.00,0.00,34142,27,34142,14
