global_step,runner_step,signal_mode,warmup,rank_count,valid_queries,history_steps,history_queries,weight_min,weight_max,weight_mean,weight_below_one_fraction,weight_above_one_fraction,z_low_clip_fraction,z_high_clip_fraction,weight_p05,weight_p50,weight_p95,residual_p05,residual_p50,residual_p95,positive_adv_weight_mean,negative_adv_weight_mean,current_mean,current_std,history_mean,history_std,position_center_median,position_scale_median,actor_grad_norm,actor_clip_fraction,actor_approx_kl,actor_ratio,actor_policy_loss
11,10,per_h_robust_residual,0,2,205,5,5120,0.5,1.2000000476837158,1.0038720671723529,0.36282927510215013,0.6371707137038068,0.0012682927017122476,0.0516097556345346,0.7338677644729614,1.0313641428947449,1.1974825859069824,-1.0645289421081543,0.3136418759822845,1.9748260378837585,0.994683027267456,1.0284161567687988,-4.33086779311765,0.6005220431153109,-4.3521292640483,0.6217623120624893,-4.413923263549805,0.5992881059646606,21.69876480102539,0.0825712531805038,0.020003167912364,1.0007500648498535,-0.0028083571232855
12,11,per_h_robust_residual,0,2,609,5,5120,0.5,1.2000000476837158,1.0135821104049683,0.33812808138983586,0.6618719186101641,0.002331691261913043,0.07704433266605645,0.7338379323482513,1.0393317937850952,1.2000000476837158,-1.0646482110023499,0.393317848443985,2.0,0.9983929395675659,1.0382027626037598,-4.19983074079646,0.6471196226692942,-4.336537783627864,0.6177383107763241,-4.397029399871826,0.5950229167938232,46.89915466308594,0.1566181778907776,0.0507161021232605,0.990031123161316,0.0133413691073656
13,12,per_h_robust_residual,0,2,488,5,5120,0.5,1.2000000476837158,1.0267853438854218,0.30790983030541996,0.69209016969458,0.0015163934349700032,0.09991803128638717,0.7547394335269928,1.0501528978347778,1.2000000476837158,-0.9810423851013184,0.5015288591384888,2.0,1.0078275799751282,1.0505906343460083,-4.181654867546167,0.6221314963030855,-4.301953703343228,0.6214462882618159,-4.361681938171387,0.5906861424446106,37.16465759277344,0.1247791796922683,0.0094731468707323,1.0184996128082275,-0.0007778551080264
14,13,per_h_robust_residual,0,2,472,5,5120,0.5,1.2000000476837158,1.0125873280783833,0.3368644104418108,0.6631356043330694,0.0016949152459500756,0.06461864245771347,0.7417517900466919,1.039170742034912,1.2000000476837158,-1.0329928398132324,0.39170773327350616,2.0,0.9966883361339569,1.0420621633529663,-4.208326295013539,0.5831261194155164,-4.268978999479499,0.6185385221384009,-4.338798999786377,0.5865268707275391,35.0042839050293,0.1161950007081031,0.0257868357002735,1.0077687501907349,-0.002658917568624
15,14,per_h_robust_residual,0,2,509,5,5120,0.5,1.2000000476837158,1.0077050828277947,0.3558742582563801,0.6441257119412975,0.0024361493041823654,0.0752455797961278,0.732535719871521,1.0387936234474182,1.2000000476837158,-1.0698570013046265,0.38793623447418213,2.0,1.0008449852466583,1.0254051089286804,-4.178709279204486,0.5910162783598601,-4.248354659662407,0.6121732306664882,-4.318805694580078,0.5785888433456421,34.81755065917969,0.1137855276465416,0.0609475299715995,0.9760122299194336,0.0078633427619934
16,15,per_h_robust_residual,0,2,499,5,5120,0.5,1.2000000476837158,0.9936857218732815,0.39378758088381355,0.6062124191161865,0.0029659318034993723,0.058877755038604415,0.7122397720813751,1.0261363983154297,1.2000000476837158,-1.1510408520698547,0.26136378943920135,2.0,0.9847339391708374,1.012751579284668,-4.176246668421664,0.6077479098532494,-4.219877795135661,0.6118471020649915,-4.2865142822265625,0.5758570432662964,34.9594612121582,0.1339557468891143,0.0188337601721286,1.015575647354126,0.0004877735627815
17,16,per_h_robust_residual,0,2,205,5,5120,0.5,1.2000000476837158,0.9815221021815044,0.42048780292999455,0.5795122050657505,0.0042926829830720395,0.040097560733556706,0.6941623091697693,1.019065022468567,1.1870353817939758,-1.223350703716278,0.1906504705548286,1.8703539371490479,0.9847644865512848,0.9724213480949402,-4.178996782406466,0.601258638115723,-4.188953570196463,0.6107894131885406,-4.267068862915039,0.574837327003479,22.6632022857666,0.1386928558349609,0.0534330457448959,0.984294295310974,-0.0017616695258766
18,17,per_h_robust_residual,0,2,536,5,5120,0.5,1.2000000476837158,0.9873053742878473,0.4154850842792596,0.5844775936496791,0.00440298499532539,0.06626865490158988,0.6962141692638397,1.020791232585907,1.2000000476837158,-1.2151433229446411,0.20791245996952057,2.0,0.9691157937049866,1.013806700706482,-4.17910010421394,0.604048680074897,-4.184786778518465,0.6013253186420049,-4.262788772583008,0.5641488432884216,42.791748046875,0.1430450975894928,0.0324611216783523,1.0106544494628906,0.0054298876784741
19,18,per_h_robust_residual,0,2,436,5,5120,0.5,1.2000000476837158,1.0001846549160984,0.37876146990771686,0.6212385430795337,0.004082568760944163,0.08155963118743456,0.7085590660572052,1.0295929908752441,1.2000000476837158,-1.1657637357711792,0.2959297150373459,2.0,0.9858773648738861,1.014723777770996,-4.158773223786848,0.5670735115671383,-4.184275825852019,0.5976301745130717,-4.264256954193115,0.5560138821601868,36.25082015991211,0.1016937643289566,0.0432799570262432,0.9876663684844972,0.0078412611037492
20,19,per_h_robust_residual,0,2,321,5,5120,0.5,1.2000000476837158,0.9835482484826418,0.42280373979951724,0.5771962599219563,0.004299065428916464,0.05993769422312761,0.6899414360523224,1.0191954970359802,1.2000000476837158,-1.240234375,0.1919547319412231,2.0,0.9726698100566864,1.0001695454120636,-4.210404026589822,0.5481840968090865,-4.1743652116066805,0.5944621569268681,-4.2576446533203125,0.5493655800819397,31.59879302978516,0.1339327841997146,0.0394196286797523,1.0001366138458252,0.0075165592133998
21,20,per_h_robust_residual,0,2,450,5,5120,0.5,1.2000000476837158,1.006838010682,0.3628444474273258,0.6371555823749966,0.002622222264504234,0.08746666779120758,0.7219411432743073,1.0349724292755127,1.2000000476837158,-1.1122353672981262,0.3497247099876404,2.0,0.995496839284897,1.0193594098091125,-4.125186162046157,0.6017967167187633,-4.180704161083748,0.5863805686853027,-4.26393985748291,0.5306450128555298,36.367713928222656,0.1289811134338379,0.0302442852407693,1.0052329301834106,-0.0002724135993048
22,21,per_h_robust_residual,0,2,393,5,5120,0.5,1.2000000476837158,1.0075704802690268,0.35236641863223556,0.647633597596001,0.0021374045655547674,0.06310432785339934,0.7334414720535278,1.0360528230667114,1.2000000476837158,-1.0662339925765991,0.3605285584926605,2.0,1.0038784444332123,1.0175275802612305,-4.139433192303404,0.5304958842777356,-4.170492059808646,0.5855857865240676,-4.253397464752197,0.5307973623275757,34.29507827758789,0.1149840056896209,0.0453041717410087,0.9898625612258912,0.0033217836171388
23,22,per_h_robust_residual,0,2,346,5,5120,0.5,1.2000000476837158,1.0054308508517424,0.36369942714368675,0.6363005891356165,0.0017341040707370507,0.06942196319558028,0.7320106029510498,1.0336711406707764,1.2000000476837158,-1.0719576478004456,0.3367113620042801,2.0,0.9924136996269226,1.0310797095298767,-4.11096053476329,0.5395552003497696,-4.162579341788034,0.5718473166210991,-4.245543479919434,0.5207509398460388,35.57131576538086,0.1455605179071426,0.0324700884521007,0.9987538456916808,0.0038176686502993
24,23,per_h_robust_residual,0,2,296,5,5120,0.5,1.2000000476837158,0.9977395031097773,0.38993243178403053,0.6100675493881509,0.0031756757022308782,0.07108108056205753,0.7087975442409515,1.032509207725525,1.2000000476837158,-1.1648098230361938,0.3250919580459595,2.0,0.998343974351883,1.002461075782776,-4.10384609042434,0.5546881146422764,-4.148951427897904,0.5590625616906454,-4.23541259765625,0.5087728500366211,26.470312118530277,0.1880378425121307,0.0541876852512359,0.987551212310791,0.0017228074138984
25,24,per_h_robust_residual,0,2,254,5,5120,0.5,1.2000000476837158,0.995411334075327,0.40244095039179945,0.5975590437416016,0.001259842487400352,0.06976377870154188,0.7381744384765625,1.0310576558113098,1.2000000476837158,-1.0473021268844604,0.3105766475200653,2.0,1.0030514895915985,1.0078833103179932,-4.11843226945959,0.5089398178014858,-4.1379660012254025,0.556811620249271,-4.226490497589111,0.5034995079040527,23.65475845336914,0.1560878753662109,0.0283176302909851,0.9679179191589355,-0.0018387790769338
26,25,per_h_robust_residual,0,2,422,5,5120,0.5,1.2000000476837158,0.996398100920763,0.38800949098374604,0.611990509016254,0.002701421767325331,0.06734597078255283,0.7093625664710999,1.027141273021698,1.2000000476837158,-1.1625496745109558,0.271413117647171,2.0,0.983742356300354,1.0186688899993896,-4.100669350128155,0.5184226159898391,-4.119571649799356,0.5481153846971619,-4.211048126220703,0.4934704899787903,40.564903259277344,0.1443501859903335,0.0383920930325984,1.0055776834487915,0.0113255176693201
27,26,per_h_robust_residual,0,2,362,5,5120,0.5,1.2000000476837158,0.9973732661147144,0.3946408757847317,0.6053591051154373,0.002099447448876806,0.07502762512278159,0.724364310503006,1.030473232269287,1.2000000476837158,-1.1025425791740417,0.30473141372203827,2.0,0.9959671199321747,1.020937293767929,-4.081536984286504,0.5063196615603627,-4.114668287415756,0.530840965750876,-4.208971977233887,0.4816761910915375,33.377769470214844,0.1216262727975845,0.0473410077393054,0.982963502407074,0.0017906799912452
28,27,per_h_robust_residual,0,2,290,5,5120,0.5,1.2000000476837158,1.0037295320938373,0.3685517172361242,0.6314482608745838,0.003448275923086633,0.08572413561672997,0.7136634886264801,1.0321080088615417,1.2000000476837158,-1.1453459858894348,0.3210804909467697,2.0,0.9919030070304871,1.0263574719429016,-4.035163587647258,0.524639733038592,-4.103089045812376,0.5260624220747931,-4.200940132141113,0.4770425260066986,29.385032653808597,0.1975235193967819,0.0347673892974853,1.0236247777938845,-0.001731727970764
29,28,per_h_robust_residual,0,2,334,5,5120,0.5,1.2000000476837158,1.016503184141513,0.33431137018574925,0.6656886000119283,0.003952095952180546,0.10269461217486925,0.7209953665733337,1.0431040525436401,1.2000000476837158,-1.1160185933113098,0.43104052543640137,2.0,1.0039265155792236,1.0497305989265442,-4.035968944645719,0.5065873227889547,-4.08792965638917,0.5236865984430961,-4.183602809906006,0.4677408933639526,36.830684661865234,0.1373956501483917,0.0248606372624635,1.014683485031128,0.0035533385816961
30,29,per_h_robust_residual,0,2,208,5,5120,0.5,1.2000000476837158,1.0160686448216438,0.34826923648898417,0.6517307786987379,0.004711538315090147,0.12163461841499573,0.7361129224300385,1.0480580925941467,1.2000000476837158,-1.0555481910705566,0.4805809408426285,2.0,1.0167378485202787,1.035293698310852,-4.025542460719007,0.4987871148309094,-4.074354227233445,0.5141430149945228,-4.169269561767578,0.454226553440094,26.24510765075684,0.0914507359266281,0.0106581095606088,1.0160701274871826,0.0029872807208448
31,30,per_h_robust_residual,0,2,310,5,5120,0.5,1.2000000476837158,0.9859323309313867,0.4122580674386794,0.5877419325613207,0.005806451543204203,0.07348387087545082,0.6770740747451782,1.023883044719696,1.2000000476837158,-1.2917037606239319,0.2388300597667694,2.0,0.9725588858127594,1.0227519273757935,-4.044564687309321,0.4903925408679088,-4.055776265485329,0.5118980481592015,-4.146093368530273,0.4515431523323059,27.526460647583008,0.1515828073024749,0.0452602803707122,1.0005720853805542,-0.0023680562153458
32,31,per_h_robust_residual,0,2,156,5,5120,0.5,1.2000000476837158,0.9919862223741336,0.3975640951822966,0.6024358750153811,0.006410256238618366,0.08884615307817088,0.6817532181739807,1.026430606842041,1.2000000476837158,-1.2729870080947876,0.26430621743202204,2.0,0.978624165058136,1.0240557789802551,-4.028304503243416,0.4544290035024995,-4.044555332921562,0.5058461540258241,-4.138898849487305,0.4486473500728607,20.34955406188965,0.1516368985176086,0.0311593487858772,1.0045793056488037,0.0003288183361291
33,32,per_h_robust_residual,0,2,286,5,5120,0.5,1.2000000476837158,0.9826036518687135,0.4227972085867728,0.5772027748448032,0.009160839083076959,0.09006993139123583,0.6530167758464813,1.0198821425437927,1.2000000476837158,-1.38793283700943,0.19882149249315256,2.0,0.9716345071792603,0.9965468943119051,-4.018187148688594,0.4859395232529839,-4.0339088367129445,0.4955557455574892,-4.11644172668457,0.4407925903797149,27.21993637084961,0.1755405664443969,0.0366300493478775,1.0170888900756836,-0.0021314702462404
34,33,per_h_robust_residual,0,2,238,5,5120,0.5,1.2000000476837158,0.9757063546601465,0.43319326902137084,0.5668067178305458,0.011176470612340058,0.11344537993564319,0.6300446689128876,1.0185362100601196,1.2000000476837158,-1.4798213243484497,0.18536138534545896,2.0,0.9524299204349518,1.014305591583252,-4.028439166976023,0.5168258658962012,-4.030513548921212,0.487638352209967,-4.108595371246338,0.4361637830734253,22.96509552001953,0.1723067760467529,0.0541543737053871,0.9904162883758544,-0.0016595210181549
35,34,per_h_robust_residual,0,2,267,5,5120,0.5,1.2000000476837158,0.988243117091361,0.4092883954333902,0.5907116224256794,0.0099625466635611,0.11475655146305926,0.6419611573219299,1.0238064527511597,1.2000000476837158,-1.4321552515029907,0.23806437849998469,2.0,0.9711022973060608,1.0101758241653442,-4.020949622655171,0.5070744868518265,-4.029007593387272,0.4897749023759234,-4.104120254516602,0.4351744651794433,33.225032806396484,0.1662663370370865,0.0366197898983955,0.999173641204834,0.005742022767663
36,35,per_h_robust_residual,0,2,179,5,5120,0.5,1.2000000476837158,0.9753273342574773,0.4351955285951412,0.5648044714048588,0.01128491603732935,0.07497206900539341,0.6374405324459076,1.0180734395980835,1.2000000476837158,-1.4502379298210144,0.1807342544198036,2.0,0.9602421820163728,1.0177680552005768,-4.010347114589531,0.4575860084908182,-4.028089025774505,0.491483861219682,-4.10936450958252,0.4378553628921509,18.606311798095703,0.1283482164144516,0.0207709670066833,1.010192632675171,0.0003788527101278
37,36,per_h_robust_residual,0,2,155,5,5120,0.5,1.2000000476837158,0.9870545794886928,0.41109676803311984,0.5889032171618553,0.017677418953709008,0.1477419422518822,0.6332175135612488,1.0272854566574097,1.2000000476837158,-1.4671299457550049,0.2728543281555176,2.0,0.9778473079204558,1.0012375116348267,-4.000310325923149,0.5025434947865507,-4.021245511230547,0.4850754992282402,-4.099293231964111,0.4279665052890777,21.43836212158203,0.1669609099626541,0.0325949750840663,1.0227251052856443,0.0017016648780554
38,37,per_h_robust_residual,0,2,178,5,5120,0.5,1.2000000476837158,0.9908021099112007,0.4070786515648445,0.592921360824885,0.008089887344519011,0.1013483115461435,0.6797690689563751,1.0261870622634888,1.2000000476837158,-1.2809236645698547,0.26187074184417725,2.0,0.9805653393268585,1.0302234888076782,-4.005898200287484,0.4669657832603855,-4.015646675766494,0.4945234397899601,-4.0994367599487305,0.4319247603416443,20.679994583129883,0.166313037276268,0.0075223874300718,0.987945318222046,-0.001683433772996
39,38,per_h_robust_residual,0,2,305,5,5120,0.5,1.2000000476837158,0.9865468650567727,0.40839343960167934,0.5916065653816598,0.009180328126263819,0.09613114724882309,0.6580184698104858,1.0250000357627869,1.2000000476837158,-1.3679260611534119,0.2500000596046447,2.0,0.9846794307231904,0.9960843920707703,-3.971486371277133,0.5108856951973836,-4.013188886086272,0.4908656354046557,-4.094272136688232,0.4279741048812866,31.008712768554688,0.1691832095384597,0.0531203523278236,1.0028467178344729,0.0032153693027794
40,39,per_h_robust_residual,0,2,287,5,5120,0.5,1.2000000476837158,0.9982323696389016,0.38055749253113513,0.6194425237718775,0.009198606140807695,0.11581881697377261,0.6659288704395294,1.0320435762405396,1.2000000476837158,-1.3362844586372375,0.32043589651584625,2.0,0.9866528511047363,1.0215875506401062,-3.957786773550324,0.4745745554140067,-4.001798326946494,0.4897955456086989,-4.093750476837158,0.428966224193573,26.97287368774414,0.089488074183464,0.0465289540588855,0.9888347387313844,0.0013852441916242
41,40,per_h_robust_residual,0,2,338,5,5120,0.5,1.2000000476837158,0.9776406016575514,0.4328994089682427,0.5671005843306435,0.010059171609756806,0.08426035632043188,0.6453565359115601,1.0178133249282837,1.2000000476837158,-1.4185738563537598,0.17813399434089655,2.0,0.9666450619697571,0.9992014467716217,-3.976690737672616,0.4620864175336519,-3.989165757125524,0.4833978054407363,-4.077672958374023,0.4228736758232116,30.457822799682617,0.1899711489677429,0.0477061793208122,1.0031063556671145,0.000224000075832
42,41,per_h_robust_residual,0,2,264,5,5120,0.5,1.2000000476837158,0.9973610224145831,0.38924242962490424,0.6107575821154045,0.006439394021237412,0.1053787864970438,0.6816619336605072,1.0309154987335205,1.2000000476837158,-1.2733522057533264,0.30915501713752747,2.0,0.9867050051689148,1.0156458616256714,-3.9657743128796574,0.4728657046555445,-3.982434481742141,0.4841459530951437,-4.073152542114258,0.4250508248806,26.612621307373047,0.1359824538230896,0.0324679091572761,0.9944234490394592,0.0004371613904368
43,42,per_h_robust_residual,0,2,238,5,5120,0.5,1.2000000476837158,0.9955050103804645,0.396890765478631,0.603109234521369,0.007899159921661885,0.11655461794438482,0.6755600869655609,1.0257641077041626,1.2000000476837158,-1.2977595925331116,0.25764100253581995,2.0,0.976851761341095,1.014801949262619,-3.936257274765521,0.4911500530188721,-3.9755272791334426,0.4780707056829772,-4.065075874328613,0.4212581813335418,26.01494789123535,0.1782727837562561,0.0398766547441482,1.0035040378570557,0.0006249653524719
44,43,per_h_robust_residual,0,2,241,5,5120,0.5,1.2000000476837158,0.9960973383974733,0.40282157063484186,0.5971784124235889,0.0055601659899429876,0.12721991894527085,0.6896864771842957,1.0285199284553528,1.2000000476837158,-1.2412540912628174,0.2851995378732681,2.0,0.9846763610839844,1.0168581604957583,-3.896463007789571,0.5022205412490235,-3.9615990940290495,0.4828206910842481,-4.055366516113281,0.4224343001842499,24.38008499145508,0.1573846638202667,0.048662282526493,0.981570839881897,-0.001507259439677
45,44,per_h_robust_residual,0,2,213,5,5120,0.5,1.2000000476837158,0.9906883676287154,0.39652582541318004,0.60347417458682,0.014741783830481477,0.11802817052099063,0.637717992067337,1.0324269533157349,1.2000000476837158,-1.4491279721260073,0.32427009940147394,2.0,0.9699690639972687,1.02394825220108,-3.9288796390616336,0.4785561663248384,-3.946594421331538,0.4816263339261951,-4.034128665924072,0.4181364178657532,20.109251022338867,0.134855255484581,0.0907916724681854,0.9645416736602784,0.0028540259227156
46,45,per_h_robust_residual,0,2,258,5,5120,0.5,1.2000000476837158,0.9990469208059385,0.38596898640773086,0.6140310135922691,0.007519379994550361,0.11356589053721389,0.6785726547241211,1.0313778519630432,1.2000000476837158,-1.2857093214988708,0.3137790858745575,2.0,0.981501281261444,1.043062448501587,-3.906197240073234,0.4631525877133716,-3.9408129944338,0.4824180849874579,-4.031003475189209,0.4185023605823517,27.79217338562012,0.1897034049034118,0.0551448054611682,1.013329029083252,0.0012787418672814
47,46,per_h_robust_residual,0,2,312,5,5120,0.5,1.2000000476837158,0.9946791904094892,0.39525640125458056,0.604743568943097,0.008076922866539653,0.10615384626464962,0.6744854152202606,1.0281137824058533,1.2000000476837158,-1.3020583987236023,0.2811377942562103,2.0,0.9788049161434174,1.0299463272094727,-3.912122284730431,0.4706307341954709,-3.926714294913924,0.4823981088687329,-4.015670776367188,0.416973203420639,35.17253875732422,0.129764512181282,0.0181987341493368,1.017655611038208,0.0012767533771693
48,47,per_h_robust_residual,0,2,104,5,5120,0.5,1.2000000476837158,0.9939641998364375,0.4055769139757523,0.5944230705499649,0.008653846076832901,0.12903846585406706,0.6724670827388763,1.0251370072364805,1.1977564692497253,-1.3101316690444946,0.32623735442757607,1.9775646328926086,0.9765781164169312,1.0210829377174377,-3.915207920581597,0.4903241281295985,-3.915983889284078,0.4815687955554028,-4.003798484802246,0.4150867760181427,17.625349044799805,0.1853050589561462,0.0334220044314861,1.012947678565979,-0.0002943976433016
49,48,per_h_robust_residual,0,2,211,5,5120,0.5,1.2000000476837158,0.9986694525768407,0.3820852988986607,0.6179146896606373,0.012890995352118455,0.14824645016430674,0.657631129026413,1.0411845445632935,1.2000000476837158,-1.3694754242897034,0.41184502840042114,2.0,0.9878926575183868,1.0329319834709167,-3.9135156753705815,0.4845101943219168,-3.911774018447293,0.4812967644219695,-3.996368408203125,0.4081556797027588,19.92227935791016,0.1485897004604339,0.0214404836297035,1.0104141235351562,-0.0032421855721622
50,49,per_h_robust_residual,0,2,207,5,5120,0.5,1.2000000476837158,0.9446288191753885,0.4983574825784434,0.5016425174215565,0.02888888780675502,0.08299517080835671,0.5742218494415283,0.9981189370155334,1.2000000476837158,-1.7031126022338867,0.0501995012164116,2.0,0.9372283518314362,0.9671014845371246,-3.9391200937726536,0.4408789298209891,-3.915184551963496,0.4775914532718989,-4.001067161560059,0.4090206325054168,25.274383544921875,0.2059157490730285,0.0256248731166124,1.0426092147827148,0.0013176468200981
