timestamp,driver_alive,host_mem_available_kib,cgroup_memory_current_bytes,cgroup_oom,cgroup_oom_kill,mem_psi_some_avg10,mem_psi_full_avg10,gpu4_used_mib,gpu4_util_pct,gpu5_used_mib,gpu5_util_pct
2026-08-23T14:43:31+00:00,1,2092356084,11526144,0,0,0.00,0.00,0,0,0,0
2026-08-23T14:43:41+00:00,1,2089333560,3143028736,0,0,0.00,0.00,4,0,4,0
2026-08-23T14:43:51+00:00,1,2077652464,15355236352,0,0,0.00,0.00,547,0,566,0
2026-08-23T14:44:02+00:00,1,2067278312,25611849728,0,0,0.00,0.00,1731,0,1689,0
2026-08-23T14:44:12+00:00,1,2052787620,40454557696,0,0,0.00,0.00,1689,0,1689,0
2026-08-23T14:44:22+00:00,1,2048483188,44845395968,0,0,0.00,0.00,1689,0,1689,0
2026-08-23T14:44:33+00:00,1,2056741644,36383461376,0,0,0.00,0.00,1689,0,1689,0
2026-08-23T14:44:43+00:00,1,2067387408,25381076992,0,0,0.00,0.00,11051,2,11051,0
2026-08-23T14:44:53+00:00,1,2063900464,28648697856,0,0,0.00,0.00,12475,2,12991,0
2026-08-23T14:45:03+00:00,1,2061556500,30895849472,0,0,0.00,0.00,16937,100,17233,0
2026-08-23T14:45:14+00:00,1,2060522384,32124604416,0,0,0.00,0.00,12625,0,12829,0
2026-08-23T14:45:24+00:00,1,2057940480,34509844480,0,0,0.00,0.00,16542,0,16746,0
2026-08-23T14:45:34+00:00,1,2058419280,34046529536,0,0,0.00,0.00,16234,0,16438,0
2026-08-23T14:45:45+00:00,0,2091020208,,,,,,,,,
