timestamp	pid	ppid	rss_kib	pcpu	comm	args
2026-08-20T19:03:51+08:00	24672	22278	2156300	90.2	ray::EnvWorker	ray::EnvWorker.init_worker
2026-08-20T19:03:51+08:00	24680	22278	516900	12.1	ray::ChannelWor	ray::ChannelWorker
2026-08-20T19:03:51+08:00	24682	22278	517208	12.3	ray::ChannelWor	ray::ChannelWorker
2026-08-20T19:04:02+08:00	22278	21072	52768	5.2	raylet	/root/autodl-tmp/RLinf/.venv/lib/python3.11/site-packages/ray/core/src/ray/raylet/raylet --raylet_socket_name=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/sockets/raylet --store_socket_name=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/sockets/plasma_store --object_manager_port=0 --min_worker_port=0 --max_worker_port=0 --node_manager_port=0 --node_id=24919c7d0913b64d0836d42b9d8d1f333a0847a04923a91753dc2ab2 --node_ip_address=172.17.0.4 --maximum_startup_concurrency=36 --static_resource_list=node:172.17.0.4,1.0,node:__internal_head__,1.0,accelerator_type:A800,1,CPU,36,GPU,2,memory,178504993588,object_store_memory,76502140108 --python_worker_command=/root/autodl-tmp/RLinf/.venv/bin/python /root/autodl-tmp/RLinf/.venv/lib/python3.11/site-packages/ray/_private/workers/setup_worker.py /root/autodl-tmp/RLinf/.venv/lib/python3.11/site-packages/ray/_private/workers/default_worker.py --node-ip-address=172.17.0.4 --node-manager-port=RAY_NODE_MANAGER_PORT_PLACEHOLDER --object-store-name=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/sockets/plasma_store --raylet-name=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/sockets/raylet --redis-address=None --metrics-agent-port=0 --logging-rotate-bytes=536870912 --logging-rotate-backup-count=5 --runtime-env-agent-port=0 --gcs-address=172.17.0.4:34319 --session-name=session_2026-08-20_19-03-24_749199_21072 --temp-dir=/tmp/ray --webui=127.0.0.1:8265 --cluster-id=2ba1fdbf021994c59728f87ae42a1f4da6402922a628fa4e61f78d98 RAY_WORKER_DYNAMIC_OPTION_PLACEHOLDER --java_worker_command= --cpp_worker_command= --native_library_path=/root/autodl-tmp/RLinf/.venv/lib/python3.11/site-packages/ray/cpp/lib --temp_dir=/tmp/ray --session_dir=/tmp/ray/session_2026-08-20_19-03-24_749199_21072 --log_dir=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/logs --resource_dir=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/runtime_resources --metrics-agent-port=0 --metrics_export_port=0 --runtime_env_agent_port=0 --object_store_memory=76502140108 --plasma_directory=/dev/shm --fallback_directory=/tmp/ray/session_2026-08-20_19-03-24_749199_21072 --ray-debugger-external=0 --gcs-address=172.17.0.4:34319 --session-name=session_2026-08-20_19-03-24_749199_21072 --labels={"ray.io/accelerator-type": "A800"} --cluster-id=2ba1fdbf021994c59728f87ae42a1f4da6402922a628fa4e61f78d98 --stdout_filepath=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/logs/raylet.out --stderr_filepath=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/logs/raylet.err --head --num_prestart_python_workers=36 --dashboard_agent_command=/root/autodl-tmp/RLinf/.venv/bin/python -u /root/autodl-tmp/RLinf/.venv/lib/python3.11/site-packages/ray/dashboard/agent.py --node-id=24919c7d0913b64d0836d42b9d8d1f333a0847a04923a91753dc2ab2 --node-ip-address=172.17.0.4 --metrics-export-port=0 --grpc-port=0 --listen-port=52365 --node-manager-port=RAY_NODE_MANAGER_PORT_PLACEHOLDER --object-store-name=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/sockets/plasma_store --raylet-name=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/sockets/raylet --temp-dir=/tmp/ray --session-dir=/tmp/ray/session_2026-08-20_19-03-24_749199_21072 --log-dir=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/logs --logging-rotate-bytes=536870912 --logging-rotate-backup-count=5 --session-name=session_2026-08-20_19-03-24_749199_21072 --gcs-address=172.17.0.4:34319 --cluster-id-hex=2ba1fdbf021994c59728f87ae42a1f4da6402922a628fa4e61f78d98 --stdout-filepath=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/logs/dashboard_agent.out --stderr-filepath=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/logs/dashboard_agent.err --head --runtime_env_agent_command=/root/autodl-tmp/RLinf/.venv/bin/python -u /root/autodl-tmp/RLinf/.venv/lib/python3.11/site-packages/ray/_private/runtime_env/agent/main.py --node-id=24919c7d0913b64d0836d42b9d8d1f333a0847a04923a91753dc2ab2 --node-ip-address=172.17.0.4 --runtime-env-agent-port=0 --session-dir=/tmp/ray/session_2026-08-20_19-03-24_749199_21072 --gcs-address=172.17.0.4:34319 --cluster-id-hex=2ba1fdbf021994c59728f87ae42a1f4da6402922a628fa4e61f78d98 --runtime-env-dir=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/runtime_resources --logging-rotate-bytes=536870912 --logging-rotate-backup-count=5 --log-dir=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/logs --temp-dir=/tmp/ray --stdout-filepath=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/logs/runtime_env_agent.out --stderr-filepath=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/logs/runtime_env_agent.err
2026-08-20T19:04:02+08:00	22347	22278	150016	6.6	ray::DashboardA	ray::DashboardAgent
2026-08-20T19:04:02+08:00	22349	22278	83912	1.1	ray::RuntimeEnv	ray::RuntimeEnvAgent
2026-08-20T19:04:02+08:00	22561	22278	81564	1.5	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22562	22278	81324	1.5	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22563	22278	516120	5.7	ray::_RemoteNod	ray::_RemoteNodeProbe
2026-08-20T19:04:02+08:00	22564	22278	81236	1.5	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22565	22278	81296	1.5	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22566	22278	81324	1.5	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22567	22278	81188	1.5	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22568	22278	81852	1.4	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22569	22278	81532	1.5	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22570	22278	81616	1.5	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22571	22278	81816	1.5	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22572	22278	81880	1.5	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22573	22278	81224	1.4	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22574	22278	81544	1.5	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22575	22278	81424	1.5	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22576	22278	81776	1.5	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22577	22278	81296	1.4	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22578	22278	81376	1.5	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22579	22278	81272	1.5	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22580	22278	81328	1.5	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22581	22278	81244	1.5	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22582	22278	81760	1.5	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22583	22278	81408	1.5	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22584	22278	81636	1.5	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22585	22278	81432	1.5	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22586	22278	81740	1.5	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22587	22278	81512	1.5	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22588	22278	81332	1.5	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22589	22278	81532	1.5	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22590	22278	81516	1.4	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22591	22278	81388	1.5	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22592	22278	81544	1.4	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22593	22278	81420	1.5	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22594	22278	81180	1.5	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22595	22278	81360	1.5	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	22596	22278	81620	1.4	ray::IDLE	ray::IDLE
2026-08-20T19:04:02+08:00	24653	22278	515948	7.7	ray::WorkerMana	ray::WorkerManager
2026-08-20T19:04:02+08:00	24654	22278	515344	7.6	ray::Collective	ray::CollectiveManager
2026-08-20T19:04:02+08:00	24655	22278	515284	7.4	ray::NodeManage	ray::NodeManager
2026-08-20T19:04:02+08:00	24656	22278	514552	7.2	ray::DeviceLock	ray::DeviceLockManager
2026-08-20T19:04:02+08:00	24657	22278	515676	7.5	ray::PortLockMa	ray::PortLockManager
2026-08-20T19:04:02+08:00	24658	22278	11311908	98.4	ray::MultiStepR	ray::MultiStepRolloutWorker.init_worker
2026-08-20T19:04:02+08:00	24660	22278	11033856	101	ray::MultiStepR	ray::MultiStepRolloutWorker.init_worker
2026-08-20T19:04:02+08:00	24661	22278	2166204	59.4	ray::EnvWorker	ray::EnvWorker
2026-08-20T19:04:02+08:00	24672	22278	2163680	59.5	ray::EnvWorker	ray::EnvWorker
2026-08-20T19:04:02+08:00	24680	22278	517764	7.7	ray::ChannelWor	ray::ChannelWorker
2026-08-20T19:04:02+08:00	24682	22278	517216	7.8	ray::ChannelWor	ray::ChannelWorker
2026-08-20T19:04:13+08:00	22278	21072	53676	5.0	raylet	/root/autodl-tmp/RLinf/.venv/lib/python3.11/site-packages/ray/core/src/ray/raylet/raylet --raylet_socket_name=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/sockets/raylet --store_socket_name=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/sockets/plasma_store --object_manager_port=0 --min_worker_port=0 --max_worker_port=0 --node_manager_port=0 --node_id=24919c7d0913b64d0836d42b9d8d1f333a0847a04923a91753dc2ab2 --node_ip_address=172.17.0.4 --maximum_startup_concurrency=36 --static_resource_list=node:172.17.0.4,1.0,node:__internal_head__,1.0,accelerator_type:A800,1,CPU,36,GPU,2,memory,178504993588,object_store_memory,76502140108 --python_worker_command=/root/autodl-tmp/RLinf/.venv/bin/python /root/autodl-tmp/RLinf/.venv/lib/python3.11/site-packages/ray/_private/workers/setup_worker.py /root/autodl-tmp/RLinf/.venv/lib/python3.11/site-packages/ray/_private/workers/default_worker.py --node-ip-address=172.17.0.4 --node-manager-port=RAY_NODE_MANAGER_PORT_PLACEHOLDER --object-store-name=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/sockets/plasma_store --raylet-name=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/sockets/raylet --redis-address=None --metrics-agent-port=0 --logging-rotate-bytes=536870912 --logging-rotate-backup-count=5 --runtime-env-agent-port=0 --gcs-address=172.17.0.4:34319 --session-name=session_2026-08-20_19-03-24_749199_21072 --temp-dir=/tmp/ray --webui=127.0.0.1:8265 --cluster-id=2ba1fdbf021994c59728f87ae42a1f4da6402922a628fa4e61f78d98 RAY_WORKER_DYNAMIC_OPTION_PLACEHOLDER --java_worker_command= --cpp_worker_command= --native_library_path=/root/autodl-tmp/RLinf/.venv/lib/python3.11/site-packages/ray/cpp/lib --temp_dir=/tmp/ray --session_dir=/tmp/ray/session_2026-08-20_19-03-24_749199_21072 --log_dir=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/logs --resource_dir=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/runtime_resources --metrics-agent-port=0 --metrics_export_port=0 --runtime_env_agent_port=0 --object_store_memory=76502140108 --plasma_directory=/dev/shm --fallback_directory=/tmp/ray/session_2026-08-20_19-03-24_749199_21072 --ray-debugger-external=0 --gcs-address=172.17.0.4:34319 --session-name=session_2026-08-20_19-03-24_749199_21072 --labels={"ray.io/accelerator-type": "A800"} --cluster-id=2ba1fdbf021994c59728f87ae42a1f4da6402922a628fa4e61f78d98 --stdout_filepath=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/logs/raylet.out --stderr_filepath=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/logs/raylet.err --head --num_prestart_python_workers=36 --dashboard_agent_command=/root/autodl-tmp/RLinf/.venv/bin/python -u /root/autodl-tmp/RLinf/.venv/lib/python3.11/site-packages/ray/dashboard/agent.py --node-id=24919c7d0913b64d0836d42b9d8d1f333a0847a04923a91753dc2ab2 --node-ip-address=172.17.0.4 --metrics-export-port=0 --grpc-port=0 --listen-port=52365 --node-manager-port=RAY_NODE_MANAGER_PORT_PLACEHOLDER --object-store-name=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/sockets/plasma_store --raylet-name=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/sockets/raylet --temp-dir=/tmp/ray --session-dir=/tmp/ray/session_2026-08-20_19-03-24_749199_21072 --log-dir=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/logs --logging-rotate-bytes=536870912 --logging-rotate-backup-count=5 --session-name=session_2026-08-20_19-03-24_749199_21072 --gcs-address=172.17.0.4:34319 --cluster-id-hex=2ba1fdbf021994c59728f87ae42a1f4da6402922a628fa4e61f78d98 --stdout-filepath=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/logs/dashboard_agent.out --stderr-filepath=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/logs/dashboard_agent.err --head --runtime_env_agent_command=/root/autodl-tmp/RLinf/.venv/bin/python -u /root/autodl-tmp/RLinf/.venv/lib/python3.11/site-packages/ray/_private/runtime_env/agent/main.py --node-id=24919c7d0913b64d0836d42b9d8d1f333a0847a04923a91753dc2ab2 --node-ip-address=172.17.0.4 --runtime-env-agent-port=0 --session-dir=/tmp/ray/session_2026-08-20_19-03-24_749199_21072 --gcs-address=172.17.0.4:34319 --cluster-id-hex=2ba1fdbf021994c59728f87ae42a1f4da6402922a628fa4e61f78d98 --runtime-env-dir=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/runtime_resources --logging-rotate-bytes=536870912 --logging-rotate-backup-count=5 --log-dir=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/logs --temp-dir=/tmp/ray --stdout-filepath=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/logs/runtime_env_agent.out --stderr-filepath=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/logs/runtime_env_agent.err
2026-08-20T19:04:13+08:00	22347	22278	150308	6.0	ray::DashboardA	ray::DashboardAgent
2026-08-20T19:04:13+08:00	22349	22278	83912	0.8	ray::RuntimeEnv	ray::RuntimeEnvAgent
2026-08-20T19:04:13+08:00	22561	22278	81564	1.3	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22562	22278	81324	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22563	22278	516120	4.3	ray::_RemoteNod	ray::_RemoteNodeProbe
2026-08-20T19:04:13+08:00	22564	22278	81236	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22565	22278	81300	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22566	22278	81324	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22567	22278	81188	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22568	22278	81852	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22569	22278	81532	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22570	22278	81616	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22571	22278	81816	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22572	22278	81880	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22573	22278	81224	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22574	22278	81544	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22575	22278	81424	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22576	22278	81776	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22577	22278	81296	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22578	22278	81376	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22579	22278	81272	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22580	22278	81328	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22581	22278	81244	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22582	22278	81760	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22583	22278	81408	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22584	22278	81636	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22585	22278	81432	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22586	22278	81740	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22587	22278	81516	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22588	22278	81332	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22589	22278	81532	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22590	22278	81520	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22591	22278	81388	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22592	22278	81544	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22593	22278	81420	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22594	22278	81180	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22595	22278	81360	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	22596	22278	81620	1.2	ray::IDLE	ray::IDLE
2026-08-20T19:04:13+08:00	24653	22278	515948	5.7	ray::WorkerMana	ray::WorkerManager
2026-08-20T19:04:13+08:00	24654	22278	515344	5.7	ray::Collective	ray::CollectiveManager
2026-08-20T19:04:13+08:00	24655	22278	515284	5.5	ray::NodeManage	ray::NodeManager
2026-08-20T19:04:13+08:00	24656	22278	514552	5.4	ray::DeviceLock	ray::DeviceLockManager
2026-08-20T19:04:13+08:00	24657	22278	515676	5.6	ray::PortLockMa	ray::PortLockManager
2026-08-20T19:04:13+08:00	24658	22278	13013564	98.8	ray::MultiStepR	ray::MultiStepRolloutWorker.init_worker
2026-08-20T19:04:13+08:00	24660	22278	13013896	101	ray::MultiStepR	ray::MultiStepRolloutWorker.init_worker
2026-08-20T19:04:13+08:00	24661	22278	2166204	43.4	ray::EnvWorker	ray::EnvWorker
2026-08-20T19:04:13+08:00	24672	22278	2163756	43.5	ray::EnvWorker	ray::EnvWorker
2026-08-20T19:04:13+08:00	24680	22278	517764	5.7	ray::ChannelWor	ray::ChannelWorker
2026-08-20T19:04:13+08:00	24682	22278	517216	5.8	ray::ChannelWor	ray::ChannelWorker
2026-08-20T19:04:23+08:00	22278	21072	52888	4.8	raylet	/root/autodl-tmp/RLinf/.venv/lib/python3.11/site-packages/ray/core/src/ray/raylet/raylet --raylet_socket_name=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/sockets/raylet --store_socket_name=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/sockets/plasma_store --object_manager_port=0 --min_worker_port=0 --max_worker_port=0 --node_manager_port=0 --node_id=24919c7d0913b64d0836d42b9d8d1f333a0847a04923a91753dc2ab2 --node_ip_address=172.17.0.4 --maximum_startup_concurrency=36 --static_resource_list=node:172.17.0.4,1.0,node:__internal_head__,1.0,accelerator_type:A800,1,CPU,36,GPU,2,memory,178504993588,object_store_memory,76502140108 --python_worker_command=/root/autodl-tmp/RLinf/.venv/bin/python /root/autodl-tmp/RLinf/.venv/lib/python3.11/site-packages/ray/_private/workers/setup_worker.py /root/autodl-tmp/RLinf/.venv/lib/python3.11/site-packages/ray/_private/workers/default_worker.py --node-ip-address=172.17.0.4 --node-manager-port=RAY_NODE_MANAGER_PORT_PLACEHOLDER --object-store-name=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/sockets/plasma_store --raylet-name=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/sockets/raylet --redis-address=None --metrics-agent-port=0 --logging-rotate-bytes=536870912 --logging-rotate-backup-count=5 --runtime-env-agent-port=0 --gcs-address=172.17.0.4:34319 --session-name=session_2026-08-20_19-03-24_749199_21072 --temp-dir=/tmp/ray --webui=127.0.0.1:8265 --cluster-id=2ba1fdbf021994c59728f87ae42a1f4da6402922a628fa4e61f78d98 RAY_WORKER_DYNAMIC_OPTION_PLACEHOLDER --java_worker_command= --cpp_worker_command= --native_library_path=/root/autodl-tmp/RLinf/.venv/lib/python3.11/site-packages/ray/cpp/lib --temp_dir=/tmp/ray --session_dir=/tmp/ray/session_2026-08-20_19-03-24_749199_21072 --log_dir=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/logs --resource_dir=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/runtime_resources --metrics-agent-port=0 --metrics_export_port=0 --runtime_env_agent_port=0 --object_store_memory=76502140108 --plasma_directory=/dev/shm --fallback_directory=/tmp/ray/session_2026-08-20_19-03-24_749199_21072 --ray-debugger-external=0 --gcs-address=172.17.0.4:34319 --session-name=session_2026-08-20_19-03-24_749199_21072 --labels={"ray.io/accelerator-type": "A800"} --cluster-id=2ba1fdbf021994c59728f87ae42a1f4da6402922a628fa4e61f78d98 --stdout_filepath=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/logs/raylet.out --stderr_filepath=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/logs/raylet.err --head --num_prestart_python_workers=36 --dashboard_agent_command=/root/autodl-tmp/RLinf/.venv/bin/python -u /root/autodl-tmp/RLinf/.venv/lib/python3.11/site-packages/ray/dashboard/agent.py --node-id=24919c7d0913b64d0836d42b9d8d1f333a0847a04923a91753dc2ab2 --node-ip-address=172.17.0.4 --metrics-export-port=0 --grpc-port=0 --listen-port=52365 --node-manager-port=RAY_NODE_MANAGER_PORT_PLACEHOLDER --object-store-name=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/sockets/plasma_store --raylet-name=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/sockets/raylet --temp-dir=/tmp/ray --session-dir=/tmp/ray/session_2026-08-20_19-03-24_749199_21072 --log-dir=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/logs --logging-rotate-bytes=536870912 --logging-rotate-backup-count=5 --session-name=session_2026-08-20_19-03-24_749199_21072 --gcs-address=172.17.0.4:34319 --cluster-id-hex=2ba1fdbf021994c59728f87ae42a1f4da6402922a628fa4e61f78d98 --stdout-filepath=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/logs/dashboard_agent.out --stderr-filepath=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/logs/dashboard_agent.err --head --runtime_env_agent_command=/root/autodl-tmp/RLinf/.venv/bin/python -u /root/autodl-tmp/RLinf/.venv/lib/python3.11/site-packages/ray/_private/runtime_env/agent/main.py --node-id=24919c7d0913b64d0836d42b9d8d1f333a0847a04923a91753dc2ab2 --node-ip-address=172.17.0.4 --runtime-env-agent-port=0 --session-dir=/tmp/ray/session_2026-08-20_19-03-24_749199_21072 --gcs-address=172.17.0.4:34319 --cluster-id-hex=2ba1fdbf021994c59728f87ae42a1f4da6402922a628fa4e61f78d98 --runtime-env-dir=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/runtime_resources --logging-rotate-bytes=536870912 --logging-rotate-backup-count=5 --log-dir=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/logs --temp-dir=/tmp/ray --stdout-filepath=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/logs/runtime_env_agent.out --stderr-filepath=/tmp/ray/session_2026-08-20_19-03-24_749199_21072/logs/runtime_env_agent.err
2026-08-20T19:04:23+08:00	22347	22278	150324	5.7	ray::DashboardA	ray::DashboardAgent
2026-08-20T19:04:23+08:00	22349	22278	83912	0.6	ray::RuntimeEnv	ray::RuntimeEnvAgent
2026-08-20T19:04:23+08:00	22561	22278	81568	1.1	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22562	22278	81328	1.1	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22563	22278	516120	3.6	ray::_RemoteNod	ray::_RemoteNodeProbe
2026-08-20T19:04:23+08:00	22564	22278	81240	1.1	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22565	22278	81304	1.1	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22566	22278	81328	1.0	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22567	22278	81192	1.0	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22568	22278	81856	1.0	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22569	22278	81536	1.0	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22570	22278	81624	1.0	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22571	22278	81820	1.0	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22572	22278	81884	1.0	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22573	22278	81228	1.0	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22574	22278	81548	1.0	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22575	22278	81428	1.1	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22576	22278	81780	1.0	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22577	22278	81304	1.1	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22578	22278	81380	1.1	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22579	22278	81276	1.1	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22580	22278	81332	1.1	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22581	22278	81248	1.1	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22582	22278	81764	1.1	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22583	22278	81412	1.1	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22584	22278	81640	1.0	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22585	22278	81436	1.1	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22586	22278	81748	1.1	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22587	22278	81520	1.0	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22588	22278	81336	1.0	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22589	22278	81536	1.1	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22590	22278	81524	1.0	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22591	22278	81392	1.1	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22592	22278	81548	1.0	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22593	22278	81424	1.1	ray::IDLE	ray::IDLE
2026-08-20T19:04:23+08:00	22594	22278	81184	1.0	ray::IDLE	ray::IDLE
