tag,round,value,wall_time
env/reward,15,0.0024999999441206455,1789968096.658992
env/reward,16,0.0024999999441206455,1789968356.7732832
env/reward,17,0.0,1789968623.551082
env/reward,18,0.0024999999441206455,1789968886.2897966
env/reward,19,0.0,1789969151.0052128
env/reward,20,0.0024999999441206455,1789969694.6481495
env/reward,21,0.0012499999720603228,1789969954.7824576
env/reward,22,0.0012499999720603228,1789970218.4712253
env/reward,23,0.0024999999441206455,1789970481.8441474
env/reward,24,0.0037499999161809683,1789970744.7983184
env/reward,25,0.0024999999441206455,1789971287.5348768
env/reward,26,0.0024999999441206455,1789971547.2029655
env/reward,27,0.0012499999720603228,1789971811.1468582
env/reward,28,0.0024999999441206455,1789972072.9665353
env/reward,29,0.0012499999720603228,1789972334.7668636
env/reward,30,0.0,1789972879.2515738
env/reward,31,0.0037499999161809683,1789973139.1706898
env/reward,32,0.0037499999161809683,1789973401.294312
env/reward,33,0.0012499999720603228,1789973664.229102
env/reward,34,0.0024999999441206455,1789973926.5675159
env/reward,35,0.0012499999720603228,1789974465.5104716
env/reward,36,0.0024999999441206455,1789974724.3473623
env/reward,37,0.0024999999441206455,1789974984.0548964
env/reward,38,0.0024999999441206455,1789975248.0792513
env/reward,39,0.0012499999720603228,1789975510.9140825
env/reward,40,0.0024999999441206455,1789976052.94199
env/reward,41,0.0024999999441206455,1789976311.4628294
env/reward,42,0.0037499999161809683,1789976573.0073576
env/reward,43,0.0012499999720603228,1789976834.9023526
env/reward,44,0.0024999999441206455,1789977095.1211207
env/reward,45,0.0,1789977635.601279
env/reward,46,0.0,1789977895.513347
env/reward,47,0.0,1789978157.9124298
env/reward,48,0.0012499999720603228,1789978419.7865329
env/reward,49,0.0024999999441206455,1789978681.6014593
env/reward,50,0.0,1789979239.265206
env/reward,51,0.0012499999720603228,1789979497.014895
env/reward,52,0.0024999999441206455,1789979758.0150921
env/reward,53,0.0024999999441206455,1789980019.8776016
env/reward,54,0.0037499999161809683,1789980280.7140355
env/reward,55,0.0012499999720603228,1789980813.6369295
env/reward,56,0.0024999999441206455,1789981072.0457168
env/reward,57,0.0024999999441206455,1789981333.0501997
env/reward,58,0.0,1789981594.7779577
env/reward,59,0.0024999999441206455,1789981856.4921148
env/reward,60,0.0012499999720603228,1789982393.5321815
env/reward,61,0.0037499999161809683,1789982651.1379251
env/reward,62,0.0024999999441206455,1789982911.995422
env/reward,63,0.0012499999720603228,1789983173.9501855
env/reward,64,0.0024999999441206455,1789983435.9334328
env/reward,65,0.0024999999441206455,1789983974.5825136
env/reward,66,0.0024999999441206455,1789984232.5121915
env/reward,67,0.0012499999720603228,1789984493.7455716
env/reward,68,0.0024999999441206455,1789984754.5926595
env/reward,69,0.0037499999161809683,1789985015.7424176
env/reward,70,0.0012499999720603228,1789985553.2725189
env/reward,71,0.0024999999441206455,1789985812.1588776
env/reward,72,0.0024999999441206455,1789986073.2229247
env/reward,73,0.0037499999161809683,1789986333.8893855
env/reward,74,0.0024999999441206455,1789986595.7659562
env/reward,75,0.0012499999720603228,1789987135.232029
env/reward,76,0.0037499999161809683,1789987393.5584183
env/reward,77,0.0037499999161809683,1789987652.8253832
env/reward,78,0.004999999888241291,1789987913.8117468
env/reward,79,0.0037499999161809683,1789988173.8611977
env/reward,80,0.0012499999720603228,1789988703.599518
env/reward,81,0.0024999999441206455,1789988964.6817086
env/reward,82,0.0024999999441206455,1789989225.0215154
env/reward,83,0.0024999999441206455,1789989486.519231
env/reward,84,0.0037499999161809683,1789989746.5579333
env/reward,85,0.0,1789990277.1603658
env/reward,86,0.0012499999720603228,1789990536.589591
