timestamp,driver_alive,host_mem_available_kib,cgroup_memory_current_bytes,cgroup_oom,cgroup_oom_kill,mem_psi_some_avg10,mem_psi_full_avg10,gpu4_used_mib,gpu4_util_pct,gpu5_used_mib,gpu5_util_pct
2026-08-23T14:46:46+00:00,1,2091925848,10780672,0,0,0.00,0.00,0,0,0,0
2026-08-23T14:46:56+00:00,1,2088327048,3920826368,0,0,0.00,0.00,4,0,4,0
2026-08-23T14:47:06+00:00,1,2077185204,15473815552,0,0,0.00,0.00,547,0,566,0
2026-08-23T14:47:17+00:00,1,2065993540,26566676480,0,0,0.00,0.00,1689,0,1689,0
2026-08-23T14:47:28+00:00,1,2052411176,40471023616,0,0,0.00,0.00,1689,0,1689,0
2026-08-23T14:47:38+00:00,1,2047998512,45012938752,0,0,0.00,0.00,1689,0,1689,0
2026-08-23T14:47:48+00:00,1,2056395660,36444651520,0,0,0.00,0.00,1689,0,1689,0
2026-08-23T14:47:58+00:00,1,2066015216,26587430912,0,0,0.00,0.00,8431,12,9867,0
2026-08-23T14:48:08+00:00,1,2063828376,28654252032,0,0,0.00,0.00,12487,0,12875,0
2026-08-23T14:48:19+00:00,1,2061453388,30754643968,0,0,0.00,0.00,16403,2,17319,0
2026-08-23T14:48:29+00:00,1,2061890300,30608650240,0,0,0.00,0.00,12711,0,12954,2
2026-08-23T14:48:39+00:00,1,2058288172,34023075840,0,0,0.00,0.00,16273,0,16477,0
2026-08-23T14:48:50+00:00,1,2057529312,34739437568,0,0,0.00,0.00,16473,0,16677,0
2026-08-23T14:49:00+00:00,1,2057368932,34784886784,0,0,0.00,0.00,17230,0,17690,3
2026-08-23T14:49:10+00:00,0,2091713880,,,,,,,,,
