unix_time,host_available_bytes,cgroup_current_bytes,cgroup_anon_bytes,cgroup_file_bytes,cgroup_oom_events,cgroup_oom_kill_events,shm_used_bytes,disk_available_bytes,gpu0_used_mib,gpu0_total_mib,gpu0_util_pct,gpu0_mem_util_pct,gpu0_power_w,gpu1_used_mib,gpu1_total_mib,gpu1_util_pct,gpu1_mem_util_pct,gpu1_power_w,env_rss_kib,env_cpu_pct,actor_rss_kib,actor_cpu_pct,rollout_rss_kib,rollout_cpu_pct,driver_rss_kib,driver_cpu_pct,ray_rss_kib,ray_cpu_pct,matched_total_rss_kib,compute_process_count
1786115684,1.01651e+12,53957464064,38189154304,15109300224,0,0,155648,861046763520,504,81920,0,0,67.56,503,81920,0,0,66.40,3886912.00,90.00,1613756.00,31.80,26007512.00,200.00,3212,0.0,1119948.00,18.90,41685868.00,2
1786115685,1.01652e+12,53957509120,38189494272,15109300224,0,0,155648,861046763520,504,81920,0,0,67.56,503,81920,0,0,66.40,3886912.00,85.30,1613756.00,30.10,26007512.00,197.30,3212,0.0,1120224.00,18.40,41686192.00,2
1786115686,1.01651e+12,53959835648,38190628864,15109300224,0,0,155648,861046763520,504,81920,0,0,67.56,503,81920,0,0,66.40,3886912.00,83.20,1613756.00,29.30,26007512.00,198.80,3212,0.0,1120748.00,18.20,41686732.00,2
1786115688,1.0165e+12,53960216576,38192562176,15109300224,0,0,155648,861046763520,504,81920,0,0,67.56,503,81920,0,0,66.40,3886912.00,81.20,1613756.00,28.70,26007512.00,200.00,3212,0.0,1121860.00,18.10,41687768.00,2
1786115689,1.0165e+12,53961736192,38192717824,15109300224,0,0,155648,861046763520,504,81920,0,0,67.56,503,81920,0,0,66.40,3886912.00,79.30,1613756.00,27.40,26007516.00,196.70,3212,0.0,1122020.00,17.80,41687772.00,2
1786115690,1.01651e+12,53960392704,38192631808,15109300224,0,0,155648,861046763520,504,81920,0,0,68.78,503,81920,0,0,66.40,3886912.00,75.60,1613756.00,26.70,26007516.00,198.00,3212,0.0,1121956.00,17.70,41687708.00,2
1786115692,1.0165e+12,53964345344,38193442816,15109300224,0,0,155648,861046763520,504,81920,0,0,68.78,503,81920,0,0,66.40,3886912.00,74.00,1613756.00,26.20,26007516.00,199.50,3212,0.0,1122600.00,17.60,41688060.00,2
1786115693,1.01536e+12,55098138624,39331844096,15109300224,0,0,155648,861046763520,504,81920,0,0,67.23,503,81920,0,0,66.40,3886912.00,72.40,1613756.00,25.60,27364244.00,200.00,3212,0.0,1122600.00,17.20,43135076.00,2
1786115694,1.01349e+12,56849719296,41199894528,14989443072,0,0,155648,861046763520,504,81920,0,0,67.23,503,81920,0,0,66.40,3886912.00,69.40,1613756.00,24.50,29166836.00,198.10,3212,0.0,1122596.00,17.20,44953504.00,2
1786115696,1.01237e+12,57959743488,42407022592,14888501248,0,0,155648,861046763520,504,81920,0,0,67.56,503,81920,0,0,66.40,3886912.00,68.00,1613756.00,24.10,30121960.00,199.50,3212,0.0,1122812.00,17.10,45803224.00,2
1786115697,1.01235e+12,57964036096,42407895040,14888501248,0,0,155648,861046763520,504,81920,0,0,67.56,503,81920,0,0,66.07,3886912.00,66.60,1613756.00,23.50,30121960.00,200.00,3212,0.0,1123252.00,17.10,45803692.00,2
1786115698,1.01558e+12,54737117184,39190171648,14888501248,0,0,155648,861046763520,504,81920,0,0,67.23,503,81920,0,0,66.40,3886912.00,64.20,1613756.00,22.70,27208488.00,198.00,3212,0.0,1123224.00,16.70,42998432.00,2
1786115699,1.0139e+12,56413736960,40861069312,14888501248,0,0,155648,861046763520,504,81920,0,0,67.56,503,81920,0,0,67.01,3886912.00,63.00,1613756.00,22.30,28881080.00,199.40,3212,0.0,1123132.00,16.80,44650604.00,2
1786115701,1.012e+12,58276548608,42753851392,14859808768,0,0,155648,861046763520,504,81920,0,0,67.23,503,81920,0,0,66.07,3886912.00,61.80,1613756.00,21.90,30499880.00,200.00,3212,0.0,1123612.00,16.70,46181972.00,2
1786115702,1.01193e+12,58321612800,42796257280,14856224768,0,0,155648,861046763520,504,81920,0,0,67.56,503,81920,0,0,66.07,3886912.00,59.60,1613756.00,21.10,30499880.00,198.00,3212,0.0,1124660.00,16.50,46183008.00,2
1786115703,1.01193e+12,58321354752,42799083520,14856224768,0,0,155648,861046763520,504,81920,0,0,67.23,503,81920,0,0,66.40,3886912.00,58.60,1613756.00,20.70,30690208.00,199.20,3212,0.0,1124640.00,16.40,46463604.00,2
1786115705,1.0101e+12,60033409024,44668002304,14699360256,0,0,155648,861046763520,504,81920,0,0,67.23,503,81920,0,0,66.07,3886912.00,57.60,1613756.00,20.30,32535832.00,200.00,3212,0.0,1124640.00,16.30,48239988.00,2
1786115706,1.00983e+12,60249235456,44905291776,14674866176,0,0,155648,861046759424,504,81920,0,0,67.56,503,81920,0,0,66.07,3886912.00,55.80,1613756.00,19.70,30325832.00,198.20,3212,0.0,1124552.00,16.10,45838756.00,2
1786115707,1.01554e+12,54451904512,38972735488,14674866176,0,0,155648,861046759424,504,81920,0,0,67.56,503,81920,0,0,66.07,3886912.00,54.80,1613756.00,19.50,26358884.00,199.30,3212,0.0,1124488.00,16.20,41753220.00,2
1786115709,1.01913e+12,50926448640,35584163840,14674980864,0,0,155648,861046759424,504,81920,0,0,67.23,503,81920,0,0,66.40,3886912.00,54.00,1613756.00,19.10,23124520.00,200.00,3212,0.0,1124488.00,16.10,38708552.00,2
1786115710,1.0222e+12,47858040832,32544882688,14674984960,0,0,155648,861046759424,504,81920,0,0,67.23,503,81920,0,0,66.07,3886912.00,53.20,1613756.00,18.50,19936464.00,198.10,3212,0.0,1125612.00,15.80,35405464.00,2
1786115711,1.02453e+12,45510991872,30192644096,14674984960,0,0,155648,861046759424,504,81920,0,0,67.56,503,81920,0,0,66.40,3886912.00,51.60,1613756.00,18.30,19869180.00,199.20,3212,0.0,1125432.00,15.80,36554500.00,2
1786115713,1.02449e+12,45546942464,30196867072,14674984960,0,0,155648,861046759424,504,81920,0,0,67.56,503,81920,0,0,66.40,3886912.00,50.80,1613756.00,18.10,33583120.00,200.00,3212,0.0,1126052.00,15.90,49627548.00,2
1786115714,1.02426e+12,45608017920,30263844864,14691762176,0,0,155648,861046759424,2753,81920,13,0,68.49,2753,81920,3,0,67.29,3886912.00,50.20,1613756.00,17.70,16614344.00,198.10,3212,0.0,1126052.00,15.60,31303944.00,4
1786115715,1.03466e+12,35186888704,19863216128,14691762176,0,0,155648,861046759424,8267,81920,0,0,67.23,8267,81920,4,0,66.07,3886912.00,48.60,1638520.00,18.20,8271032.00,198.00,3212,0.0,1125344.00,15.70,24106464.00,4
1786115717,1.0344e+12,35441795072,20113321984,14691762176,0,0,155648,861046759424,8267,81920,0,0,68.49,8267,81920,0,0,66.40,3886912.00,48.00,2608872.00,21.70,8271032.00,195.20,3212,0.0,1125316.00,15.70,24969008.00,4
1786115718,1.03417e+12,35680014336,20350701568,14691762176,0,0,155648,861046759424,8267,81920,0,0,67.56,8267,81920,0,0,66.07,3886912.00,47.40,2956068.00,25.30,8271032.00,192.40,3212,0.0,1127168.00,15.70,25316240.00,4
1786115719,1.03402e+12,35831058432,20499705856,14691770368,0,0,155648,861046759424,8267,81920,0,0,67.56,8267,81920,0,0,66.07,3886912.00,46.10,3106384.00,28.10,8271328.00,187.10,3212,0.0,1127240.00,15.60,25451404.00,4
1786115720,1.03402e+12,35833401344,20504846336,14691770368,0,0,155648,861046759424,8267,81920,0,0,67.56,8267,81920,0,0,66.07,3886912.00,45.40,3115692.00,31.30,8271328.00,184.60,3212,0.0,1127052.00,15.50,25494728.00,4
1786115722,1.03327e+12,36577140736,21250093056,14691770368,0,0,155648,861046759424,8267,81920,0,0,67.56,8267,81920,0,0,66.40,3887048.00,45.00,4040468.00,34.50,8271328.00,182.10,3212,0.0,1127260.00,15.40,26505496.00,4
1786115723,1.03138e+12,38469697536,23136604160,14691770368,0,0,155648,861046759424,8267,81920,0,0,67.56,8267,81920,0,0,66.40,3887048.00,43.80,5879760.00,37.10,8271328.00,177.30,3212,0.0,1127580.00,15.30,28356120.00,4
1786115724,1.03065e+12,39198531584,23861297152,14691770368,0,0,155648,861046759424,8267,81920,0,0,67.56,8267,81920,0,0,66.07,3887048.00,43.20,6387500.00,40.10,8271328.00,175.00,3212,0.0,1127132.00,15.30,28733756.00,4
1786115726,1.03063e+12,39197949952,23861604352,14691770368,0,0,155648,861046759424,8267,81920,0,0,67.56,8267,81920,0,0,66.07,3887048.00,42.80,6387500.00,43.10,8271328.00,172.80,3212,0.0,1127132.00,15.30,28733756.00,4
1786115727,1.03064e+12,39197011968,23861760000,14691770368,0,0,155648,861046759424,8267,81920,0,0,67.56,8267,81920,0,0,66.40,3887048.00,41.80,6387516.00,45.30,8271328.00,168.50,3212,0.0,1127120.00,15.10,28733760.00,4
1786115728,1.02995e+12,39892705280,24556736512,14691770368,0,0,155648,861046759424,8267,81920,0,0,67.56,8267,81920,0,0,66.40,3887048.00,41.20,7236500.00,47.90,8271392.00,166.40,3212,0.0,1127364.00,15.10,29727460.00,4
1786115730,1.02783e+12,42021752832,26685272064,14691770368,0,0,155648,861046759424,8267,81920,0,0,67.56,8267,81920,0,0,66.40,3887048.00,40.80,9356688.00,50.70,8271392.00,164.40,3212,0.0,1127820.00,15.10,31854176.00,4
1786115731,1.0264e+12,43440218112,28094857216,14691778560,0,0,155648,861046755328,8267,81920,0,0,67.56,8267,81920,0,0,66.07,3887048.00,39.80,10617184.00,52.50,8271392.00,160.50,3212,0.0,1127792.00,14.90,33083256.00,4
1786115732,1.02466e+12,45191127040,29845286912,14691778560,0,0,155648,861046755328,8267,81920,0,0,67.56,8267,81920,0,0,66.40,3887048.00,39.40,12383916.00,54.90,8271392.00,158.60,3212,0.0,1128664.00,15.00,34855348.00,4
1786115734,1.02284e+12,47006183424,31659823104,14691778560,0,0,155648,861046755328,8267,81920,0,0,67.56,8267,81920,0,0,66.40,3887048.00,39.00,14178652.00,57.20,8271392.00,156.80,3212,0.0,1129436.00,15.00,36643612.00,4
1786115735,1.02104e+12,48828207104,33478754304,14691778560,0,0,155648,861046755328,8267,81920,0,0,67.56,8267,81920,0,0,66.40,3887048.00,38.60,15929120.00,59.50,8271392.00,155.00,3212,0.0,1129132.00,14.90,38401588.00,4
1786115736,1.01918e+12,50676584448,35322474496,14691778560,0,0,155648,861046755328,8267,81920,0,0,67.56,8267,81920,0,0,66.40,3887048.00,37.80,17732204.00,60.90,8271392.00,151.60,3212,0.0,1129080.00,14.70,40206372.00,4
1786115737,1.01732e+12,52537544704,37178404864,14691778560,0,0,155648,861046755328,8267,81920,0,0,67.56,8267,81920,0,0,66.40,3887092.00,37.40,19596600.00,63.30,8271392.00,149.90,3212,0.0,1129328.00,14.70,42071060.00,4
1786115739,1.01542e+12,54429687808,39067615232,14691778560,0,0,155648,861046755328,8267,81920,0,0,67.56,8267,81920,0,0,66.40,3887092.00,37.00,21376616.00,65.30,8271392.00,148.20,3212,0.0,1129264.00,14.80,43852336.00,4
1786115740,1.01368e+12,56179638272,40814612480,14691778560,0,0,155648,861046755328,8267,81920,0,0,67.56,8267,81920,0,0,66.40,3887092.00,36.60,23097220.00,66.70,8271392.00,145.10,3212,0.0,1129180.00,14.50,45592124.00,4
1786115741,1.01183e+12,58033508352,42665500672,14691778560,0,0,155648,861046755328,8267,81920,0,0,67.56,8267,81920,0,0,66.40,3887092.00,35.80,24930736.00,68.80,8271464.00,143.60,3212,0.0,1129196.00,14.50,47410332.00,4
1786115743,1.01053e+12,59330035712,43954462720,14691778560,0,0,155648,861046755328,8267,81920,0,0,67.56,8267,81920,0,0,66.40,3887092.00,35.50,26006024.00,70.80,8271464.00,142.00,3212,0.0,1129180.00,14.50,48355716.00,4
1786115744,1.01053e+12,59331719168,43955019776,14691778560,0,0,155648,861046755328,8267,81920,0,0,67.56,8267,81920,0,0,66.40,3887092.00,35.20,26006092.00,72.90,8271464.00,140.60,3212,0.0,1129544.00,14.40,48356148.00,4
