tag,round,value,wall_time
env/reward,1,0.0012499999720603228,1789963588.5407732
env/reward,2,0.0024999999441206455,1789963877.0769753
env/reward,3,0.0024999999441206455,1789964160.584644
env/reward,4,0.0024999999441206455,1789964444.2387235
env/reward,5,0.0024999999441206455,1789965009.2606428
env/reward,6,0.0024999999441206455,1789965292.5992625
env/reward,7,0.0024999999441206455,1789965576.4107082
env/reward,8,0.0012499999720603228,1789965848.7566226
env/reward,9,0.0037499999161809683,1789966143.2942607
env/reward,10,0.0024999999441206455,1789966703.163068
env/reward,11,0.0024999999441206455,1789966983.1368947
env/reward,12,0.0024999999441206455,1789967269.4214804
env/reward,13,0.0024999999441206455,1789967553.412491
env/reward,14,0.004999999888241291,1789967860.7075646
env/reward,15,0.0012499999720603228,1789968406.9130921
env/reward,16,0.0037499999161809683,1789968705.446595
env/reward,17,0.0012499999720603228,1789968980.816378
env/reward,18,0.0037499999161809683,1789969277.753285
env/reward,19,0.0024999999441206455,1789969568.4463632
env/reward,20,0.0024999999441206455,1789970138.3939507
env/reward,21,0.0037499999161809683,1789970437.6992524
env/reward,22,0.0012499999720603228,1789970710.2463334
env/reward,23,0.0012499999720603228,1789970983.2572603
env/reward,24,0.0037499999161809683,1789971275.8325348
env/reward,25,0.0012499999720603228,1789971821.2901008
env/reward,26,0.0024999999441206455,1789972100.0018663
env/reward,27,0.0037499999161809683,1789972393.9205067
env/reward,28,0.0024999999441206455,1789972678.8646317
env/reward,29,0.0024999999441206455,1789972964.22687
env/reward,30,0.0024999999441206455,1789973524.7765036
env/reward,31,0.0024999999441206455,1789973805.3664114
env/reward,32,0.0012499999720603228,1789974078.3883023
env/reward,33,0.0037499999161809683,1789974376.6245177
env/reward,34,0.0037499999161809683,1789974671.8650997
env/reward,35,0.0024999999441206455,1789975231.9307222
env/reward,36,0.0012499999720603228,1789975500.8093927
env/reward,37,0.0024999999441206455,1789975789.3199437
env/reward,38,0.0024999999441206455,1789976076.9687197
env/reward,39,0.0012499999720603228,1789976352.4945211
env/reward,40,0.0,1789976894.4664638
env/reward,41,0.0037499999161809683,1789977188.9094625
env/reward,42,0.0037499999161809683,1789977486.1927423
env/reward,43,0.0024999999441206455,1789977777.434779
env/reward,44,0.0037499999161809683,1789978074.2242298
env/reward,45,0.0037499999161809683,1789978643.7460444
env/reward,46,0.0024999999441206455,1789978929.2862742
env/reward,47,0.0012499999720603228,1789979203.7235973
env/reward,48,0.0024999999441206455,1789979502.2121396
env/reward,49,0.0024999999441206455,1789979790.1206222
env/reward,50,0.0,1789980350.2137496
env/reward,51,0.0012499999720603228,1789980621.7134104
env/reward,52,0.0037499999161809683,1789980930.233134
env/reward,53,0.0037499999161809683,1789981233.2736046
env/reward,54,0.0037499999161809683,1789981536.6527452
env/reward,55,0.0024999999441206455,1789982097.0423148
env/reward,56,0.0012499999720603228,1789982371.969883
env/reward,57,0.0037499999161809683,1789982677.347284
env/reward,58,0.0012499999720603228,1789982956.4995217
env/reward,59,0.0037499999161809683,1789983256.4002156
env/reward,60,0.0024999999441206455,1789983825.4186323
env/reward,61,0.0037499999161809683,1789984122.7032685
env/reward,62,0.0037499999161809683,1789984415.5085745
env/reward,63,0.0024999999441206455,1789984699.8970368
env/reward,64,0.0,1789984962.5228462
env/reward,65,0.0037499999161809683,1789985525.720741
env/reward,66,0.004999999888241291,1789985832.340619
env/reward,67,0.0024999999441206455,1789986117.6684566
env/reward,68,0.004999999888241291,1789986421.3373256
env/reward,69,0.004999999888241291,1789986729.6398742
env/reward,70,0.0037499999161809683,1789987297.7597635
env/reward,71,0.0024999999441206455,1789987577.1020365
env/reward,72,0.0037499999161809683,1789987868.669665
env/reward,73,0.0024999999441206455,1789988151.3563359
env/reward,74,0.0037499999161809683,1789988445.9251063
env/reward,75,0.0012499999720603228,1789988984.9044728
env/reward,76,0.0037499999161809683,1789989275.467758
env/reward,77,0.0037499999161809683,1789989573.1717453
env/reward,78,0.0024999999441206455,1789989860.2187326
env/reward,79,0.0037499999161809683,1789990154.6475194
env/reward,80,0.0024999999441206455,1789990710.474763
env/reward,81,0.0037499999161809683,1789991000.5548215
env/reward,82,0.0024999999441206455,1789991284.310653
env/reward,83,0.0024999999441206455,1789991572.7285984
env/reward,84,0.0012499999720603228,1789991845.3412268
env/reward,85,0.0024999999441206455,1789992401.598604
env/reward,86,0.0012499999720603228,1789992674.707977
env/reward,87,0.0024999999441206455,1789992964.6480598
env/reward,88,0.004999999888241291,1789993278.2882926
env/reward,89,0.0024999999441206455,1789993568.0503252
env/reward,90,0.0037499999161809683,1789994136.1193902
env/reward,91,0.0024999999441206455,1789994419.6735206
env/reward,92,0.0012499999720603228,1789994694.7079582
env/reward,93,0.0012499999720603228,1789994967.5708063
env/reward,94,0.0024999999441206455,1789995261.892028
env/reward,95,0.0037499999161809683,1789995832.2212026
env/reward,96,0.0024999999441206455,1789996114.7825751
env/reward,97,0.004999999888241291,1789996424.9719453
env/reward,98,0.0012499999720603228,1789996701.8191059
env/reward,99,0.0037499999161809683,1789997007.221141
env/reward,100,0.0012499999720603228,1789997573.2034829
env/reward,101,0.0024999999441206455,1789997861.7007136
env/reward,102,0.0037499999161809683,1789998157.9357097
env/reward,103,0.0012499999720603228,1789998433.8274996
env/reward,104,0.004999999888241291,1789998747.5518699
env/reward,105,0.004999999888241291,1789999322.3100364
env/reward,106,0.0024999999441206455,1789999607.6893854
env/reward,107,0.0024999999441206455,1789999890.9274845
env/reward,108,0.004999999888241291,1790000205.755179
env/reward,109,0.0024999999441206455,1790000502.0814533
env/reward,110,0.0024999999441206455,1790001058.581449
env/reward,111,0.0012499999720603228,1790001330.5863676
env/reward,112,0.0012499999720603228,1790001607.8431346
env/reward,113,0.0037499999161809683,1790001907.4744806
env/reward,114,0.0024999999441206455,1790002197.7500298
env/reward,115,0.0024999999441206455,1790002751.5330257
env/reward,116,0.0024999999441206455,1790003034.7203038
env/reward,117,0.0037499999161809683,1790003332.7046692
env/reward,118,0.0037499999161809683,1790003632.5499282
env/reward,119,0.0,1790003897.4033618
env/return,1,0.25,1789963588.5408154
env/return,2,0.5,1789963877.0770085
env/return,3,0.5,1789964160.584681
env/return,4,0.5,1789964444.2387717
env/return,5,0.5,1789965009.2606788
env/return,6,0.5,1789965292.5993085
env/return,7,0.5,1789965576.4107556
env/return,8,0.25,1789965848.7566614
env/return,9,0.75,1789966143.2943027
env/return,10,0.5,1789966703.1630924
env/return,11,0.5,1789966983.1369357
env/return,12,0.5,1789967269.4215245
env/return,13,0.5,1789967553.4125345
env/return,14,1.0,1789967860.7076063
env/return,15,0.25,1789968406.9131207
env/return,16,0.75,1789968705.446644
env/return,17,0.25,1789968980.816428
env/return,18,0.75,1789969277.7533374
env/return,19,0.5,1789969568.44641
env/return,20,0.5,1789970138.3939714
env/return,21,0.75,1789970437.6993034
env/return,22,0.25,1789970710.2464077
env/return,23,0.25,1789970983.2573128
env/return,24,0.75,1789971275.8325872
env/return,25,0.25,1789971821.2901304
env/return,26,0.5,1789972100.0019162
env/return,27,0.75,1789972393.9205592
env/return,28,0.5,1789972678.864678
env/return,29,0.5,1789972964.2269075
env/return,30,0.5,1789973524.776527
env/return,31,0.5,1789973805.3664584
env/return,32,0.25,1789974078.3883433
env/return,33,0.75,1789974376.6245766
env/return,34,0.75,1789974671.8651476
env/return,35,0.5,1789975231.9307427
env/return,36,0.25,1789975500.8094416
env/return,37,0.5,1789975789.319976
env/return,38,0.5,1789976076.9687707
env/return,39,0.25,1789976352.4945781
env/return,40,0.0,1789976894.4664865
env/return,41,0.75,1789977188.9095223
env/return,42,0.75,1789977486.1927915
env/return,43,0.5,1789977777.4348297
env/return,44,0.75,1789978074.2242713
env/return,45,0.75,1789978643.746095
env/return,46,0.5,1789978929.2863243
env/return,47,0.25,1789979203.7236362
env/return,48,0.5,1789979502.2121835
env/return,49,0.5,1789979790.1206706
env/return,50,0.0,1789980350.213776
env/return,51,0.25,1789980621.7134533
env/return,52,0.75,1789980930.233179
env/return,53,0.75,1789981233.273648
env/return,54,0.75,1789981536.652795
env/return,55,0.5,1789982097.0423346
env/return,56,0.25,1789982371.96991
env/return,57,0.75,1789982677.3473282
env/return,58,0.25,1789982956.4995687
env/return,59,0.75,1789983256.400274
env/return,60,0.5,1789983825.4186573
env/return,61,0.75,1789984122.7032995
env/return,62,0.75,1789984415.508624
env/return,63,0.5,1789984699.8970933
env/return,64,0.0,1789984962.5229006
env/return,65,0.75,1789985525.7207592
env/return,66,1.0,1789985832.34067
env/return,67,0.5,1789986117.668508
env/return,68,1.0,1789986421.3373876
env/return,69,1.0,1789986729.6399195
env/return,70,0.75,1789987297.7597952
env/return,71,0.5,1789987577.1020846
env/return,72,0.75,1789987868.6697152
env/return,73,0.5,1789988151.3563976
env/return,74,0.75,1789988445.9251552
env/return,75,0.25,1789988984.9045053
env/return,76,0.75,1789989275.4678075
env/return,77,0.75,1789989573.1717951
env/return,78,0.5,1789989860.2187715
env/return,79,0.75,1789990154.6475625
env/return,80,0.5,1789990710.4747932
env/return,81,0.75,1789991000.5548763
env/return,82,0.5,1789991284.3106952
env/return,83,0.5,1789991572.7286336
env/return,84,0.25,1789991845.3412592
env/return,85,0.5,1789992401.598624
env/return,86,0.25,1789992674.7080257
env/return,87,0.5,1789992964.648105
env/return,88,1.0,1789993278.2883363
env/return,89,0.5,1789993568.0503712
env/return,90,0.75,1789994136.1194112
env/return,91,0.5,1789994419.6735773
env/return,92,0.25,1789994694.7080097
env/return,93,0.25,1789994967.5708601
env/return,94,0.5,1789995261.892084
env/return,95,0.75,1789995832.2212336
env/return,96,0.5,1789996114.7826207
env/return,97,1.0,1789996424.9719937
env/return,98,0.25,1789996701.8191595
env/return,99,0.75,1789997007.2211854
env/return,100,0.25,1789997573.2035139
env/return,101,0.5,1789997861.7008276
env/return,102,0.75,1789998157.9357615
env/return,103,0.25,1789998433.82755
env/return,104,1.0,1789998747.5519207
env/return,105,1.0,1789999322.310054
env/return,106,0.5,1789999607.6894324
env/return,107,0.5,1789999890.927532
env/return,108,1.0,1790000205.755231
env/return,109,0.5,1790000502.0814989
env/return,110,0.5,1790001058.581467
env/return,111,0.25,1790001330.5864038
env/return,112,0.25,1790001607.8431818
env/return,113,0.75,1790001907.4745371
env/return,114,0.5,1790002197.7500784
env/return,115,0.5,1790002751.5330448
env/return,116,0.5,1790003034.7203474
env/return,117,0.75,1790003332.7047276
env/return,118,0.75,1790003632.549972
env/return,119,0.0,1790003897.4034045
env/success_once,1,0.25,1789963588.5408237
env/success_once,2,0.5,1789963877.0770142
env/success_once,3,0.5,1789964160.584691
env/success_once,4,0.5,1789964444.2387807
env/success_once,5,0.5,1789965009.2606916
