source_kind,source_root,run_id,policy,checkpoint,task,cohort_id,group_id,query_key,query_uid,episode_key,episode_uid,episode_id,reset_id,source_seed,source_seed_provenance,query_idx,action_slot_start,planned_exec_length,executed_length,success_before,success_after,success,first_success_action_slot,first_success_query,episode_total_action_slots,termination_reason,trace_path,trace_rank,trace_row,head_image_path,left_image_path,right_image_path,video_path,video_alignment,video_frame_start,video_frame_end_exclusive,terminal_success_video_frame,timesteps,denoising_steps,horizon,active_action_dim,tail_lengths,baseline_eligible,V_total_L2,log_V_total_L2,V_total_L3,log_V_total_L3,V_total_L4,log_V_total_L4,instruction,V_total_L5,log_V_total_L5,S_raw_L3,S_std_L3,mean_y_L3,median_y_L3,mean_abs_R_std_L3,mean_abs_I_raw_L3,mean_abs_I_std_L3,max_abs_I_std_L3,floored_h_L3,query_state_phase,phase_coarse,phase_task,phase_source,phase_confidence
pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,pi0-adjust_bottle-fixed64-800baf80-v1::ep000057_q000_reset100100031,ep000057_q000_reset100100031,pi0-adjust_bottle-fixed64-800baf80-v1::ep000057_reset100100031,ep000057_reset100100031,57,100100031,100100031.0,payload_reset_id,0,0,50,50,False,,True,,,200,truncation,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/trace_rollout_rank03.npz,3.0,9.0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000057_q000_reset100100031__head.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000057_q000_reset100100031__left_wrist.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000057_q000_reset100100031__right_wrist.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_3/0.mp4,query_boundary_only,,,,"[1.0, 0.75, 0.5, 0.25]",4,50,14,"2,3,4",True,0.26395902037620544,-1.3319614137285178,0.8978451490402222,-0.10775766536985802,1.97616708278656,0.6811591518175923,,,,0.2159798125925749,0.3468494992621378,-4.176688744748922,-4.1669804028216415,0.7339105316422421,0.44398407408313717,0.7003443540934221,1.7535224573280808,0,UNLABELED,UNLABELED,UNLABELED,,
pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,pi0-adjust_bottle-fixed64-800baf80-v1::ep000058_q000_reset100100075,ep000058_q000_reset100100075,pi0-adjust_bottle-fixed64-800baf80-v1::ep000058_reset100100075,ep000058_reset100100075,58,100100075,100100075.0,payload_reset_id,0,0,50,50,False,,True,,,200,truncation,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/trace_rollout_rank03.npz,3.0,10.0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000058_q000_reset100100075__head.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000058_q000_reset100100075__left_wrist.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000058_q000_reset100100075__right_wrist.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_3/0.mp4,query_boundary_only,,,,"[1.0, 0.75, 0.5, 0.25]",4,50,14,"2,3,4",True,0.17699763178825378,-1.7316189262195472,0.6252970695495605,-0.4695284308894641,2.773803234100342,1.0202193871855358,,,,-0.18278929336243074,-0.3010434972408841,-4.575457850703928,-4.7185279063307135,0.8569755015542435,0.5013323220205836,0.8155248583652486,2.249129675348022,0,UNLABELED,UNLABELED,UNLABELED,,
pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,pi0-adjust_bottle-fixed64-800baf80-v1::ep000059_q000_reset100100146,ep000059_q000_reset100100146,pi0-adjust_bottle-fixed64-800baf80-v1::ep000059_reset100100146,ep000059_reset100100146,59,100100146,100100146.0,payload_reset_id,0,0,50,50,False,,True,,,200,truncation,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/trace_rollout_rank03.npz,3.0,11.0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000059_q000_reset100100146__head.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000059_q000_reset100100146__left_wrist.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000059_q000_reset100100146__right_wrist.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_3/0.mp4,query_boundary_only,,,,"[1.0, 0.75, 0.5, 0.25]",4,50,14,"2,3,4",True,0.14472359418869019,-1.9329296027302325,0.5618736743927002,-0.5764782330138515,1.3965591192245483,0.33401143935992317,,,,-0.18843823725927414,-0.2950110746279843,-4.581106794600771,-4.585027801364321,0.5446768362855086,0.32098731826539284,0.51980267718736,2.245557116695705,0,UNLABELED,UNLABELED,UNLABELED,,
pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,pi0-adjust_bottle-fixed64-800baf80-v1::ep000060_q000_reset100100021,ep000060_q000_reset100100021,pi0-adjust_bottle-fixed64-800baf80-v1::ep000060_reset100100021,ep000060_reset100100021,60,100100021,100100021.0,payload_reset_id,0,0,50,50,False,,False,,,200,truncation,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/trace_rollout_rank03.npz,3.0,12.0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000060_q000_reset100100021__head.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000060_q000_reset100100021__left_wrist.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000060_q000_reset100100021__right_wrist.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_3/0.mp4,query_boundary_only,,,,"[1.0, 0.75, 0.5, 0.25]",4,50,14,"2,3,4",True,0.2105572372674942,-1.5579977518065766,0.9216609597206116,-0.08157784569676692,8.43476676940918,2.1323620652789828,,,,0.3374853419042777,0.546895391614269,-4.05518321543722,-3.975336131559091,0.5742181376589177,0.1868184131141335,0.318054590529128,0.8793866163435639,0,UNLABELED,UNLABELED,UNLABELED,,
pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,pi0-adjust_bottle-fixed64-800baf80-v1::ep000061_q000_reset100100111,ep000061_q000_reset100100111,pi0-adjust_bottle-fixed64-800baf80-v1::ep000061_reset100100111,ep000061_reset100100111,61,100100111,100100111.0,payload_reset_id,0,0,50,50,False,,True,,,200,truncation,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/trace_rollout_rank03.npz,3.0,13.0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000061_q000_reset100100111__head.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000061_q000_reset100100111__left_wrist.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000061_q000_reset100100111__right_wrist.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_3/0.mp4,query_boundary_only,,,,"[1.0, 0.75, 0.5, 0.25]",4,50,14,"2,3,4",True,0.2409902960062027,-1.4229986118324396,0.9335932731628418,-0.06871440330155675,8.472307205200195,2.13680286887884,,,,0.24061028149550825,0.36392691839112457,-4.152058275845989,-4.226677909968422,0.6726082981218717,0.3713619644198974,0.5596054352755744,1.509346441557848,0,UNLABELED,UNLABELED,UNLABELED,,
pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,pi0-adjust_bottle-fixed64-800baf80-v1::ep000062_q000_reset100100132,ep000062_q000_reset100100132,pi0-adjust_bottle-fixed64-800baf80-v1::ep000062_reset100100132,ep000062_reset100100132,62,100100132,100100132.0,payload_reset_id,0,0,50,50,False,,True,,,200,truncation,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/trace_rollout_rank03.npz,3.0,14.0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000062_q000_reset100100132__head.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000062_q000_reset100100132__left_wrist.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000062_q000_reset100100132__right_wrist.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_3/0.mp4,query_boundary_only,,,,"[1.0, 0.75, 0.5, 0.25]",4,50,14,"2,3,4",True,0.19432738423347473,-1.638210994626958,0.6494637131690979,-0.4316083133004157,1.6538387537002563,0.5030991031558527,,,,-0.14016137029465336,-0.18128540233413407,-4.532829927636151,-4.58158918373908,0.9786435819223324,0.5816108213165224,0.9495709117278672,2.3308933697719474,0,UNLABELED,UNLABELED,UNLABELED,,
pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,pi0-adjust_bottle-fixed64-800baf80-v1::ep000063_q000_reset100100089,ep000063_q000_reset100100089,pi0-adjust_bottle-fixed64-800baf80-v1::ep000063_reset100100089,ep000063_reset100100089,63,100100089,100100089.0,payload_reset_id,0,0,50,50,False,,True,,,200,truncation,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/trace_rollout_rank03.npz,3.0,15.0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000063_q000_reset100100089__head.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000063_q000_reset100100089__left_wrist.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000063_q000_reset100100089__right_wrist.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_3/0.mp4,query_boundary_only,,,,"[1.0, 0.75, 0.5, 0.25]",4,50,14,"2,3,4",True,0.2219260036945343,-1.5054112693589938,0.7433405518531799,-0.29660099222864206,5.206173896789551,1.649845209162897,,,,0.11190324932167972,0.19946749653676374,-4.280765308019817,-4.3286230639705074,0.4431489729544174,0.23756146757289323,0.38597784578018013,1.8498919295380858,0,UNLABELED,UNLABELED,UNLABELED,,
pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,pi0-adjust_bottle-fixed64-800baf80-v1::ep000048_q001_reset100100107,ep000048_q001_reset100100107,pi0-adjust_bottle-fixed64-800baf80-v1::ep000048_reset100100107,ep000048_reset100100107,48,100100107,100100107.0,payload_reset_id,1,50,50,50,False,,True,,,200,truncation,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/trace_rollout_rank03.npz,3.0,16.0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000048_q001_reset100100107__head.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000048_q001_reset100100107__left_wrist.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000048_q001_reset100100107__right_wrist.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_3/0.mp4,query_boundary_only,,,,"[1.0, 0.75, 0.5, 0.25]",4,50,14,"2,3,4",True,0.32152098417282104,-1.1346924678424517,1.166581630706787,0.1540777892060477,4.153445720672607,1.4239382838773271,,,,0.29284243883860633,0.4263986229818769,-4.09982611850289,-3.925399714041621,0.9085260952561695,0.5159284340863027,0.7788344394740274,2.17778280909053,0,UNLABELED,UNLABELED,UNLABELED,,
pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,pi0-adjust_bottle-fixed64-800baf80-v1::ep000049_q001_reset100100150,ep000049_q001_reset100100150,pi0-adjust_bottle-fixed64-800baf80-v1::ep000049_reset100100150,ep000049_reset100100150,49,100100150,100100150.0,payload_reset_id,1,50,50,50,False,,True,,,200,truncation,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/trace_rollout_rank03.npz,3.0,17.0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000049_q001_reset100100150__head.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000049_q001_reset100100150__left_wrist.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000049_q001_reset100100150__right_wrist.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_3/0.mp4,query_boundary_only,,,,"[1.0, 0.75, 0.5, 0.25]",4,50,14,"2,3,4",True,0.19267870485782623,-1.64673121896356,0.7900852560997009,-0.23561442022910736,2.158364772796631,0.7693508853585656,,,,0.102212698454456,0.1264732279260685,-4.29045585888704,-4.286231787393671,0.5637596584104456,0.3377256529985774,0.5387595436023677,1.4927563594976252,0,UNLABELED,UNLABELED,UNLABELED,,
pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,pi0-adjust_bottle-fixed64-800baf80-v1::ep000050_q001_reset100100017,ep000050_q001_reset100100017,pi0-adjust_bottle-fixed64-800baf80-v1::ep000050_reset100100017,ep000050_reset100100017,50,100100017,100100017.0,payload_reset_id,1,50,50,50,False,,False,,,200,truncation,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/trace_rollout_rank03.npz,3.0,18.0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000050_q001_reset100100017__head.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000050_q001_reset100100017__left_wrist.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000050_q001_reset100100017__right_wrist.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_3/0.mp4,query_boundary_only,,,,"[1.0, 0.75, 0.5, 0.25]",4,50,14,"2,3,4",True,0.3039565980434418,-1.1908703573591155,1.1835397481918335,0.1685097346997184,5.0804443359375,1.625398725469743,,,,0.30164075409632285,0.4325035539952718,-4.091027803245174,-4.167422063448935,0.8814056553947238,0.532551305513604,0.815779172661613,1.9533951919722148,0,UNLABELED,UNLABELED,UNLABELED,,
pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,pi0-adjust_bottle-fixed64-800baf80-v1::ep000051_q001_reset100100140,ep000051_q001_reset100100140,pi0-adjust_bottle-fixed64-800baf80-v1::ep000051_reset100100140,ep000051_reset100100140,51,100100140,100100140.0,payload_reset_id,1,50,50,50,False,,True,,,200,truncation,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/trace_rollout_rank03.npz,3.0,19.0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000051_q001_reset100100140__head.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000051_q001_reset100100140__left_wrist.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000051_q001_reset100100140__right_wrist.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_3/0.mp4,query_boundary_only,,,,"[1.0, 0.75, 0.5, 0.25]",4,50,14,"2,3,4",True,0.3344613313674927,-1.095234007386205,1.1442418098449707,0.1347422428646225,2.531414031982422,0.9287780525319869,,,,0.5621367544004297,0.9967593032448667,-3.830531802941067,-3.744680879607498,1.0924237628860407,0.408474995974438,0.7336371105328388,2.607033637178305,0,UNLABELED,UNLABELED,UNLABELED,,
pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,pi0-adjust_bottle-fixed64-800baf80-v1::ep000052_q001_reset100100103,ep000052_q001_reset100100103,pi0-adjust_bottle-fixed64-800baf80-v1::ep000052_reset100100103,ep000052_reset100100103,52,100100103,100100103.0,payload_reset_id,1,50,50,50,False,,False,,,200,truncation,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/trace_rollout_rank03.npz,3.0,20.0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000052_q001_reset100100103__head.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000052_q001_reset100100103__left_wrist.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000052_q001_reset100100103__right_wrist.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_3/0.mp4,query_boundary_only,,,,"[1.0, 0.75, 0.5, 0.25]",4,50,14,"2,3,4",True,0.32458823919296265,-1.1251978562463765,1.23613440990448,0.21198909900131474,6.6586527824401855,1.895917179171203,,,,0.3150007192038673,0.45903907199733834,-4.0776678381376295,-4.085735191881842,0.8524098764394664,0.49805883666998285,0.7471706850327746,2.256849857956084,0,UNLABELED,UNLABELED,UNLABELED,,
pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,pi0-adjust_bottle-fixed64-800baf80-v1::ep000053_q001_reset100100067,ep000053_q001_reset100100067,pi0-adjust_bottle-fixed64-800baf80-v1::ep000053_reset100100067,ep000053_reset100100067,53,100100067,100100067.0,payload_reset_id,1,50,50,50,False,,False,,,200,truncation,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/trace_rollout_rank03.npz,3.0,21.0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000053_q001_reset100100067__head.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000053_q001_reset100100067__left_wrist.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000053_q001_reset100100067__right_wrist.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_3/0.mp4,query_boundary_only,,,,"[1.0, 0.75, 0.5, 0.25]",4,50,14,"2,3,4",True,0.22920021414756775,-1.473159359811414,0.8960144519805908,-0.10979873669354492,2.2134900093078613,0.7945704596532683,,,,0.2047644086353592,0.31040128615988816,-4.187904148706138,-4.252135087318109,0.6091742480723914,0.36505505284896594,0.5695138920302301,1.5572692718322818,0,UNLABELED,UNLABELED,UNLABELED,,
pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,pi0-adjust_bottle-fixed64-800baf80-v1::ep000054_q001_reset100100121,ep000054_q001_reset100100121,pi0-adjust_bottle-fixed64-800baf80-v1::ep000054_reset100100121,ep000054_reset100100121,54,100100121,100100121.0,payload_reset_id,1,50,50,50,False,,True,,,200,truncation,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/trace_rollout_rank03.npz,3.0,22.0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000054_q001_reset100100121__head.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000054_q001_reset100100121__left_wrist.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/query_images/rollout_rank03/ep000054_q001_reset100100121__right_wrist.png,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_3/0.mp4,query_boundary_only,,,,"[1.0, 0.75, 0.5, 0.25]",4,50,14,"2,3,4",True,0.436588853597641,-0.8287633651998834,1.1130897998809814,0.10713975177186819,3.6459298133850098,1.2936114257656441,,,,0.4052123616946695,0.6338321874463593,-3.987456195646827,-3.9047559676644985,0.8321406116645719,0.3839259844353712,0.6067064912260333,1.675653663916962,0,UNLABELED,UNLABELED,UNLABELED,,
