runner_step,actor_rank,mode,signal_mode,warmup,history_steps,history_count,history_queries,history_mean,history_std,position_center_median,position_scale_median,current_count,current_mean,current_std,valid_queries_local,weight_min,weight_p05,weight_mean,weight_p50,weight_p95,weight_max,weight_below_one_fraction,weight_above_one_fraction,residual_p05,residual_p50,residual_p95,z_low_clip_fraction,z_high_clip_fraction,positive_adv_weight_mean,negative_adv_weight_mean,actor_grad_norm,actor_clip_fraction,actor_approx_kl,actor_ratio,actor_policy_loss
11,1,apply,per_h_robust_residual,0,5,256000,5120,-4.336537783627864,0.6177383107763241,-4.397029399871826,0.5950229167938232,51200,-4.19983074079646,0.6471196226692942,261,0.5,0.7291754484176636,1.0098899602890015,1.036447286605835,1.2000000476837158,1.2000000476837158,0.34950190782546997,0.65049809217453,-1.0832980871200562,0.3644731044769287,2.0,0.003448275849223137,0.07333333045244217,0.9976723194122314,1.0356342792510986,46.89915466308594,0.1566181778907776,0.0507161021232605,0.9900311231613159,0.013341369107365608
12,1,apply,per_h_robust_residual,0,5,256000,5120,-4.301953703343228,0.6214462882618159,-4.361681938171387,0.5906861424446106,51200,-4.181654867546167,0.6221314963030855,273,0.5,0.7468875050544739,1.0229600667953491,1.0478081703186035,1.2000000476837158,1.2000000476837158,0.318461537361145,0.681538462638855,-1.012450098991394,0.47808146476745605,2.0,0.001684981631115079,0.08732600510120392,1.002524733543396,1.0447887182235718,37.16465759277344,0.12477917969226837,0.009473146870732307,1.0184996128082275,-0.0007778551080264151
13,1,apply,per_h_robust_residual,0,5,256000,5120,-4.268978999479499,0.6185385221384009,-4.338798999786377,0.5865268707275391,51200,-4.208326295013539,0.5831261194155164,238,0.5,0.7503429055213928,1.0201351642608643,1.0453667640686035,1.2000000476837158,1.2000000476837158,0.31831932067871094,0.6816806793212891,-0.9986283779144287,0.4536683261394501,2.0,0.0010924369562417269,0.07621848583221436,0.997812807559967,1.0581847429275513,35.0042839050293,0.11619500070810318,0.025786835700273514,1.0077687501907349,-0.0026589175686240196
14,1,apply,per_h_robust_residual,0,5,256000,5120,-4.248354659662407,0.6121732306664882,-4.318805694580078,0.5785888433456421,51200,-4.178709279204486,0.5910162783598601,213,0.5,0.7663484215736389,1.0298936367034912,1.0517133474349976,1.2000000476837158,1.2000000476837158,0.29877933859825134,0.7012206315994263,-0.9346063137054443,0.5171331167221069,2.0,0.00046948358067311347,0.10262911021709442,1.0164353847503662,1.050561785697937,34.81755065917969,0.1137855276465416,0.06094752997159958,0.9760122299194336,0.007863342761993408
15,1,apply,per_h_robust_residual,0,5,256000,5120,-4.219877795135661,0.6118471020649915,-4.2865142822265625,0.5758570432662964,51200,-4.176246668421664,0.6077479098532494,265,0.5,0.7088491916656494,0.9898420572280884,1.021406650543213,1.2000000476837158,1.2000000476837158,0.4042264223098755,0.5957735776901245,-1.1646031141281128,0.21406668424606323,2.0,0.0027169811073690653,0.058264151215553284,0.9834981560707092,1.0003095865249634,34.9594612121582,0.13395574688911438,0.018833760172128677,1.015575647354126,0.00048777356278151274
16,1,apply,per_h_robust_residual,0,5,256000,5120,-4.188953570196463,0.6107894131885406,-4.267068862915039,0.574837327003479,51200,-4.178996782406466,0.601258638115723,75,0.5,0.685976505279541,0.9770922064781189,1.014833688735962,1.2000000476837158,1.2000000476837158,0.4413333237171173,0.5586666464805603,-1.256093978881836,0.14833767712116241,2.0,0.004533333238214254,0.05920000001788139,0.9762653708457947,0.9814326763153076,22.6632022857666,0.13869285583496094,0.053433045744895935,0.9842942953109741,-0.0017616695258766413
17,1,apply,per_h_robust_residual,0,5,256000,5120,-4.184786778518465,0.6013253186420049,-4.262788772583008,0.5641488432884216,51200,-4.17910010421394,0.604048680074897,292,0.5,0.6822112798690796,0.9777875542640686,1.012898325920105,1.2000000476837158,1.2000000476837158,0.4442465901374817,0.5557534098625183,-1.2711548805236816,0.12898346781730652,2.0,0.00493150670081377,0.06404109299182892,0.9636749029159546,1.000468373298645,42.791748046875,0.1430450975894928,0.032461121678352356,1.0106544494628906,0.005429887678474188
18,1,apply,per_h_robust_residual,0,5,256000,5120,-4.184275825852019,0.5976301745130717,-4.264256954193115,0.5560138821601868,51200,-4.158773223786848,0.5670735115671383,190,0.5,0.7052451372146606,0.99566251039505,1.0266711711883545,1.2000000476837158,1.2000000476837158,0.3864210546016693,0.6135789752006531,-1.1790194511413574,0.2667120397090912,2.0,0.004000000189989805,0.07115789502859116,0.985180675983429,1.0078117847442627,36.25082015991211,0.1016937643289566,0.04327995702624321,0.9876663684844971,0.007841261103749275
19,1,apply,per_h_robust_residual,0,5,256000,5120,-4.1743652116066805,0.5944621569268681,-4.2576446533203125,0.5493655800819397,51200,-4.210404026589822,0.5481840968090865,159,0.5,0.6981133222579956,0.9829598069190979,1.0173470973968506,1.2000000476837158,1.2000000476837158,0.43056604266166687,0.5694339871406555,-1.2075467109680176,0.17347046732902527,2.0,0.0037735849618911743,0.06163521856069565,0.9677819013595581,1.0080031156539917,31.598793029785156,0.13393278419971466,0.03941962867975235,1.0001366138458252,0.007516559213399887
20,1,apply,per_h_robust_residual,0,5,256000,5120,-4.180704161083748,0.5863805686853027,-4.26393985748291,0.5306450128555298,51200,-4.125186162046157,0.6017967167187633,296,0.5,0.718949556350708,1.0094186067581177,1.0376148223876953,1.2000000476837158,1.2000000476837158,0.35554054379463196,0.6444594860076904,-1.124201774597168,0.376148521900177,2.0,0.0033783784601837397,0.10087838023900986,0.9886100888252258,1.0382819175720215,36.367713928222656,0.1289811134338379,0.030244285240769386,1.0052329301834106,-0.00027241359930485487
21,1,apply,per_h_robust_residual,0,5,256000,5120,-4.170492059808646,0.5855857865240676,-4.253397464752197,0.5307973623275757,51200,-4.139433192303404,0.5304958842777356,179,0.5,0.7366619110107422,1.0146350860595703,1.0409090518951416,1.2000000476837158,1.2000000476837158,0.33620113134384155,0.6637988686561584,-1.0533522367477417,0.4090908169746399,2.0,0.0022346368059515953,0.076983243227005,1.0106433629989624,1.026882290840149,34.29507827758789,0.11498400568962097,0.04530417174100876,0.9898625612258911,0.0033217836171388626
22,1,apply,per_h_robust_residual,0,5,256000,5120,-4.162579341788034,0.5718473166210991,-4.245543479919434,0.5207509398460388,51200,-4.11096053476329,0.5395552003497696,157,0.5,0.763816773891449,1.0233721733093262,1.0429458618164062,1.2000000476837158,1.2000000476837158,0.3165605068206787,0.6834394931793213,-0.9447329044342041,0.4294584095478058,2.0,0.0012738853693008423,0.0875159204006195,1.0078760385513306,1.0546622276306152,35.57131576538086,0.14556051790714264,0.032470088452100754,0.9987538456916809,0.0038176686502993107
23,1,apply,per_h_robust_residual,0,5,256000,5120,-4.148951427897904,0.5590625616906454,-4.23541259765625,0.5087728500366211,51200,-4.10384609042434,0.5546881146422764,109,0.5,0.726439356803894,1.0131661891937256,1.0428791046142578,1.2000000476837158,1.2000000476837158,0.3482568860054016,0.6517431139945984,-1.0942425727844238,0.4287914037704468,2.0,0.002568807452917099,0.0878899097442627,1.0025124549865723,1.0248445272445679,26.470312118530273,0.18803784251213074,0.05418768525123596,0.987551212310791,0.0017228074138984084
24,1,apply,per_h_robust_residual,0,5,256000,5120,-4.1379660012254025,0.556811620249271,-4.226490497589111,0.5034995079040527,51200,-4.11843226945959,0.5089398178014858,50,0.5,0.752793550491333,1.0190101861953735,1.0438365936279297,1.2000000476837158,1.2000000476837158,0.32199999690055847,0.6779999732971191,-0.988825798034668,0.4383660852909088,2.0,0.0007999999797903001,0.08799999952316284,1.0195642709732056,1.016101598739624,23.65475845336914,0.15608787536621094,0.028317630290985107,0.9679179191589355,-0.0018387790769338608
25,1,apply,per_h_robust_residual,0,5,256000,5120,-4.119571649799356,0.5481153846971619,-4.211048126220703,0.4934704899787903,51200,-4.100669350128155,0.5184226159898391,185,0.5,0.7044065594673157,0.9952505230903625,1.0270633697509766,1.2000000476837158,1.2000000476837158,0.38843244314193726,0.6115675568580627,-1.1823737621307373,0.27063456177711487,2.0,0.003891891799867153,0.0541621632874012,0.9868081212043762,1.0097767114639282,40.564903259277344,0.14435018599033356,0.038392093032598495,1.0055776834487915,0.011325517669320107
26,1,apply,per_h_robust_residual,0,5,256000,5120,-4.114668287415756,0.530840965750876,-4.208971977233887,0.4816761910915375,51200,-4.081536984286504,0.5063196615603627,130,0.5,0.7427462339401245,1.0224370956420898,1.04567289352417,1.2000000476837158,1.2000000476837158,0.3281538486480713,0.6718461513519287,-1.0290148258209229,0.45672792196273804,2.0,0.0015384615398943424,0.1120000034570694,1.0080268383026123,1.0600639581680298,33.377769470214844,0.12162627279758453,0.047341007739305496,0.982963502407074,0.0017906799912452698
27,1,apply,per_h_robust_residual,0,5,256000,5120,-4.103089045812376,0.5260624220747931,-4.200940132141113,0.4770425260066986,51200,-4.035163587647258,0.524639733038592,77,0.5,0.7214410901069641,1.002989411354065,1.029435634613037,1.2000000476837158,1.2000000476837158,0.38025975227355957,0.6197402477264404,-1.114235520362854,0.294357031583786,2.0,0.002597402548417449,0.07999999821186066,0.9952819347381592,1.0249559879302979,29.385032653808594,0.19752351939678192,0.03476738929748535,1.0236247777938843,-0.001731727970764041
28,1,apply,per_h_robust_residual,0,5,256000,5120,-4.08792965638917,0.5236865984430961,-4.183602809906006,0.46774089336395264,51200,-4.035968944645719,0.5065873227889547,151,0.5,0.7147390246391296,1.011446475982666,1.0397489070892334,1.2000000476837158,1.2000000476837158,0.3474172055721283,0.6525827646255493,-1.141044020652771,0.39748919010162354,2.0,0.004105960484594107,0.09218543022871017,1.0039397478103638,1.0444228649139404,36.830684661865234,0.13739565014839172,0.02486063726246357,1.014683485031128,0.0035533385816961527
29,1,apply,per_h_robust_residual,0,5,256000,5120,-4.074354227233445,0.5141430149945228,-4.169269561767578,0.454226553440094,51200,-4.025542460719007,0.4987871148309094,157,0.5,0.7073087096214294,1.0097811222076416,1.0378791093826294,1.2000000476837158,1.2000000476837158,0.3648407757282257,0.6351592540740967,-1.1707650423049927,0.37879082560539246,2.0,0.005987260956317186,0.11783439666032791,0.9910953640937805,1.0577696561813354,26.245107650756836,0.09145073592662811,0.010658109560608864,1.0160701274871826,0.002987280720844865
30,1,apply,per_h_robust_residual,0,5,256000,5120,-4.055776265485329,0.5118980481592015,-4.146093368530273,0.4515431523323059,51200,-4.044564687309321,0.4903925408679088,180,0.5,0.6680622100830078,0.9804485440254211,1.0211889743804932,1.2000000476837158,1.2000000476837158,0.4185555577278137,0.5814444422721863,-1.3277510404586792,0.21188884973526,2.0,0.005333333276212215,0.057999998331069946,0.9672397375106812,1.0167726278305054,27.526460647583008,0.15158280730247498,0.04526028037071228,1.0005720853805542,-0.0023680562153458595
31,1,apply,per_h_robust_residual,0,5,256000,5120,-4.044555332921562,0.5058461540258241,-4.138898849487305,0.4486473500728607,51200,-4.028304503243416,0.45442900350249954,77,0.5,0.6496832966804504,0.9832108616828918,1.0250433683395386,1.2000000476837158,1.2000000476837158,0.4080519378185272,0.5919480323791504,-1.4012666940689087,0.25043389201164246,2.0,0.009610389359295368,0.08129870146512985,0.9675682187080383,1.0277923345565796,20.34955406188965,0.15163689851760864,0.031159348785877228,1.0045793056488037,0.00032881833612918854
32,1,apply,per_h_robust_residual,0,5,256000,5120,-4.0339088367129445,0.4955557455574892,-4.11644172668457,0.44079259037971497,51200,-4.018187148688594,0.4859395232529839,159,0.5,0.6647231578826904,0.9980716705322266,1.0332871675491333,1.2000000476837158,1.2000000476837158,0.38163521885871887,0.6183647513389587,-1.3411072492599487,0.33287128806114197,2.0,0.009811320342123508,0.1066666692495346,0.9811000823974609,1.0260748863220215,27.21993637084961,0.17554056644439697,0.0366300493478775,1.0170888900756836,-0.0021314702462404966
33,1,apply,per_h_robust_residual,0,5,256000,5120,-4.030513548921212,0.487638352209967,-4.108595371246338,0.4361637830734253,51200,-4.028439166976023,0.5168258658962012,105,0.5,0.6118562817573547,0.9696674942970276,1.0172045230865479,1.2000000476837158,1.2000000476837158,0.44019046425819397,0.5598095059394836,-1.5525749921798706,0.17204469442367554,2.0,0.013523809611797333,0.12114285677671432,0.947562038898468,1.0120359659194946,22.96509552001953,0.17230677604675293,0.054154373705387115,0.9904162883758545,-0.0016595210181549191
34,1,apply,per_h_robust_residual,0,5,256000,5120,-4.029007593387272,0.4897749023759234,-4.104120254516602,0.43517446517944336,51200,-4.020949622655171,0.5070744868518265,160,0.5,0.6511850357055664,0.9931783080101013,1.027287244796753,1.2000000476837158,1.2000000476837158,0.39912500977516174,0.6008750200271606,-1.3952596187591553,0.27287283539772034,2.0,0.008999999612569809,0.1367499977350235,0.982546865940094,1.0091254711151123,33.225032806396484,0.1662663370370865,0.03661978989839554,0.999173641204834,0.005742022767663002
