runner_step,actor_rank,mode,warmup,history_steps,history_count,history_mean,history_std,current_count,current_mean,current_std,valid_queries_local,weight_min,weight_p05,weight_mean,weight_p50,weight_p95,weight_max,z_low_clip_fraction,z_high_clip_fraction,positive_adv_weight_mean,negative_adv_weight_mean,actor_grad_norm,actor_clip_fraction,actor_approx_kl,actor_ratio,actor_policy_loss
0,0,apply,1,0,0,0.0,0.0,25600,-4.44322526882552,0.6690434628718596,181,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,46.748985290527344,0.19362092018127441,0.08788630366325378,1.0013818740844727,-0.00012291991151869297
1,0,apply,0,1,25600,-4.44322526882552,0.6690434628718596,25600,-4.411428374313006,0.6397108114987016,160,0.800000011920929,0.8736010789871216,1.0196713209152222,1.018908977508545,1.176617980003357,1.2000000476837158,0.003874999936670065,0.03662500157952309,1.0147652626037598,1.0270302295684814,40.97956085205078,0.10403981804847717,0.0405903235077858,0.9898104667663574,-0.002631019800901413
