tag,round,value,wall_time,segment
env/num_trajectories,13,128.0,1789802278.34188,0
env/num_trajectories,14,128.0,1789803237.588629,0
env/num_trajectories,15,128.0,1789804629.3234258,0
env/num_trajectories,16,128.0,1789805613.337892,0
env/num_trajectories,17,128.0,1789806573.5744035,0
env/num_trajectories,18,128.0,1789807535.1393316,0
env/num_trajectories,19,128.0,1789808504.5178099,0
env/num_trajectories,20,128.0,1789810001.2041905,0
env/num_trajectories,21,128.0,1789810981.2301948,0
env/num_trajectories,22,128.0,1789811946.7569692,0
env/num_trajectories,23,128.0,1789812924.7671177,0
env/num_trajectories,24,128.0,1789813902.6808336,0
env/num_trajectories,25,128.0,1789815267.2180843,0
env/num_trajectories,26,128.0,1789816231.4708796,0
env/num_trajectories,27,128.0,1789817216.73132,0
env/num_trajectories,28,128.0,1789818222.1470666,0
env/num_trajectories,29,128.0,1789819216.154105,0
env/num_trajectories,30,128.0,1789820773.8435283,0
env/num_trajectories,31,128.0,1789821769.919656,0
env/num_trajectories,32,128.0,1789822773.6607082,0
env/num_trajectories,33,128.0,1789823770.7352366,0
env/num_trajectories,34,128.0,1789824746.2507164,0
env/num_trajectories,35,128.0,1789826170.4153998,0
env/num_trajectories,36,128.0,1789827194.6864512,0
env/num_trajectories,37,128.0,1789828222.4673212,0
env/num_trajectories,38,128.0,1789829234.3745277,0
env/num_trajectories,39,128.0,1789830254.4387603,0
env/num_trajectories,40,128.0,1789831783.1849656,0
env/num_trajectories,41,128.0,1789832778.6541207,0
env/num_trajectories,42,128.0,1789833783.2183619,0
env/num_trajectories,43,128.0,1789834768.3007665,0
env/num_trajectories,44,128.0,1789835755.7526925,0
env/num_trajectories,45,128.0,1789837214.2027833,0
env/num_trajectories,46,128.0,1789838230.7130806,0
env/num_trajectories,47,128.0,1789839232.0569022,0
env/num_trajectories,48,128.0,1789840234.2130713,0
env/num_trajectories,49,128.0,1789841265.6134832,0
env/num_trajectories,50,128.0,1789842831.0050912,0
env/num_trajectories,51,128.0,1789843858.072511,0
env/num_trajectories,52,128.0,1789844912.9169507,0
env/num_trajectories,53,128.0,1789845957.91304,0
env/num_trajectories,54,128.0,1789846991.279238,0
env/num_trajectories,55,128.0,1789848482.9984753,0
env/num_trajectories,56,128.0,1789849527.8639324,0
env/num_trajectories,57,128.0,1789850581.391284,0
env/num_trajectories,58,128.0,1789851609.581557,0
env/num_trajectories,59,128.0,1789852612.3368177,0
env/num_trajectories,60,128.0,1789854177.1161196,0
env/num_trajectories,61,128.0,1789855186.4423268,0
env/num_trajectories,62,128.0,1789856199.3670876,0
env/num_trajectories,63,128.0,1789857216.4506888,0
env/num_trajectories,64,128.0,1789858205.6104245,0
env/num_trajectories,65,128.0,1789859645.1480207,0
env/num_trajectories,66,128.0,1789860683.6522913,0
env/num_trajectories,67,128.0,1789861698.949036,0
env/num_trajectories,68,128.0,1789862716.9505022,0
env/num_trajectories,69,128.0,1789863729.2344866,0
env/num_trajectories,70,128.0,1789865283.6775992,0
env/num_trajectories,71,128.0,1789866307.796021,0
env/num_trajectories,72,128.0,1789867340.3871593,0
env/num_trajectories,73,128.0,1789868344.8454177,0
env/num_trajectories,74,128.0,1789869357.6877973,0
env/num_trajectories,75,128.0,1789870806.4564,0
env/num_trajectories,76,128.0,1789871806.4137614,0
env/num_trajectories,77,128.0,1789872842.3394604,0
env/num_trajectories,78,128.0,1789873885.421963,0
env/num_trajectories,79,128.0,1789874903.9159493,0
env/num_trajectories,80,128.0,1789876497.7114651,0
rollout/rewards,1,0.0023163841105997562,1789789806.5925987,0
rollout/rewards,2,0.001971831079572439,1789790762.7135563,0
rollout/rewards,3,0.002205128315836191,1789791713.127744,0
rollout/rewards,4,0.002435233211144805,1789792659.5853693,0
rollout/rewards,5,0.0027821522671729326,1789794005.1009924,0
rollout/rewards,6,0.0016981131630018353,1789794969.3588417,0
rollout/rewards,7,0.0022271715570241213,1789795944.0183146,0
rollout/rewards,8,0.0018957345746457577,1789796916.9443312,0
rollout/rewards,9,0.0028361857403069735,1789797866.6124582,0
rollout/rewards,10,0.0024271844886243343,1789799347.0931473,0
rollout/rewards,11,0.0024226803798228502,1789800315.0184467,0
rollout/rewards,12,0.002606060588732362,1789801323.0343273,0
rollout/rewards,13,0.0033757961355149746,1789802278.3418946,0
rollout/rewards,14,0.0021621622145175934,1789803237.5886633,0
rollout/rewards,15,0.0017943107523024082,1789804629.3234563,0
rollout/rewards,16,0.0021994884591549635,1789805613.3379064,0
rollout/rewards,17,0.0021265821997076273,1789806573.574417,0
rollout/rewards,18,0.0028965517412871122,1789807535.1393688,0
rollout/rewards,19,0.0022662889678031206,1789808504.5178196,0
rollout/rewards,20,0.0018227847758680582,1789810001.2042196,0
rollout/rewards,21,0.0027064220048487186,1789810981.2302153,0
rollout/rewards,22,0.0024774775374680758,1789811946.756981,0
rollout/rewards,23,0.002530413679778576,1789812924.7671363,0
rollout/rewards,24,0.0025915491860359907,1789813902.6808488,0
rollout/rewards,25,0.002591687021777034,1789815267.2180936,0
rollout/rewards,26,0.0021800948306918144,1789816231.4708934,0
rollout/rewards,27,0.003015873022377491,1789817216.7313347,0
rollout/rewards,28,0.0032664756290614605,1789818222.147083,0
rollout/rewards,29,0.0031085044611245394,1789819216.1541183,0
rollout/rewards,30,0.002075471682474017,1789820773.8435426,0
rollout/rewards,31,0.002689486602321267,1789821769.9196694,0
rollout/rewards,32,0.002379603451117873,1789822773.6607213,0
rollout/rewards,33,0.00270531396381557,1789823770.735269,0
rollout/rewards,34,0.00267241382971406,1789824746.250749,0
rollout/rewards,35,0.003179723396897316,1789826170.41544,0
rollout/rewards,36,0.0023076923098415136,1789827194.686462,0
rollout/rewards,37,0.002428940497338772,1789828222.4673553,0
rollout/rewards,38,0.002925659529864788,1789829234.3745632,0
rollout/rewards,39,0.002876106183975935,1789830254.4387913,0
rollout/rewards,40,0.002960724988952279,1789831783.1850142,0
rollout/rewards,41,0.003557951422408223,1789832778.6541564,0
rollout/rewards,42,0.0027461140416562557,1789833783.2183764,0
rollout/rewards,43,0.0023923444095999002,1789834768.3008018,0
rollout/rewards,44,0.0027083333116024733,1789835755.7527068,0
rollout/rewards,45,0.002577565610408783,1789837214.202793,0
rollout/rewards,46,0.003292978275567293,1789838230.713096,0
rollout/rewards,47,0.0022616407368332148,1789839232.0569174,0
rollout/rewards,48,0.0034666666761040688,1789840234.2155583,0
rollout/rewards,49,0.002670157002285123,1789841265.6134963,0
rollout/rewards,50,0.0026271187234669924,1789842831.0051043,0
rollout/rewards,51,0.0029596411623060703,1789843858.072546,0
rollout/rewards,52,0.003216783283278346,1789844912.9169886,0
rollout/rewards,53,0.00337730860337615,1789845957.9130542,0
rollout/rewards,54,0.002505592769011855,1789846991.2792492,0
rollout/rewards,55,0.0025196850765496492,1789848482.9984875,0
rollout/rewards,56,0.002701421733945608,1789849527.863968,0
rollout/rewards,57,0.0026174497324973345,1789850581.3912988,0
rollout/rewards,58,0.00325203244574368,1789851609.581566,0
rollout/rewards,59,0.0023167848121374846,1789852612.3368318,0
rollout/rewards,60,0.0028923077043145895,1789854177.1161478,0
rollout/rewards,61,0.0034782609436661005,1789855186.4423456,0
rollout/rewards,62,0.0036627906374633312,1789856199.3671257,0
rollout/rewards,63,0.0031213872134685516,1789857216.4507082,0
rollout/rewards,64,0.003420427441596985,1789858205.6104362,0
rollout/rewards,65,0.002701421733945608,1789859645.14803,0
rollout/rewards,66,0.0024470589123666286,1789860683.6523285,0
rollout/rewards,67,0.002461538417264819,1789861698.9490507,0
rollout/rewards,68,0.0025777777191251516,1789862716.950538,0
rollout/rewards,69,0.0019385343184694648,1789863729.2345054,0
rollout/rewards,70,0.0022857142612338066,1789865283.6776104,0
rollout/rewards,71,0.002291666576638818,1789866307.7960591,0
rollout/rewards,72,0.0027083333116024733,1789867340.3871725,0
rollout/rewards,73,0.002120582154020667,1789868344.84544,0
rollout/rewards,74,0.0020172910299152136,1789869357.6878176,0
rollout/rewards,75,0.0025369978975504637,1789870806.4564087,0
rollout/rewards,76,0.0025542168878018856,1789871806.4137971,0
rollout/rewards,77,0.0025380710139870644,1789872842.3394744,0
rollout/rewards,78,0.0026839827187359333,1789873885.4219844,0
rollout/rewards,79,0.0020785219967365265,1789874903.9159627,0
rollout/rewards,80,0.002450765809044242,1789876497.711495,0
rollout/advantages_mean,1,-0.07230179756879807,1789789806.592612,0
rollout/advantages_mean,2,-0.06036928668618202,1789790762.713567,0
rollout/advantages_mean,3,-0.057718560099601746,1789791713.1277676,0
rollout/advantages_mean,4,-0.06815668940544128,1789792659.5853925,0
rollout/advantages_mean,5,-0.06662353873252869,1789794005.1010005,0
rollout/advantages_mean,6,-0.07115374505519867,1789794969.358854,0
rollout/advantages_mean,7,-0.06159469485282898,1789795944.0183363,0
rollout/advantages_mean,8,-0.06873112171888351,1789796916.944346,0
rollout/advantages_mean,9,-0.07079688459634781,1789797866.6124804,0
rollout/advantages_mean,10,-0.07139556109905243,1789799347.0931559,0
rollout/advantages_mean,11,-0.06259949505329132,1789800315.0184572,0
rollout/advantages_mean,12,-0.06417366862297058,1789801323.0343363,0
rollout/advantages_mean,13,-0.08194155246019363,1789802278.3419037,0
rollout/advantages_mean,14,-0.08963710069656372,1789803237.5886848,0
rollout/advantages_mean,15,-0.06524889916181564,1789804629.3234787,0
rollout/advantages_mean,16,-0.054328802973032,1789805613.3379154,0
rollout/advantages_mean,17,-0.054428089410066605,1789806573.5744276,0
rollout/advantages_mean,18,-0.06000301614403725,1789807535.1393926,0
rollout/advantages_mean,19,-0.06843312084674835,1789808504.5178273,0
rollout/advantages_mean,20,-0.048353247344493866,1789810001.204245,0
rollout/advantages_mean,21,-0.08006663620471954,1789810981.2302272,0
rollout/advantages_mean,22,-0.07079558819532394,1789811946.7569878,0
rollout/advantages_mean,23,-0.07879914343357086,1789812924.767145,0
rollout/advantages_mean,24,-0.06126781925559044,1789813902.6808598,0
rollout/advantages_mean,25,-0.0708959773182869,1789815267.2181003,0
rollout/advantages_mean,26,-0.05220503732562065,1789816231.4709017,0
rollout/advantages_mean,27,-0.07417131215333939,1789817216.7313435,0
rollout/advantages_mean,28,-0.06160060688853264,1789818222.1470919,0
rollout/advantages_mean,29,-0.08938518911600113,1789819216.1541276,0
rollout/advantages_mean,30,-0.057176582515239716,1789820773.843551,0
rollout/advantages_mean,31,-0.06862844526767731,1789821769.9196777,0
rollout/advantages_mean,32,-0.08520355075597763,1789822773.66073,0
rollout/advantages_mean,33,-0.0650344043970108,1789823770.7352893,0
rollout/advantages_mean,34,-0.08392143994569778,1789824746.250771,0
rollout/advantages_mean,35,-0.07153619080781937,1789826170.4154615,0
rollout/advantages_mean,36,-0.0592355914413929,1789827194.6864688,0
rollout/advantages_mean,37,-0.04936603829264641,1789828222.4673808,0
rollout/advantages_mean,38,-0.05029493570327759,1789829234.3745847,0
rollout/advantages_mean,39,-0.04684664309024811,1789830254.438813,0
rollout/advantages_mean,40,-0.04316413402557373,1789831783.1850233,0
rollout/advantages_mean,41,-0.06820957362651825,1789832778.6541781,0
rollout/advantages_mean,42,-0.06310517340898514,1789833783.2183852,0
rollout/advantages_mean,43,-0.06239088997244835,1789834768.3008232,0
rollout/advantages_mean,44,-0.06524533778429031,1789835755.7527163,0
rollout/advantages_mean,45,-0.06252405047416687,1789837214.2027993,0
rollout/advantages_mean,46,-0.04482407867908478,1789838230.7131035,0
rollout/advantages_mean,47,-0.062287528067827225,1789839232.0569265,0
rollout/advantages_mean,48,-0.06112780421972275,1789840234.215591,0
rollout/advantages_mean,49,-0.05889366939663887,1789841265.613505,0
rollout/advantages_mean,50,-0.06432553380727768,1789842831.0051134,0
