tag,round,raw_step,value,wall_time
time/generate_rollouts,19,18,38.00323486328125,1789025385.6933577
time/generate_rollouts,20,19,38.124237060546875,1789026241.2464712
time/generate_rollouts,21,20,43.64165496826172,1789026739.4623606
time/generate_rollouts,22,21,37.04446029663086,1789027250.0147789
time/generate_rollouts,23,22,37.45177459716797,1789027736.1274505
time/generate_rollouts,24,23,38.141212463378906,1789028223.2950542
time/generate_rollouts,25,24,36.73347854614258,1789029017.2298965
time/generate_rollouts,26,25,40.226654052734375,1789029518.492743
time/generate_rollouts,27,26,39.059879302978516,1789030031.9299479
time/generate_rollouts,28,27,39.486724853515625,1789030536.968564
time/generate_rollouts,29,28,38.91739273071289,1789031029.4193113
time/generate_rollouts,30,29,40.16691207885742,1789031840.5062346
time/generate_rollouts,31,30,37.316654205322266,1789032321.133376
time/generate_rollouts,32,31,38.72396469116211,1789032806.1830213
time/generate_rollouts,33,32,37.6956787109375,1789033288.178007
time/generate_rollouts,34,33,37.157894134521484,1789033768.5843878
time/generate_rollouts,35,34,37.32015609741211,1789034577.512538
time/generate_rollouts,36,35,48.760066986083984,1789035070.0777643
time/generate_rollouts,37,36,37.8516845703125,1789035552.3322558
time/generate_rollouts,38,37,37.07476043701172,1789036035.2070005
time/generate_rollouts,39,38,37.31798553466797,1789036520.2639635
time/generate_rollouts,40,39,36.85898971557617,1789037340.06781
time/generate_rollouts,41,40,43.266971588134766,1789037825.4344969
time/generate_rollouts,42,41,36.883544921875,1789038306.3190222
time/generate_rollouts,43,42,39.153446197509766,1789038790.680393
time/generate_rollouts,44,43,38.07276916503906,1789039272.4819999
time/generate_rollouts,45,44,38.54853439331055,1789040061.5155957
time/generate_rollouts,46,45,47.71897506713867,1789040553.199884
time/generate_rollouts,47,46,37.97282791137695,1789041035.6347425
time/generate_rollouts,48,47,38.185768127441406,1789041519.0983114
time/generate_rollouts,49,48,37.21592712402344,1789042001.8202176
time/cal_adv_and_returns,1,0,0.004724740982055664,1789015717.6531465
time/cal_adv_and_returns,2,1,0.003670930862426758,1789016198.7305233
time/cal_adv_and_returns,3,2,0.003060579299926758,1789016679.040301
time/cal_adv_and_returns,4,3,0.0033850669860839844,1789017157.2004397
time/cal_adv_and_returns,5,4,0.00442194938659668,1789017936.047678
time/cal_adv_and_returns,6,5,0.004311323165893555,1789018425.6555717
time/cal_adv_and_returns,7,6,0.0032029151916503906,1789018919.6085837
time/cal_adv_and_returns,8,7,0.0033044815063476562,1789019405.6772356
time/cal_adv_and_returns,9,8,0.0033195018768310547,1789019889.4136336
time/cal_adv_and_returns,10,9,0.0024635791778564453,1789020691.4830053
time/cal_adv_and_returns,11,10,0.0032792091369628906,1789021190.285079
time/cal_adv_and_returns,12,11,0.002602100372314453,1789021677.4429593
time/cal_adv_and_returns,13,12,0.004108905792236328,1789022168.2817366
time/cal_adv_and_returns,14,13,0.004645824432373047,1789022651.4122548
time/cal_adv_and_returns,15,14,0.0033669471740722656,1789023420.3721395
time/cal_adv_and_returns,16,15,0.003867626190185547,1789023899.6725059
time/cal_adv_and_returns,17,16,0.007154703140258789,1789024401.09549
time/cal_adv_and_returns,18,17,0.005736112594604492,1789024890.9339418
time/cal_adv_and_returns,19,18,0.00521397590637207,1789025385.6933658
time/cal_adv_and_returns,20,19,0.003966808319091797,1789026241.2464771
time/cal_adv_and_returns,21,20,0.004359722137451172,1789026739.4623668
time/cal_adv_and_returns,22,21,0.003770112991333008,1789027250.0147855
time/cal_adv_and_returns,23,22,0.0035898685455322266,1789027736.1274617
time/cal_adv_and_returns,24,23,0.0043680667877197266,1789028223.2950625
time/cal_adv_and_returns,25,24,0.004764080047607422,1789029017.229911
time/cal_adv_and_returns,26,25,0.0035305023193359375,1789029518.4927518
time/cal_adv_and_returns,27,26,0.0031585693359375,1789030031.929954
time/cal_adv_and_returns,28,27,0.00994253158569336,1789030536.9685695
time/cal_adv_and_returns,29,28,0.0031096935272216797,1789031029.4193187
time/cal_adv_and_returns,30,29,0.006777048110961914,1789031840.506248
time/cal_adv_and_returns,31,30,0.0032515525817871094,1789032321.133382
time/cal_adv_and_returns,32,31,0.00408625602722168,1789032806.1830292
time/cal_adv_and_returns,33,32,0.004009723663330078,1789033288.178013
time/cal_adv_and_returns,34,33,0.0036373138427734375,1789033768.584395
time/cal_adv_and_returns,35,34,0.0039033889770507812,1789034577.512545
time/cal_adv_and_returns,36,35,0.0073909759521484375,1789035070.077773
time/cal_adv_and_returns,37,36,0.003715038299560547,1789035552.332264
time/cal_adv_and_returns,38,37,0.005089998245239258,1789036035.2070074
time/cal_adv_and_returns,39,38,0.0045168399810791016,1789036520.2639713
time/cal_adv_and_returns,40,39,0.0034720897674560547,1789037340.0678198
time/cal_adv_and_returns,41,40,0.008239030838012695,1789037825.4345043
time/cal_adv_and_returns,42,41,0.004222869873046875,1789038306.3190324
time/cal_adv_and_returns,43,42,0.0041468143463134766,1789038790.680399
time/cal_adv_and_returns,44,43,0.005659818649291992,1789039272.4820065
time/cal_adv_and_returns,45,44,0.003637552261352539,1789040061.5156188
time/cal_adv_and_returns,46,45,0.0070230960845947266,1789040553.1998904
time/cal_adv_and_returns,47,46,0.0043070316314697266,1789041035.6347506
time/cal_adv_and_returns,48,47,0.004004716873168945,1789041519.0983188
time/cal_adv_and_returns,49,48,0.0043904781341552734,1789042001.820225
time/actor_training,1,0,438.1883850097656,1789015717.6531591
time/actor_training,2,1,438.2660217285156,1789016198.73053
time/actor_training,3,2,438.0641784667969,1789016679.0403075
time/actor_training,4,3,437.8688049316406,1789017157.2004466
time/actor_training,5,4,438.0537414550781,1789017936.0476842
time/actor_training,6,5,445.47393798828125,1789018425.6555817
time/actor_training,7,6,449.87213134765625,1789018919.6085913
time/actor_training,8,7,440.3573303222656,1789019405.6772416
time/actor_training,9,8,441.98284912109375,1789019889.4136424
time/actor_training,10,9,449.2181701660156,1789020691.4830112
time/actor_training,11,10,459.608154296875,1789021190.2850854
time/actor_training,12,11,444.0919189453125,1789021677.4429653
time/actor_training,13,12,446.8763122558594,1789022168.2817445
time/actor_training,14,13,441.22149658203125,1789022651.4122617
time/actor_training,15,14,444.2175598144531,1789023420.3721552
time/actor_training,16,15,441.1875,1789023899.6725123
time/actor_training,17,16,452.40216064453125,1789024401.0954964
time/actor_training,18,17,443.96441650390625,1789024890.9339478
time/actor_training,19,18,451.2218933105469,1789025385.6933753
time/actor_training,20,19,459.2636413574219,1789026241.2464828
time/actor_training,21,20,453.1166687011719,1789026739.4623723
time/actor_training,22,21,468.0581359863281,1789027250.0147915
time/actor_training,23,22,443.2247314453125,1789027736.127473
time/actor_training,24,23,443.9294128417969,1789028223.2950716
time/actor_training,25,24,448.9822692871094,1789029017.2299256
time/actor_training,26,25,459.06402587890625,1789029518.4927604
time/actor_training,27,26,468.0325927734375,1789030031.9299603
time/actor_training,28,27,458.2596130371094,1789030536.9685762
time/actor_training,29,28,447.97540283203125,1789031029.419325
time/actor_training,30,29,448.7950744628906,1789031840.506261
time/actor_training,31,30,441.9614562988281,1789032321.133388
time/actor_training,32,31,440.8785705566406,1789032806.1830363
time/actor_training,33,32,439.3871765136719,1789033288.178019
time/actor_training,34,33,438.2051086425781,1789033768.5844016
time/actor_training,35,34,439.8907165527344,1789034577.5125525
time/actor_training,36,35,441.66265869140625,1789035070.077782
time/actor_training,37,36,439.4866943359375,1789035552.332272
time/actor_training,38,37,440.8016052246094,1789036035.207014
time/actor_training,39,38,442.91741943359375,1789036520.2639797
time/actor_training,40,39,438.53338623046875,1789037340.0678287
time/actor_training,41,40,440.60809326171875,1789037825.4345117
time/actor_training,42,41,438.93798828125,1789038306.3190422
time/actor_training,43,42,440.1648864746094,1789038790.6804047
time/actor_training,44,43,438.68768310546875,1789039272.482013
time/actor_training,45,44,439.3650817871094,1789040061.5156407
time/actor_training,46,45,441.9006042480469,1789040553.199896
time/actor_training,47,46,439.4461364746094,1789041035.6347587
time/actor_training,48,47,439.99505615234375,1789041519.0983276
time/actor_training,49,48,440.3597717285156,1789042001.8202322
time/step,1,0,498.0284118652344,1789015717.6531682
time/step,2,1,481.05218505859375,1789016198.7305365
time/step,3,2,480.2817077636719,1789016679.0403144
time/step,4,3,478.1382751464844,1789017157.200454
time/step,5,4,778.8240356445312,1789017936.0476968
time/step,6,5,489.5837707519531,1789018425.6555912
time/step,7,6,493.9296875,1789018919.6085985
time/step,8,7,486.0448303222656,1789019405.677248
time/step,9,8,483.7172546386719,1789019889.4136517
time/step,10,9,802.0540161132812,1789020691.4830232
time/step,11,10,498.7778625488281,1789021190.285092
time/step,12,11,487.13134765625,1789021677.4429715
time/step,13,12,490.814208984375,1789022168.2817526
time/step,14,13,483.1077575683594,1789022651.4122689
time/step,15,14,768.9332275390625,1789023420.3721862
time/step,16,15,479.2779541015625,1789023899.6725187
time/step,17,16,501.3946228027344,1789024401.0955036
time/step,18,17,489.8139953613281,1789024890.9339542
time/step,19,18,494.7287292480469,1789025385.6933858
time/step,20,19,855.5311279296875,1789026241.246494
time/step,21,20,498.1844177246094,1789026739.4623787
time/step,22,21,510.5225830078125,1789027250.0147974
time/step,23,22,486.087158203125,1789027736.1274846
time/step,24,23,487.1420593261719,1789028223.2950811
time/step,25,24,793.9103393554688,1789029017.229953
time/step,26,25,501.2314147949219,1789029518.4927688
time/step,27,26,513.4122924804688,1789030031.9299667
time/step,28,27,505.01708984375,1789030536.9685824
time/step,29,28,492.4188232421875,1789031029.419332
time/step,30,29,811.0701293945312,1789031840.5063093
time/step,31,30,480.60076904296875,1789032321.1333942
time/step,32,31,485.02734375,1789032806.1830442
time/step,33,32,481.9730224609375,1789033288.1780252
time/step,34,33,480.3818664550781,1789033768.5844085
time/step,35,34,808.893798828125,1789034577.5125663
time/step,36,35,492.533447265625,1789035070.0777912
time/step,37,36,482.23089599609375,1789035552.3322806
time/step,38,37,482.85595703125,1789036035.207021
time/step,39,38,485.03533935546875,1789036520.2639875
time/step,40,39,819.7880859375,1789037340.067849
time/step,41,40,485.34051513671875,1789037825.4345188
time/step,42,41,480.85943603515625,1789038306.3190517
time/step,43,42,484.3377380371094,1789038790.6804106
time/step,44,43,481.7746887207031,1789039272.4820197
time/step,45,44,789.0017700195312,1789040061.5156832
time/step,46,45,491.6518249511719,1789040553.199902
time/step,47,46,482.4136047363281,1789041035.6347678
time/step,48,47,483.439208984375,1789041519.0983357
time/step,49,48,482.701904296875,1789042001.8202498
time/env/env/bootstrap_step,1,0,27.960176467895508,1789015717.6531758
time/env/env/bootstrap_step,2,1,23.24933433532715,1789016198.7305431
time/env/env/bootstrap_step,3,2,23.263879776000977,1789016679.0403225
time/env/env/bootstrap_step,4,3,22.374134063720703,1789017157.2004614
time/env/env/bootstrap_step,5,4,22.408830642700195,1789017936.0479639
time/env/env/bootstrap_step,6,5,26.808658599853516,1789018425.6556008
time/env/env/bootstrap_step,7,6,24.35909652709961,1789018919.608607
time/env/env/bootstrap_step,8,7,24.901395797729492,1789019405.6772547
time/env/env/bootstrap_step,9,8,23.560840606689453,1789019889.413661
time/env/env/bootstrap_step,10,9,23.780315399169922,1789020691.4837058
time/env/env/bootstrap_step,11,10,24.021827697753906,1789021190.2850988
time/env/env/bootstrap_step,12,11,23.386856079101562,1789021677.4429781
time/env/env/bootstrap_step,13,12,24.335628509521484,1789022168.281761
time/env/env/bootstrap_step,14,13,23.769954681396484,1789022651.412277
time/env/env/bootstrap_step,15,14,23.856334686279297,1789023420.3725977
time/env/env/bootstrap_step,16,15,23.31414222717285,1789023899.6725252
time/env/env/bootstrap_step,17,16,26.57319450378418,1789024401.095512
time/env/env/bootstrap_step,18,17,24.50128746032715,1789024890.9339616
time/env/env/bootstrap_step,19,18,23.869651794433594,1789025385.6933982
time/env/env/bootstrap_step,20,19,24.699913024902344,1789026241.247118
time/env/env/bootstrap_step,21,20,28.853679656982422,1789026739.4623852
time/env/env/bootstrap_step,22,21,24.327091217041016,1789027250.0148048
time/env/env/bootstrap_step,23,22,24.082679748535156,1789027736.127503
time/env/env/bootstrap_step,24,23,25.168712615966797,1789028223.2950907
time/env/env/bootstrap_step,25,24,23.547842025756836,1789029017.2305317
