minute,gpu0_used_mib,gpu1_used_mib,gpu0_util_pct,gpu1_util_pct,cgroup_anon_bytes,matched_total_rss_kib,env_rss_kib,rollout_rss_kib,cgroup_current_bytes,cgroup_file_bytes
46.24166666666667,17171,17254,39.57142857142857,48.642857142857146,39180107776,44173464,18463716,11231520,246608023552,205074907136
46.75769230769231,15817,15913,7.6923076923076925,10.692307692307692,39337816064,44326564,18610848,11231564,246764109824,205074952192
47.24871794871795,17171,17254,40.07692307692308,28.692307692307693,39226982400,44218608,18501660,11231564,246656471040,205075288064
47.74230769230769,17171,17254,23.692307692307693,19.307692307692307,39233220608,44225812,18501688,11231612,246660689920,205075292160
48.241025641025644,15987,16070,6.384615384615385,10.692307692307692,39140749312,44317640,18621544,11231708,246561370112,205075656704
48.73589743589744,17171,17254,40.15384615384615,40.53846153846154,39137849344,44131636,18456552,11231748,246570098688,205075664896
49.22948717948718,17171,17254,32.61538461538461,35.53846153846154,39135281152,44128820,18434180,11231756,246562562048,205076140032
49.74404761904761,17171,17254,13.714285714285714,5.857142857142857,39344160768,44333200,18621640,11231820,246774169600,205076180992
50.25641025641026,17171,17254,49.23076923076923,18.076923076923077,39134556160,44129792,18411172,11231900,246565158912,205076504576
50.7474358974359,17171,17254,30.923076923076923,28.76923076923077,39134240768,44130576,18411156,11232020,246562402304,205076512768
51.241025641025644,17171,17254,23.923076923076923,7.846153846153846,39253319680,44246200,18517016,11232052,246683418624,205076889600
51.733333333333334,17171,17254,41.61538461538461,54.07692307692308,39259123712,44251420,18517328,11232076,246691233792,205076901888
52.22692307692308,15817,17254,24.76923076923077,21.153846153846153,39041679360,44038664,18304476,11232092,246469795840,205077233664
52.740476190476194,17171,17254,20.428571428571427,33.07142857142857,39289831424,44282524,18567068,11232136,246719721472,205077278720
53.2525641025641,17171,17254,39.84615384615385,48.69230769230769,39243038720,44237264,18517496,11232192,246686830592,205077614592
53.7474358974359,15817,15899,7.538461538461538,14.384615384615385,38569132032,43920148,17947816,11232188,246006480896,205077659648
54.24487179487179,17171,17254,29.46153846153846,35.38461538461539,39381409792,44372216,18651064,11232268,246812499968,205077991424
54.73974358974359,17171,17254,42.92307692307692,37.84615384615385,39382392832,44376340,18651104,11232432,246812696576,205077999616
55.23205128205128,15893,16046,6.615384615384615,11.846153846153847,39356723200,44350508,18620620,11232632,246790033408,205078503424
55.74285714285714,17171,17254,60.0,43.142857142857146,39124996096,44124672,18392036,11232648,246557315072,205078511616
56.25384615384615,17171,17254,30.0,29.76923076923077,39139381248,44125768,18394436,11232688,246568845312,205078851584
56.74615384615385,15817,15899,19.846153846153847,14.0,39220764672,44339040,18599204,11232728,246645968896,205078867968
57.23974358974359,15385,15376,49.30769230769231,72.61538461538461,38488023040,43503024,17759340,11232748,245921157120,205079212032
57.73076923076923,15385,15376,21.46153846153846,10.307692307692308,38918062080,43922748,18179416,11232748,246348492800,205208457216
58.24166666666667,17425,17252,23.071428571428573,19.428571428571427,39296090112,44291504,18544824,11232772,246862311424,205208801280
58.7525641025641,17425,17252,13.384615384615385,45.0,39312306176,44292208,18544816,11232868,246881161216,205208805376
59.24615384615385,15817,15899,13.692307692307692,8.923076923076923,39356997632,44351828,18616388,11232940,246924095488,205209178112
59.73974358974359,17171,17254,37.84615384615385,19.384615384615383,39192240128,44188688,18450272,11232952,246760873984,205209186304
60.22820512820513,17171,17254,53.23076923076923,52.38461538461539,39193903104,44191600,18450252,11233036,246761254912,205209513984
60.74166666666667,15939,16070,17.142857142857142,13.214285714285714,39385452544,44378648,18632684,11233064,246955855872,205209554944
61.2525641025641,17171,17254,16.23076923076923,51.15384615384615,39248826368,44245720,18493300,11233052,246820708352,205210046464
61.73974358974359,17171,17254,16.23076923076923,47.92307692307692,39249895424,44245808,18493292,11233044,246818758656,205210050560
62.233333333333334,17171,17254,12.615384615384615,8.692307692307692,39160856576,44359460,18416916,11233080,246733598720,205210415104
62.74166666666667,17171,17254,19.5,19.785714285714285,39165472768,44163484,18398904,11233056,246735659008,205210419200
63.25128205128205,17171,17254,28.0,12.307692307692308,39165198336,44164272,18398900,11233092,246735470592,205210750976
63.74487179487179,17171,17254,22.923076923076923,14.076923076923077,39363567616,44357480,18603304,11233064,246932373504,205210796032
64.23717948717949,17171,17254,41.92307692307692,27.76923076923077,39169818624,44169284,18412432,11233092,246741078016,205211131904
64.72820512820513,17171,17254,16.076923076923077,23.153846153846153,39166353408,44165864,18412360,11233088,246736695296,205211140096
65.24166666666666,17171,17254,33.0,13.142857142857142,39264092160,44263500,18518280,11233108,246834212864,205211508736
65.7525641025641,17171,17254,44.0,56.23076923076923,39264235520,44263464,18518284,11233108,246836875264,205211516928
66.2448717948718,17171,16147,24.076923076923077,11.23076923076923,39093387264,43872444,18127908,11233128,246664867840,205211889664
66.73589743589743,17171,17254,21.076923076923077,25.153846153846153,39429062656,44424432,18668852,11233132,246998712320,205211893760
67.2452380952381,17171,17254,39.92857142857143,45.0,39310979072,44309904,18553040,11233124,246881955840,205212360704
67.75384615384615,15817,15899,10.846153846153847,10.307692307692308,38583734272,43600544,17828688,11233124,246150983680,205212418048
68.24358974358974,17171,17254,30.0,52.84615384615385,39219511296,44208300,18442604,11233152,246789996544,205212741632
68.73205128205129,17171,17254,49.46153846153846,33.76923076923077,39205031936,44207748,18442628,11233132,246778482688,205212749824
69.24285714285715,15987,16070,14.642857142857142,8.571428571428571,39445336064,44441760,18669556,11233248,247018815488,205213118464
69.7525641025641,17171,17254,9.692307692307692,45.84615384615385,39297695744,44296692,18524524,11233252,246872440832,205213126656
70.24358974358974,17171,17254,49.53846153846154,16.384615384615383,39297294336,44298480,18524532,11233240,246873661440,205213462528
70.73333333333333,16773,17254,29.76923076923077,5.538461538461538,39468072960,44326080,18542176,11233276,247041314816,205213499392
71.24166666666666,17171,17254,37.357142857142854,13.428571428571429,39329394688,44330616,18542440,11233272,246903517184,205213835264
71.7551282051282,17171,17254,19.53846153846154,22.53846153846154,39329624064,44330988,18542388,11233276,246905024512,205213847552
72.24871794871795,15919,15913,9.76923076923077,8.153846153846153,39478284288,44476072,18682364,11233280,247053836288,205214199808
72.7397435897436,15385,15376,37.92307692307692,32.15384615384615,38618263552,43636020,17842200,11233368,246191312896,205214212096
73.22948717948718,15385,15376,17.76923076923077,7.6923076923076925,39148859392,44482000,18624584,11233448,246715412480,205363507200
73.74047619047619,17169,17508,35.214285714285715,31.571428571428573,39363936256,44462644,18576508,11233464,247096442880,205363519488
