unix_time,host_available_bytes,cgroup_current_bytes,cgroup_anon_bytes,cgroup_file_bytes,cgroup_high_events,cgroup_max_events,cgroup_oom_events,cgroup_oom_kill_events,shm_used_bytes,disk_available_bytes,gpu0_used_mib,gpu0_util_pct,gpu1_used_mib,gpu1_util_pct,env_rss_kib,actor_rss_kib,rollout_rss_kib,driver_rss_kib,ray_system_rss_kib,matched_total_rss_kib,compute_process_count
1785345429,1.01051e+12,254547603456,42799329280,209430859776,78418,1377869,0,0,581632,886792032256,947,0,947,0,3902012,1384,30710740,3128,1126044,46392368,4
1785345431,1.00841e+12,256657739776,44906848256,209430904832,78418,1377869,0,0,581632,886792032256,947,0,947,0,3901984,1368,32767776,3128,1126364,48449856,4
1785345433,1.01104e+12,254028333056,42288545792,209430982656,78418,1377869,0,0,581632,886792032256,947,0,947,0,3901908,1392,30463704,3128,1126676,46237496,4
1785345435,1.01743e+12,247595917312,35869609984,209430982656,78418,1377869,0,0,581632,886792032256,947,0,947,0,3901956,1376,23691704,3128,1127024,39237448,4
1785345438,1.02219e+12,242847125504,31110672384,209430982656,78418,1377869,0,0,581632,886792032256,947,0,947,0,3901956,1344,18991640,3128,1127244,34606568,4
1785345440,1.02268e+12,242337755136,30621069312,209430982656,78418,1377869,0,0,581632,886792032256,947,0,947,0,3901948,1344,18977640,3128,1127264,34706444,4
1785345442,1.0195e+12,245511131136,33784532992,209430982656,78418,1377869,0,0,581632,886792032256,947,0,947,0,3901948,1392,22061648,3128,1129016,37794008,4
1785345445,1.02009e+12,244921303040,33203552256,209430982656,78418,1377869,0,0,581632,886792032256,947,0,947,0,3902028,1344,21874448,3128,1129148,37708248,4
1785345447,1.01074e+12,254275358720,42540740608,209430982656,78418,1377869,0,0,581632,886792032256,947,0,947,0,3901960,1376,30991880,3128,1129580,46838828,4
1785345449,1.00332e+12,257697882112,49928826880,205445373952,78418,1395600,0,0,581632,886792032256,947,0,947,0,3879212,1340,38092472,3128,1129096,53833544,4
1785345451,1.00223e+12,257697898496,50966687744,204410806272,78418,1401028,0,0,581632,886792032256,947,0,947,0,3878208,1392,38655804,3128,1129728,54293092,4
1785345454,1.02861e+12,231241256960,24592695296,204377620480,78418,1401241,0,0,581632,886792032256,8021,31,9105,28,3878320,1348,11684712,3128,1129612,27026860,4
1785345456,1.02983e+12,229933989888,22995075072,204655706112,78418,1401241,0,0,30044160,886792032256,10485,0,10653,12,3878260,1368,10947412,3128,1130796,27438152,6
1785345458,1.02948e+12,230228271104,23282130944,204656308224,78418,1401241,0,0,30048256,886792032256,10520,0,10677,0,4377172,1416,10964000,3128,1156724,28007724,8
1785345460,1.02937e+12,230344065024,23396425728,204656308224,78418,1401241,0,0,30048256,886792032256,10522,0,10679,0,4432160,1428,10965192,3128,1201756,28109948,8
1785345463,1.02779e+12,231854616576,24905342976,204656308224,78418,1401241,0,0,30048256,886792032256,10804,0,10961,0,5959804,1348,10966200,3128,1231000,29669432,8
1785345465,1.02709e+12,232521392128,25571332096,204656308224,78418,1401241,0,0,30048256,886792032256,11382,0,11539,0,6676280,1344,10966232,3128,1256820,30549668,8
1785345467,1.02678e+12,232706060288,25757609984,204656889856,78418,1401241,0,0,30048256,886792032256,13635,0,13796,6,6825080,1428,10968500,3128,1297280,30609196,8
1785345470,1.02588e+12,233614462976,26661548032,204656893952,78418,1401241,0,0,30048256,886792028160,13635,0,13796,0,7701340,1372,10968480,3128,1327684,31687208,8
1785345472,1.02518e+12,234335633408,27377848320,204656893952,78418,1401241,0,0,30048256,886792028160,14347,2,14507,3,8446472,1360,10968520,3128,1354124,32344612,8
1785345474,1.02494e+12,234607435776,27581673472,204711817216,78418,1401241,0,0,30048256,886792028160,15208,10,15291,0,8472580,1360,11199328,3128,1376132,32602876,8
1785345476,1.02469e+12,234855845888,27814367232,204730175488,78418,1401241,0,0,30048256,886792028160,15208,0,15291,10,8701160,1448,11206832,3128,1403836,32874864,8
1785345479,1.02464e+12,234893750272,27848896512,204730175488,78418,1401241,0,0,30048256,886792028160,15208,0,15291,0,8710156,1396,11208896,3128,1416596,32902152,8
1785345481,1.0246e+12,234913378304,27870699520,204730179584,78418,1401241,0,0,30048256,886792028160,15208,26,15291,0,8714924,1360,11211892,3128,1428520,32924044,8
1785345483,1.02458e+12,234934370304,27890839552,204730179584,78418,1401241,0,0,30048256,886792028160,15208,0,15291,0,8720840,1344,11211792,3128,1440700,32944352,8
1785345486,1.02457e+12,234955526144,27911319552,204730204160,78418,1401241,0,0,30048256,886792028160,15208,0,15291,0,8724988,1344,11212136,3128,1456600,32967868,8
1785345488,1.02455e+12,234974101504,27928682496,204730228736,78418,1401241,0,0,30048256,886792028160,15208,0,15291,0,8725784,1376,11212128,3128,1474064,32983484,8
1785345490,1.02454e+12,234991149056,27946864640,204730478592,78418,1401241,0,0,30048256,886792028160,15208,0,15291,0,8726492,1356,11213608,3128,1484424,32999624,8
1785345492,1.02452e+12,234991628288,27948744704,204730597376,78418,1401241,0,0,30048256,886792028160,15208,0,15291,1,8727460,1328,11213672,3128,1496184,33001792,8
1785345495,1.02449e+12,235010260992,27965116416,204730605568,78418,1401241,0,0,30048256,886792028160,15208,0,15291,0,8727416,1376,11213640,3128,1508908,33018828,8
1785345497,1.02446e+12,235027881984,27981733888,204730605568,78418,1401241,0,0,30048256,886792028160,15208,0,15291,43,8728016,1452,11213876,3128,1522056,33035196,8
1785345499,1.02444e+12,235041271808,27997093888,204730605568,78418,1401241,0,0,30048256,886792028160,15208,19,15291,100,8728296,1368,11215136,3128,1530592,33050856,8
1785345502,1.02441e+12,235062431744,28016488448,204730605568,78418,1401241,0,0,30048256,886792028160,15208,51,15291,3,8728688,1372,11216804,3128,1542692,33068316,8
1785345504,1.0244e+12,235076661248,28031541248,204730605568,78418,1401241,0,0,30048256,886792028160,15208,29,15291,57,8728656,1344,11216920,3128,1559328,33084140,8
1785345506,1.02441e+12,235087917056,28046028800,204730609664,78418,1401241,0,0,30048256,886792028160,15208,74,15291,100,8730732,1420,11216944,3128,1571280,33098716,8
1785345508,1.02438e+12,235102601216,28059246592,204730609664,78418,1401241,0,0,30048256,886792028160,15208,5,15291,0,8731996,1372,11217296,3128,1581148,33109968,8
1785345511,1.02436e+12,235134550016,28088217600,204730609664,78418,1401241,0,0,30048256,886792028160,15208,41,15291,0,8733172,1336,11217400,3128,1608440,33141040,8
1785345513,1.02565e+12,233969078272,26924068864,204730601472,78418,1401241,0,0,30048256,886792028160,15193,0,11063,100,7349500,1384,11217388,3128,1618640,31781656,7
1785345515,1.02565e+12,233972457472,26928259072,204730601472,78418,1401241,0,0,30048256,886792028160,15193,78,11063,100,7349580,1448,11217396,3128,1622720,31786072,7
1785345518,1.02694e+12,232809189376,25764601856,204730613760,78418,1401241,0,0,30052352,886792011776,10977,0,11065,1,5963616,1452,11217612,3128,1627728,30422360,6
1785345520,1.02679e+12,232898715648,25852887040,204730642432,78418,1401241,0,0,30048256,886792011776,10658,0,10737,0,6326400,1392,11217704,3128,1628968,30787096,8
1785345522,1.0268e+12,232897470464,25854427136,204730642432,78418,1401241,0,0,30048256,886792011776,10658,0,10737,0,6327076,1380,11217732,3128,1629240,30864948,8
1785345524,1.02527e+12,234360283136,27311505408,204730642432,78418,1401241,0,0,30048256,886792011776,10940,0,11019,0,7816964,1420,11217624,3128,1628836,32278332,8
1785345527,1.02447e+12,235141812224,28092002304,204730646528,78418,1401241,0,0,30048256,886792007680,11583,2,11661,0,8625396,1380,11217644,3128,1629172,33002388,8
1785345529,1.02386e+12,235651825664,28608589824,204730646528,78418,1401241,0,0,30048256,886792007680,13772,6,13854,0,9345764,1420,11217624,3128,1630048,33905740,8
1785345531,1.02294e+12,236584370176,29538910208,204730650624,78418,1401241,0,0,30048256,886792007680,13772,0,14110,3,10111500,1372,11217704,3128,1630832,34575252,8
1785345534,1.02281e+12,236694925312,29641154560,204730650624,78418,1401241,0,0,30048256,886792007680,14483,0,14846,8,10237412,1448,11217652,3128,1631172,34701596,8
1785345536,1.02275e+12,236738940928,29686550528,204730650624,78418,1401241,0,0,30048256,886792007680,15209,0,15292,76,10245668,1448,11217880,3128,1628996,34709456,8
1785345538,1.02274e+12,236737425408,29684051968,204730650624,78418,1401241,0,0,30048256,886792007680,15209,0,15292,46,10245844,1412,11217888,3128,1628728,34709236,8
1785345540,1.02273e+12,236735676416,29684719616,204730650624,78418,1401241,0,0,30048256,886792007680,15209,23,15292,35,10245800,1384,11217948,3128,1629100,34709688,8
1785345543,1.02273e+12,236733489152,29681496064,204730650624,78418,1401241,0,0,30048256,886792007680,15209,83,15292,100,10245884,1424,11218036,3128,1625944,34706756,8
1785345545,1.02274e+12,236732362752,29682323456,204730671104,78418,1401241,0,0,30048256,886792007680,15209,8,15292,32,10246120,1448,11217960,3128,1626576,34707576,8
1785345547,1.02273e+12,236735991808,29684953088,204730675200,78418,1401241,0,0,30048256,886792007680,15209,2,15292,61,10246072,1384,11217968,3128,1627908,34709740,8
1785345549,1.02272e+12,236727881728,29677178880,204730859520,78418,1401241,0,0,30048256,886792007680,15209,96,15292,58,10246176,1388,11218008,3128,1628052,34702120,8
1785345552,1.02272e+12,236724027392,29673017344,204730986496,78418,1401241,0,0,30048256,886792007680,15209,0,15292,100,10246196,1376,11218000,3128,1627716,34698064,8
1785345554,1.0227e+12,236727144448,29676605440,204730990592,78418,1401241,0,0,30048256,886792007680,15209,91,15292,99,10246400,1452,11218160,3128,1627664,34701648,8
1785345556,1.02273e+12,236730290176,29680013312,204730994688,78418,1401241,0,0,30048256,886792007680,15209,56,15292,82,10246360,1344,11218184,3128,1627840,34704408,8
1785345558,1.02274e+12,236728520704,29679296512,204730994688,78418,1401241,0,0,30048256,886792007680,15209,0,15292,6,10246396,1392,11218144,3128,1623636,34703440,8
1785345561,1.02274e+12,236729585664,29677834240,204730994688,78418,1401241,0,0,30048256,886792007680,15209,0,15292,92,10246404,1328,11219300,3128,1621104,34702060,8
1785345563,1.02274e+12,236731670528,29679091712,204730994688,78418,1401241,0,0,30048256,886792007680,15209,0,15292,100,10246480,1376,11219348,3128,1621764,34703444,8
1785345565,1.02275e+12,236729253888,29679124480,204730994688,78418,1401241,0,0,30048256,886792007680,15209,0,15292,97,10246408,1420,11219396,3128,1622560,34704388,8
1785345568,1.02274e+12,236725145600,29673222144,204730994688,78418,1401241,0,0,30048256,886792007680,15209,14,15292,100,10246404,1372,11219396,3128,1622716,34698472,8
1785345570,1.02274e+12,236726345728,29672452096,204730994688,78418,1401241,0,0,30048256,886792007680,15209,2,15292,100,10246444,1372,11219448,3128,1622724,34698536,8
1785345572,1.02274e+12,236726185984,29674393600,204730994688,78418,1401241,0,0,30048256,886792007680,15209,6,15292,100,10246500,1416,11219476,3128,1622708,34700868,8
