unix_time,host_available_bytes,cgroup_current_bytes,cgroup_anon_bytes,cgroup_file_bytes,cgroup_high_events,cgroup_max_events,cgroup_oom_events,cgroup_oom_kill_events,shm_used_bytes,disk_available_bytes,gpu0_used_mib,gpu0_util_pct,gpu1_used_mib,gpu1_util_pct,env_rss_kib,actor_rss_kib,rollout_rss_kib,driver_rss_kib,ray_system_rss_kib,matched_total_rss_kib,compute_process_count
1785342306,1.02239e+12,243076096000,31148617728,209602650112,78418,1377869,0,0,29970432,886846832640,15375,0,15368,63,11046664,1392,11265752,3172,1407736,36326680,8
1785342309,1.02239e+12,243085078528,31156195328,209602654208,78418,1377869,0,0,29970432,886846828544,15375,96,15368,93,11057656,1392,11266364,3172,1407640,36333804,8
1785342311,1.02296e+12,242555121664,30616788992,209613307904,78418,1377869,0,0,29970432,886846828544,14139,0,14131,0,10541060,1388,11266304,3172,1407568,35816492,8
1785342313,1.02297e+12,242559545344,30617780224,209613307904,78418,1377869,0,0,29970432,886846828544,14139,0,14131,0,10541344,1380,11266388,3172,1408708,35818060,8
1785342316,1.02287e+12,242667655168,30727303168,209613307904,78418,1377869,0,0,29970432,886846828544,14341,0,14333,1,10648320,1340,11266360,3172,1408492,35924960,8
1785342318,1.02202e+12,243529363456,31587819520,209613312000,78418,1377869,0,0,29970432,886846828544,14437,0,14429,0,11068624,1380,11266392,3172,1408160,36347496,8
1785342320,1.02245e+12,243055132672,31118721024,209613312000,78418,1377869,0,0,29970432,886846828544,15151,0,14887,5,11115228,1344,11266392,3172,1407664,36391108,8
1785342322,1.02232e+12,243208663040,31268429824,209613312000,78418,1377869,0,0,29970432,886846828544,15247,1,15240,91,11195068,1340,11266348,3172,1407516,36471580,8
1785342325,1.05219e+12,213512499200,2300321792,209383329792,78418,1377869,0,0,446464,886794215424,4,3,4,93,1372,1376,1340,3172,204648,1515288,0
1785342327,1.05339e+12,212346249216,1129238528,209383325696,78418,1377869,0,0,446464,886794215424,4,0,4,0,1340,1416,1424,0,1428,0,0
1785342329,1.05435e+12,211431329792,308019200,209383309312,78418,1377869,0,0,425984,886794207232,0,0,0,0,1344,1384,1424,0,1376,0,0
