timestamp,wrapper_alive,host_mem_available_kib,swap_free_kib,mem_psi_some_avg10,gpu7_used_mib,gpu7_util_pct,gpu7_temp_c,env_open_fds,env_rss_kib,actor_rss_kib,rollout_rss_kib
2026-09-05T11:05:04.109023+00:00,1,1365502164,3492468,0.00,61879,100,69,762,27924124,22922376,9954704
2026-09-05T11:05:09.260609+00:00,1,1365477568,3492468,0.00,61879,91,68,762,27924128,22922464,9954704
2026-09-05T11:05:14.409354+00:00,1,1365452024,3492468,0.00,61879,86,68,762,27924128,22922464,9954704
2026-09-05T11:05:19.562381+00:00,1,1365444064,3492468,0.00,61879,99,68,762,27924128,22922452,9954704
2026-09-05T11:05:24.712828+00:00,1,1365454496,3492468,0.00,61879,93,68,762,27924128,22922468,9954704
2026-09-05T11:05:29.864350+00:00,1,1365455584,3492468,0.00,61879,100,69,762,27924128,22922468,9954704
2026-09-05T11:05:35.017525+00:00,1,1365469268,3492468,0.00,61879,90,68,762,27924128,22922468,9954704
2026-09-05T11:05:40.168636+00:00,1,1365468228,3492468,0.00,61879,18,63,762,27924128,22922772,9954704
2026-09-05T11:05:45.313435+00:00,1,1365469744,3492468,0.00,61879,72,68,762,27924128,22922772,9954704
2026-09-05T11:05:50.459626+00:00,1,1365475756,3492468,0.00,61879,100,69,762,27924128,22922772,9954720
2026-09-05T11:05:55.626224+00:00,1,1365483348,3492468,0.00,61879,100,69,762,27924128,22922784,9954720
2026-09-05T11:06:00.839196+00:00,1,1365468636,3492468,0.00,61879,98,70,762,27924128,22922784,9954720
2026-09-05T11:06:05.989958+00:00,1,1365467632,3492468,0.00,61879,0,57,762,27924128,22922784,9954720
2026-09-05T11:06:11.146729+00:00,1,1365466344,3492468,0.00,61879,100,68,762,27924128,22922784,9954720
2026-09-05T11:06:16.296845+00:00,1,1365482100,3492468,0.00,61879,100,69,762,27924128,22922784,9954720
2026-09-05T11:06:21.440870+00:00,1,1365460128,3492468,0.00,61879,100,65,762,27924128,22923220,9954720
2026-09-05T11:06:26.591692+00:00,1,1365452672,3492468,0.00,61879,68,65,762,27924128,22923204,9954720
2026-09-05T11:06:31.759424+00:00,1,1365462212,3492468,0.00,61879,100,68,762,27924128,22923220,9954720
2026-09-05T11:06:36.914458+00:00,1,1365490496,3492468,0.00,61879,100,69,762,27924128,22923220,9954720
2026-09-05T11:06:42.069613+00:00,1,1366066252,3492468,0.00,61879,94,69,762,27924128,22923228,9954720
2026-09-05T11:06:47.224122+00:00,1,1366072820,3492468,0.00,61879,86,68,762,27924128,22923228,9954720
2026-09-05T11:06:52.351916+00:00,1,1366108820,3492468,0.00,61879,24,57,762,27924128,22923228,9954720
2026-09-05T11:06:57.486478+00:00,1,1366114876,3492468,0.00,61879,90,70,762,27924128,22923688,9954720
2026-09-05T11:07:02.637055+00:00,1,1365722872,3492468,0.00,61879,94,69,762,27924128,22923756,9954720
2026-09-05T11:07:07.795990+00:00,1,1366102564,3492468,0.00,61879,100,69,762,27924128,22923760,9954720
2026-09-05T11:07:12.944688+00:00,1,1365664652,3492468,0.00,61879,87,67,762,27924128,22923760,9954720
2026-09-05T11:07:18.100428+00:00,1,1365663704,3492468,0.00,61879,99,69,762,27924128,22923772,9954720
2026-09-05T11:07:23.236807+00:00,1,1365957572,3492468,0.00,61879,100,69,762,27924128,22923772,9954720
2026-09-05T11:07:28.350768+00:00,1,1366074204,3492468,0.00,61879,87,70,762,27924128,22923796,9954720
2026-09-05T11:07:33.465137+00:00,1,1365660776,3492468,0.00,61879,99,69,762,27924128,22923772,9954720
2026-09-05T11:07:38.653899+00:00,1,1366061744,3492468,0.00,61879,41,63,762,27924128,22923772,9954732
2026-09-05T11:07:43.785931+00:00,1,1364995104,3492468,0.00,50939,7,53,769,27938880,23514368,9095184
2026-09-05T11:07:48.903580+00:00,1,1370441444,3492468,0.00,55901,0,52,818,28042264,23514368,4922932
2026-09-05T11:07:54.056649+00:00,1,1369964528,3492468,0.00,55927,0,52,867,28145280,23514368,4922932
2026-09-05T11:07:59.193040+00:00,1,1369120088,3492468,0.00,56391,0,52,876,29209604,23514368,4922932
2026-09-05T11:08:04.330030+00:00,1,1368415812,3492468,0.00,57461,0,52,883,29941072,23514368,4922932
2026-09-05T11:08:09.464347+00:00,1,1367227036,3492468,0.00,57816,0,52,891,31013908,23514368,4922932
2026-09-05T11:08:14.593655+00:00,1,1367006272,3492468,0.00,58882,0,52,899,31458104,23514368,4922932
2026-09-05T11:08:19.723761+00:00,1,1366197316,3492468,0.00,59690,0,52,908,32278032,23514368,4922932
