runner_step_internal,global_step,h,warmup,query_count_all,valid_query_count,v_l2_mean,v_l2_median,log_v_l2_mean,v_l3_mean,v_l3_median,log_v_l3_mean,v_l4_mean,v_l4_median,log_v_l4_mean,weight_mean_all,weight_mean_valid,weight_p05_valid,weight_p50_valid,weight_p95_valid,weight_low_clip_fraction_valid,weight_high_clip_fraction_valid,positive_adv_weight_mean_valid,negative_adv_weight_mean_valid
5,6,36,0,1024,519,0.004210552985,0.003189308918,-5.688628869,0.0165121263,0.01239697961,-4.350017333,0.0705941506,0.03783968091,-3.030998922,1.006291137,1.034567584,0.8939998686,1.026809692,1.200000048,0.001926782274,0.06936416185,1.025425615,1.055840242
5,6,37,0,1024,519,0.004266148746,0.003308502957,-5.675409609,0.01657553022,0.01245587831,-4.334714203,0.07076350079,0.03830866516,-3.030683276,1.008841779,1.036698066,0.8844539702,1.030169725,1.200000048,0.001926782274,0.05394990366,1.029470524,1.053516002
5,6,38,0,1024,519,0.004256646931,0.003412278718,-5.670224768,0.01639942747,0.01259158039,-4.341151609,0.07205671425,0.03868601471,-3.015379885,1.008123117,1.036271356,0.8955252409,1.029370666,1.200000048,0.001926782274,0.05587668593,1.02801123,1.055492032
5,6,39,0,1024,519,0.004318665108,0.003332257154,-5.660586809,0.01630052497,0.01266475953,-4.335615123,0.07225957026,0.03893277049,-3.018984287,1.009233647,1.037393252,0.9013777614,1.032401085,1.192010379,0.005780346821,0.04431599229,1.028715716,1.057585213
5,6,40,0,1024,519,0.004230777259,0.003373232321,-5.663803327,0.01576201982,0.01282567438,-4.349060611,0.07126686667,0.03932548128,-3.036246477,1.007262356,1.031399735,0.8921487689,1.027909279,1.174752867,0,0.03082851638,1.022171041,1.052874196
5,6,41,0,1024,519,0.004365919898,0.003365125973,-5.644586043,0.01636982961,0.01316450769,-4.320533542,0.07329708098,0.03814758733,-3.020068237,1.01139551,1.036724541,0.9027371168,1.035269141,1.186281669,0,0.03275529865,1.028045231,1.05692063
5,6,42,0,1024,519,0.004439709865,0.003479372826,-5.626196257,0.01621208851,0.01287686033,-4.321731448,0.07417798882,0.03866523132,-3.013029811,1.010927472,1.035428372,0.9113139927,1.036311269,1.178202736,0.001926782274,0.04238921002,1.026361796,1.056525597
5,6,43,0,1024,519,0.004584240314,0.003588119056,-5.60360094,0.01691887859,0.01347547816,-4.294250864,0.07536944121,0.0379138086,-3.002117672,1.0147559,1.039280991,0.9119530439,1.036096811,1.200000048,0,0.05394990366,1.029330088,1.062435976
5,6,44,0,1024,519,0.005029779975,0.003644817858,-5.545877066,0.01807919635,0.01399711426,-4.247434574,0.07749450306,0.03901384957,-2.964995685,1.021135201,1.044623693,0.9079119325,1.041407824,1.200000048,0.001926782274,0.07707129094,1.034388219,1.068440856
5,6,45,0,1024,519,0.005272891595,0.003698510467,-5.5458921,0.01927798784,0.01393460203,-4.226842501,0.07776741765,0.03855575062,-2.96962055,1.022610087,1.04668724,0.9036941409,1.043468833,1.200000048,0,0.09055876686,1.035286222,1.073216531
5,6,46,0,1024,519,0.005929828726,0.003904920653,-5.472563409,0.02195617917,0.01494230656,-4.132746855,0.08134064415,0.03903588094,-2.92174193,1.034649001,1.060628031,0.9164002478,1.051718116,1.200000048,0.001926782274,0.1136801541,1.051151981,1.08267807
5,6,47,0,1024,519,0.006249169357,0.004093292635,-5.43616225,0.02441065034,0.01556021068,-4.071134929,0.08445736148,0.04119753651,-2.892803528,1.041272576,1.06796621,0.9267684579,1.064540148,1.200000048,0.001926782274,0.1579961464,1.060043334,1.086402132
5,6,48,0,1024,519,0.006816337025,0.004293394508,-5.383548907,0.02733261089,0.01638375223,-3.997396633,0.08938539059,0.0425211899,-2.853290749,1.049371285,1.07712343,0.9296160579,1.07361722,1.200000048,0.001926782274,0.1849710983,1.069385779,1.095128346
5,6,49,0,1024,519,0.007948507186,0.004604044603,-5.294083258,0.03190824909,0.01720710285,-3.91620856,0.09585472713,0.04128299467,-2.80858374,1.056188345,1.085999253,0.9207805336,1.085450172,1.200000048,0,0.2408477842,1.078409016,1.103661151
6,7,0,0,1024,454,0.002845391933,0.002398007084,-5.993716201,0.008785186915,0.008035833482,-4.808416161,0.02988159175,0.02834027447,-3.552139554,0.9401066997,0.939480203,0.8524100423,0.9341289699,1.035088718,0.002202643172,0,0.9428756056,0.9344978187
6,7,1,0,1024,454,0.002910189639,0.002451278968,-5.978041208,0.009074530075,0.008364747744,-4.787057692,0.03029678931,0.02896605525,-3.543221845,0.9433723909,0.9468869979,0.8589631051,0.944317162,1.049424535,0.002202643172,0,0.9522592505,0.9390038012
6,7,2,0,1024,454,0.003032145334,0.002579826163,-5.943307807,0.009395781102,0.008454559371,-4.761194971,0.0317250863,0.02972247265,-3.507962232,0.9472294719,0.9508604184,0.8577458084,0.9484837949,1.055514467,0.004405286344,0.002202643172,0.9524075391,0.948590187
6,7,3,0,1024,454,0.003339104448,0.002819460817,-5.86146268,0.009884128723,0.008888670243,-4.715807966,0.03295787219,0.03068870958,-3.481615623,0.953925699,0.9559716855,0.8613211483,0.9511789083,1.064107347,0.002202643172,0.002202643172,0.9572839432,0.95404609
6,7,4,0,1024,454,0.003734700512,0.003120505484,-5.758278631,0.01057211983,0.009303775616,-4.659832478,0.03530817681,0.03173581511,-3.427361834,0.9622400054,0.9672163303,0.8648835033,0.9629698992,1.081213897,0,0.002202643172,0.9646073752,0.9710446884
6,7,5,0,1024,454,0.004026259024,0.003330018721,-5.705302487,0.01121825079,0.009797643404,-4.615689309,0.03736118135,0.03264870308,-3.387742868,0.9688261799,0.9736180013,0.8698596805,0.972530067,1.089766061,0.006607929515,0.002202643172,0.9721251188,0.9758086441
6,7,6,0,1024,454,0.004213910789,0.003475972917,-5.662476017,0.0118091746,0.01039702911,-4.572338062,0.03918100444,0.03305001184,-3.354370521,0.9753010811,0.9813909201,0.862319392,0.982532233,1.101710498,0.002202643172,0.002202643172,0.9767537196,0.9881955077
6,7,7,0,1024,454,0.004318737021,0.003539471654,-5.642373063,0.01210447813,0.01001031417,-4.563448431,0.04017306047,0.03341801651,-3.333784596,0.9767048506,0.9843197387,0.8590545714,0.9756276309,1.118777025,0.004405286344,0.004405286344,0.9806814269,0.9896585659
6,7,8,0,1024,454,0.004483985998,0.003637288464,-5.604193434,0.01267253347,0.01032236451,-4.531419221,0.04134000372,0.03363553435,-3.321671954,0.9814379877,0.990243764,0.873329556,0.9870502353,1.136600596,0.004405286344,0.006607929515,0.9813991017,1.003222345
6,7,9,0,1024,454,0.004792367667,0.003895672155,-5.556728721,0.01356861235,0.01079659862,-4.476724788,0.04239840681,0.03420065902,-3.304292301,0.9895651108,0.9989067928,0.8585803539,0.9967929423,1.155107528,0.002202643172,0.01762114537,0.9870663661,1.016281332
6,7,10,0,1024,454,0.004917292954,0.003729716875,-5.551280168,0.01428854817,0.01094109658,-4.451794268,0.04397454116,0.03458926082,-3.285810142,0.9929313011,1.007327679,0.8662333935,1.002159834,1.171351343,0.002202643172,0.03083700441,0.9965864226,1.023089305
6,7,11,0,1024,454,0.004922564958,0.003757928615,-5.542776705,0.01469735697,0.01097816229,-4.435139185,0.04502539964,0.03480632976,-3.282738078,0.9951231429,1.009431107,0.8726952374,0.9996654987,1.170903653,0.002202643172,0.02643171806,0.9971995093,1.027379648
6,7,12,0,1024,454,0.005090417938,0.003938672598,-5.510696662,0.01511731875,0.01136855595,-4.409632741,0.04669620827,0.03570296802,-3.251956508,0.9989243902,1.012541123,0.8769121855,1.006634235,1.189064717,0.004405286344,0.03744493392,1.002105114,1.027854832
6,7,13,0,1024,454,0.005053684222,0.003912148299,-5.504545227,0.01540769627,0.01173996367,-4.397407884,0.04942987091,0.036682982,-3.221680974,1.000452288,1.016986742,0.8782729834,1.015415609,1.190262026,0.006607929515,0.03964757709,1.004974514,1.03461338
6,7,14,0,1024,454,0.004971726563,0.00403490453,-5.51151953,0.0154594103,0.01177571341,-4.392132978,0.05146949101,0.03746506944,-3.188897755,1.001272089,1.018329057,0.8756406665,1.010180831,1.186581337,0,0.03524229075,1.007912435,1.033614317
6,7,15,0,1024,454,0.005006803339,0.003953244537,-5.515162014,0.01533255974,0.01178762037,-4.404218759,0.05399468578,0.03668401949,-3.17238463,0.9994110553,1.017621028,0.8721103281,1.016793072,1.176079851,0.002202643172,0.03524229075,1.008128911,1.031549677
6,7,16,0,1024,454,0.004963943116,0.004065918038,-5.51856258,0.01553656192,0.01179559994,-4.393608705,0.05665596555,0.03779500537,-3.141113388,1.001055956,1.021598833,0.8883472055,1.016690612,1.189273906,0,0.03744493392,1.010259093,1.038238669
6,7,17,0,1024,454,0.004797619209,0.0039188175,-5.548976683,0.01503147318,0.01142469374,-4.416211452,0.05828089203,0.03759865649,-3.135456554,0.9977181292,1.016649181,0.8709542423,1.015380979,1.178786105,0.004405286344,0.03524229075,1.003221042,1.036353516
6,7,18,0,1024,454,0.004663626083,0.003861770499,-5.582909623,0.01489415442,0.01152750896,-4.420477306,0.06087045061,0.03666077554,-3.123392249,0.9971823085,1.017930406,0.8732846051,1.016439617,1.174403793,0,0.03744493392,1.004577868,1.037523804
6,7,19,0,1024,454,0.004424342155,0.003528442699,-5.633231635,0.0146764452,0.01133006997,-4.444920203,0.06361424237,0.03649766371,-3.106982234,0.9934483246,1.019025786,0.8830986291,1.016371429,1.17217437,0.002202643172,0.03524229075,1.006142279,1.037930934
6,7,20,0,1024,454,0.004332758586,0.003406689269,-5.652614866,0.01453120321,0.01123025361,-4.447695459,0.06422019225,0.03725928441,-3.104077741,0.9930740783,1.017646001,0.8839188278,1.016026318,1.172957593,0,0.03303964758,1.003818523,1.037936323
6,7,21,0,1024,454,0.004226608684,0.003349447041,-5.673311914,0.01408514589,0.01111916546,-4.47441009,0.06455799666,0.03552333638,-3.112118443,0.9891661907,1.016275833,0.8741932094,1.015636384,1.166635323,0.002202643172,0.02863436123,1.003448405,1.03509869
6,7,22,0,1024,454,0.004073690911,0.003264632309,-5.69135552,0.01424828012,0.01115697715,-4.46783083,0.06632290007,0.03599477373,-3.106891135,0.9899058326,1.017315909,0.8725093603,1.018036187,1.171352786,0,0.03303964758,1.003160102,1.038088016
6,7,23,0,1024,454,0.004124475705,0.003363897442,-5.688162319,0.01408462806,0.01114734542,-4.462720718,0.06635498951,0.0358755663,-3.099027392,0.9909592665,1.018444905,0.8922047734,1.013491392,1.165944737,0,0.02422907489,1.003761299,1.0399915
6,7,24,0,1024,454,0.00409768323,0.003277041251,-5.696951575,0.01401903314,0.01094634784,-4.478914401,0.06812989541,0.03617342748,-3.108550087,0.9883239682,1.015356042,0.8837451756,1.010789573,1.15180046,0,0.02643171806,1.00038427,1.03732549
6,7,25,0,1024,454,0.004110105907,0.003308653482,-5.687323593,0.01443476174,0.01142111234,-4.445634696,0.0708633394,0.03632214852,-3.071733679,0.9932774033,1.019152556,0.8951411515,1.018257916,1.157157779,0.002202643172,0.02863436123,1.003750818,1.041752933
6,7,26,0,1024,454,0.004116664018,0.003228281974,-5.707601685,0.01443871698,0.01164164068,-4.448799288,0.07218276463,0.03672209568,-3.061795765,0.9927772727,1.016766267,0.884044826,1.014231443,1.153986365,0.002202643172,0.02863436123,1.001944713,1.038515286
6,7,27,0,1024,454,0.003996384064,0.003213305492,-5.719127651,0.01441040843,0.01145454077,-4.447771013,0.07351592852,0.03723538294,-3.048508221,0.9930600225,1.016056179,0.8847676277,1.015561581,1.15753969,0.002202643172,0.03083700441,0.9989930327,1.041094492
6,7,28,0,1024,454,0.004129393548,0.003209191142,-5.703547833,0.01500076941,0.01165875793,-4.42908319,0.07491682667,0.03788878955,-3.036436409,0.9954544312,1.017396674,0.8916301906,1.014790952,1.17159189,0.006607929515,0.03083700441,1.001033738,1.041407503
6,7,29,0,1024,454,0.004028346535,0.003090645769,-5.729881893,0.01502256444,0.01162340213,-4.419060955,0.07552534454,0.03733372688,-3.022072408,0.9967951542,1.017617784,0.8899826169,1.015039384,1.158565503,0.002202643172,0.02643171806,1.00102603,1.041964379
6,7,30,0,1024,454,0.004010438722,0.003128834185,-5.722389992,0.01523019774,0.0116001484,-4.405566381,0.07514804842,0.0377115719,-3.021669805,0.998865242,1.02030758,0.8886101365,1.016261101,1.168258411,0.004405286344,0.03303964758,1.005449722,1.042109872
6,7,31,0,1024,454,0.003979671072,0.003130416269,-5.737740926,0.01550995947,0.01150229201,-4.411504049,0.07418706517,0.03752372414,-3.019814934,0.9976107861,1.02007745,0.8875973344,1.015794456,1.180716014,0.002202643172,0.04185022026,1.003610766,1.044240518
6,7,32,0,1024,454,0.004040613179,0.003120268928,-5.742238607,0.01554012409,0.01155230496,-4.407705066,0.07289110873,0.03808206506,-3.01967632,0.9982710457,1.016189515,0.8736179382,1.014343679,1.179758358,0.006607929515,0.03083700441,1.000151849,1.039723047
6,7,33,0,1024,454,0.004200762746,0.00315152586,-5.704817347,0.0162978851,0.01193995168,-4.363236684,0.07331711042,0.03790331073,-3.012539539,1.004530672,1.024405804,0.886683619,1.022258937,1.186421752,0,0.03524229075,1.010740583,1.044458032
6,7,34,0,1024,454,0.004223172084,0.003272350063,-5.686826409,0.01632970427,0.01231423486,-4.352942492,0.07289811119,0.03982826509,-3.002661129,1.006267195,1.025939379,0.8891045243,1.019771934,1.186901027,0,0.03964757709,1.012646378,1.045445413
6,7,35,0,1024,454,0.004310048327,0.003311656881,-5.67006207,0.01660098732,0.01272413693,-4.329841599,0.07359204392,0.03865552135,-2.989425272,1.009998035,1.030384141,0.9043295056,1.027779162,1.184811658,0,0.04185022026,1.019687578,1.046080185
6,7,36,0,1024,454,0.004289712072,0.003342180862,-5.66797179,0.01664512946,0.01258775033,-4.324115403,0.07342495415,0.0385193415,-2.995798219,1.010986909,1.030865158,0.8968061447,1.028929412,1.199646866,0,0.05066079295,1.019691591,1.047261154
6,7,37,0,1024,454,0.004360697142,0.00335042947,-5.653317022,0.01669024732,0.01290411316,-4.308502003,0.07382793613,0.04118612967,-2.977247881,1.013371228,1.035892769,0.8998371094,1.032059968,1.187535232,0.002202643172,0.03083700441,1.025470737,1.051185968
6,7,38,0,1024,454,0.004331993292,0.003384597134,-5.644749201,0.01669073896,0.01294551138,-4.306280432,0.07367241657,0.040709747,-2.986427757,1.013680349,1.033933314,0.9065602124,1.028645277,1.183263713,0,0.03524229075,1.022681854,1.050443608
6,7,39,0,1024,454,0.004392592543,0.003500527004,-5.619716978,0.01656272534,0.0130099589,-4.302342017,0.07322244835,0.03967536427,-2.991018322,1.0144036,1.037363766,0.9076940328,1.035871029,1.180394572,0.002202643172,0.03303964758,1.026295434,1.053605339
6,7,40,0,1024,454,0.004354575222,0.003541819518,-5.622950406,0.01647041342,0.01331402268,-4.303625231,0.07253775136,0.0404011067,-2.997899772,1.014348004,1.03636647,0.8900558054,1.035710931,1.175019795,0.002202643172,0.03303964758,1.027404821,1.049516716
6,7,41,0,1024,454,0.004553182609,0.003599646385,-5.590723764,0.01682333514,0.01360870712,-4.279106915,0.07295482238,0.04111723788,-2.988236277,1.017935026,1.044730922,0.911236614,1.041343391,1.190728974,0,0.03744493392,1.036304389,1.057095944
6,7,42,0,1024,454,0.004536111155,0.003680635826,-5.595618079,0.01708667181,0.01366338041,-4.267451407,0.07300095029,0.04114514217,-2.989676617,1.019484678,1.045506471,0.915077433,1.043153346,1.187724644,0.002202643172,0.04405286344,1.037679105,1.05699228
6,7,43,0,1024,454,0.004521719617,0.003551930771,-5.604398052,0.01751750081,0.01362400362,-4.268111082,0.07429425431,0.04061571881,-2.982543588,1.019025966,1.046390812,0.9071174353,1.039699674,1.200000048,0.002202643172,0.05726872247,1.038036944,1.058649207
6,7,44,0,1024,454,0.004668940778,0.003603999619,-5.579497421,0.01855072134,0.01389321499,-4.225742988,0.07525037372,0.04099601507,-2.964589022,1.024634269,1.051395993,0.8981666446,1.046890318,1.200000048,0,0.08810572687,1.042689599,1.064171681
6,7,45,0,1024,454,0.004956730151,0.003789045033,-5.546839419,0.0202104678,0.01435120963,-4.173594817,0.07737165257,0.04067849927,-2.935246312,1.030682596,1.058876335,0.9171763539,1.051736236,1.200000048,0,0.09691629956,1.051434519,1.06979639
6,7,46,0,1024,454,0.005281121405,0.003782755113,-5.519769381,0.02238526708,0.01486135833,-4.12200305,0.07980011758,0.04274224676,-2.91306912,1.036217007,1.067167693,0.9081126004,1.068189323,1.200000048,0,0.1387665198,1.057135876,1.081888295
6,7,47,0,1024,454,0.005521258733,0.003936853027,-5.477775673,0.02452262919,0.01545422757,-4.058828855,0.08301695711,0.04302351922,-2.873811196,1.043522649,1.075316692,0.9193585873,1.080525517,1.200000048,0,0.1519823789,1.067903548,1.086194676
6,7,48,0,1024,454,0.005965405693,0.004153396469,-5.412229959,0.02735475873,0.01781822834,-3.983992398,0.08795265896,0.04523763806,-2.824088578,1.05185752,1.083977638,0.932264632,1.090782702,1.200000048,0,0.1938325991,1.078325276,1.092271866
6,7,49,0,1024,454,0.006878898515,0.004563201219,-5.320247096,0.03192328736,0.01829789858,-3.893359631,0.09569101537,0.04758236557,-2.764724522,1.060367334,1.091290966,0.9374629438,1.098542452,1.200000048,0,0.2246696035,1.085779016,1.099379152
7,8,0,0,1024,475,0.002680245662,0.002305611037,-6.04025337,0.00906738914,0.008379023988,-4.774014525,0.03093857175,0.02933280915,-3.517138579,0.9445398216,0.9484609604,0.8554842472,0.9474570751,1.048283088,0,0,0.9545735123,0.9376929184
7,8,1,0,1024,475,0.002883935478,0.002473572968,-5.991790582,0.00947706333,0.008547160774,-4.743717775,0.03108644669,0.02959481161,-3.516885621,0.9491550237,0.9560905974,0.8567478716,0.9518799186,1.060945308,0.002105263158,0,0.9624090169,0.9449598931
7,8,2,0,1024,475,0.002936199889,0.002561269212,-5.966375241,0.009738771288,0.008765008766,-4.720448106,0.03227912618,0.03073574603,-3.48618478,0.9526762353,0.9585612785,0.8627368569,0.9550735354,1.060188878,0.002105263158,0,0.9604298799,0.9552694982
7,8,3,0,1024,475,0.003256602325,0.002746136044,-5.886269468,0.01026265218,0.009152768645,-4.679728464,0.03399810414,0.03123207111,-3.446407993,0.9589571515,0.9669397852,0.869661659,0.9625937939,1.067973137,0,0.002105263158,0.9673289074,0.9662542967
7,8,4,0,1024,475,0.003607763234,0.002981222235,-5.810534034,0.01107716751,0.009593207389,-4.623307736,0.03664988628,0.03340353817,-3.382898684,0.967293569,0.9737063301,0.8630924106,0.9690741897,1.097479308,0,0.002105263158,0.9695195211,0.9810819297
7,8,5,0,1024,475,0.003882675659,0.003059622366,-5.747439994,0.01177486328,0.009841649793,-4.58119735,0.03819778906,0.0333775226,-3.360119148,0.9734036408,0.9846066135,0.8671144664,0.975378871,1.121731818,0.002105263158,0.006315789474,0.9767779718,0.9983977672
7,8,6,0,1024,475,0.004037535186,0.003247383051,-5.702868904,0.01251060982,0.01032196311,-4.533337914,0.04006864735,0.0339541696,-3.331604792,0.9805156495,0.9906658553,0.8728203177,0.9848446846,1.133793867,0,0.01052631579,0.9827425328,1.004623801
7,8,7,0,1024,475,0.004268286976,0.003455398371,-5.658396842,0.01304278948,0.01060020179,-4.511452804,0.04134224536,0.03452926874,-3.313762294,0.9837440227,0.9947954051,0.8672434986,0.9891517162,1.141947019,0.002105263158,0.01052631579,0.9858906279,1.010482309
7,8,8,0,1024,475,0.00438836395,0.003457174986,-5.633069724,0.01366589849,0.01039372338,-4.479782694,0.04205366635,0.03410666063,-3.309501462,0.9882984775,1.00040592,0.8706054986,0.9886305332,1.165679121,0.002105263158,0.02315789474,0.9905002426,1.017856039
7,8,9,0,1024,475,0.004693495395,0.003622444463,-5.594001662,0.01429165394,0.01065758383,-4.458212739,0.04312808423,0.03464750573,-3.299391565,0.9913468895,1.003830988,0.8650207043,0.9874920845,1.183280253,0.004210526316,0.03368421053,0.9930949685,1.022743859
7,8,10,0,1024,475,0.004800516617,0.003523169085,-5.591755692,0.01494921461,0.01069228724,-4.431329494,0.04422940621,0.03480429016,-3.286426165,0.9951628713,1.009836823,0.8687821627,0.9899978638,1.189979064,0.002105263158,0.03789473684,0.9980022913,1.030684864
7,8,11,0,1024,475,0.00478492325,0.003588450607,-5.592917543,0.01543213052,0.01076242281,-4.415470842,0.04561127393,0.03561297618,-3.270760874,0.9972678981,1.014143337,0.8677949905,0.99571383,1.195515692,0.004210526316,0.04842105263,1.001658199,1.036137505
7,8,12,0,1024,475,0.004906598142,0.003626768361,-5.566453855,0.01597555066,0.01153395977,-4.384804485,0.04791107211,0.03678365052,-3.230099419,1.001833771,1.016092792,0.8623256862,1.001530051,1.194621336,0,0.04631578947,1.005113224,1.035434706
7,8,13,0,1024,475,0.00500025081,0.003771144897,-5.533632988,0.01652310986,0.01144008432,-4.357265958,0.05026097043,0.03678284027,-3.211437695,1.005654659,1.024430292,0.875820154,1.012551665,1.200000048,0.004210526316,0.06526315789,1.01706074,1.037412701
7,8,14,0,1024,475,0.005117245879,0.00380845787,-5.515763704,0.01680425772,0.01187042426,-4.349721685,0.05290092305,0.03728261776,-3.175782592,1.006524302,1.025202307,0.8753383696,1.020181537,1.200000048,0.006315789474,0.06105263158,1.017465193,1.038832222
7,8,15,0,1024,475,0.005147545488,0.003885375685,-5.502106749,0.01695660857,0.01268626377,-4.324419285,0.05587257542,0.03923362307,-3.124548614,1.010549256,1.028137425,0.8778910339,1.025352478,1.200000048,0.002105263158,0.05684210526,1.023763101,1.035843355
7,8,16,0,1024,475,0.005125261469,0.004027585965,-5.490047179,0.01674157139,0.01243687421,-4.336149542,0.0583376456,0.0399323348,-3.10927399,1.008896393,1.029152786,0.8809520245,1.024337888,1.200000048,0,0.06105263158,1.020772664,1.043915442
7,8,17,0,1024,475,0.004952054158,0.004139637342,-5.515188405,0.01678544292,0.01238139858,-4.331570381,0.0612852325,0.04001243971,-3.073404446,1.009519304,1.026896882,0.8760559738,1.018207669,1.200000048,0.002105263158,0.05894736842,1.017277163,1.043843248
7,8,18,0,1024,475,0.00474283054,0.003804531181,-5.552589813,0.01636433455,0.01262696413,-4.344966915,0.06350469961,0.03977244347,-3.071820063,1.007913108,1.029472038,0.8873593688,1.029183626,1.200000048,0,0.05473684211,1.0168939,1.051630037
7,8,19,0,1024,475,0.00456492323,0.0036277615,-5.594214084,0.01625480759,0.01250051754,-4.352618019,0.06509999197,0.03886076622,-3.06897329,1.00663585,1.02611938,0.8748804927,1.03074646,1.200000048,0.002105263158,0.05263157895,1.014451733,1.046673431
7,8,20,0,1024,475,0.004481229936,0.003446772695,-5.624604911,0.0160635822,0.01218716986,-4.358701279,0.06643689276,0.03834357113,-3.063256088,1.005843402,1.02882904,0.8834162831,1.031934381,1.200000048,0,0.05263157895,1.01712484,1.049447485
7,8,21,0,1024,475,0.004346595143,0.00339457416,-5.649918662,0.01560769092,0.01217354788,-4.378287462,0.0670601833,0.03862806223,-3.061249115,1.003360608,1.026711964,0.8864699066,1.027354121,1.190898347,0.006315789474,0.04421052632,1.012382618,1.05195494
7,8,22,0,1024,475,0.004297293752,0.00346370996,-5.647243109,0.01536622009,0.01255249232,-4.37921682,0.06798980052,0.03814562596,-3.058300066,1.003153474,1.026871939,0.8970166028,1.025123,1.186791515,0.002105263158,0.03789473684,1.016078296,1.04588632
7,8,23,0,1024,475,0.004078952456,0.003184208646,-5.703064829,0.01481440307,0.0118695884,-4.421661187,0.06862797959,0.03710189648,-3.072427464,0.9968417414,1.017390706,0.8792873263,1.01837039,1.171859145,0.002105263158,0.03368421053,1.004435475,1.040213002
7,8,24,0,1024,475,0.004081742481,0.00327460072,-5.701480603,0.01475700701,0.01201378135,-4.410894117,0.07033479142,0.03746549413,-3.051378789,0.9986848202,1.02000868,0.880419445,1.019483805,1.161330569,0.002105263158,0.02947368421,1.006417629,1.043951054
7,8,25,0,1024,475,0.003959140793,0.003211897099,-5.722455721,0.01443268081,0.01194521133,-4.429314405,0.07137560425,0.03697217815,-3.05245593,0.9956956226,1.017520617,0.8859353125,1.021271348,1.166638458,0,0.03157894737,1.002030313,1.044808769
7,8,26,0,1024,475,0.00392002146,0.003160577267,-5.737000846,0.01410521972,0.01161354175,-4.444730132,0.07300570934,0.03718212992,-3.033986314,0.9937086691,1.014527014,0.8886007011,1.013141632,1.165787804,0.002105263158,0.02947368421,0.9996982132,1.040649844
7,8,27,0,1024,475,0.003865752022,0.0031321235,-5.724919714,0.01398681163,0.01144828135,-4.445801927,0.07431472641,0.03735252842,-3.038295683,0.9935644896,1.013351549,0.8878394306,1.009330392,1.150935018,0,0.02526315789,0.9969980469,1.042160334
7,8,28,0,1024,475,0.003851723329,0.003178267041,-5.737217578,0.01419844775,0.01187256817,-4.431667582,0.07577624138,0.03748278506,-3.0146205,0.9953592261,1.016432448,0.8899748087,1.014249086,1.159145117,0.002105263158,0.02526315789,0.9993994254,1.046438295
7,8,29,0,1024,475,0.003893382893,0.00315103191,-5.730744967,0.01437140421,0.01195840817,-4.42738603,0.07583511533,0.03843589872,-2.998451756,0.9960042294,1.019218056,0.8824066818,1.019079447,1.181379724,0,0.04210526316,1.00298435,1.047815806
7,8,30,0,1024,475,0.00389860552,0.0031487823,-5.729711733,0.0144561327,0.01184043754,-4.422453694,0.07509893768,0.03772102669,-3.006918037,0.996569373,1.021790383,0.8949371219,1.013880849,1.188128924,0,0.04631578947,1.006689436,1.048392632
7,8,31,0,1024,475,0.003957265049,0.003279162105,-5.712320179,0.01479778874,0.01188638993,-4.390187809,0.07512346742,0.03818587027,-2.994226397,1.00145393,1.026886963,0.9139039874,1.017944694,1.185904062,0.002105263158,0.04421052632,1.013949155,1.049678565
7,8,32,0,1024,475,0.003954746626,0.00313102908,-5.730196997,0.01493736213,0.01206419617,-4.389590672,0.07441569498,0.04109696485,-2.97515334,1.00147463,1.030160946,0.8997153461,1.024814248,1.191953778,0,0.04631578947,1.018024451,1.051540934
7,8,33,0,1024,475,0.003915185335,0.003170153243,-5.736473829,0.01506262321,0.01208282355,-4.384035391,0.07355223284,0.03970726952,-2.978462309,1.002253583,1.029671119,0.8988293946,1.023919463,1.199132872,0.002105263158,0.05052631579,1.016615502,1.052670258
7,8,34,0,1024,475,0.004062511553,0.003215603763,-5.709126737,0.01550850654,0.01220068615,-4.362091557,0.07350718928,0.04025102034,-2.980976964,1.005438378,1.034178106,0.8987513542,1.031919837,1.200000048,0.002105263158,0.05684210526,1.023219494,1.053483103
7,8,35,0,1024,475,0.004121445591,0.00338869018,-5.677336872,0.01599427393,0.01262016827,-4.334017044,0.07356966148,0.04044065997,-2.972768434,1.009702738,1.038521372,0.9007159352,1.032386303,1.200000048,0.004210526316,0.05263157895,1.027971122,1.057106988
7,8,36,0,1024,475,0.004152219767,0.003369754995,-5.678869859,0.01618758193,0.01238966081,-4.320386522,0.07498782578,0.04047971405,-2.965107867,1.011898467,1.04091954,0.8981909692,1.039029002,1.200000048,0,0.05473684211,1.0295842,1.06088819
7,8,37,0,1024,475,0.004270341549,0.003482279018,-5.652289818,0.01663680764,0.01306308014,-4.2947917,0.07665449268,0.04141239077,-2.95869435,1.015658924,1.044648272,0.8969504297,1.04390049,1.200000048,0,0.05263157895,1.036238967,1.059462338
7,8,38,0,1024,475,0.004294059677,0.003382603638,-5.656846361,0.01677104536,0.0130386427,-4.287584537,0.07807172995,0.04138666205,-2.938627545,1.016691715,1.044906723,0.9060593367,1.041074991,1.200000048,0,0.05684210526,1.035896215,1.060779887
7,8,39,0,1024,475,0.004322189253,0.00336411444,-5.644983342,0.01679766623,0.0136116324,-4.281695136,0.07789311873,0.04203149304,-2.942647773,1.017759665,1.044437371,0.8981414199,1.04384768,1.194911933,0.002105263158,0.04210526316,1.036148387,1.059039475
