timestamp,driver_alive,host_mem_available_kib,gpu4_used_mib,gpu4_util_pct,gpu5_used_mib,gpu5_util_pct
2026-09-03T12:23:41+00:00,1,1957203888,10,0,10,0
2026-09-03T12:24:41+00:00,1,1967579184,1151,0,1178,0
2026-09-03T12:25:41+00:00,1,1964581824,1673,0,1715,0
2026-09-03T12:26:41+00:00,1,1941054452,1673,0,1673,0
2026-09-03T12:27:42+00:00,1,1941424168,15363,0,15747,3
2026-09-03T12:28:42+00:00,1,1924344508,25269,4,25629,57
2026-09-03T12:29:42+00:00,1,1908620028,35185,0,35471,0
2026-09-03T12:30:42+00:00,1,1892415512,45415,0,45123,8
2026-09-03T12:31:42+00:00,1,1890501780,52583,26,52873,28
2026-09-03T12:32:42+00:00,1,1886614152,22455,68,23002,0
2026-09-03T12:33:42+00:00,1,1869492656,32606,0,33152,3
2026-09-03T12:34:43+00:00,1,1854175160,42502,0,43249,2
2026-09-03T12:35:43+00:00,1,1809105376,52396,83,52686,90
2026-09-03T12:36:43+00:00,1,1808949112,52396,72,52686,0
2026-09-03T12:37:43+00:00,1,1844641964,23373,0,23591,39
2026-09-03T12:38:43+00:00,1,1828714948,34334,0,34526,2
2026-09-03T12:39:43+00:00,1,1812364476,44943,0,45032,3
2026-09-03T12:40:43+00:00,1,1759672540,52245,82,52536,0
2026-09-03T12:41:44+00:00,1,1798539284,52245,0,52535,0
2026-09-03T12:42:44+00:00,1,1799944868,26221,1,27578,0
2026-09-03T12:43:44+00:00,1,1801402464,37178,0,38631,0
2026-09-03T12:44:44+00:00,1,1799914836,48138,0,49592,0
2026-09-03T12:45:44+00:00,1,1797037192,52246,0,52536,0
2026-09-03T12:46:44+00:00,1,1784323312,45745,5,46035,0
2026-09-03T12:47:44+00:00,1,1788612992,17377,0,17669,0
2026-09-03T12:48:45+00:00,1,1774486184,27265,1,27356,2
2026-09-03T12:49:45+00:00,1,1756542396,37772,0,38064,0
2026-09-03T12:50:45+00:00,1,1744502692,52422,0,52714,74
2026-09-03T12:51:45+00:00,1,1715227188,52421,93,52713,89
2026-09-03T12:52:45+00:00,1,1716143564,25337,5,26693,0
2026-09-03T12:53:45+00:00,1,1749465152,35575,3,37187,1
2026-09-03T12:54:45+00:00,1,1746417660,46183,0,47896,0
2026-09-03T12:55:46+00:00,1,1746064660,52422,28,52714,0
2026-09-03T12:56:46+00:00,1,1745219408,52421,19,52713,0
2026-09-03T12:57:46+00:00,1,1743155040,26497,0,27854,0
2026-09-03T12:58:46+00:00,1,1730767728,37097,0,38001,0
2026-09-03T12:59:46+00:00,1,1712911848,47604,0,48962,0
2026-09-03T13:00:46+00:00,1,1706457268,52422,28,52714,91
2026-09-03T13:01:46+00:00,1,1706150220,52421,96,36103,0
2026-09-03T13:02:46+00:00,1,1700352464,28632,1,29988,0
2026-09-03T13:03:47+00:00,1,1680107296,38518,1,39875,0
2026-09-03T13:04:47+00:00,1,1672454060,49734,0,50579,7
2026-09-03T13:05:47+00:00,1,1672672184,52422,49,52713,100
2026-09-03T13:06:47+00:00,1,1697615560,52423,9,52713,8
