tag,round,raw_step,value,wall_time,segment
env/num_trajectories,36,35,256.0,1790275825.027189,1
env/num_trajectories,37,36,256.0,1790277843.5667057,1
env/num_trajectories,38,37,256.0,1790280144.1347885,1
env/num_trajectories,39,38,256.0,1790282117.2492468,1
env/num_trajectories,40,39,256.0,1790284532.4439662,1
env/num_trajectories,41,40,256.0,1790286433.6906757,1
env/num_trajectories,42,41,256.0,1790288828.0547154,1
env/num_trajectories,43,42,256.0,1790290773.4548938,1
env/num_trajectories,44,43,256.0,1790293103.5939968,1
env/num_trajectories,45,44,256.0,1790295072.4677935,1
env/num_trajectories,46,45,256.0,1790297379.162611,1
env/num_trajectories,47,46,256.0,1790299279.6473813,1
env/num_trajectories,48,47,256.0,1790301644.0870976,1
env/num_trajectories,49,48,256.0,1790303629.1243858,1
env/num_trajectories,50,49,256.0,1790306122.3550959,1
env/num_trajectories,51,50,256.0,1790308191.2404459,1
env/num_trajectories,52,51,256.0,1790310532.1684885,1
env/num_trajectories,53,52,256.0,1790312454.19212,1
env/num_trajectories,54,53,256.0,1790314844.9987388,1
env/num_trajectories,55,54,256.0,1790316754.698639,1
env/num_trajectories,56,55,256.0,1790319098.633098,1
env/num_trajectories,57,56,256.0,1790321104.2148674,1
env/num_trajectories,58,57,256.0,1790323495.203598,1
env/num_trajectories,59,58,256.0,1790325451.3916502,1
env/num_trajectories,60,59,256.0,1790327916.6958144,1
env/num_trajectories,61,60,256.0,1790329856.3243918,1
env/num_trajectories,62,61,256.0,1790332229.9901917,1
env/num_trajectories,63,62,256.0,1790334099.32514,1
env/num_trajectories,64,63,256.0,1790336469.1690767,1
env/num_trajectories,65,64,256.0,1790338395.6014736,1
env/num_trajectories,66,65,256.0,1790340806.1583204,1
env/num_trajectories,67,66,256.0,1790342739.835236,1
env/num_trajectories,68,67,256.0,1790345199.9658437,1
env/num_trajectories,69,68,256.0,1790347061.6784573,1
env/num_trajectories,70,69,256.0,1790349545.9929957,1
env/return,1,0,0.43359375,1790140526.8893673,0
env/return,2,1,0.35546875,1790142808.7220943,0
env/return,3,2,0.26171875,1790144760.79892,0
env/return,4,3,0.30859375,1790147136.7484875,0
env/return,5,4,0.4140625,1790149040.741075,0
env/return,6,5,0.3515625,1790151440.3011594,0
env/return,7,6,0.3359375,1790153440.8990686,0
env/return,8,7,0.39453125,1790155766.7387998,0
env/return,9,8,0.4375,1790157781.2256274,0
env/return,10,9,0.35546875,1790160246.2556422,0
env/return,11,10,0.44921875,1790162152.7807896,0
env/return,12,11,0.42578125,1790164564.8589501,0
env/return,13,12,0.32421875,1790166506.7677777,0
env/return,14,13,0.390625,1790168846.2071724,0
env/return,15,14,0.3828125,1790170823.0815232,0
env/return,16,15,0.45703125,1790173170.1053066,0
env/return,17,16,0.46484375,1790175049.8057015,0
env/return,18,17,0.41015625,1790177366.3357935,0
env/return,19,18,0.39453125,1790179335.902916,0
env/return,20,19,0.45703125,1790181792.0693235,0
env/return,21,20,0.359375,1790183748.9680421,0
env/return,22,21,0.43359375,1790186103.8857508,0
env/return,23,22,0.46484375,1790188023.9461699,0
env/return,24,23,0.41015625,1790190345.1745672,0
env/return,25,24,0.3828125,1790192231.9389381,0
env/return,26,25,0.4765625,1790194494.549402,0
env/return,27,26,0.40234375,1790196422.5470083,0
env/return,28,27,0.390625,1790198763.1247952,0
env/return,29,28,0.421875,1790200662.8159504,0
env/return,30,29,0.4765625,1790203020.8350887,0
env/return,31,30,0.4609375,1790265107.3239212,1
env/return,32,31,0.421875,1790267396.0855646,1
env/return,33,32,0.3046875,1790269312.543365,1
env/return,34,33,0.4140625,1790271583.8628263,1
env/return,35,34,0.44921875,1790273467.2860165,1
env/return,36,35,0.42578125,1790275825.027128,1
env/return,37,36,0.40625,1790277843.5666623,1
env/return,38,37,0.49609375,1790280144.1347282,1
env/return,39,38,0.40625,1790282117.249144,1
