tag,round,raw_step,value,wall_time,segment
env/episode_len,1,0,200.0,1789878471.653896,0
env/episode_len,2,1,200.0,1789879366.4306788,0
env/episode_len,3,2,200.0,1789880257.9073853,0
env/episode_len,4,3,200.0,1789881154.9058187,0
env/episode_len,5,4,200.0,1789882478.0415115,0
env/episode_len,6,5,200.0,1789883387.5468287,0
env/episode_len,7,6,200.0,1789884266.3848138,0
env/episode_len,8,7,200.0,1789885156.9280093,0
env/episode_len,9,8,200.0,1789886027.1569602,0
env/episode_len,10,9,200.0,1789887391.715745,0
env/episode_len,11,10,200.0,1789888292.8481297,0
env/episode_len,12,11,200.0,1789889227.1689484,0
env/episode_len,13,12,200.0,1789890153.057101,0
env/episode_len,14,13,200.0,1789891036.40498,0
env/episode_len,15,14,200.0,1789892363.4365788,0
env/episode_len,16,15,200.0,1789893287.3499806,0
env/episode_len,17,16,200.0,1789894162.804434,0
env/episode_len,18,17,200.0,1789895040.5270405,0
env/episode_len,19,18,200.0,1789895940.284811,0
env/episode_len,20,19,200.0,1789897344.8013,0
env/episode_len,21,20,200.0,1789898243.1192582,0
env/episode_len,22,21,200.0,1789899133.0496593,0
env/episode_len,23,22,200.0,1789900030.2913787,0
env/episode_len,24,23,200.0,1789900936.4068382,0
env/episode_len,25,24,200.0,1789902239.6215234,0
env/episode_len,26,25,200.0,1789903089.9866836,0
env/episode_len,27,26,200.0,1789903927.8992264,0
env/episode_len,28,27,200.0,1789904775.938801,0
env/episode_len,29,28,200.0,1789905638.4029853,0
env/episode_len,30,29,200.0,1789906929.165735,0
env/episode_len,31,30,200.0,1789907793.2937372,0
env/episode_len,32,31,200.0,1789908663.0041738,0
env/episode_len,33,32,200.0,1789909536.5774348,0
env/episode_len,34,33,200.0,1789910388.3616967,0
env/episode_len,35,34,200.0,1789911650.749769,0
env/episode_len,36,35,200.0,1789912533.9240134,0
env/episode_len,37,36,200.0,1789913387.9922369,0
env/episode_len,38,37,200.0,1789914237.345277,0
env/episode_len,39,38,200.0,1789915118.2676418,0
