tag,round,raw_step,value,wall_time,segment
time/actor/run_training,9,8,25.880084991455078,1790059642.7865682,0
time/actor/run_training,10,9,13.168340682983398,1790060960.4857779,0
time/actor/run_training,11,10,12.628494262695312,1790061804.916675,0
time/actor/run_training,12,11,12.420416831970215,1790062673.1859717,0
time/actor_training,1,0,13.399658203125,1790052422.5739806,0
time/actor_training,2,1,12.738780975341797,1790053298.6965992,0
time/actor_training,3,2,25.627731323242188,1790054171.4892738,0
time/actor_training,4,3,12.625579833984375,1790055010.5557075,0
time/actor_training,5,4,20.18510627746582,1790056236.8004596,0
time/actor_training,6,5,24.857755661010742,1790057091.6605077,0
time/actor_training,7,6,12.356429100036621,1790057933.0784318,0
time/actor_training,8,7,12.796459197998047,1790058799.632296,0
time/actor_training,9,8,25.88209342956543,1790059642.7862885,0
time/actor_training,10,9,13.170287132263184,1790060960.485491,0
time/actor_training,11,10,12.630990982055664,1790061804.9163656,0
time/actor_training,12,11,12.422480583190918,1790062673.1856081,0
time/cal_adv_and_returns,1,0,0.052175045013427734,1790052422.5739725,0
time/cal_adv_and_returns,2,1,0.007280826568603516,1790053298.696592,0
time/cal_adv_and_returns,3,2,0.006909847259521484,1790054171.489265,0
time/cal_adv_and_returns,4,3,0.007419109344482422,1790055010.5557,0
time/cal_adv_and_returns,5,4,0.006834745407104492,1790056236.800452,0
time/cal_adv_and_returns,6,5,0.0071277618408203125,1790057091.660501,0
time/cal_adv_and_returns,7,6,0.007548093795776367,1790057933.078424,0
time/cal_adv_and_returns,8,7,0.007578134536743164,1790058799.6322882,0
time/cal_adv_and_returns,9,8,0.007205486297607422,1790059642.7862816,0
time/cal_adv_and_returns,10,9,0.008065223693847656,1790060960.485484,0
time/cal_adv_and_returns,11,10,0.007910728454589844,1790061804.9163587,0
time/cal_adv_and_returns,12,11,0.007512092590332031,1790062673.185601,0
time/env/compute_bootstrap_rewards,1,0,0.000962449237704277,1790052422.5740032,0
time/env/compute_bootstrap_rewards,2,1,0.0007283533923327923,1790053298.6966221,0
time/env/compute_bootstrap_rewards,3,2,0.0007734526880085468,1790054171.489295,0
time/env/compute_bootstrap_rewards,4,3,0.0007802974432706833,1790055010.555728,0
time/env/compute_bootstrap_rewards,5,4,0.0008180700242519379,1790056236.8004894,0
time/env/compute_bootstrap_rewards,6,5,0.000811294186860323,1790057091.660531,0
time/env/compute_bootstrap_rewards,7,6,0.0007859379984438419,1790057933.078452,0
time/env/compute_bootstrap_rewards,8,7,0.0008208355866372585,1790058799.6323166,0
time/env/compute_bootstrap_rewards,9,8,0.000779260415583849,1790059642.7863095,0
time/env/compute_bootstrap_rewards,10,9,0.000760998111218214,1790060960.4855173,0
time/env/compute_bootstrap_rewards,11,10,0.0007503507658839226,1790061804.916386,0
time/env/compute_bootstrap_rewards,12,11,0.0007770913653075695,1790062673.1856282,0
time/env/env/bootstrap_step,1,0,650.6964111328125,1790052422.5739958,0
time/env/env/bootstrap_step,2,1,650.5469970703125,1790053298.6966155,0
time/env/env/bootstrap_step,3,2,639.9160766601562,1790054171.489288,0
time/env/env/bootstrap_step,4,3,615.7001342773438,1790055010.5557213,0
time/env/env/bootstrap_step,5,4,632.8203735351562,1790056236.8004823,0
time/env/env/bootstrap_step,6,5,623.5905151367188,1790057091.660522,0
time/env/env/bootstrap_step,7,6,636.4249267578125,1790057933.078446,0
time/env/env/bootstrap_step,8,7,658.7930908203125,1790058799.63231,0
time/env/env/bootstrap_step,9,8,627.11767578125,1790059642.7863033,0
time/env/env/bootstrap_step,10,9,644.303955078125,1790060960.4855106,0
time/env/env/bootstrap_step,11,10,644.0222778320312,1790061804.9163795,0
time/env/env/bootstrap_step,12,11,647.7626953125,1790062673.1856217,0
time/env/env/send_rollout_trajectories,1,0,0.6689112186431885,1790052422.5740166,0
time/env/env/send_rollout_trajectories,2,1,0.7075016498565674,1790053298.696634,0
time/env/env/send_rollout_trajectories,3,2,0.5341796278953552,1790054171.4893084,0
time/env/env/send_rollout_trajectories,4,3,0.5468499064445496,1790055010.5557404,0
time/env/env/send_rollout_trajectories,5,4,0.5618301033973694,1790056236.8005025,0
time/env/env/send_rollout_trajectories,6,5,0.5790737271308899,1790057091.6605434,0
time/env/env/send_rollout_trajectories,7,6,0.5768678188323975,1790057933.0784647,0
time/env/env/send_rollout_trajectories,8,7,0.5444272756576538,1790058799.6323297,0
time/env/env/send_rollout_trajectories,9,8,0.550018310546875,1790059642.7863226,0
time/env/env/send_rollout_trajectories,10,9,0.5778311491012573,1790060960.48553,0
time/env/env/send_rollout_trajectories,11,10,0.5926002860069275,1790061804.9163988,0
time/env/env/send_rollout_trajectories,12,11,0.5475108027458191,1790062673.1856415,0
time/env/env_interact_step,1,0,194.98748779296875,1790052422.5740101,0
time/env/env_interact_step,2,1,183.28582763671875,1790053298.6966279,0
time/env/env_interact_step,3,2,193.78311157226562,1790054171.4893017,0
