unix_time,host_available_bytes,cgroup_current_bytes,cgroup_anon_bytes,cgroup_file_bytes,gpu0_used_mib,gpu0_util_pct,gpu1_used_mib,gpu1_util_pct,matched_rss_kib,compute_process_count
1785312026,8.24198e+11,209767948288,9354518528,198463369216,4,0,4,0,12052556,0
1785312027,8.22549e+11,211419881472,11003912192,198463369216,4,0,4,0,13703532,0
1785312028,8.20911e+11,213063954432,12643852288,198463369216,4,0,4,0,15176368,0
1785312030,8.20897e+11,213086056448,12665618432,198463369216,4,0,4,0,15176348,0
1785312031,8.20905e+11,213086969856,12665315328,198463369216,4,0,4,0,15177488,0
1785312032,8.20897e+11,213086576640,12665585664,198463369216,4,0,4,0,15177716,0
1785312033,8.21113e+11,213527719936,13110743040,198463369216,4,0,4,0,15739992,0
1785312034,8.1853e+11,215299219456,14872076288,198463369216,4,0,4,0,17474968,0
1785312035,8.16601e+11,217227239424,16799346688,198463369216,4,0,4,0,19283248,0
1785312037,8.15784e+11,218048073728,17619562496,198463369216,4,0,4,0,20182780,0
1785312038,8.14277e+11,219595739136,19134623744,198463369216,4,0,4,0,21675080,0
1785312039,8.12587e+11,221291929600,20856123392,198463369216,4,0,4,0,23292568,0
1785312040,8.10912e+11,222964236288,22527430656,198463369216,4,0,4,0,24956524,0
1785312041,8.09385e+11,224506490880,24066678784,198463369216,4,0,4,0,26402012,0
1785312042,8.07777e+11,226088165376,25644433408,198463369216,4,0,4,0,27964252,0
1785312044,8.06143e+11,227718500352,27273330688,198463373312,4,0,4,0,29615776,0
1785312045,8.05923e+11,229440925696,28993388544,198463373312,4,0,4,0,31295140,0
1785312046,8.04457e+11,231084953600,30634971136,198463373312,4,0,4,0,32897760,0
1785312047,8.02912e+11,232624021504,32162811904,198463373312,4,0,4,0,34396436,0
1785312048,8.01279e+11,233221787648,32761610240,198463373312,4,0,4,0,34803160,0
1785312050,8.00151e+11,233222713344,32763375616,198463373312,4,0,4,0,34804188,0
1785312051,8.00141e+11,233222844416,32763441152,198463373312,4,0,4,0,34804324,0
1785312052,8.00154e+11,233222111232,32763551744,198463373312,4,0,4,0,34804504,0
1785312053,8.00149e+11,233224957952,32763965440,198463373312,4,0,4,0,34804792,0
1785312054,7.99796e+11,233221537792,32763957248,198463377408,4,0,4,0,34804804,0
1785312056,7.99951e+11,233221394432,32763953152,198463377408,4,0,4,0,34804820,0
1785312057,8.00048e+11,233222578176,32764071936,198463377408,4,0,4,0,34804860,0
1785312058,7.99987e+11,233223344128,32764379136,198463377408,4,0,4,0,34804972,0
1785312059,8.00003e+11,233225183232,32765526016,198463377408,4,0,4,0,34805492,0
1785312060,8.00048e+11,233228079104,32765755392,198463377408,4,0,4,0,34805552,0
1785312061,8.00048e+11,233224269824,32765448192,198463377408,4,0,4,0,34805408,0
1785312063,7.98986e+11,234296717312,33839988736,198463377408,4,0,4,0,36014204,0
1785312064,7.97473e+11,235876106240,35415093248,198463397888,4,0,4,0,37546348,0
1785312065,7.95977e+11,237387902976,36923420672,198463401984,4,0,4,0,38921356,0
1785312066,7.95915e+11,237450268672,36981141504,198463422464,4,0,4,0,38921104,0
1785312067,7.95905e+11,237450506240,36981895168,198463725568,4,0,4,0,38921204,0
1785312069,7.98586e+11,234752823296,34292314112,198463729664,4,0,4,0,36434484,0
1785312070,7.97346e+11,235987087360,35522662400,198463770624,4,0,4,0,37627152,0
1785312071,7.95807e+11,237510569984,37045772288,198463787008,4,0,4,0,39169984,0
1785312072,7.95475e+11,237843832832,37372137472,198463787008,4,0,4,0,39300384,0
1785312073,7.95492e+11,237841059840,37372194816,198463787008,4,0,4,0,39300548,0
1785312075,7.9474e+11,238574247936,38106759168,198463787008,4,0,4,0,40116644,0
1785312076,7.93384e+11,239952486400,39479836672,198463787008,4,0,4,0,41358336,0
1785312077,7.93295e+11,239779864576,39241760768,198463787008,4,0,4,0,39457316,0
1785312078,7.96489e+11,236859285504,36400508928,198463787008,4,0,4,0,38630332,0
1785312079,8.00007e+11,233336737792,32880766976,198463787008,4,0,4,0,34625704,0
1785312081,8.02373e+11,230793596928,30345789440,198463787008,4,0,4,0,32222900,0
1785312082,8.04997e+11,228330782720,27890323456,198463787008,4,0,4,0,29845192,0
1785312083,8.07453e+11,225644576768,25209012224,198463787008,4,0,4,0,27317572,0
1785312084,8.08866e+11,224359202816,23919087616,198463787008,4,0,4,0,26316108,0
1785312085,8.07137e+11,226002518016,25562193920,198463787008,4,0,4,0,27878788,0
1785312086,8.05699e+11,227594231808,27150237696,198463787008,4,0,4,0,29439580,0
1785312088,8.0627e+11,229287186432,28836900864,198463787008,4,0,4,0,31104892,0
1785312089,8.07963e+11,228245671936,27666464768,198463787008,4,0,4,0,30494408,0
1785312090,8.08162e+11,227024986112,26560184320,198463787008,4,0,4,0,36166900,0
1785312091,8.08153e+11,227029753856,26560241664,198463787008,21,0,4,0,35512616,1
1785312092,8.15238e+11,220865667072,20367634432,198480564224,7167,31,3343,23,21653768,2
1785312094,8.21907e+11,214173097984,13623291904,198584930304,17705,23,16169,54,16433520,2
1785312095,8.21422e+11,214659678208,14102859776,198588293120,17705,0,17705,0,16434832,2
1785312096,8.21344e+11,214887677952,14328668160,198588293120,17705,0,17705,0,16434820,2
1785312097,8.20096e+11,215085416448,14523138048,198588301312,17705,0,17705,0,16434820,2
1785312098,8.19957e+11,215208988672,14644838400,198588301312,17705,0,17705,0,16434692,2
1785312100,8.20847e+11,215389106176,14822035456,198588301312,17705,0,17705,0,16435436,2
1785312101,8.206e+11,215637700608,15070408704,198588301312,17705,0,17705,0,16435700,2
1785312102,8.20187e+11,216055091200,15485792256,198588301312,17705,0,17705,0,16435368,2
1785312103,8.19402e+11,216833298432,16258990080,198588325888,17705,0,17705,0,16435300,2
1785312104,8.18853e+11,217409486848,16753164288,198588375040,17705,0,17705,0,16435276,2
1785312106,8.17571e+11,217605394432,16949927936,198588399616,17705,0,17705,0,16436920,2
1785312107,8.17453e+11,217715142656,17058566144,198588383232,17705,0,17705,0,16436824,2
1785312108,8.18364e+11,217868783616,17185443840,198588387328,17705,0,17705,0,16436824,2
1785312109,8.18114e+11,218125238272,17466769408,198588391424,17705,0,17705,0,16437008,2
1785312110,8.17921e+11,218314747904,17651113984,198588391424,17705,0,17705,0,16438464,2
1785312112,8.17197e+11,219045163008,18367062016,198598737920,17721,0,17723,27,16651228,2
1785312113,8.15897e+11,219321905152,18634534912,198609055744,21749,13,21749,0,16776828,2
1785312114,8.13038e+11,222196097024,21434273792,198609100800,22827,9,22827,8,19672692,2
1785312115,8.09666e+11,226613305344,25844776960,198609100800,22827,10,22827,9,26296308,2
1785312117,8.02844e+11,233457680384,32680390656,198609100800,22827,9,22827,9,30664400,2
1785312118,7.9937e+11,236916359168,36116586496,198609100800,22827,100,22827,3,34131048,2
1785312119,7.94436e+11,241868673024,41074085888,198609104896,22827,9,22827,9,39015456,2
1785312120,7.93443e+11,244681490432,42031280128,200454811648,23073,0,23073,0,39470344,2
1785312122,7.92395e+11,247693176832,42031972352,203456856064,23073,0,23073,0,39470612,2
1785312123,7.92393e+11,250644758528,42031759360,206423265280,23073,0,23073,0,39470296,2
1785312124,7.93445e+11,253788848128,42032017408,209556385792,23073,0,23073,0,39470228,2
1785312125,7.93447e+11,255397089280,42033213440,211133652992,23073,0,23073,0,39471260,2
1785312126,7.93442e+11,255399473152,42033713152,211133673472,23073,0,23073,0,39471356,2
1785312128,7.93434e+11,255398420480,42034200576,211133829120,23073,0,23073,0,39471364,2
1785312129,7.93442e+11,255398596608,42034274304,211133829120,23073,0,23073,0,39471292,2
1785312130,7.93428e+11,255398789120,42034302976,211133870080,23073,0,23073,0,39471144,2
1785312131,7.93432e+11,255399337984,42034335744,211133886464,23073,0,23073,0,39471188,2
1785312132,7.93436e+11,255399837696,42034638848,211133870080,23073,0,23073,0,39471016,2
1785312134,7.92806e+11,255396962304,42034520064,211133870080,23073,0,23073,0,39470804,2
1785312135,8.15762e+11,232561901568,19242426368,211134414848,23073,39,23073,80,17255300,2
1785312136,8.12799e+11,234665201664,21344452608,211134414848,23073,9,23073,100,19504200,2
1785312137,8.11181e+11,237005099008,23678267392,211134414848,23073,9,23073,100,21773160,2
1785312138,8.08699e+11,239181877248,25852653568,211134414848,23073,8,23073,100,23887492,2
1785312140,8.06059e+11,241390485504,27498872832,211689783296,23073,0,23073,100,25275708,2
1785312141,8.06946e+11,242787246080,27498864640,213089226752,23073,0,23073,100,25275880,2
1785312142,8.06812e+11,244486266880,27498958848,214786469888,23073,0,23073,100,25276312,2
1785312143,8.06019e+11,246187704320,27498815488,216483229696,23073,0,23073,100,25276316,2
1785312145,8.06726e+11,247866548224,27500331008,218152927232,23073,0,23073,100,25275916,2
1785312146,8.06718e+11,249547440128,27498717184,219831721984,23073,0,23073,100,25275584,2
1785312147,8.07617e+11,249535381504,26618126336,220685692928,23073,0,23073,0,2325820,2
1785312148,8.32722e+11,224600776704,2272964608,220564398080,4,100,4,100,1461636,0
1785312149,8.32793e+11,224010911744,1693302784,220564393984,4,0,4,0,1462116,0
1785312151,8.3345e+11,222862598144,615018496,220564373504,4,0,4,0,0,0
