runner_step,actor_rank,mode,signal_mode,warmup,history_steps,history_count,history_queries,history_mean,history_std,position_center_median,position_scale_median,current_count,current_mean,current_std,valid_queries_local,weight_min,weight_p05,weight_mean,weight_p50,weight_p95,weight_max,weight_below_one_fraction,weight_above_one_fraction,residual_p05,residual_p50,residual_p95,z_low_clip_fraction,z_high_clip_fraction,positive_adv_weight_mean,negative_adv_weight_mean,actor_grad_norm,actor_clip_fraction,actor_approx_kl,actor_ratio,actor_policy_loss
14,1,apply,per_h_robust_residual,0,5,256000,5120,-4.274708525027381,0.634246430728968,-4.3552703857421875,0.5791820287704468,51200,-4.2289042369113305,0.6061026768996418,258,0.0,0.45159465074539185,1.1907298564910889,1.1722264289855957,2.0,2.0,0.3645736575126648,0.6354263424873352,-1.0968106985092163,0.34445273876190186,2.0,0.0017829457065090537,0.06868217140436172,1.1219667196273804,1.3683679103851318,41.272727966308594,0.09283377975225449,0.026761341840028763,0.9964718818664551,0.0027283616364002228
15,1,apply,per_h_robust_residual,0,5,256000,5120,-4.253186162977246,0.6312074612741048,-4.339297294616699,0.5734645128250122,51200,-4.2166149641608355,0.5912652395458887,205,0.0,0.45377057790756226,1.182256817817688,1.1790440082550049,2.0,2.0,0.3543414771556854,0.645658552646637,-1.0924588441848755,0.35808807611465454,2.0,0.0015609755646437407,0.05453658476471901,1.1321340799331665,1.3297330141067505,42.214908599853516,0.12974892556667328,0.034276995807886124,1.0014599561691284,0.006459118332713842
16,1,apply,per_h_robust_residual,0,5,256000,5120,-4.231457936160266,0.6196241597484885,-4.319455623626709,0.5673768520355225,51200,-4.152755493783625,0.6150744875093622,179,0.0,0.446358323097229,1.1362923383712769,1.1161718368530273,1.9526313543319702,2.0,0.40122905373573303,0.5987709760665894,-1.107283353805542,0.2323436737060547,1.9052627086639404,0.001899441354908049,0.04268156364560127,1.1041197776794434,1.2350033521652222,36.944679260253906,0.14004413783550262,0.020067643374204636,1.0164506435394287,0.0004528517310973257
17,1,apply,per_h_robust_residual,0,5,256000,5120,-4.214054112742189,0.6134143514367705,-4.305070877075195,0.5572224259376526,51200,-4.187375418851152,0.549433340564872,76,0.0,0.46280360221862793,1.204749345779419,1.1722514629364014,2.0,2.0,0.3623684346675873,0.6376315951347351,-1.0743927955627441,0.34450310468673706,2.0,0.0031578948255628347,0.09710526466369629,1.170533299446106,1.333059310913086,29.855876922607422,0.1668759286403656,0.022393278777599335,1.0123512744903564,-0.0028875800780951977
18,1,apply,per_h_robust_residual,0,5,256000,5120,-4.20670535104163,0.5987707821392986,-4.292763710021973,0.538738489151001,51200,-4.17411353475647,0.5120125731576227,81,0.0,0.4478295147418976,1.197803020477295,1.154531478881836,2.0,2.0,0.3728395104408264,0.6271604895591736,-1.10434091091156,0.30906277894973755,2.0,0.00296296295709908,0.09580247104167938,1.112645149230957,1.3042502403259277,31.056324005126953,0.1925138682126999,0.03883500397205353,1.00276780128479,-0.000921873317565769
19,1,apply,per_h_robust_residual,0,5,256000,5120,-4.191952729692683,0.5767416728603809,-4.2772016525268555,0.5201542377471924,51200,-4.202319810236804,0.5212386489513486,52,0.0,0.37884294986724854,1.0830647945404053,1.0486490726470947,1.9197652339935303,2.0,0.45192307233810425,0.5480769276618958,-1.242314100265503,0.09729810804128647,1.83953058719635,0.005384615156799555,0.03692307695746422,1.0546855926513672,1.1469179391860962,29.74090003967285,0.2255626767873764,0.05787055194377899,0.9684165716171265,0.0007180622196756303
20,1,apply,per_h_robust_residual,0,5,256000,5120,-4.186635844357777,0.5596578912888877,-4.266211032867432,0.5075758099555969,51200,-4.1538221046549735,0.547050449088824,80,0.0,0.5474438071250916,1.3179562091827393,1.3128626346588135,2.0,2.0,0.2784999907016754,0.7214999794960022,-0.9051123857498169,0.625725269317627,2.0,0.0005000000237487257,0.1525000035762787,1.2588691711425781,1.455825924873352,31.392385482788086,0.1764255315065384,0.017954349517822266,1.0052847862243652,0.0015770448371767998
21,1,apply,per_h_robust_residual,0,5,256000,5120,-4.174077272456605,0.5504804795832018,-4.256653785705566,0.49686917662620544,51200,-4.144419088815339,0.5276487640413451,153,0.0,0.391821950674057,1.1480402946472168,1.1404378414154053,2.0,2.0,0.38771241903305054,0.6122875809669495,-1.2163561582565308,0.28087562322616577,2.0,0.0052287583239376545,0.06575163453817368,1.1063730716705322,1.2834584712982178,52.14409637451172,0.13344675302505493,0.03409847989678383,1.011648416519165,0.0026466972194612026
22,1,apply,per_h_robust_residual,0,5,256000,5120,-4.172409991462948,0.532099892031898,-4.252970218658447,0.4859262704849243,51200,-4.128985334245954,0.5243697075933651,78,0.0,0.40119755268096924,1.1801408529281616,1.1764485836029053,2.0,2.0,0.3700000047683716,0.6299999952316284,-1.1976048946380615,0.352897047996521,2.0,0.0033333334140479565,0.07102563977241516,1.110851764678955,1.33604097366333,33.303367614746094,0.1813926100730896,0.038256384432315826,1.023806095123291,0.0027522570453584194
23,1,apply,per_h_robust_residual,0,5,256000,5120,-4.160731974541908,0.5272035520480758,-4.245480060577393,0.48489540815353394,51200,-4.104554694442777,0.5474819056856697,108,0.0,0.3627847731113434,1.1858024597167969,1.1884921789169312,2.0,2.0,0.3696296215057373,0.6303703784942627,-1.2744303941726685,0.3769844174385071,2.0,0.005185185000300407,0.08462963253259659,1.1597908735275269,1.218316674232483,41.02134323120117,0.13041914999485016,0.04698411375284195,0.9944690465927124,0.0053606717847287655
24,1,apply,per_h_robust_residual,0,5,256000,5120,-4.14682020647917,0.5346600083482366,-4.231645584106445,0.4869731664657593,51200,-4.117485581168439,0.4906911710399829,127,0.0,0.4459897577762604,1.1914258003234863,1.1649086475372314,2.0,2.0,0.36173227429389954,0.6382676959037781,-1.1080204248428345,0.3298172950744629,2.0,0.004251968581229448,0.07527559250593185,1.1667344570159912,1.2787266969680786,36.424346923828125,0.15466777980327606,0.03587998077273369,1.009718418121338,0.00021609713439829648
25,1,apply,per_h_robust_residual,0,5,256000,5120,-4.129853360665496,0.5281544591785906,-4.217217445373535,0.46898388862609863,51200,-4.076398073718883,0.4864355167214441,79,0.0,0.47721347212791443,1.2247220277786255,1.220334529876709,2.0,2.0,0.3445569574832916,0.655443012714386,-1.045573115348816,0.44066914916038513,2.0,0.0015189873520284891,0.08126582205295563,1.144310474395752,1.3711858987808228,39.36712646484375,0.146004319190979,0.04045124351978302,1.0095733404159546,0.007910188287496567
26,1,apply,per_h_robust_residual,0,5,256000,5120,-4.114368554478278,0.5163671276779287,-4.199211597442627,0.4609317183494568,51200,-4.060613384273601,0.5155867511421545,206,0.0,0.4674643576145172,1.2249977588653564,1.2053797245025635,2.0,2.0,0.34048542380332947,0.6595145463943481,-1.0650712251663208,0.4107593297958374,2.0,0.002330097137019038,0.0953398048877716,1.1864453554153442,1.3518991470336914,39.01646423339844,0.1485164761543274,0.03627762570977211,1.0023691654205322,0.0011229345109313726
27,1,apply,per_h_robust_residual,0,5,256000,5120,-4.097607413569931,0.5140376322756527,-4.1803083419799805,0.45130735635757446,51200,-4.049155971766449,0.5015305187886895,132,0.0,0.404590368270874,1.1824771165847778,1.1680850982666016,2.0,2.0,0.36318182945251465,0.6368181705474854,-1.190819263458252,0.3361703157424927,2.0,0.004545454401522875,0.07848484814167023,1.1355236768722534,1.2646456956863403,36.56940460205078,0.1812768578529358,0.01129631232470274,1.0341274738311768,0.0016720832791179419
