tag,completed_round,raw_step,value,wall_time
env/success_once,44,43,0.875,1788768169.7063751
env/success_once,45,44,0.875,1788768690.157871
env/success_once,46,45,0.75,1788768866.5717924
env/success_once,47,46,0.875,1788769050.2860217
env/success_once,48,47,0.875,1788769233.4030344
env/success_once,49,48,0.75,1788769413.8836677
env/success_once,50,49,0.875,1788769933.7462242
env/success_once,51,50,0.75,1788770117.299585
env/success_once,52,51,0.75,1788770302.5413487
env/success_once,53,52,1.0,1788770489.2406642
env/success_once,54,53,1.0,1788770657.0537827
env/success_once,55,54,0.75,1788771173.6827862
env/success_once,56,55,0.5,1788771359.8162727
env/success_once,57,56,0.75,1788771535.2730167
env/success_once,58,57,0.75,1788771707.1920402
env/success_once,59,58,0.875,1788771889.7093015
env/success_once,60,59,0.625,1788772412.2607296
env/success_once,61,60,0.75,1788772580.819075
env/success_once,62,61,0.875,1788772759.5254562
env/success_once,63,62,0.875,1788772939.9263148
env/success_once,64,63,0.625,1788773113.1374185
env/success_once,65,64,0.5,1788773604.4172857
env/success_once,66,65,1.0,1788773784.7151394
env/success_once,67,66,0.875,1788773952.873439
env/success_once,68,67,0.5,1788774126.9785228
env/success_once,69,68,0.875,1788774298.8812082
env/success_once,70,69,0.625,1788774831.6182027
env/success_once,71,70,0.75,1788774998.30654
env/success_once,72,71,0.75,1788775164.2106836
env/success_once,73,72,0.75,1788775330.7447083
env/success_once,74,73,0.75,1788775497.183904
env/success_once,75,74,0.75,1788775947.360617
env/success_once,76,75,0.75,1788776113.0723703
env/success_once,77,76,1.0,1788776279.8615906
env/success_once,78,77,0.625,1788776462.9116042
env/success_once,79,78,0.75,1788776631.9019742
env/reward,1,0,0.0012499999720603228,1788757774.5484416
env/reward,2,1,0.003124999813735485,1788757955.2164097
env/reward,3,2,0.0012499999720603228,1788758134.5622668
env/reward,4,3,0.003124999813735485,1788758307.6804845
env/reward,5,4,0.0024999999441206455,1788758835.1736834
env/reward,6,5,0.0024999999441206455,1788759024.0026236
env/reward,7,6,0.003124999813735485,1788759202.5513034
env/reward,8,7,0.0037499996833503246,1788759386.4265714
env/reward,9,8,0.003124999813735485,1788759564.1211553
env/reward,10,9,0.0037499996833503246,1788760100.3851337
env/reward,11,10,0.0037499996833503246,1788760277.5362926
env/reward,12,11,0.0024999999441206455,1788760448.7809575
env/reward,13,12,0.003124999813735485,1788760622.5037403
env/reward,14,13,0.003124999813735485,1788760790.4755487
env/reward,15,14,0.0012499999720603228,1788761304.8755581
env/reward,16,15,0.0024999999441206455,1788761491.2225099
env/reward,17,16,0.003124999813735485,1788761669.6510653
env/reward,18,17,0.0012499999720603228,1788761849.1795259
env/reward,19,18,0.0037499996833503246,1788762019.7875183
env/reward,20,19,0.003124999813735485,1788762571.809528
env/reward,21,20,0.003124999813735485,1788762740.3547266
env/reward,22,21,0.0037499996833503246,1788762917.740711
env/reward,23,22,0.0024999999441206455,1788763090.6766307
env/reward,24,23,0.003124999813735485,1788763272.3122742
env/reward,25,24,0.0018749999580904841,1788763759.9189878
env/reward,26,25,0.0024999999441206455,1788763947.4073846
env/reward,27,26,0.004374999552965164,1788764128.934609
env/reward,28,27,0.0037499996833503246,1788764299.2349398
env/reward,29,28,0.004374999552965164,1788764479.5310628
env/reward,30,29,0.003124999813735485,1788765004.7366638
env/reward,31,30,0.0037499996833503246,1788765174.004515
env/reward,32,31,0.0012499999720603228,1788765352.6821752
env/reward,33,32,0.0037499996833503246,1788765522.9657981
env/reward,34,33,0.004374999552965164,1788765699.3961143
env/reward,35,34,0.004374999552965164,1788766205.0576005
env/reward,36,35,0.0037499996833503246,1788766387.9654338
env/reward,37,36,0.0037499996833503246,1788766555.167847
env/reward,38,37,0.0012499999720603228,1788766738.1467934
env/reward,39,38,0.004374999552965164,1788766911.8225117
env/reward,40,39,0.0006249999860301614,1788767448.3228104
env/reward,41,40,0.004374999552965164,1788767627.3836339
env/reward,42,41,0.0037499996833503246,1788767806.0199237
env/reward,43,42,0.003124999813735485,1788767983.5445013
env/reward,44,43,0.004374999552965164,1788768169.7065172
env/reward,45,44,0.004374999552965164,1788768690.1579506
env/reward,46,45,0.0037499996833503246,1788768866.5718777
env/reward,47,46,0.004374999552965164,1788769050.286079
env/reward,48,47,0.004374999552965164,1788769233.4030976
env/reward,49,48,0.0037499996833503246,1788769413.8837154
env/reward,50,49,0.004374999552965164,1788769933.746258
