unix_time,cgroup_current_bytes,cgroup_anon_bytes,cgroup_file_bytes,cgroup_oom_events,cgroup_oom_kill_events,disk_available_bytes,gpu0_used_mib,gpu0_util_pct,gpu1_used_mib,gpu1_util_pct,driver_rss_kib,qam_process_rss_kib,compute_process_count
1785553548,234820907008,35136479232,196886876160,0,0,918611460096,40313,63,40547,85,1514168,32819280,8
1785553558,234817978368,35134640128,196887195648,0,0,918611460096,41353,62,41583,87,1514168,32819312,8
1785553569,234819293184,35135496192,196887199744,0,0,918611460096,41941,73,42167,75,1514168,32819416,8
1785553579,234819153920,35133984768,196887203840,0,0,918611460096,42879,66,43269,79,1514168,32819480,8
1785553589,234820608000,35135148032,196887203840,0,0,918611460096,42879,30,43269,71,1514168,32819480,8
1785553599,234821271552,35135098880,196887203840,0,0,918611460096,42879,63,43269,84,1514168,32819480,8
1785553609,234739847168,35056947200,196887252992,0,0,918611447808,18835,0,18997,0,1514304,32849836,8
1785553620,234918490112,35234545664,196887568384,0,0,918611443712,19373,100,19279,0,1514304,32921180,8
1785553630,234964561920,35281588224,196887609344,0,0,918611406848,32741,63,32669,92,1514328,32963500,8
1785553640,234964619264,35280629760,196887609344,0,0,918611406848,33413,67,35135,82,1514456,32963728,8
1785553650,234963968000,35280842752,196887609344,0,0,918611406848,36343,71,36271,76,1514456,32963728,8
1785553661,234966921216,35282206720,196887621632,0,0,918611406848,36929,100,36835,100,1514456,32963728,8
1785553671,234967289856,35283705856,196887633920,0,0,918611406848,38087,80,38021,66,1514456,32966456,8
1785553681,234968674304,35284754432,196887932928,0,0,918611406848,38661,100,38607,99,1514456,32966736,8
1785553691,234971365376,35286151168,196887932928,0,0,918611406848,39305,67,39281,83,1514456,32966864,8
1785553702,234968707072,35284631552,196887937024,0,0,918611406848,40461,51,40365,89,1514456,32966848,8
1785553712,234970308608,35284996096,196887937024,0,0,918611406848,41233,70,41159,74,1514456,32966928,8
1785553722,234972397568,35285549056,196887937024,0,0,918611406848,42251,68,42175,85,1514456,32967092,8
1785553732,234969751552,35284471808,196887990272,0,0,918611406848,42815,100,42739,64,1514456,32967292,8
1785553742,234967588864,35282960384,196888272896,0,0,918611406848,43079,57,43311,79,1514456,32967324,8
1785553753,234969837568,35284238336,196888276992,0,0,918611406848,43079,84,43311,72,1514456,32967356,8
1785553763,234969522176,35283382272,196888276992,0,0,918611406848,43079,65,43311,91,1514456,32967480,8
1785553773,234971131904,35284000768,196888305664,0,0,918611333120,18515,3,18627,5,1514460,32963988,8
1785553783,235012464640,35326496768,196888309760,0,0,918611333120,19309,100,19367,14,1514460,33009140,8
1785553794,235014905856,35327500288,196888543232,0,0,918611300352,34471,73,32701,81,1514524,33009252,8
1785553804,235010678784,35326865408,196888666112,0,0,918611300352,35143,100,33319,100,1514524,33009364,8
1785553814,235010187264,35325698048,196888666112,0,0,918611300352,36279,65,36325,86,1514524,33009404,8
1785553824,235013353472,35327672320,196888666112,0,0,918611300352,36865,100,36909,100,1514524,33009340,8
1785553835,235013619712,35326779392,196888670208,0,0,918611300352,38023,72,38053,88,1514524,33009404,8
1785553845,235011125248,35326967808,196888674304,0,0,918611296256,38597,87,38625,45,1514524,33009372,8
1785553855,235012653056,35328356352,196889030656,0,0,918611296256,39825,65,39855,91,1514524,33009724,8
1785553865,235014737920,35328069632,196889174016,0,0,918611296256,40397,87,40385,90,1514524,33009740,8
1785553875,235013181440,35327471616,196889174016,0,0,918611296256,41169,75,41237,75,1514524,33009816,8
1785553886,235013959680,35328561152,196889178112,0,0,918611296256,42187,100,42195,99,1514524,33009824,8
1785553896,235015643136,35327705088,196889178112,0,0,918611296256,43015,77,43045,83,1514524,33009840,8
1785553906,235014426624,35328344064,196889182208,0,0,918611296256,43015,73,43351,85,1514524,33009868,8
1785553916,235016896512,35329339392,196889481216,0,0,918611296256,43015,67,43351,79,1514524,33009876,8
1785553926,235016998912,35328950272,196889485312,0,0,918611296256,43015,64,43351,85,1514524,33010048,8
1785553937,235160207360,35474030592,196889526272,0,0,918611292160,19309,69,19535,40,1514532,33151132,8
1785553947,235164192768,35476033536,196889546752,0,0,918611271680,19309,0,21329,78,1514532,33151268,8
1785553957,235161288704,35475304448,196889567232,0,0,918611255296,32687,98,34717,77,1514532,33151408,8
1785553967,235164020736,35476238336,196889567232,0,0,918611255296,33899,78,36013,75,1514532,33151412,8
1785553978,235164319744,35476860928,196889894912,0,0,918611251200,34485,93,36563,90,1514532,33151520,8
1785553988,235162787840,35476082688,196889899008,0,0,918611251200,36865,70,37135,96,1514532,33151528,8
1785553998,235162939392,35476144128,196889899008,0,0,918611251200,38023,71,38299,100,1514532,33151532,8
