unix_time,host_available_bytes,cgroup_current_bytes,cgroup_anon_bytes,cgroup_file_bytes,cgroup_high_events,cgroup_max_events,cgroup_oom_events,cgroup_oom_kill_events,shm_used_bytes,disk_available_bytes,gpu0_used_mib,gpu0_util_pct,gpu1_used_mib,gpu1_util_pct,env_rss_kib,actor_rss_kib,rollout_rss_kib,driver_rss_kib,ray_system_rss_kib,matched_total_rss_kib,compute_process_count
1785382799,1.02179e+12,238363377664,31306428416,204657524736,78418,1409108,0,0,30212096,885135863808,17111,71,17193,99,11794912,1344,11290032,3132,1688616,36374836,8
1785382802,1.02175e+12,238384889856,31325843456,204657524736,78418,1409108,0,0,30212096,885135863808,17111,55,17193,76,11795120,1448,11296432,3132,1700972,36391760,8
1785382804,1.0217e+12,238400851968,31345147904,204657524736,78418,1409108,0,0,30212096,885135863808,17111,36,17193,75,11797900,1340,11296600,3132,1713860,36409540,8
1785382806,1.02168e+12,238414774272,31359340544,204657524736,78418,1409108,0,0,30212096,885135863808,17111,0,17193,63,11798620,1368,11296572,3132,1725320,36424832,8
1785382809,1.02166e+12,238435393536,31377551360,204657524736,78418,1409108,0,0,30212096,885135863808,17111,100,17193,25,11801384,1368,11296700,3132,1739268,36443472,8
1785382811,1.02163e+12,238457102336,31400693760,204657524736,78418,1409108,0,0,30212096,885135863808,17111,51,17193,40,11804600,1392,11296784,3132,1755412,36466240,8
1785382813,1.02161e+12,238468472832,31411847168,204657524736,78418,1409108,0,0,30212096,885135863808,17111,0,17193,63,11805088,1340,11296820,3132,1763924,36475464,8
1785382815,1.02159e+12,238462763008,31407370240,204657524736,78418,1409108,0,0,30212096,885135863808,17111,0,17193,14,11805204,1344,11296828,3132,1772636,36470976,8
1785382818,1.02157e+12,238475370496,31418580992,204657528832,78418,1409108,0,0,30212096,885135859712,17111,92,17193,70,11805160,1368,11296804,3132,1785244,36483580,8
1785382820,1.02157e+12,238491537408,31435378688,204657528832,78418,1409108,0,0,30212096,885135859712,17111,0,17193,0,11805280,1348,11296988,3132,1801024,36501668,8
1785382822,1.02155e+12,238511591424,31453962240,204657532928,78418,1409108,0,0,30212096,885135859712,17111,0,17193,0,11805292,1384,11297036,3132,1815396,36516192,8
1785382825,1.02154e+12,238529089536,31472549888,204657532928,78418,1409108,0,0,30212096,885135859712,17111,37,17193,0,11805324,1424,11297036,3132,1831836,36535744,8
1785382827,1.02153e+12,238538264576,31481217024,204657532928,78418,1409108,0,0,30212096,885135859712,17111,52,17193,100,11805540,1348,11297068,3132,1841856,36546068,8
1785382829,1.02149e+12,238560776192,31503609856,204657532928,78418,1409108,0,0,30212096,885135859712,17111,100,17193,77,11808664,1340,11297936,3132,1855648,36568496,8
1785382831,1.02148e+12,238573363200,31517007872,204657532928,78418,1409108,0,0,30212096,885135859712,17111,91,17193,74,11808776,1324,11297936,3132,1865196,36578384,8
1785382834,1.02146e+12,238584295424,31527833600,204657532928,78418,1409108,0,0,30212096,885135859712,17111,86,17193,0,11808796,1336,11298108,3132,1870748,36589492,8
1785382836,1.02146e+12,238589272064,31532285952,204657557504,78418,1409108,0,0,30212096,885135859712,17111,99,17193,0,11808884,1348,11298048,3132,1874488,36594056,8
1785382838,1.02148e+12,238576390144,31520010240,204657561600,78418,1409108,0,0,30212096,885135859712,17111,99,17193,99,11809412,1376,11298036,3132,1878608,36583116,8
1785382841,1.02148e+12,238581698560,31523844096,204657741824,78418,1409108,0,0,30212096,885135859712,17111,100,17193,0,11809364,1372,11298092,3132,1880660,36585316,8
1785382843,1.02146e+12,238585368576,31529078784,204657864704,78418,1409108,0,0,30212096,885135859712,17111,0,17193,27,11810776,1448,11298044,3132,1882828,36590560,8
1785382845,1.02147e+12,238588366848,31530299392,204657868800,78418,1409108,0,0,30212096,885135859712,17111,78,17193,74,11810792,1396,11298100,3132,1884992,36593232,8
