tag,completed_round,raw_step,value,wall_time
env/episode_len,71,70,200.0,1789000065.2717526
env/episode_len,72,71,200.0,1789000402.4173293
env/episode_len,73,72,200.0,1789000737.887205
env/episode_len,74,73,200.0,1789001076.6533294
env/episode_len,75,74,200.0,1789001678.031423
env/episode_len,76,75,200.0,1789002008.2296479
env/episode_len,77,76,200.0,1789002347.8160052
env/episode_len,78,77,200.0,1789002687.0417633
env/episode_len,79,78,200.0,1789003025.0092683
env/episode_len,80,79,200.0,1789003658.877792
env/episode_len,81,80,200.0,1789003992.2521553
env/episode_len,82,81,200.0,1789004321.7996657
env/episode_len,83,82,200.0,1789004661.7756805
env/episode_len,84,83,200.0,1789004994.8478484
env/episode_len,85,84,200.0,1789005599.3668022
env/episode_len,86,85,200.0,1789005929.789094
env/episode_len,87,86,200.0,1789006270.5262108
env/episode_len,88,87,200.0,1789006609.694487
env/episode_len,89,88,200.0,1789006947.8018944
env/episode_len,90,89,200.0,1789007593.3047602
env/episode_len,91,90,200.0,1789007936.8573902
env/episode_len,92,91,200.0,1789008283.3949914
env/episode_len,93,92,200.0,1789008637.5588071
env/episode_len,94,93,200.0,1789008987.9633431
env/episode_len,95,94,200.0,1789009614.3998802
env/episode_len,96,95,200.0,1789009956.060339
env/episode_len,97,96,200.0,1789010295.3471544
env/episode_len,98,97,200.0,1789010646.2248144
env/episode_len,99,98,200.0,1789011004.7769306
env/episode_len,100,99,200.0,1789011665.7826629
env/reward,1,0,0.0012499999720603228,1788972609.4725635
env/reward,2,1,0.0037499999161809683,1788972923.9016192
env/reward,3,2,0.0037499999161809683,1788973236.7858746
env/reward,4,3,0.0024999999441206455,1788973551.5636656
env/reward,5,4,0.004999999888241291,1788974141.5173001
env/reward,6,5,0.0,1788974455.068677
env/reward,7,6,0.0012499999720603228,1788974766.384759
env/reward,8,7,0.0012499999720603228,1788975081.1862454
env/reward,9,8,0.0024999999441206455,1788975394.4154289
env/reward,10,9,0.0024999999441206455,1788976007.6024575
env/reward,11,10,0.0012499999720603228,1788976339.462007
env/reward,12,11,0.0037499999161809683,1788976676.0254526
env/reward,13,12,0.0012499999720603228,1788977020.421564
env/reward,14,13,0.0024999999441206455,1788977354.8062444
env/reward,15,14,0.0024999999441206455,1788977970.23397
env/reward,16,15,0.0037499999161809683,1788978299.2511835
env/reward,17,16,0.0024999999441206455,1788978630.9941976
env/reward,18,17,0.0012499999720603228,1788978967.4876544
env/reward,19,18,0.0012499999720603228,1788979301.52974
env/reward,20,19,0.0024999999441206455,1788979936.695705
env/reward,21,20,0.0024999999441206455,1788980266.1367083
env/reward,22,21,0.0,1788980600.3005517
env/reward,23,22,0.0024999999441206455,1788980934.4199212
env/reward,24,23,0.0037499999161809683,1788981265.6662376
env/reward,25,24,0.0024999999441206455,1788981868.0485487
env/reward,26,25,0.0024999999441206455,1788982197.4512827
env/reward,27,26,0.0012499999720603228,1788982532.068034
env/reward,28,27,0.0024999999441206455,1788982866.8351617
env/reward,29,28,0.0012499999720603228,1788983197.271505
env/reward,30,29,0.0024999999441206455,1788983831.6150596
env/reward,31,30,0.0024999999441206455,1788984165.5906615
env/reward,32,31,0.0012499999720603228,1788984505.5172558
env/reward,33,32,0.0024999999441206455,1788984842.1169374
env/reward,34,33,0.0024999999441206455,1788985178.272125
env/reward,35,34,0.0024999999441206455,1788985796.2437322
env/reward,36,35,0.0012499999720603228,1788986130.7412407
env/reward,37,36,0.0024999999441206455,1788986465.2154922
env/reward,38,37,0.0024999999441206455,1788986801.671924
env/reward,39,38,0.0037499999161809683,1788987135.6735356
env/reward,40,39,0.0012499999720603228,1788987783.7102191
env/reward,41,40,0.0012499999720603228,1788988129.25367
env/reward,42,41,0.004999999888241291,1788988480.9746745
env/reward,43,42,0.0012499999720603228,1788988825.652603
env/reward,44,43,0.0,1788989168.510305
env/reward,45,44,0.0,1788989783.9834614
env/reward,46,45,0.0012499999720603228,1788990127.1223176
env/reward,47,46,0.0,1788990477.2920978
env/reward,48,47,0.0012499999720603228,1788990814.3535511
env/reward,49,48,0.0024999999441206455,1788991151.3581207
env/reward,50,49,0.0,1788991799.542935
env/reward,51,50,0.0012499999720603228,1788992142.0649729
env/reward,52,51,0.0037499999161809683,1788992487.2173502
env/reward,53,52,0.0024999999441206455,1788992827.5759888
env/reward,54,53,0.0024999999441206455,1788993165.4813054
env/reward,55,54,0.0012499999720603228,1788993784.7693386
env/reward,56,55,0.0012499999720603228,1788994125.5506947
env/reward,57,56,0.0024999999441206455,1788994471.654595
env/reward,58,57,0.0,1788994813.1022146
env/reward,59,58,0.0012499999720603228,1788995157.5265758
env/reward,60,59,0.0012499999720603228,1788995792.1573412
env/reward,61,60,0.004999999888241291,1788996124.9501016
env/reward,62,61,0.0037499999161809683,1788996469.4468105
env/reward,63,62,0.0024999999441206455,1788996808.9278948
env/reward,64,63,0.0024999999441206455,1788997148.4623647
env/reward,65,64,0.0037499999161809683,1788997764.0880954
env/reward,66,65,0.0024999999441206455,1788998094.611582
env/reward,67,66,0.0,1788998431.7635422
env/reward,68,67,0.0024999999441206455,1788998763.182347
env/reward,69,68,0.0024999999441206455,1788999098.946471
env/reward,70,69,0.0024999999441206455,1788999734.1635203
env/reward,71,70,0.0012499999720603228,1789000065.271796
env/reward,72,71,0.0024999999441206455,1789000402.4173675
env/reward,73,72,0.0012499999720603228,1789000737.8872526
env/reward,74,73,0.0024999999441206455,1789001076.6533813
env/reward,75,74,0.0024999999441206455,1789001678.03145
env/reward,76,75,0.0037499999161809683,1789002008.2297182
env/reward,77,76,0.0037499999161809683,1789002347.8160515
env/reward,78,77,0.0012499999720603228,1789002687.0417993
env/reward,79,78,0.0024999999441206455,1789003025.0093212
env/reward,80,79,0.0,1789003658.8778265
env/reward,81,80,0.0024999999441206455,1789003992.252214
env/reward,82,81,0.0012499999720603228,1789004321.799696
env/reward,83,82,0.0012499999720603228,1789004661.7757297
env/reward,84,83,0.0024999999441206455,1789004994.8478925
env/reward,85,84,0.0012499999720603228,1789005599.3668234
env/reward,86,85,0.0,1789005929.7891307
env/reward,87,86,0.0024999999441206455,1789006270.5262725
env/reward,88,87,0.0012499999720603228,1789006609.6945317
env/reward,89,88,0.0012499999720603228,1789006947.8019338
env/reward,90,89,0.0024999999441206455,1789007593.3047934
env/reward,91,90,0.0037499999161809683,1789007936.8574321
env/reward,92,91,0.0012499999720603228,1789008283.3950307
env/reward,93,92,0.0012499999720603228,1789008637.5588555
env/reward,94,93,0.0012499999720603228,1789008987.9633892
env/reward,95,94,0.0012499999720603228,1789009614.3998992
env/reward,96,95,0.0024999999441206455,1789009956.0603945
env/reward,97,96,0.0037499999161809683,1789010295.3471951
env/reward,98,97,0.0012499999720603228,1789010646.224874
env/reward,99,98,0.0024999999441206455,1789011004.7769856
env/reward,100,99,0.0012499999720603228,1789011665.7826955
env/return,1,0,0.25,1788972609.472574
env/return,2,1,0.75,1788972923.9016457
env/return,3,2,0.75,1788973236.7859046
env/return,4,3,0.5,1788973551.5636744
env/return,5,4,1.0,1788974141.5173106
env/return,6,5,0.0,1788974455.068701
env/return,7,6,0.25,1788974766.3847709
env/return,8,7,0.25,1788975081.1862555
env/return,9,8,0.5,1788975394.4154367
env/return,10,9,0.5,1788976007.6024656
env/return,11,10,0.25,1788976339.4620168
env/return,12,11,0.75,1788976676.0254607
env/return,13,12,0.25,1788977020.4215765
env/return,14,13,0.5,1788977354.8062537
env/return,15,14,0.5,1788977970.2339816
env/return,16,15,0.75,1788978299.251193
env/return,17,16,0.5,1788978630.994207
env/return,18,17,0.25,1788978967.4876633
env/return,19,18,0.25,1788979301.5297499
env/return,20,19,0.5,1788979936.6957173
env/return,21,20,0.5,1788980266.1367247
env/return,22,21,0.0,1788980600.3005617
env/return,23,22,0.5,1788980934.4199317
env/return,24,23,0.75,1788981265.6662488
env/return,25,24,0.5,1788981868.0485628
env/return,26,25,0.5,1788982197.4512916
env/return,27,26,0.25,1788982532.0680425
env/return,28,27,0.5,1788982866.8351693
env/return,29,28,0.25,1788983197.2715185
env/return,30,29,0.5,1788983831.6150684
env/return,31,30,0.5,1788984165.5906775
env/return,32,31,0.25,1788984505.5172985
env/return,33,32,0.5,1788984842.1169467
env/return,34,33,0.5,1788985178.2721374
env/return,35,34,0.5,1788985796.2437465
env/return,36,35,0.25,1788986130.741251
env/return,37,36,0.5,1788986465.2155042
env/return,38,37,0.5,1788986801.6719337
env/return,39,38,0.75,1788987135.673546
env/return,40,39,0.25,1788987783.7102308
env/return,41,40,0.25,1788988129.253678
env/return,42,41,1.0,1788988480.9746857
env/return,43,42,0.25,1788988825.6526124
env/return,44,43,0.0,1788989168.5103133
env/return,45,44,0.0,1788989783.9834712
env/return,46,45,0.25,1788990127.122328
env/return,47,46,0.0,1788990477.2921085
env/return,48,47,0.25,1788990814.3535638
env/return,49,48,0.5,1788991151.3581307
env/return,50,49,0.0,1788991799.542947
env/return,51,50,0.25,1788992142.064984
env/return,52,51,0.75,1788992487.2173612
env/return,53,52,0.5,1788992827.5760038
env/return,54,53,0.5,1788993165.4813154
env/return,55,54,0.25,1788993784.7693474
env/return,56,55,0.25,1788994125.5507038
env/return,57,56,0.5,1788994471.6546037
env/return,58,57,0.0,1788994813.1022224
env/return,59,58,0.25,1788995157.526585
env/return,60,59,0.25,1788995792.1573493
env/return,61,60,1.0,1788996124.950114
env/return,62,61,0.75,1788996469.446819
env/return,63,62,0.5,1788996808.9279013
env/return,64,63,0.5,1788997148.4623754
env/return,65,64,0.75,1788997764.0881214
env/return,66,65,0.5,1788998094.6115925
env/return,67,66,0.0,1788998431.7635522
env/return,68,67,0.5,1788998763.1823578
env/return,69,68,0.5,1788999098.9464927
env/return,70,69,0.5,1788999734.1635342
env/return,71,70,0.25,1789000065.271804
env/return,72,71,0.5,1789000402.4173794
env/return,73,72,0.25,1789000737.887262
env/return,74,73,0.5,1789001076.6533933
env/return,75,74,0.5,1789001678.0314617
env/return,76,75,0.75,1789002008.2297328
env/return,77,76,0.75,1789002347.8160617
env/return,78,77,0.25,1789002687.0418096
env/return,79,78,0.5,1789003025.0093324
env/return,80,79,0.0,1789003658.877835
env/return,81,80,0.5,1789003992.2522259
env/return,82,81,0.25,1789004321.7997038
env/return,83,82,0.25,1789004661.7757387
env/return,84,83,0.5,1789004994.8478992
env/return,85,84,0.25,1789005599.3668313
env/return,86,85,0.0,1789005929.7891397
env/return,87,86,0.5,1789006270.5262847
env/return,88,87,0.25,1789006609.6945395
env/return,89,88,0.25,1789006947.8019419
env/return,90,89,0.5,1789007593.304804
env/return,91,90,0.75,1789007936.85744
env/return,92,91,0.25,1789008283.3950386
env/return,93,92,0.25,1789008637.558867
env/return,94,93,0.25,1789008987.963398
env/return,95,94,0.25,1789009614.3999064
env/return,96,95,0.5,1789009956.0604048
env/return,97,96,0.75,1789010295.347205
env/return,98,97,0.25,1789010646.224884
env/return,99,98,0.5,1789011004.776994
env/return,100,99,0.25,1789011665.782705
env/success_once,1,0,0.25,1788972609.4725814
env/success_once,2,1,0.75,1788972923.901667
env/success_once,3,2,0.75,1788973236.7859268
env/success_once,4,3,0.5,1788973551.5636816
env/success_once,5,4,1.0,1788974141.5173197
env/success_once,6,5,0.0,1788974455.0687191
env/success_once,7,6,0.25,1788974766.3847797
env/success_once,8,7,0.25,1788975081.1862628
env/success_once,9,8,0.5,1788975394.4154432
env/success_once,10,9,0.5,1788976007.6024723
env/success_once,11,10,0.25,1788976339.4620242
env/success_once,12,11,0.75,1788976676.025467
env/success_once,13,12,0.25,1788977020.4215865
env/success_once,14,13,0.5,1788977354.8062608
env/success_once,15,14,0.5,1788977970.2339911
env/success_once,16,15,0.75,1788978299.2512033
env/success_once,17,16,0.5,1788978630.9942155
env/success_once,18,17,0.25,1788978967.4876704
env/success_once,19,18,0.25,1788979301.5297568
env/success_once,20,19,0.5,1788979936.6957273
env/success_once,21,20,0.5,1788980266.1367369
env/success_once,22,21,0.0,1788980600.3005688
env/success_once,23,22,0.5,1788980934.4199383
env/success_once,24,23,0.75,1788981265.666257
env/success_once,25,24,0.5,1788981868.0485747
env/success_once,26,25,0.5,1788982197.4512985
env/success_once,27,26,0.25,1788982532.0680492
env/success_once,28,27,0.5,1788982866.8351755
env/success_once,29,28,0.25,1788983197.2715282
env/success_once,30,29,0.5,1788983831.615075
env/success_once,31,30,0.5,1788984165.59069
env/success_once,32,31,0.25,1788984505.517312
env/success_once,33,32,0.5,1788984842.1169536
env/success_once,34,33,0.5,1788985178.2721472
env/success_once,35,34,0.5,1788985796.243758
env/success_once,36,35,0.25,1788986130.7412596
env/success_once,37,36,0.5,1788986465.2155132
env/success_once,38,37,0.5,1788986801.671941
env/success_once,39,38,0.75,1788987135.673555
env/success_once,40,39,0.25,1788987783.7102404
env/success_once,41,40,0.25,1788988129.253684
env/success_once,42,41,1.0,1788988480.9746952
env/success_once,43,42,0.25,1788988825.6526203
env/success_once,44,43,0.0,1788989168.5103197
env/success_once,45,44,0.0,1788989783.983478
env/success_once,46,45,0.25,1788990127.1223369
env/success_once,47,46,0.0,1788990477.292118
env/success_once,48,47,0.25,1788990814.3535736
env/success_once,49,48,0.5,1788991151.3581386
env/success_once,50,49,0.0,1788991799.542957
env/success_once,51,50,0.25,1788992142.0649927
env/success_once,52,51,0.75,1788992487.2173693
env/success_once,53,52,0.5,1788992827.5760148
env/success_once,54,53,0.5,1788993165.4813254
env/success_once,55,54,0.25,1788993784.769358
env/success_once,56,55,0.25,1788994125.5507107
env/success_once,57,56,0.5,1788994471.6546123
env/success_once,58,57,0.0,1788994813.1022284
env/success_once,59,58,0.25,1788995157.5265934
env/success_once,60,59,0.25,1788995792.157356
env/success_once,61,60,1.0,1788996124.9501226
env/success_once,62,61,0.75,1788996469.4468253
env/success_once,63,62,0.5,1788996808.9279063
env/success_once,64,63,0.5,1788997148.4623842
env/success_once,65,64,0.75,1788997764.0881426
env/success_once,66,65,0.5,1788998094.6116018
env/success_once,67,66,0.0,1788998431.763559
env/success_once,68,67,0.5,1788998763.1823661
env/success_once,69,68,0.5,1788999098.9465096
env/success_once,70,69,0.5,1788999734.1635404
env/success_once,71,70,0.25,1789000065.2718105
env/success_once,72,71,0.5,1789000402.4173882
env/success_once,73,72,0.25,1789000737.88727
env/success_once,74,73,0.5,1789001076.6534026
env/success_once,75,74,0.5,1789001678.0314717
env/success_once,76,75,0.75,1789002008.2297437
env/success_once,77,76,0.75,1789002347.8160708
env/success_once,78,77,0.25,1789002687.0418172
env/success_once,79,78,0.5,1789003025.0093417
env/success_once,80,79,0.0,1789003658.8778415
env/success_once,81,80,0.5,1789003992.2522435
env/success_once,82,81,0.25,1789004321.7997103
env/success_once,83,82,0.25,1789004661.7757463
env/success_once,84,83,0.5,1789004994.847904
env/success_once,85,84,0.25,1789005599.366838
env/success_once,86,85,0.0,1789005929.7891464
env/success_once,87,86,0.5,1789006270.5262945
env/success_once,88,87,0.25,1789006609.6945457
env/success_once,89,88,0.25,1789006947.8019474
env/success_once,90,89,0.5,1789007593.3048117
env/success_once,91,90,0.75,1789007936.8574462
env/success_once,92,91,0.25,1789008283.3950448
env/success_once,93,92,0.25,1789008637.5588756
env/success_once,94,93,0.25,1789008987.963405
env/success_once,95,94,0.25,1789009614.399912
env/success_once,96,95,0.5,1789009956.0604143
env/success_once,97,96,0.75,1789010295.3472123
env/success_once,98,97,0.25,1789010646.2248914
env/success_once,99,98,0.5,1789011004.7770004
env/success_once,100,99,0.25,1789011665.7827132
env/num_trajectories,1,0,4.0,1788972609.472602
env/num_trajectories,2,1,4.0,1788972923.9017398
env/num_trajectories,3,2,4.0,1788973236.7859952
env/num_trajectories,4,3,4.0,1788973551.5637078
env/num_trajectories,5,4,4.0,1788974141.5173347
env/num_trajectories,6,5,4.0,1788974455.0688024
env/num_trajectories,7,6,4.0,1788974766.3848143
env/num_trajectories,8,7,4.0,1788975081.1862934
env/num_trajectories,9,8,4.0,1788975394.415473
env/num_trajectories,10,9,4.0,1788976007.6024878
env/num_trajectories,11,10,4.0,1788976339.462055
env/num_trajectories,12,11,4.0,1788976676.025493
env/num_trajectories,13,12,4.0,1788977020.421622
env/num_trajectories,14,13,4.0,1788977354.8062935
env/num_trajectories,15,14,4.0,1788977970.2340097
env/num_trajectories,16,15,4.0,1788978299.2512314
env/num_trajectories,17,16,4.0,1788978630.9942377
env/num_trajectories,18,17,4.0,1788978967.487694
env/num_trajectories,19,18,4.0,1788979301.5297875
env/num_trajectories,20,19,4.0,1788979936.6957448
env/num_trajectories,21,20,4.0,1788980266.136775
env/num_trajectories,22,21,4.0,1788980600.3006012
env/num_trajectories,23,22,4.0,1788980934.4199662
env/num_trajectories,24,23,4.0,1788981265.6662889
env/num_trajectories,25,24,4.0,1788981868.048597
env/num_trajectories,26,25,4.0,1788982197.451325
env/num_trajectories,27,26,4.0,1788982532.0680742
env/num_trajectories,28,27,4.0,1788982866.8352032
env/num_trajectories,29,28,4.0,1788983197.2715628
env/num_trajectories,30,29,4.0,1788983831.6151018
env/num_trajectories,31,30,4.0,1788984165.5907252
env/num_trajectories,32,31,4.0,1788984505.5173461
env/num_trajectories,33,32,4.0,1788984842.1169825
env/num_trajectories,34,33,4.0,1788985178.2721732
env/num_trajectories,35,34,4.0,1788985796.2437775
env/num_trajectories,36,35,4.0,1788986130.7412999
env/num_trajectories,37,36,4.0,1788986465.2155464
env/num_trajectories,38,37,4.0,1788986801.6719704
env/num_trajectories,39,38,4.0,1788987135.673579
env/num_trajectories,40,39,4.0,1788987783.7102597
env/num_trajectories,41,40,4.0,1788988129.2537122
env/num_trajectories,42,41,4.0,1788988480.9747198
env/num_trajectories,43,42,4.0,1788988825.6526473
env/num_trajectories,44,43,4.0,1788989168.5103405
env/num_trajectories,45,44,4.0,1788989783.9834924
env/num_trajectories,46,45,4.0,1788990127.1223629
env/num_trajectories,47,46,4.0,1788990477.2921424
env/num_trajectories,48,47,4.0,1788990814.3536031
env/num_trajectories,49,48,4.0,1788991151.3581612
env/num_trajectories,50,49,4.0,1788991799.5429785
env/num_trajectories,51,50,4.0,1788992142.0650265
env/num_trajectories,52,51,4.0,1788992487.217401
env/num_trajectories,53,52,4.0,1788992827.5760422
env/num_trajectories,54,53,4.0,1788993165.4813426
env/num_trajectories,55,54,4.0,1788993784.7693775
env/num_trajectories,56,55,4.0,1788994125.550738
env/num_trajectories,57,56,4.0,1788994471.6546378
env/num_trajectories,58,57,4.0,1788994813.102257
env/num_trajectories,59,58,4.0,1788995157.5266118
env/num_trajectories,60,59,4.0,1788995792.1573722
env/num_trajectories,61,60,4.0,1788996124.9501548
env/num_trajectories,62,61,4.0,1788996469.4468412
env/num_trajectories,63,62,4.0,1788996808.9279273
env/num_trajectories,64,63,4.0,1788997148.4624152
env/num_trajectories,65,64,4.0,1788997764.088179
env/num_trajectories,66,65,4.0,1788998094.6116278
env/num_trajectories,67,66,4.0,1788998431.7635753
env/num_trajectories,68,67,4.0,1788998763.1823933
env/num_trajectories,69,68,4.0,1788999098.946552
env/num_trajectories,70,69,4.0,1788999734.1635563
env/num_trajectories,71,70,4.0,1789000065.2718306
env/num_trajectories,72,71,4.0,1789000402.4174216
env/num_trajectories,73,72,4.0,1789000737.8872876
env/num_trajectories,74,73,4.0,1789001076.6534367
env/num_trajectories,75,74,4.0,1789001678.031488
env/num_trajectories,76,75,4.0,1789002008.229783
env/num_trajectories,77,76,4.0,1789002347.8160894
env/num_trajectories,78,77,4.0,1789002687.0418503
env/num_trajectories,79,78,4.0,1789003025.0093598
env/num_trajectories,80,79,4.0,1789003658.8778582
env/num_trajectories,81,80,4.0,1789003992.2522762
env/num_trajectories,82,81,4.0,1789004321.7997282
env/num_trajectories,83,82,4.0,1789004661.7757723
env/num_trajectories,84,83,4.0,1789004994.8479269
env/num_trajectories,85,84,4.0,1789005599.3668516
env/num_trajectories,86,85,4.0,1789005929.789178
env/num_trajectories,87,86,4.0,1789006270.52633
env/num_trajectories,88,87,4.0,1789006609.6945713
env/num_trajectories,89,88,4.0,1789006947.8019621
env/num_trajectories,90,89,4.0,1789007593.3048341
env/num_trajectories,91,90,4.0,1789007936.8574717
env/num_trajectories,92,91,4.0,1789008283.3950584
env/num_trajectories,93,92,4.0,1789008637.5589101
env/num_trajectories,94,93,4.0,1789008987.9634314
env/num_trajectories,95,94,4.0,1789009614.3999238
env/num_trajectories,96,95,4.0,1789009956.0604491
env/num_trajectories,97,96,4.0,1789010295.3472419
env/num_trajectories,98,97,4.0,1789010646.2249212
env/num_trajectories,99,98,4.0,1789011004.777026
env/num_trajectories,100,99,4.0,1789011665.7827306
time/sync_weights,1,0,4.885891914367676,1788972609.4726157
time/sync_weights,2,1,6.553559303283691,1788972923.9017832
time/sync_weights,3,2,6.483701705932617,1788973236.7860365
time/sync_weights,4,3,6.904999256134033,1788973551.563721
time/sync_weights,5,4,6.121528625488281,1788974141.5173497
time/sync_weights,6,5,1.613851547241211,1788974455.0688348
time/sync_weights,7,6,5.53349494934082,1788974766.384832
time/sync_weights,8,7,5.186293601989746,1788975081.1863077
time/sync_weights,9,8,5.360142230987549,1788975394.4154847
time/sync_weights,10,9,5.109703540802002,1788976007.6024995
time/sync_weights,11,10,1.4585480690002441,1788976339.4620693
time/sync_weights,12,11,5.841920375823975,1788976676.0255048
time/sync_weights,13,12,6.6062541007995605,1788977020.4216394
time/sync_weights,14,13,5.5002288818359375,1788977354.8063068
time/sync_weights,15,14,5.465011119842529,1788977970.2340271
time/sync_weights,16,15,1.6909019947052002,1788978299.2512436
time/sync_weights,17,16,4.866274833679199,1788978630.9942496
time/sync_weights,18,17,5.133275032043457,1788978967.4877071
time/sync_weights,19,18,4.887681484222412,1788979301.5298028
time/sync_weights,20,19,5.066917419433594,1788979936.6957583
time/sync_weights,21,20,1.5715947151184082,1788980266.136796
time/sync_weights,22,21,5.273348331451416,1788980600.3006163
time/sync_weights,23,22,5.222201347351074,1788980934.4199784
time/sync_weights,24,23,5.00668478012085,1788981265.6663043
time/sync_weights,25,24,5.562433242797852,1788981868.048618
time/sync_weights,26,25,1.57523775100708,1788982197.451337
time/sync_weights,27,26,5.054936408996582,1788982532.0680864
time/sync_weights,28,27,5.362127780914307,1788982866.835215
time/sync_weights,29,28,5.083141326904297,1788983197.2715802
time/sync_weights,30,29,5.213237762451172,1788983831.615114
time/sync_weights,31,30,1.5799551010131836,1788984165.590747
time/sync_weights,32,31,5.354281425476074,1788984505.517368
time/sync_weights,33,32,4.864581108093262,1788984842.1169958
time/sync_weights,34,33,5.322566032409668,1788985178.272186
time/sync_weights,35,34,5.174654960632324,1788985796.2437973
time/sync_weights,36,35,1.8225572109222412,1788986130.7413135
time/sync_weights,37,36,5.060779571533203,1788986465.215561
time/sync_weights,38,37,5.322321891784668,1788986801.6719837
time/sync_weights,39,38,5.178608417510986,1788987135.673592
time/sync_weights,40,39,5.331968307495117,1788987783.7102761
time/sync_weights,41,40,1.551734209060669,1788988129.253724
time/sync_weights,42,41,5.121591567993164,1788988480.9747345
time/sync_weights,43,42,4.890678405761719,1788988825.6526601
time/sync_weights,44,43,4.99503755569458,1788989168.5103538
time/sync_weights,45,44,4.692622661590576,1788989783.983505
time/sync_weights,46,45,1.7981607913970947,1788990127.1223795
time/sync_weights,47,46,4.941825866699219,1788990477.2921572
time/sync_weights,48,47,4.752833366394043,1788990814.3536148
time/sync_weights,49,48,4.877402305603027,1788991151.3581743
time/sync_weights,50,49,5.02934455871582,1788991799.5429962
time/sync_weights,51,50,1.4619004726409912,1788992142.0650413
time/sync_weights,52,51,4.988958835601807,1788992487.2174182
time/sync_weights,53,52,5.009173393249512,1788992827.5760593
time/sync_weights,54,53,5.169478416442871,1788993165.4813576
time/sync_weights,55,54,5.346179008483887,1788993784.7693946
time/sync_weights,56,55,1.7426660060882568,1788994125.55075
time/sync_weights,57,56,5.1946210861206055,1788994471.6546493
time/sync_weights,58,57,5.172584533691406,1788994813.1022685
time/sync_weights,59,58,5.402106761932373,1788995157.526623
time/sync_weights,60,59,4.84157657623291,1788995792.1573844
time/sync_weights,61,60,1.5330724716186523,1788996124.95017
time/sync_weights,62,61,4.9071526527404785,1788996469.4468522
time/sync_weights,63,62,5.223758697509766,1788996808.9279366
time/sync_weights,64,63,4.8771467208862305,1788997148.462429
time/sync_weights,65,64,4.9128098487854,1788997764.0882168
time/sync_weights,66,65,1.8395957946777344,1788998094.611643
