tag,completed_round,value,wall_time,segment
train/dvac_new/weight_max,54,2.3543691635131836,1788899749.697011,historical_R1_100
train/dvac_new/weight_max,55,2.356959342956543,1788900343.7168107,historical_R1_100
train/dvac_new/weight_max,56,2.360673189163208,1788900608.5342772,historical_R1_100
train/dvac_new/weight_max,57,2.3683180809020996,1788900872.3035538,historical_R1_100
train/dvac_new/weight_max,58,2.358684539794922,1788901134.1878452,historical_R1_100
train/dvac_new/weight_max,59,2.3710410594940186,1788901406.552903,historical_R1_100
train/dvac_new/weight_max,60,2.3771698474884033,1788902019.122259,historical_R1_100
train/dvac_new/weight_max,61,2.358617067337036,1788902281.6319852,historical_R1_100
train/dvac_new/weight_max,62,2.375201940536499,1788902551.1206172,historical_R1_100
train/dvac_new/weight_max,63,2.375782012939453,1788902820.6327167,historical_R1_100
train/dvac_new/weight_max,64,2.391179323196411,1788903094.5960643,historical_R1_100
train/dvac_new/weight_max,65,2.3541414737701416,1788903682.5837626,historical_R1_100
train/dvac_new/weight_max,66,2.397489070892334,1788903943.251119,historical_R1_100
train/dvac_new/weight_max,67,2.3969640731811523,1788904205.8731747,historical_R1_100
train/dvac_new/weight_max,68,2.402297019958496,1788904469.4709666,historical_R1_100
train/dvac_new/weight_max,69,2.405346155166626,1788904733.4738772,historical_R1_100
train/dvac_new/weight_max,70,2.4111833572387695,1788905326.9408047,historical_R1_100
train/dvac_new/weight_max,71,2.4154202938079834,1788905586.6139138,historical_R1_100
train/dvac_new/weight_max,72,2.41325044631958,1788905848.3798456,historical_R1_100
train/dvac_new/weight_max,73,2.432521104812622,1788906112.6763098,historical_R1_100
train/dvac_new/weight_max,74,2.4095702171325684,1788906387.0917227,historical_R1_100
train/dvac_new/weight_max,75,2.428770065307617,1788906958.7993772,historical_R1_100
train/dvac_new/weight_max,76,2.4019134044647217,1788907221.6990128,historical_R1_100
train/dvac_new/weight_max,77,2.42436146736145,1788907486.3311718,historical_R1_100
train/dvac_new/weight_max,78,2.424893617630005,1788907749.2544284,historical_R1_100
train/dvac_new/weight_max,79,2.4644594192504883,1788908014.5568771,historical_R1_100
train/dvac_new/weight_max,80,2.4340837001800537,1788908614.8823755,historical_R1_100
train/dvac_new/weight_max,81,2.4153664112091064,1788908878.5377407,historical_R1_100
train/dvac_new/weight_max,82,2.4200854301452637,1788909153.82331,historical_R1_100
train/dvac_new/weight_max,83,2.463404655456543,1788909417.1056378,historical_R1_100
train/dvac_new/weight_max,84,2.4781875610351562,1788909686.5621786,historical_R1_100
train/dvac_new/weight_max,85,2.4456570148468018,1788910247.1476636,historical_R1_100
train/dvac_new/weight_max,86,2.4515597820281982,1788910511.489813,historical_R1_100
train/dvac_new/weight_max,87,2.4395501613616943,1788910772.9653323,historical_R1_100
train/dvac_new/weight_max,88,2.4711081981658936,1788911035.625608,historical_R1_100
train/dvac_new/weight_max,89,2.4351065158843994,1788911298.8452497,historical_R1_100
train/dvac_new/weight_max,90,2.449497699737549,1788911928.3686178,historical_R1_100
train/dvac_new/weight_max,91,2.4727611541748047,1788912188.8077965,historical_R1_100
train/dvac_new/weight_max,92,2.465843915939331,1788912455.3343678,historical_R1_100
train/dvac_new/weight_max,93,2.453758478164673,1788912719.883769,historical_R1_100
train/dvac_new/weight_max,94,2.4628665447235107,1788912981.260598,historical_R1_100
train/dvac_new/weight_max,95,2.4501142501831055,1788913554.6963234,historical_R1_100
train/dvac_new/weight_max,96,2.4816644191741943,1788913817.6536272,historical_R1_100
train/dvac_new/weight_max,97,2.3652424812316895,1788914084.0030649,historical_R1_100
train/dvac_new/weight_max,98,2.423229455947876,1788914355.375854,historical_R1_100
train/dvac_new/weight_max,99,2.3823390007019043,1788914620.755982,historical_R1_100
train/dvac_new/weight_max,100,2.3309378623962402,1788915221.0552702,historical_R1_100
train/dvac_new/weight_max,101,2.4096930027008057,1789118901.651982,resumed_R101_onward
train/dvac_new/weight_max,102,2.350909471511841,1789119167.0640225,resumed_R101_onward
train/dvac_new/weight_max,103,2.4179301261901855,1789119437.2986763,resumed_R101_onward
train/dvac_new/weight_max,104,2.3703629970550537,1789119708.023814,resumed_R101_onward
train/dvac_new/weight_max,105,2.421832323074341,1789120301.8754945,resumed_R101_onward
train/dvac_new/weight_max,106,2.375927448272705,1789120577.272105,resumed_R101_onward
train/dvac_new/weight_max,107,2.4191787242889404,1789120845.914584,resumed_R101_onward
train/dvac_new/weight_max,108,2.3823301792144775,1789121113.9585478,resumed_R101_onward
train/dvac_new/weight_max,109,2.461784601211548,1789121381.8325882,resumed_R101_onward
train/dvac_new/weight_max,110,2.362459421157837,1789121964.19822,resumed_R101_onward
train/dvac_new/weight_max,111,2.4541544914245605,1789122226.162542,resumed_R101_onward
train/dvac_new/weight_max,112,2.435655355453491,1789122492.8266294,resumed_R101_onward
train/dvac_new/weight_max,113,2.3836333751678467,1789122758.807478,resumed_R101_onward
train/dvac_new/weight_max,114,2.402648687362671,1789123024.03915,resumed_R101_onward
train/dvac_new/weight_max,115,2.3798346519470215,1789123598.417535,resumed_R101_onward
train/dvac_new/weight_max,116,2.399263620376587,1789123863.1110866,resumed_R101_onward
train/dvac_new/weight_max,117,2.4217660427093506,1789124130.867657,resumed_R101_onward
train/dvac_new/weight_max,118,2.4627745151519775,1789124397.839763,resumed_R101_onward
train/dvac_new/weight_max,119,2.4318020343780518,1789124665.9133737,resumed_R101_onward
train/dvac_new/weight_max,120,2.4568989276885986,1789125277.0957341,resumed_R101_onward
train/dvac_new/weight_max,121,2.3772220611572266,1789125541.6658766,resumed_R101_onward
train/dvac_new/weight_max,122,2.4063634872436523,1789125810.1024263,resumed_R101_onward
train/dvac_new/weight_max,123,2.448500156402588,1789126077.5782688,resumed_R101_onward
train/dvac_new/weight_max,124,2.4252431392669678,1789126344.9205644,resumed_R101_onward
train/dvac_new/weight_max,125,2.4226062297821045,1789126923.7069423,resumed_R101_onward
train/dvac_new/weight_max,126,2.4425129890441895,1789127188.3472087,resumed_R101_onward
train/dvac_new/weight_max,127,2.44079852104187,1789127454.7764134,resumed_R101_onward
train/dvac_new/weight_max,128,2.439237356185913,1789127720.7526128,resumed_R101_onward
train/dvac_new/weight_max,129,2.4784698486328125,1789127986.7234263,resumed_R101_onward
train/dvac_new/weight_max,130,2.4406840801239014,1789128569.6876056,resumed_R101_onward
train/dvac_new/weight_max,131,2.4611573219299316,1789128832.892159,resumed_R101_onward
train/dvac_new/weight_max,132,2.4683399200439453,1789129099.618319,resumed_R101_onward
train/dvac_new/weight_max,133,2.473475456237793,1789129366.3686404,resumed_R101_onward
train/dvac_new/weight_max,134,2.4278531074523926,1789129632.2522464,resumed_R101_onward
train/dvac_new/weight_max,135,2.4957449436187744,1789130210.616889,resumed_R101_onward
train/dvac_new/weight_max,136,2.4302639961242676,1789130471.407538,resumed_R101_onward
train/dvac_new/weight_max,137,2.4256465435028076,1789130737.190003,resumed_R101_onward
train/dvac_new/weight_max,138,2.4249629974365234,1789131001.928196,resumed_R101_onward
train/dvac_new/weight_max,139,2.4565916061401367,1789131267.6375806,resumed_R101_onward
train/dvac_new/weight_max,140,2.4367823600769043,1789131858.4098606,resumed_R101_onward
train/dvac_new/weight_max,141,2.4220166206359863,1789132120.081486,resumed_R101_onward
train/dvac_new/weight_max,142,2.418874502182007,1789132385.25322,resumed_R101_onward
train/dvac_new/weight_max,143,2.427863121032715,1789132650.6227398,resumed_R101_onward
train/dvac_new/weight_max,144,2.385712146759033,1789132915.5675836,resumed_R101_onward
train/dvac_new/weight_max,145,2.4394679069519043,1789133473.7982516,resumed_R101_onward
train/dvac_new/weight_max,146,2.422611713409424,1789133734.574701,resumed_R101_onward
train/dvac_new/weight_max,147,2.4325978755950928,1789133998.7954974,resumed_R101_onward
train/dvac_new/weight_max,148,2.4652891159057617,1789134263.9557693,resumed_R101_onward
train/dvac_new/weight_max,149,2.4219653606414795,1789134529.8214135,resumed_R101_onward
train/dvac_new/weight_max,150,2.4139304161071777,1789135100.354483,resumed_R101_onward
train/dvac_new/weight_max,151,2.408644676208496,1789135360.225131,resumed_R101_onward
train/dvac_new/weight_max,152,2.456752061843872,1789135624.2266955,resumed_R101_onward
train/dvac_new/weight_max,153,2.4934921264648438,1789135887.40953,resumed_R101_onward
train/dvac_new/weight_max,154,2.429037094116211,1789136150.5212588,resumed_R101_onward
train/dvac_new/weight_max,155,2.4601168632507324,1789136696.773701,resumed_R101_onward
train/dvac_new/weight_max,156,2.3863372802734375,1789136958.141471,resumed_R101_onward
train/dvac_new/weight_max,157,2.4573893547058105,1789137222.248851,resumed_R101_onward
train/dvac_new/weight_max,158,2.426323175430298,1789137487.2386591,resumed_R101_onward
train/dvac_new/weight_max,159,2.4787356853485107,1789137752.6243982,resumed_R101_onward
train/dvac_new/weight_max,160,2.449099063873291,1789138323.1025646,resumed_R101_onward
train/dvac_new/weight_max,161,2.4627811908721924,1789138584.4223242,resumed_R101_onward
train/dvac_new/weight_max,162,2.433070182800293,1789138848.8136575,resumed_R101_onward
train/dvac_new/weight_max,163,2.4986824989318848,1789139114.8440175,resumed_R101_onward
train/dvac_new/weight_max,164,2.383155345916748,1789139378.8102589,resumed_R101_onward
train/dvac_new/weight_max,165,2.457612991333008,1789139930.159108,resumed_R101_onward
train/dvac_new/weight_max,166,2.4409642219543457,1789140192.6258194,resumed_R101_onward
train/dvac_new/weight_max,167,2.4188942909240723,1789140456.9843826,resumed_R101_onward
train/dvac_new/weight_max,168,2.4496042728424072,1789140721.986351,resumed_R101_onward
train/dvac_new/weight_max,169,2.458747386932373,1789140987.1544225,resumed_R101_onward
train/dvac_new/weight_max,170,2.4726696014404297,1789141564.888778,resumed_R101_onward
train/dvac_new/weight_max,171,2.48103928565979,1789141826.5168264,resumed_R101_onward
train/dvac_new/weight_max,172,2.4592580795288086,1789142090.8685138,resumed_R101_onward
train/dvac_new/weight_max,173,2.477552652359009,1789142355.2934093,resumed_R101_onward
train/dvac_new/weight_max,174,2.5042574405670166,1789142619.5449142,resumed_R101_onward
time/env/env_interact_step,1,10.379181861877441,1788882447.416421,historical_R1_100
time/env/env_interact_step,2,9.758450508117676,1788882717.500514,historical_R1_100
time/env/env_interact_step,3,9.608892440795898,1788882986.276584,historical_R1_100
time/env/env_interact_step,4,9.190347671508789,1788883250.3061926,historical_R1_100
time/env/env_interact_step,5,8.128822326660156,1788883811.1097753,historical_R1_100
time/env/env_interact_step,6,9.960518836975098,1788884082.670063,historical_R1_100
time/env/env_interact_step,7,9.549601554870605,1788884347.5595336,historical_R1_100
time/env/env_interact_step,8,9.815572738647461,1788884620.787211,historical_R1_100
time/env/env_interact_step,9,9.25527286529541,1788884887.4878323,historical_R1_100
time/env/env_interact_step,10,8.706345558166504,1788885494.5616968,historical_R1_100
time/env/env_interact_step,11,8.95715045928955,1788885753.5270462,historical_R1_100
time/env/env_interact_step,12,9.602445602416992,1788886027.7211223,historical_R1_100
time/env/env_interact_step,13,8.891575813293457,1788886288.417087,historical_R1_100
time/env/env_interact_step,14,9.103300094604492,1788886550.6104398,historical_R1_100
time/env/env_interact_step,15,10.79776382446289,1788887136.9535635,historical_R1_100
time/env/env_interact_step,16,9.279839515686035,1788887400.9077096,historical_R1_100
time/env/env_interact_step,17,9.2941255569458,1788887666.8381789,historical_R1_100
time/env/env_interact_step,18,8.339960098266602,1788887928.5341635,historical_R1_100
time/env/env_interact_step,19,10.249391555786133,1788888198.113067,historical_R1_100
time/env/env_interact_step,20,9.359347343444824,1788888792.163295,historical_R1_100
time/env/env_interact_step,21,9.268253326416016,1788889052.2330184,historical_R1_100
time/env/env_interact_step,22,9.202112197875977,1788889315.10139,historical_R1_100
time/env/env_interact_step,23,10.185798645019531,1788889587.1061757,historical_R1_100
time/env/env_interact_step,24,9.128728866577148,1788889850.139574,historical_R1_100
time/env/env_interact_step,25,9.414101600646973,1788890432.1363394,historical_R1_100
time/env/env_interact_step,26,9.291071891784668,1788890697.500042,historical_R1_100
time/env/env_interact_step,27,9.724825859069824,1788890962.0153854,historical_R1_100
time/env/env_interact_step,28,9.699127197265625,1788891239.9807374,historical_R1_100
time/env/env_interact_step,29,9.650766372680664,1788891503.1916387,historical_R1_100
time/env/env_interact_step,30,9.676119804382324,1788892091.21933,historical_R1_100
time/env/env_interact_step,31,9.841035842895508,1788892352.484781,historical_R1_100
time/env/env_interact_step,32,9.345380783081055,1788892618.4408681,historical_R1_100
time/env/env_interact_step,33,9.708027839660645,1788892882.1940598,historical_R1_100
time/env/env_interact_step,34,9.18490219116211,1788893145.4774532,historical_R1_100
time/env/env_interact_step,35,8.9724702835083,1788893704.5946808,historical_R1_100
time/env/env_interact_step,36,9.617446899414062,1788893970.8740354,historical_R1_100
time/env/env_interact_step,37,10.06557559967041,1788894241.659755,historical_R1_100
time/env/env_interact_step,38,9.760676383972168,1788894506.6808407,historical_R1_100
time/env/env_interact_step,39,9.720691680908203,1788894775.9194489,historical_R1_100
time/env/env_interact_step,40,9.472013473510742,1788895371.6617174,historical_R1_100
time/env/env_interact_step,41,8.72628116607666,1788895630.5595725,historical_R1_100
time/env/env_interact_step,42,8.922503471374512,1788895896.3479662,historical_R1_100
time/env/env_interact_step,43,8.926941871643066,1788896163.636772,historical_R1_100
time/env/env_interact_step,44,8.216886520385742,1788896425.2115586,historical_R1_100
time/env/env_interact_step,45,9.330146789550781,1788897028.6037023,historical_R1_100
time/env/env_interact_step,46,10.270618438720703,1788897300.894202,historical_R1_100
time/env/env_interact_step,47,9.730793952941895,1788897566.4780576,historical_R1_100
time/env/env_interact_step,48,9.526230812072754,1788897831.843647,historical_R1_100
time/env/env_interact_step,49,9.066568374633789,1788898094.48369,historical_R1_100
time/env/env_interact_step,50,10.359045028686523,1788898694.320968,historical_R1_100
time/env/env_interact_step,51,9.691558837890625,1788898956.514173,historical_R1_100
time/env/env_interact_step,52,9.259657859802246,1788899222.7656884,historical_R1_100
time/env/env_interact_step,53,9.134284973144531,1788899487.879107,historical_R1_100
time/env/env_interact_step,54,9.262433052062988,1788899749.696229,historical_R1_100
time/env/env_interact_step,55,10.221531867980957,1788900343.7151873,historical_R1_100
time/env/env_interact_step,56,9.829627990722656,1788900608.5332952,historical_R1_100
time/env/env_interact_step,57,8.53251838684082,1788900872.3020272,historical_R1_100
time/env/env_interact_step,58,8.670503616333008,1788901134.1866198,historical_R1_100
time/env/env_interact_step,59,9.556755065917969,1788901406.5516965,historical_R1_100
time/env/env_interact_step,60,9.136799812316895,1788902019.120355,historical_R1_100
time/env/env_interact_step,61,8.164422035217285,1788902281.6307683,historical_R1_100
time/env/env_interact_step,62,9.28364086151123,1788902551.1183558,historical_R1_100
time/env/env_interact_step,63,10.060701370239258,1788902820.6314957,historical_R1_100
time/env/env_interact_step,64,10.780417442321777,1788903094.5944521,historical_R1_100
time/env/env_interact_step,65,9.082691192626953,1788903682.581387,historical_R1_100
time/env/env_interact_step,66,8.84018325805664,1788903943.2499404,historical_R1_100
time/env/env_interact_step,67,8.651996612548828,1788904205.8719442,historical_R1_100
time/env/env_interact_step,68,9.372050285339355,1788904469.4698,historical_R1_100
time/env/env_interact_step,69,8.583932876586914,1788904733.4725444,historical_R1_100
time/env/env_interact_step,70,8.764702796936035,1788905326.9400768,historical_R1_100
time/env/env_interact_step,71,8.713326454162598,1788905586.613149,historical_R1_100
time/env/env_interact_step,72,8.375892639160156,1788905848.3781128,historical_R1_100
time/env/env_interact_step,73,8.54332160949707,1788906112.675759,historical_R1_100
time/env/env_interact_step,74,9.386290550231934,1788906387.0910385,historical_R1_100
time/env/env_interact_step,75,9.969874382019043,1788906958.7969372,historical_R1_100
time/env/env_interact_step,76,8.879253387451172,1788907221.69809,historical_R1_100
time/env/env_interact_step,77,8.973612785339355,1788907486.330026,historical_R1_100
time/env/env_interact_step,78,8.197726249694824,1788907749.2533884,historical_R1_100
time/env/env_interact_step,79,8.837093353271484,1788908014.5546937,historical_R1_100
time/env/env_interact_step,80,9.220891952514648,1788908614.880497,historical_R1_100
time/env/env_interact_step,81,9.28552532196045,1788908878.535975,historical_R1_100
time/env/env_interact_step,82,9.67587947845459,1788909153.8226328,historical_R1_100
time/env/env_interact_step,83,8.922565460205078,1788909417.1048245,historical_R1_100
time/env/env_interact_step,84,9.451539993286133,1788909686.5610418,historical_R1_100
time/env/env_interact_step,85,9.035701751708984,1788910247.1458936,historical_R1_100
time/env/env_interact_step,86,9.936001777648926,1788910511.488492,historical_R1_100
time/env/env_interact_step,87,9.134273529052734,1788910772.9640772,historical_R1_100
time/env/env_interact_step,88,9.158047676086426,1788911035.6245563,historical_R1_100
time/env/env_interact_step,89,9.276211738586426,1788911298.8444169,historical_R1_100
time/env/env_interact_step,90,9.569504737854004,1788911928.3664205,historical_R1_100
time/env/env_interact_step,91,8.607234954833984,1788912188.8066056,historical_R1_100
time/env/env_interact_step,92,8.855530738830566,1788912455.33267,historical_R1_100
time/env/env_interact_step,93,9.151825904846191,1788912719.8822093,historical_R1_100
time/env/env_interact_step,94,8.732783317565918,1788912981.2591305,historical_R1_100
time/env/env_interact_step,95,9.56690788269043,1788913554.6949434,historical_R1_100
time/env/env_interact_step,96,9.112811088562012,1788913817.652792,historical_R1_100
time/env/env_interact_step,97,8.83614444732666,1788914084.00172,historical_R1_100
time/env/env_interact_step,98,10.627593994140625,1788914355.3746936,historical_R1_100
time/env/env_interact_step,99,8.632941246032715,1788914620.7551012,historical_R1_100
time/env/env_interact_step,100,9.550137519836426,1788915221.0534825,historical_R1_100
time/env/env_interact_step,101,9.423467636108398,1789118901.6508238,resumed_R101_onward
time/env/env_interact_step,102,9.199556350708008,1789119167.0622451,resumed_R101_onward
time/env/env_interact_step,103,9.27410888671875,1789119437.2969732,resumed_R101_onward
time/env/env_interact_step,104,9.656139373779297,1789119708.0227964,resumed_R101_onward
time/env/env_interact_step,105,9.196993827819824,1789120301.8731241,resumed_R101_onward
time/env/env_interact_step,106,10.388688087463379,1789120577.270967,resumed_R101_onward
time/env/env_interact_step,107,9.64709758758545,1789120845.9132926,resumed_R101_onward
time/env/env_interact_step,108,9.521395683288574,1789121113.957984,resumed_R101_onward
time/env/env_interact_step,109,8.790765762329102,1789121381.831075,resumed_R101_onward
time/env/env_interact_step,110,8.501215934753418,1789121964.196692,resumed_R101_onward
time/env/env_interact_step,111,8.822120666503906,1789122226.1611004,resumed_R101_onward
time/env/env_interact_step,112,8.276670455932617,1789122492.8253975,resumed_R101_onward
time/env/env_interact_step,113,9.019308090209961,1789122758.8060367,resumed_R101_onward
time/env/env_interact_step,114,8.453031539916992,1789123024.0384548,resumed_R101_onward
time/env/env_interact_step,115,9.352579116821289,1789123598.415651,resumed_R101_onward
time/env/env_interact_step,116,9.751652717590332,1789123863.1101925,resumed_R101_onward
time/env/env_interact_step,117,9.53815746307373,1789124130.866762,resumed_R101_onward
time/env/env_interact_step,118,8.547566413879395,1789124397.8389814,resumed_R101_onward
time/env/env_interact_step,119,9.486495018005371,1789124665.9124231,resumed_R101_onward
time/env/env_interact_step,120,9.387474060058594,1789125277.0934088,resumed_R101_onward
time/env/env_interact_step,121,9.247862815856934,1789125541.6650193,resumed_R101_onward
time/env/env_interact_step,122,9.15548038482666,1789125810.0998583,resumed_R101_onward
time/env/env_interact_step,123,8.945725440979004,1789126077.5777838,resumed_R101_onward
time/env/env_interact_step,124,8.976346969604492,1789126344.9198914,resumed_R101_onward
time/env/env_interact_step,125,9.048913955688477,1789126923.7057257,resumed_R101_onward
time/env/env_interact_step,126,9.550662994384766,1789127188.3463922,resumed_R101_onward
time/env/env_interact_step,127,8.766419410705566,1789127454.775824,resumed_R101_onward
time/env/env_interact_step,128,9.136126518249512,1789127720.7507446,resumed_R101_onward
time/env/env_interact_step,129,8.831071853637695,1789127986.721777,resumed_R101_onward
time/env/env_interact_step,130,9.180656433105469,1789128569.6859934,resumed_R101_onward
time/env/env_interact_step,131,8.932260513305664,1789128832.8909757,resumed_R101_onward
time/env/env_interact_step,132,9.316123008728027,1789129099.6174524,resumed_R101_onward
time/env/env_interact_step,133,9.49843692779541,1789129366.367704,resumed_R101_onward
time/env/env_interact_step,134,9.36446762084961,1789129632.250759,resumed_R101_onward
time/env/env_interact_step,135,9.119839668273926,1789130210.6150432,resumed_R101_onward
time/env/env_interact_step,136,8.851959228515625,1789130471.405837,resumed_R101_onward
time/env/env_interact_step,137,8.900585174560547,1789130737.1887014,resumed_R101_onward
time/env/env_interact_step,138,9.102092742919922,1789131001.9270716,resumed_R101_onward
time/env/env_interact_step,139,9.071805953979492,1789131267.636156,resumed_R101_onward
time/env/env_interact_step,140,9.7601900100708,1789131858.4080365,resumed_R101_onward
time/env/env_interact_step,141,8.561052322387695,1789132120.080361,resumed_R101_onward
time/env/env_interact_step,142,9.321611404418945,1789132385.2520523,resumed_R101_onward
time/env/env_interact_step,143,9.150744438171387,1789132650.6209595,resumed_R101_onward
time/env/env_interact_step,144,8.319774627685547,1789132915.5657206,resumed_R101_onward
time/env/env_interact_step,145,9.075736999511719,1789133473.7964237,resumed_R101_onward
time/env/env_interact_step,146,8.960247993469238,1789133734.5733204,resumed_R101_onward
time/env/env_interact_step,147,8.616073608398438,1789133998.7944093,resumed_R101_onward
time/env/env_interact_step,148,9.481565475463867,1789134263.9546058,resumed_R101_onward
time/env/env_interact_step,149,9.15078353881836,1789134529.8207755,resumed_R101_onward
time/env/env_interact_step,150,9.021716117858887,1789135100.3527834,resumed_R101_onward
time/env/env_interact_step,151,9.136226654052734,1789135360.224405,resumed_R101_onward
time/env/env_interact_step,152,8.720691680908203,1789135624.2255387,resumed_R101_onward
time/env/env_interact_step,153,8.0833740234375,1789135887.4083977,resumed_R101_onward
time/env/env_interact_step,154,8.281196594238281,1789136150.51995,resumed_R101_onward
time/env/env_interact_step,155,8.800225257873535,1789136696.772252,resumed_R101_onward
time/env/env_interact_step,156,9.173775672912598,1789136958.1409376,resumed_R101_onward
time/env/env_interact_step,157,8.936738967895508,1789137222.2477803,resumed_R101_onward
time/env/env_interact_step,158,9.25726318359375,1789137487.237451,resumed_R101_onward
time/env/env_interact_step,159,8.80515193939209,1789137752.6238945,resumed_R101_onward
time/env/env_interact_step,160,8.950993537902832,1789138323.1015265,resumed_R101_onward
time/env/env_interact_step,161,8.347225189208984,1789138584.4212003,resumed_R101_onward
time/env/env_interact_step,162,8.652033805847168,1789138848.8127482,resumed_R101_onward
time/env/env_interact_step,163,8.762198448181152,1789139114.8431377,resumed_R101_onward
time/env/env_interact_step,164,9.19846248626709,1789139378.8091545,resumed_R101_onward
time/env/env_interact_step,165,8.749320983886719,1789139930.1582086,resumed_R101_onward
time/env/env_interact_step,166,8.573272705078125,1789140192.624745,resumed_R101_onward
time/env/env_interact_step,167,8.537123680114746,1789140456.9831944,resumed_R101_onward
time/env/env_interact_step,168,9.490702629089355,1789140721.9848504,resumed_R101_onward
time/env/env_interact_step,169,8.283283233642578,1789140987.1531682,resumed_R101_onward
time/env/env_interact_step,170,8.900800704956055,1789141564.8870564,resumed_R101_onward
time/env/env_interact_step,171,8.818802833557129,1789141826.5154579,resumed_R101_onward
time/env/env_interact_step,172,8.357151985168457,1789142090.8676813,resumed_R101_onward
time/env/env_interact_step,173,8.99278450012207,1789142355.292685,resumed_R101_onward
time/env/env_interact_step,174,8.533989906311035,1789142619.5437632,resumed_R101_onward
train/replay_buffer/query_records,1,3.0,1788882447.4170883,historical_R1_100
train/replay_buffer/query_records,2,9.0,1788882717.5019572,historical_R1_100
