step,success_count,episode_count,env/episode_len,env/num_trajectories,env/return,env/reward,env/success_once,rollout/advantages_max,rollout/advantages_mean,rollout/advantages_min,rollout/rewards,time/actor/actor/compute_adv,time/actor/actor/recv_traj,time/actor/actor/sync_model_to_rollout,time/actor/run_training,time/actor_training,time/cal_adv_and_returns,time/env/compute_bootstrap_rewards,time/env/env/bootstrap_step,time/env/env/send_rollout_trajectories,time/env/env_interact_step,time/env/evaluate,time/env/interact,time/env/run_interact_once,time/eval,time/generate_rollouts,time/rollout/evaluate,time/rollout/generate_one_epoch,time/rollout/predict,time/rollout/rollout/generate,time/rollout/sync_model_from_actor,time/step,time/sync_weights,train/actor/approx_kl,train/actor/clip_fraction,train/actor/clipped_ratio,train/actor/dual_cliped_ratio,train/actor/entropy_loss,train/actor/grad_norm,train/actor/lr,train/actor/policy_loss,train/actor/policy_loss_abs,train/actor/ratio,train/actor/ratio_abs,train/actor/total_loss
39,124,256,200.0,256.0,0.484375,0.002421874785795808,0.484375,2.4748666286468506,-0.0579691119492054,-2.4748666286468506,0.0025930372066795826,0.006842284929007292,1327.5179443359375,2.452315092086792,25.4077205657959,25.413175582885742,0.013368368148803711,0.001796492375433445,904.8326416015625,1.184474229812622,402.79180908203125,,1326.4786376953125,1326.4786376953125,,1329.977783203125,,1324.1768798828125,14.673891067504883,1329.943603515625,5.153315544128418,1360.5633544921875,5.157196998596191,0.008378256112337112,0.0405348464846611,0.9973728656768799,0.0,0.0,19.585033416748047,4.999999873689376e-06,0.0027687307447195053,0.7083821892738342,1.0064436197280884,0.0597153976559639,0.00017304567154496908
40,121,256,200.0,256.0,0.47265625,0.0023632810916751623,0.47265625,2.4748666286468506,-0.04961712285876274,-2.4748666286468506,0.0026854220777750015,0.008024202659726143,1290.4146728515625,5.598243236541748,25.563356399536133,25.56891632080078,0.014841079711914062,0.001755568664520979,859.8853759765625,1.272520661354065,425.6101989746094,282.54571533203125,1289.337890625,1289.337890625,288.8975524902344,1293.40771484375,157.75950622558594,1285.968505859375,16.445533752441406,1293.36279296875,12.89454174041748,1643.386474609375,6.592682838439941,0.0333714559674263,0.07594630867242813,0.9894129633903503,0.0,0.0,25.57740592956543,4.999999873689376e-06,0.008165244944393635,0.6732692122459412,1.0014622211456299,0.09275633841753006,0.0005103278090246022
41,151,256,200.0,256.0,0.58984375,0.002949218498542905,0.58984375,2.4748666286468506,-0.05519698187708855,-2.4748666286468506,0.0027407407760620117,0.006070300936698914,1277.3302001953125,1.7062127590179443,25.472272872924805,25.477642059326172,0.012065410614013672,0.0016157280188053846,849.0512084960938,1.4038292169570923,407.1999206542969,,1275.9527587890625,1275.9527587890625,,1279.9971923828125,,1272.7457275390625,14.623411178588867,1279.9642333984375,1.5479143857955933,1307.1982421875,1.7095813751220703,0.04703448712825775,0.07308052480220795,0.9925599098205566,0.0,0.0,32.29198455810547,4.999999873689376e-06,0.012799281626939774,0.690510094165802,0.99623042345047,0.0993436872959137,0.0007999551016837358
42,135,256,200.0,256.0,0.52734375,0.0026367183309048414,0.52734375,2.4748666286468506,-0.059414952993392944,-2.4748666286468506,0.0031400283332914114,0.007313971873372793,1264.0604248046875,2.621328115463257,25.62450408935547,25.630266189575195,0.013167858123779297,0.0018283624667674303,841.4789428710938,1.218959093093872,406.5252990722656,,1263.0057373046875,1263.005615234375,,1266.598876953125,,1260.7596435546875,14.652894020080566,1266.5643310546875,7.628971576690674,1299.87841796875,7.634040355682373,0.007658722344785929,0.044804710894823074,0.9981630444526672,0.0,0.0,20.357830047607422,4.999999873689376e-06,0.0013789979275316,0.6048349738121033,1.007521629333496,0.06142841652035713,8.6187370470725e-05
43,132,256,200.0,256.0,0.515625,0.002578124636784196,0.515625,2.4748666286468506,-0.06187748908996582,-2.4748666286468506,0.002903981367126107,0.008310733363032341,1374.9344482421875,2.429032325744629,25.590394973754883,25.596147537231445,0.015526771545410156,0.0017278704326599836,982.6788330078125,1.2852619886398315,380.32421875,,1373.9095458984375,1373.9095458984375,,1377.9552001953125,,1370.99951171875,14.574796676635742,1377.91455078125,7.0373053550720215,1410.61181640625,7.042924880981445,0.016041889786720276,0.03773368149995804,0.9964032173156738,0.0,0.0,20.224515914916992,4.999999873689376e-06,0.005402490962296724,0.7169394493103027,1.0020264387130737,0.05870787054300308,0.00033765568514354527
44,143,256,200.0,256.0,0.55859375,0.002792968414723873,0.55859375,2.4748666286468506,-0.06704369932413101,-2.4748666286468506,0.002684401348233223,0.007056806236505508,1467.685546875,2.85330867767334,25.66604232788086,25.67251205444336,0.014011144638061523,0.0016728623304516077,1070.9244384765625,1.3093516826629639,381.01220703125,,1466.6802978515625,1466.6802978515625,,1470.74755859375,,1463.6151123046875,14.832124710083008,1470.706298828125,7.952195167541504,1504.3924560546875,7.956262588500977,0.010188065469264984,0.050766244530677795,0.9982103109359741,0.0,0.0,18.727815628051758,4.999999873689376e-06,-0.002865276765078306,0.6924962997436523,1.0012602806091309,0.05495568364858627,-0.00017907979781739414
45,146,256,200.0,256.0,0.5703125,0.0028515621088445187,0.5703125,2.4748666286468506,-0.0713709145784378,-2.4748666286468506,0.002997542964294553,0.00816134549677372,1336.444580078125,5.63629150390625,25.660280227661133,25.665456771850586,0.014544010162353516,0.001704819267615676,927.5287475585938,1.3323768377304077,387.81817626953125,328.92266845703125,1335.339599609375,1335.339599609375,335.4945373535156,1339.5406494140625,182.17039489746094,1331.583251953125,16.424453735351562,1339.5040283203125,13.514248847961426,1707.7100830078125,6.992792129516602,0.013937861658632755,0.05196911841630936,0.9970588088035583,0.0,0.0,28.003952026367188,4.999999873689376e-06,0.010576939210295677,0.6955140829086304,1.005523920059204,0.07199087738990784,0.0006610587006434798
46,154,256,200.0,256.0,0.6015625,0.0030078121926635504,0.6015625,2.4748666286468506,-0.05948890373110771,-2.4748666286468506,0.002992125926539302,0.007704122923314571,1371.927734375,1.9476635456085205,25.67668914794922,25.68259048461914,0.015712261199951172,0.001884308410808444,954.0262451171875,1.216552734375,396.2773132324219,,1370.8856201171875,1370.8856201171875,,1374.8223876953125,,1367.4517822265625,14.595453262329102,1374.783203125,1.7616757154464722,1402.4764404296875,1.953763484954834,0.022411171346902847,0.05272357910871506,0.995247483253479,0.0,0.0,25.282848358154297,4.999999873689376e-06,0.0009448701748624444,0.6317112445831299,0.992156982421875,0.06013456732034683,5.9054385928902775e-05
47,149,256,200.0,256.0,0.58203125,0.002910155802965164,0.58203125,2.4748666286468506,-0.056628406047821045,-2.4748666286468506,0.002839694730937481,0.008198261260986328,1400.414794921875,2.5498881340026855,25.427553176879883,25.434165954589844,0.015202999114990234,0.0019072983413934708,993.8727416992188,1.2614339590072632,385.8546142578125,,1399.3643798828125,1399.3643798828125,,1403.158203125,,1396.244873046875,14.652099609375,1403.1168212890625,7.338138580322266,1435.9520263671875,7.343008518218994,0.015379970893263817,0.03483130782842636,0.9956669211387634,0.0,0.0,16.34218978881836,4.999999873689376e-06,0.0004058749764226377,0.5732834339141846,0.9956587553024292,0.04734911397099495,2.5367186026414856e-05
48,151,256,200.0,256.0,0.58984375,0.002949218265712261,0.58984375,2.4748666286468506,-0.06866537034511566,-2.4748666286468506,0.0032816538587212563,0.007257202640175819,1427.21728515625,2.712869644165039,25.51767349243164,25.523473739624023,0.014099359512329102,0.0019206551369279623,1005.2678833007812,1.298259973526001,402.3876953125,,1426.2581787109375,1426.2581787109375,,1430.34912109375,,1423.71435546875,14.632716178894043,1430.3045654296875,7.437002182006836,1463.330322265625,7.441587924957275,0.024780241772532463,0.06740238517522812,0.9941916465759277,0.0,0.0,28.008485794067383,4.999999873689376e-06,0.007493804208934307,0.6444844603538513,1.0036303997039795,0.08840435743331909,0.0004683627630583942
49,142,256,200.0,256.0,0.5546875,0.0027734374161809683,0.5546875,1.6201815605163574,-0.07893847674131393,-2.4748666286468506,0.003373493906110525,0.008400825783610344,1307.8421630859375,2.8606503009796143,25.64400863647461,25.65070343017578,0.016860008239746094,0.0018212809227406979,890.2051391601562,1.3490530252456665,401.1968994140625,,1306.9107666015625,1306.9107666015625,,1310.966796875,,1303.9913330078125,14.578507423400879,1310.9298095703125,7.887914180755615,1344.5289306640625,7.892339706420898,0.012951003387570381,0.04620658978819847,0.9945645332336426,0.0,0.0,18.646133422851562,4.999999873689376e-06,-0.00040475541027262807,0.6705094575881958,0.9999926090240479,0.0536697618663311,-2.5297213142039254e-05
50,162,256,200.0,256.0,0.6328125,0.0031640625093132257,0.6328125,2.4748666286468506,-0.05885304883122444,-2.4748666286468506,0.0032020998187363148,0.009405703283846378,1427.16845703125,5.592137813568115,25.405799865722656,25.41170883178711,0.015572071075439453,0.0017173935193568468,1024.4114990234375,1.2427191734313965,386.027099609375,319.5875244140625,1426.16015625,1426.16015625,326.4238586425781,1429.6607666015625,173.39501953125,1422.7725830078125,16.6114559173584,1429.618896484375,13.406394958496094,1819.6007080078125,6.620301246643066,0.008994116447865963,0.035036176443099976,0.9965173006057739,0.0,0.0,16.02342987060547,4.999999873689376e-06,0.0003463348839432001,0.6362695693969727,0.9976544976234436,0.04553436487913132,2.1645930246450007e-05
51,152,256,200.0,256.0,0.59375,0.002968749962747097,0.59375,2.4748666286468506,-0.04570019990205765,-2.4748666286468506,0.003189368871971965,0.006175610236823559,1400.904296875,1.590969204902649,22.93051528930664,22.935190200805664,0.012612104415893555,0.0016995456535369158,972.0516357421875,1.3022359609603882,407.0028076171875,,1399.8443603515625,1399.84423828125,,1403.1043701171875,,1396.0616455078125,14.663398742675781,1403.065673828125,1.4621890783309937,1427.648681640625,1.5947239398956299,0.01361083984375,0.040853552520275116,0.9945226907730103,0.0,0.0,25.103763580322266,4.999999873689376e-06,0.005835132673382759,0.7655167579650879,1.0043845176696777,0.0650007426738739,0.00036469579208642244
52,153,256,200.0,256.0,0.59765625,0.002988280728459358,0.59765625,2.4748666286468506,-0.06976991146802902,-2.4748666286468506,0.0027308191638439894,0.006171820685267448,1281.9991455078125,2.2262837886810303,22.574548721313477,22.57783317565918,0.010810375213623047,0.0014899603556841612,875.326171875,0.8665491342544556,387.3334655761719,,1281.2979736328125,1281.2979736328125,,1283.62646484375,,1279.30224609375,14.504913330078125,1283.5894775390625,6.208920001983643,1312.4312744140625,6.214438438415527,0.030594492331147194,0.06116928532719612,0.9919922351837158,0.0,0.0,23.02859115600586,4.999999873689376e-06,0.006321273744106293,0.6952052116394043,0.9878321886062622,0.06987136602401733,0.0003950796090066433
53,145,256,200.0,256.0,0.56640625,0.00283203087747097,0.56640625,2.4748666286468506,-0.0461900420486927,-2.4748666286468506,0.002679558005183935,0.008926890790462494,1384.568359375,2.634769916534424,24.646305084228516,24.651390075683594,0.014712333679199219,0.001684300834313035,1007.41259765625,1.3414961099624634,359.4450378417969,,1383.592041015625,1383.592041015625,,1387.6064453125,,1380.9326171875,14.67883014678955,1387.5765380859375,5.109959602355957,1417.3865966796875,5.112595558166504,0.017972849309444427,0.08660058677196503,0.9931522011756897,0.0,0.0,20.673580169677734,4.999999873689376e-06,0.001889982377178967,0.5904028415679932,1.0008665323257446,0.08617084473371506,0.00011812389857368544
54,146,256,200.0,256.0,0.5703125,0.0028515621088445187,0.5703125,2.4748666286468506,-0.059298913925886154,-2.4748666286468506,0.0029803921934217215,0.009153826162219048,1417.6153564453125,2.861178398132324,24.880098342895508,24.886110305786133,0.01642441749572754,0.001627043355256319,1028.0677490234375,1.3078458309173584,369.69110107421875,,1416.6842041015625,1416.6842041015625,,1420.914306640625,,1414.14697265625,14.49181079864502,1420.8751220703125,6.151239395141602,1451.9742431640625,6.154941082000732,0.02723647467792034,0.053219035267829895,0.9926837682723999,0.0,0.0,32.21434020996094,4.999999873689376e-06,0.012902610935270786,0.6442505121231079,0.9977658987045288,0.08064121007919312,0.0008064131834544241
55,171,256,200.0,256.0,0.66796875,0.003339843824505806,0.66796875,2.4748666286468506,-0.04825965315103531,-2.4748666286468506,0.0032709112856537104,0.007621315307915211,1452.2491455078125,5.775468349456787,25.9541015625,25.96037483215332,0.015284299850463867,0.0017482014372944832,1037.3468017578125,1.4119319915771484,392.92120361328125,332.32940673828125,1451.23779296875,1451.23779296875,340.18634033203125,1455.5540771484375,182.60044860839844,1448.679443359375,16.553810119628906,1455.5177001953125,14.219526290893555,1828.1337890625,6.4154052734375,0.029666299000382423,0.050365932285785675,0.9934507608413696,0.0,0.0,26.261327743530273,4.999999873689376e-06,0.00823342427611351,0.6723324656486511,0.9951978921890259,0.07242313027381897,0.0005145890172570944
56,165,256,200.0,256.0,0.64453125,0.0032226562034338713,0.64453125,2.4748666286468506,-0.06508170068264008,-2.4748666286468506,0.003243902465328574,0.007848585955798626,1341.0726318359375,2.1417171955108643,22.489490509033203,22.493328094482422,0.012967348098754883,0.0015056345146149397,957.9246215820312,1.3456429243087769,367.8747253417969,,1340.3446044921875,1340.3446044921875,,1342.9151611328125,,1335.294921875,14.444974899291992,1342.877197265625,1.9539071321487427,1367.5699462890625,2.146973133087158,0.014150953851640224,0.05028628930449486,0.9992338418960571,0.0,0.0,24.49599266052246,4.999999873689376e-06,0.0070899855345487595,0.7053030729293823,1.0064117908477783,0.06915952265262604,0.00044312409590929747
57,152,256,200.0,256.0,0.59375,0.0029687497299164534,0.59375,2.4748666286468506,-0.0691603496670723,-2.4748666286468506,0.002902055624872446,0.005740327760577202,1362.15234375,2.3615996837615967,23.9842529296875,23.98748779296875,0.010698080062866211,0.0014550210908055305,971.2024536132812,0.9215109944343567,370.31781005859375,,1361.3699951171875,1361.369873046875,,1364.044921875,,1359.3189697265625,14.495203018188477,1364.0126953125,4.943881988525391,1392.99072265625,4.946718215942383,0.02779518812894821,0.06128747761249542,0.9938064813613892,0.0,0.0,32.209228515625,4.999999873689376e-06,0.006819184869527817,0.7283267974853516,1.0015254020690918,0.08554206788539886,0.00042619905434548855
58,158,256,200.0,256.0,0.6171875,0.003085937350988388,0.6171875,1.6201815605163574,-0.06657076627016068,-2.4748666286468506,0.0032349165994673967,0.009767974726855755,1297.2694091796875,3.129772663116455,25.748075485229492,25.753326416015625,0.016768693923950195,0.0015600635670125484,919.3618774414062,1.4292494058609009,372.93707275390625,,1296.2894287109375,1296.289306640625,,1300.28125,,1293.3109130859375,14.342520713806152,1300.24609375,7.337902545928955,1333.39404296875,7.341149806976318,0.020036747679114342,0.055086761713027954,0.9961825609207153,0.0,0.0,26.48851776123047,4.999999873689376e-06,0.008125361986458302,0.6683678030967712,1.0029518604278564,0.07563898712396622,0.0005078351241536438
59,149,256,200.0,256.0,0.58203125,0.002910156035795808,0.58203125,2.4748666286468506,-0.06358291953802109,-2.4748666286468506,0.0036179448943585157,0.006264227442443371,1432.6617431640625,2.8659913539886475,22.23529815673828,22.23858642578125,0.011579513549804688,0.0016287900507450104,1036.4913330078125,1.4631879329681396,375.13690185546875,,1431.9114990234375,1431.9114990234375,,1434.39599609375,,1429.364013671875,14.499466896057129,1434.3546142578125,6.163749694824219,1462.8160400390625,6.168501853942871,0.011189065873622894,0.05403532832860947,0.9958173036575317,0.0,0.0,22.5012149810791,4.999999873689376e-06,0.0019418870797380805,0.5797939300537109,1.0042471885681152,0.06588286906480789,0.00012136794248363003
60,155,256,200.0,256.0,0.60546875,0.003027343424037099,0.60546875,2.4748666286468506,-0.052171118557453156,-2.4748666286468506,0.0029677420388907194,0.008372936397790909,1465.2789306640625,4.705200672149658,22.847251892089844,22.850404739379883,0.012805461883544922,0.0016361144371330738,1079.155029296875,1.0070147514343262,365.2397155761719,263.7209777832031,1464.5240478515625,1464.52392578125,269.2552795410156,1467.325927734375,147.54014587402344,1462.6207275390625,16.30550765991211,1467.284912109375,10.640665054321289,1795.1611328125,5.290497779846191,0.004246067255735397,0.02994929999113083,1.0001288652420044,0.0,0.0,15.641408920288086,4.999999873689376e-06,-0.0022062992211431265,0.6472128629684448,1.002819538116455,0.042154766619205475,-0.0001378937013214454
61,148,256,200.0,256.0,0.578125,0.0028906245715916157,0.578125,2.4748666286468506,-0.0679076686501503,-2.4748666286468506,0.002853368641808629,0.007961107417941093,1408.750732421875,1.6618224382400513,22.37321662902832,22.377138137817383,0.013681888580322266,0.0016565888654440641,1026.5208740234375,1.1422367095947266,362.7284240722656,,1408.03076171875,1408.03076171875,,1410.464111328125,,1405.67724609375,14.500456809997559,1410.433349609375,1.5136325359344482,1434.5218505859375,1.6650776863098145,0.014871973544359207,0.03455454111099243,0.9954394102096558,0.0,0.0,15.952972412109375,4.999999873689376e-06,0.003281536977738142,0.619627833366394,0.9957033395767212,0.045963697135448456,0.00020509606110863388
62,169,256,200.0,256.0,0.66015625,0.003300781361758709,0.66015625,2.4748666286468506,-0.0461183525621891,-2.4748666286468506,0.0032848836854100227,0.007032394874840975,1417.8818359375,2.3971097469329834,22.356618881225586,22.3609676361084,0.012131452560424805,0.001556633273139596,1027.2557373046875,0.909482479095459,373.64312744140625,,1417.1666259765625,1417.16650390625,,1419.6314697265625,,1414.9892578125,14.477845191955566,1419.5972900390625,5.118022918701172,1447.127685546875,5.121420860290527,0.015531275421380997,0.05330793559551239,0.9965535402297974,0.0,0.0,19.476173400878906,4.999999873689376e-06,0.0021544406190514565,0.5989316701889038,1.0040497779846191,0.06510558724403381,0.00013465253869071603
63,177,256,200.0,256.0,0.69140625,0.003457031212747097,0.69140625,2.4748666286468506,-0.0730077400803566,-2.4748666286468506,0.0034584449604153633,0.00942978635430336,1379.2774658203125,2.3379786014556885,25.916610717773438,25.922027587890625,0.016376495361328125,0.001771713374182582,1000.9570922851562,1.4932713508605957,360.4127197265625,,1378.2039794921875,1378.2039794921875,,1381.905517578125,,1375.2420654296875,14.574223518371582,1381.869140625,5.685817718505859,1413.5341796875,5.688448905944824,0.017974337562918663,0.04335381090641022,0.9939936399459839,0.0,0.0,19.857086181640625,4.999999873689376e-06,0.0027600987814366817,0.6413317918777466,0.9919838905334473,0.051291607320308685,0.0001725061738397926
64,175,256,200.0,256.0,0.68359375,0.00341796875,0.68359375,2.4748666286468506,-0.054550230503082275,-2.4748666286468506,0.0033202613703906536,0.007007029838860035,1401.2437744140625,2.9301445484161377,26.006113052368164,26.01123046875,0.01385951042175293,0.0016051542479544878,1013.33740234375,1.2089134454727173,366.7068786621094,,1400.2607421875,1400.2607421875,,1404.3670654296875,,1397.8505859375,14.480713844299316,1404.33154296875,7.3153767585754395,1437.714111328125,7.3200201988220215,0.006546103395521641,0.04253877326846123,0.9988768696784973,0.0,0.0,17.63605308532715,4.999999873689376e-06,-0.0002573788515292108,0.6231158971786499,1.0034798383712769,0.05157516151666641,-1.6086178220575675e-05
65,152,256,200.0,256.0,0.59375,0.0029687497299164534,0.59375,2.4748666286468506,-0.05760831758379936,-2.4748666286468506,0.003010752610862255,0.007522910833358765,1495.4212646484375,6.010347843170166,25.67482566833496,25.680438995361328,0.0156404972076416,0.0017115327063947916,1096.527587890625,1.4693028926849365,377.138427734375,348.42926025390625,1494.4537353515625,1494.45361328125,354.9550476074219,1499.929443359375,190.6284637451172,1491.832763671875,16.49115753173828,1499.898681640625,12.713460922241211,1886.8165283203125,6.233889579772949,0.0030800639651715755,0.03493465483188629,0.9989336133003235,0.0,0.0,14.57594108581543,4.999999873689376e-06,-0.002023440320044756,0.6468603610992432,1.0042606592178345,0.04408957436680794,-0.00012646502000279725
66,166,256,200.0,256.0,0.6484375,0.003242187201976776,0.6484375,2.4748666286468506,-0.06612435728311539,-2.4748666286468506,0.0031939162872731686,0.0064559876918792725,1362.818603515625,1.9147474765777588,22.14374542236328,22.148136138916016,0.011840343475341797,0.0017402186058461666,971.1333618164062,1.5356827974319458,371.07196044921875,,1362.15478515625,1362.15478515625,,1364.5008544921875,,1357.4794921875,14.584244728088379,1364.4677734375,1.7496986389160156,1388.5816650390625,1.9189786911010742,0.01510335598140955,0.021511798724532127,0.9937427639961243,0.0,0.0,15.073448181152344,4.999999873689376e-06,0.00016189325833693147,0.6561407446861267,0.9918345212936401,0.03956545889377594,1.0118328646058217e-05
67,158,256,200.0,256.0,0.6171875,0.003085937350988388,0.6171875,2.4748666286468506,-0.05469809100031853,-2.4748666286468506,0.0031073447316884995,0.01794484071433544,1384.029541015625,2.3305504322052,24.436809539794922,24.442264556884766,0.02680206298828125,0.0015752676408737898,979.60986328125,1.4341504573822021,382.73260498046875,,1382.9976806640625,1382.99755859375,,1387.10986328125,,1380.5372314453125,14.60709285736084,1387.0712890625,5.439640045166016,1417.0244140625,5.442305088043213,0.009942051023244858,0.037752799689769745,0.9986642599105835,0.0,0.0,16.010723114013672,4.999999873689376e-06,0.0010539290960878134,0.6071581244468689,1.0072219371795654,0.05969598889350891,6.587056850548834e-05
68,169,256,200.0,256.0,0.66015625,0.003300781361758709,0.66015625,2.4748666286468506,-0.06519441306591034,-2.4748666286468506,0.00342175061814487,0.00765116885304451,1553.5028076171875,2.783313751220703,25.53186798095703,25.537355422973633,0.016061067581176758,0.0017206671182066202,1144.45068359375,1.4367847442626953,387.52801513671875,,1552.791748046875,1552.791748046875,,1556.32275390625,,1550.6201171875,14.771238327026367,1556.2913818359375,6.458194255828857,1588.3394775390625,6.461492538452148,0.01209959015250206,0.05640267953276634,0.9961053133010864,0.0,0.0,20.621461868286133,4.999999873689376e-06,0.002884677378460765,0.6542721390724182,1.0009163618087769,0.06246019899845123,0.0001802923361537978
69,178,256,200.0,256.0,0.6953125,0.0034765624441206455,0.6953125,2.4748666286468506,-0.05183933302760124,-2.4748666286468506,0.003539393888786435,0.007422951050102711,1409.3067626953125,2.834285020828247,22.996135711669922,23.000524520874023,0.014145374298095703,0.001570533961057663,1030.1046142578125,0.9787037968635559,364.8721923828125,,1408.5633544921875,1408.5633544921875,,1411.349853515625,,1405.4605712890625,14.523614883422852,1411.3123779296875,7.703318119049072,1442.0748291015625,7.7083420753479,0.006266681011766195,0.022510120645165443,0.9964151978492737,0.0,0.0,15.000182151794434,4.999999873689376e-06,0.0007987326243892312,0.6644473075866699,0.9996322393417358,0.0377383679151535,4.992078902432695e-05
70,147,256,200.0,256.0,0.57421875,0.002871093573048711,0.57421875,2.4748666286468506,-0.059487003833055496,-2.4748666286468506,0.002889447147026658,0.007714803330600262,1533.488037109375,5.370339870452881,25.70282745361328,25.708393096923828,0.014615774154663086,0.0017988153267651796,1125.94384765625,1.5405219793319702,385.3923034667969,345.75238037109375,1532.4835205078125,1532.4835205078125,352.79864501953125,1537.9981689453125,194.65087890625,1529.8740234375,16.61412239074707,1537.9658203125,12.534685134887695,1957.3941650390625,5.534914493560791,0.003749269060790539,0.0408242866396904,0.9991539120674133,0.0,0.0,15.611505508422852,4.999999873689376e-06,-4.744689795188606e-05,0.670543909072876,1.0086368322372437,0.052782170474529266,-2.9654311219928786e-06
71,163,256,200.0,256.0,0.63671875,0.0031835937406867743,0.63671875,1.6201815605163574,-0.03914083167910576,-2.4748666286468506,0.003079136600717902,0.01025149691849947,1451.0767822265625,1.636513352394104,26.05430030822754,26.059452056884766,0.01832270622253418,0.00169083708897233,1051.205078125,1.444398045539856,377.69140625,,1449.9765625,1449.9764404296875,,1455.521728515625,,1445.794189453125,14.665623664855957,1455.488037109375,1.4853227138519287,1483.242431640625,1.6411795616149902,0.02800922468304634,0.05961451679468155,0.9900972843170166,0.0,0.0,19.931072235107422,4.999999873689376e-06,0.0028595258481800556,0.5921345949172974,0.9907747507095337,0.06777718663215637,0.00017872036551125348
72,144,256,200.0,256.0,0.5625,0.0028124998789280653,0.5625,1.6201815605163574,-0.05509953945875168,-2.4748666286468506,0.0031460674945265055,0.004843647591769695,1439.174072265625,2.9007163047790527,22.557655334472656,22.561214447021484,0.009880304336547852,0.0016788949724286795,1044.58837890625,1.0243175029754639,380.4140625,,1438.444091796875,1438.4439697265625,,1441.821533203125,,1435.64990234375,14.497811317443848,1441.78466796875,7.225968360900879,1471.624755859375,7.230647087097168,0.01710209995508194,0.046880193054676056,0.9964109063148499,0.0,0.0,21.661285400390625,4.999999873689376e-06,0.007612092420458794,0.6353338956832886,0.9970721006393433,0.061638906598091125,0.0004757557762786746
73,158,256,200.0,256.0,0.6171875,0.0030859371181577444,0.6171875,2.4748666286468506,-0.04123878479003906,-2.4748666286468506,0.003025640966370702,0.009622816927731037,1477.9202880859375,2.6277596950531006,25.62327003479004,25.628427505493164,0.015151262283325195,0.0017782356590032578,1078.73779296875,1.708076000213623,377.2712097167969,,1476.7655029296875,1476.7655029296875,,1482.9539794921875,,1473.59716796875,14.541948318481445,1482.9210205078125,5.50272274017334,1514.1041259765625,5.505483150482178,0.01693686470389366,0.039144132286310196,0.9938346147537231,0.0,0.0,16.255001068115234,4.999999873689376e-06,0.0008820740040391684,0.608502984046936,0.9931235909461975,0.05186750739812851,5.512962525244802e-05
74,142,256,200.0,256.0,0.5546875,0.0027734374161809683,0.5546875,2.4748666286468506,-0.04788639768958092,-2.4748666286468506,0.00271293381229043,0.00614445935934782,1459.08056640625,2.7751522064208984,22.567989349365234,22.572261810302734,0.01151418685913086,0.0017271991819143295,1049.6883544921875,1.6303303241729736,387.9781188964844,,1458.35107421875,1458.35107421875,,1461.7755126953125,,1455.1910400390625,14.558712005615234,1461.73779296875,7.565196514129639,1491.9312744140625,7.57033634185791,0.017222067341208458,0.0534961111843586,0.9977446794509888,0.0,0.0,22.040821075439453,4.999999873689376e-06,0.006282422691583633,0.5305781960487366,1.0075609683990479,0.07684269547462463,0.0003926514182239771
75,152,256,200.0,256.0,0.59375,0.0029687497299164534,0.59375,2.4748666286468506,-0.0369139201939106,-2.4748666286468506,0.002865671645849943,0.007181975990533829,1586.8760986328125,4.791428565979004,23.301847457885742,23.30535125732422,0.01208639144897461,0.0016457410529255867,1176.7039794921875,1.7342677116394043,388.0421447753906,317.57623291015625,1585.72802734375,1585.7279052734375,323.3365478515625,1590.843994140625,165.6511688232422,1582.8134765625,16.483034133911133,1590.8123779296875,10.498191833496094,1942.4786376953125,4.97922420501709,0.003475126111879945,0.02532903663814068,0.9997574090957642,0.0,0.0,16.707042694091797,4.999999873689376e-06,1.7448444850742817e-05,0.5381968021392822,1.0100224018096924,0.050951920449733734,1.090527803171426e-06
76,170,256,200.0,256.0,0.6640625,0.0033203125931322575,0.6640625,2.4748666286468506,-0.03872114419937134,-2.4748666286468506,0.0031404958572238684,0.007731340825557709,1497.4110107421875,1.873068928718567,25.550434112548828,25.556163787841797,0.015181303024291992,0.0016373777762055397,1106.5706787109375,1.897801399230957,379.3782653808594,,1496.326171875,1496.3260498046875,,1502.499755859375,,1492.1124267578125,14.684253692626953,1502.4658203125,1.7322845458984375,1529.94970703125,1.8767240047454834,0.013873804360628128,0.04748573899269104,0.9984426498413086,0.0,0.0,21.90523910522461,4.999999873689376e-06,0.005427186843007803,0.5884864330291748,1.007483720779419,0.0678659975528717,0.0003391991776879877
77,177,256,200.0,256.0,0.69140625,0.003457031212747097,0.69140625,2.4748666286468506,-0.04542137309908867,-2.4748666286468506,0.00340845063328743,0.0073331622406840324,1440.63623046875,2.8904426097869873,22.82126808166504,22.824644088745117,0.01254582405090332,0.0017348290421068668,1051.310791015625,1.8675435781478882,367.1810607910156,,1439.543212890625,1439.543212890625,,1444.534423828125,,1436.487548828125,14.549269676208496,1444.4989013671875,8.063215255737305,1475.44091796875,8.067529678344727,0.010627353563904762,0.03390509635210037,0.9968945980072021,0.0,0.0,17.862834930419922,4.999999873689376e-06,-0.00029987405287101865,0.5908435583114624,1.004013180732727,0.051651932299137115,-1.8742128304438666e-05
