unix_time,cgroup_current_bytes,cgroup_high_bytes,cgroup_max_bytes,event_high,event_max,event_oom,event_oom_kill,anon_bytes,file_bytes,shmem_bytes,inactive_file_bytes,active_file_bytes,slab_reclaimable_bytes,pgscan,pgsteal,refault_file,psi_some_avg10,psi_full_avg10,gpu0_used_mib,gpu0_util_pct,gpu1_used_mib,gpu1_util_pct,env_rss_kib,actor_rss_kib,rollout_rss_kib,driver_rss_kib,ray_system_rss_kib,matched_total_rss_kib,compute_process_count
1787574226,54100893696,253403070464,257698037760,0,0,0,0,43138949120,10278572032,296697856,1053085696,8932880384,65723304,0,0,7842,0.00,0.00,16187,2,16270,19,22851604,1376,1368,1522400,2938212,27314960,8
1787574228,54099136512,253403070464,257698037760,0,0,0,0,43131604992,10278572032,296697856,1053085696,8932880384,65731184,0,0,7842,0.00,0.00,16443,3,16270,0,22641688,1380,1376,1522340,2937700,27104484,8
1787574231,54100783104,253403070464,257698037760,0,0,0,0,43131285504,10278576128,296697856,1053089792,8932880384,65733984,0,0,7842,0.00,0.00,16901,10,16984,0,22641684,1424,1332,1522280,2937396,27104116,8
1787574233,54529998848,253403070464,257698037760,0,0,0,0,43560329216,10278580224,296697856,1053093888,8932880384,65733120,0,0,7842,0.00,0.00,16997,0,17080,0,23061844,1388,1412,1522316,2936148,27523108,8
1787574235,54097793024,253403070464,257698037760,0,0,0,0,43129962496,10278580224,296697856,1053097984,8932880384,65728832,0,0,7842,0.00,0.00,17711,2,17538,6,22641736,1336,1392,1522332,2935968,27102764,8
1787574237,54479876096,253403070464,257698037760,0,0,0,0,43539976192,10278580224,296697856,1053097984,8932880384,65732472,0,0,7842,0.00,0.00,17805,4,17888,16,23061776,1384,1332,1522280,2936224,27522996,8
1787574240,54763773952,253403070464,257698037760,0,0,0,0,43778957312,10278580224,296697856,1053097984,8932880384,65733448,0,0,7842,0.00,0.00,18061,4,17888,0,23324604,1392,1448,1522320,2937324,27787088,8
1787574242,55280836608,253403070464,257698037760,0,0,0,0,44312453120,10278580224,296697856,1053102080,8932880384,65739792,0,0,7842,0.00,0.00,18775,0,18602,0,23741700,1344,1392,1522328,2936276,28203040,8
1787574244,55379574784,253403070464,257698037760,0,0,0,0,44406857728,10278580224,296697856,1053102080,8932880384,65732760,0,0,7842,0.00,0.00,19519,0,19602,0,23888792,1348,1428,1522368,2936440,28350376,8
1787574246,55380590592,253403070464,257698037760,0,0,0,0,44406390784,10278580224,296697856,1053102080,8932880384,65725872,0,0,7842,0.00,0.00,19519,22,19602,0,23888860,1452,1428,1522336,2935872,28349948,8
1787574249,55382048768,253403070464,257698037760,0,0,0,0,44408471552,10278580224,296697856,1053102080,8932880384,65726768,0,0,7842,0.00,0.00,19519,41,19602,100,23888880,1452,1332,1522324,2936072,28350060,8
1787574251,55384367104,253403070464,257698037760,0,0,0,0,44410368000,10278584320,296697856,1053106176,8932880384,65732288,0,0,7842,0.00,0.00,19519,78,19602,51,23888828,1416,1340,1522376,2935992,28349952,8
1787574253,55384776704,253403070464,257698037760,0,0,0,0,44410433536,10278584320,296697856,1053106176,8932880384,65732904,0,0,7842,0.00,0.00,19519,0,19602,45,23888804,1380,1392,1522300,2935628,28349504,8
1787574256,55383867392,253403070464,257698037760,0,0,0,0,44411432960,10278584320,296697856,1053106176,8932880384,65734688,0,0,7842,0.00,0.00,19519,69,19602,0,23888820,1388,1344,1522376,2936560,28350488,8
1787574258,55384645632,253403070464,257698037760,0,0,0,0,44411109376,10278588416,296697856,1053106176,8932880384,65728440,0,0,7842,0.00,0.00,19519,0,19602,0,23888804,1364,1380,1522292,2936312,28350152,8
1787574260,55383126016,253403070464,257698037760,0,0,0,0,44411084800,10278588416,296697856,1053106176,8932880384,65725824,0,0,7842,0.00,0.00,19519,41,19602,0,23888884,1416,1372,1522380,2936396,28350448,8
1787574263,55382347776,253403070464,257698037760,0,0,0,0,44410109952,10278588416,296697856,1053106176,8932880384,65724040,0,0,7842,0.00,0.00,19519,14,19602,89,23888884,1380,1340,1522296,2935272,28349172,8
1787574265,55383994368,253403070464,257698037760,0,0,0,0,44410363904,10278588416,296697856,1053106176,8932880384,65728200,0,0,7842,0.00,0.00,19519,46,19602,0,23888804,1448,1372,1522324,2935732,28349680,8
1787574267,55381278720,253403070464,257698037760,0,0,0,0,44410195968,10278588416,296697856,1053110272,8932880384,65724680,0,0,7842,0.00,0.00,19519,66,19602,0,23888820,1396,1372,1522312,2935664,28349564,8
1787574269,55384199168,253403070464,257698037760,0,0,0,0,44412768256,10278612992,296697856,1053114368,8932880384,65726232,0,0,7842,0.00,0.00,19519,0,19602,77,23888804,1340,1380,1522324,2936368,28350216,8
1787574272,55384272896,253403070464,257698037760,0,0,0,0,44412833792,10278612992,296697856,1053114368,8932880384,65724648,0,0,7842,0.00,0.00,19519,67,19602,0,23888784,1388,1392,1522400,2936280,28350244,8
1787574274,55386300416,253403070464,257698037760,0,0,0,0,44414509056,10278793216,296697856,1053208576,8932880384,65725976,0,0,7842,0.00,0.00,19519,61,19602,64,23888856,1372,1448,1522316,2935808,28349800,8
1787574276,55385944064,253403070464,257698037760,0,0,0,0,44413763584,10278907904,296697856,1053298688,8932880384,65730856,0,0,7842,0.00,0.00,19519,0,19602,100,23888768,1352,1416,1522344,2935328,28349208,8
1787574279,55384985600,253403070464,257698037760,0,0,0,0,44413927424,10278907904,296697856,1053351936,8932880384,65724304,0,0,7842,0.00,0.00,19519,0,19602,100,23888772,1420,1380,1522284,2936292,28350148,8
1787574281,55386406912,253403070464,257698037760,0,0,0,0,44414062592,10278907904,296697856,1053388800,8932880384,65728720,0,0,7842,0.00,0.00,19519,21,19602,91,23888780,1380,1376,1522320,2936468,28350324,8
1787574283,55386075136,253403070464,257698037760,0,0,0,0,44414345216,10278912000,296697856,1053421568,8932880384,65723320,0,0,7842,0.00,0.00,19519,0,19602,57,23888780,1380,1376,1522368,2936644,28350548,8
1787574285,55387938816,253403070464,257698037760,0,0,0,0,44415787008,10278912000,296697856,1053421568,8932880384,65722336,0,0,7842,0.00,0.00,19519,86,19602,0,23888780,1392,1340,1522292,2938176,28351980,8
1787574288,55386959872,253403070464,257698037760,0,0,0,0,44415717376,10278912000,296697856,1053433856,8932880384,65724640,0,0,7842,0.00,0.00,19519,98,19602,21,23888800,1348,1360,1522348,2938148,28352004,8
1787574290,55387426816,253403070464,257698037760,0,0,0,0,44415770624,10278916096,296697856,1053437952,8932880384,65725480,0,0,7842,0.00,0.00,19519,100,19602,37,23888796,1348,1412,1522340,2938284,28352180,8
1787574292,55389978624,253403070464,257698037760,0,0,0,0,44417970176,10278916096,296697856,1053437952,8932880384,65718600,0,0,7842,0.00,0.00,19519,0,19602,40,23888824,1428,1392,1522296,2937804,28351744,8
1787574295,55393210368,253403070464,257698037760,0,0,0,0,44420341760,10278916096,296697856,1053437952,8932880384,65721504,0,0,7842,0.00,0.00,19519,78,19602,65,23888764,1392,1392,1522276,2938268,28352092,8
1787574297,55393824768,253403070464,257698037760,0,0,0,0,44420501504,10278920192,296697856,1053442048,8932880384,65719992,0,0,7842,0.00,0.00,19519,17,19602,0,23888816,1392,1344,1522348,2938080,28351980,8
1787574299,55390834688,253403070464,257698037760,0,0,0,0,44420349952,10278920192,296697856,1053442048,8932880384,65717800,0,0,7842,0.00,0.00,19519,86,19602,100,23888824,1328,1316,1522276,2938488,28352232,8
1787574301,55390691328,253403070464,257698037760,0,0,0,0,44421029888,10278920192,296697856,1053442048,8932880384,65723512,0,0,7842,0.00,0.00,19519,0,19602,0,23888868,1376,1420,1522344,2939040,28353048,8
1787574304,55391465472,253403070464,257698037760,0,0,0,0,44420395008,10278920192,296697856,1053442048,8932880384,65719824,0,0,7842,0.00,0.00,19519,56,19602,58,23888772,1380,1388,1522332,2937944,28351816,8
1787574306,55394967552,253403070464,257698037760,0,0,0,0,44420497408,10278920192,296697856,1053442048,8932880384,65725752,0,0,7842,0.00,0.00,19519,0,19602,71,23888832,1336,1348,1522320,2938540,28352376,8
1787574308,55391801344,253403070464,257698037760,0,0,0,0,44420435968,10278924288,296697856,1053446144,8932880384,65724496,0,0,7842,0.00,0.00,19519,82,19602,27,23888832,1428,1424,1522380,2938620,28352684,8
1787574311,55391199232,253403070464,257698037760,0,0,0,0,44421083136,10278924288,296697856,1053446144,8932880384,65727856,0,0,7842,0.00,0.00,19519,29,19602,37,23888832,1448,1364,1522372,2939456,28353472,8
1787574313,55395766272,253403070464,257698037760,0,0,0,0,44421308416,10278924288,296697856,1053446144,8932880384,65723440,0,0,7842,0.00,0.00,19519,100,19602,0,23888880,1424,1396,1522368,2939460,28353528,8
1787574315,55386681344,253403070464,257698037760,0,0,0,0,44414332928,10278924288,296697856,1053446144,8932880384,65726320,0,0,7842,0.00,0.00,19519,0,19602,74,23888812,1376,1432,1522324,2939632,28353576,8
1787574317,55383891968,253403070464,257698037760,0,0,0,0,44414636032,10278924288,296697856,1053446144,8932880384,65729568,0,0,7842,0.00,0.00,19519,100,19602,0,23888824,1380,1380,1522280,2939848,28353712,8
1787574320,55387607040,253403070464,257698037760,0,0,0,0,44414029824,10278924288,296697856,1053446144,8932880384,65732664,0,0,7842,0.00,0.00,19519,0,19602,56,23888884,1416,1332,1522324,2939140,28353096,8
1787574322,55386595328,253403070464,257698037760,0,0,0,0,44412944384,10278924288,296697856,1053446144,8932880384,65723784,0,0,7842,0.00,0.00,19519,31,19602,65,23888836,1416,1416,1522332,2938608,28352608,8
1787574324,55386591232,253403070464,257698037760,0,0,0,0,44412710912,10278924288,296697856,1053446144,8932880384,65720560,0,0,7842,0.00,0.00,19519,0,19602,76,23888892,1416,1428,1522320,2938136,28352192,8
1787574327,55385247744,253403070464,257698037760,0,0,0,0,44413030400,10278924288,296697856,1053446144,8932880384,65720256,0,0,7842,0.00,0.00,19519,62,19602,99,23888832,1364,1392,1522336,2938316,28352240,8
1787574329,55386677248,253403070464,257698037760,0,0,0,0,44412514304,10278948864,296697856,1053450240,8932880384,65721816,0,0,7842,0.00,0.00,19519,68,19602,95,23888804,1452,1328,1522328,2937824,28351736,8
1787574331,55386353664,253403070464,257698037760,0,0,0,0,44413726720,10278948864,296697856,1053450240,8932880384,65723952,0,0,7842,0.00,0.00,19519,60,19602,32,23888880,1448,1416,1522312,2938832,28352888,8
1787574333,54785667072,253403070464,257698037760,0,0,0,0,43813965824,10279145472,296697856,1053511680,8932880384,65718240,0,0,7842,0.00,0.00,19519,100,16366,0,23301164,1344,1376,1522356,2938504,27764744,8
1787574336,54787092480,253403070464,257698037760,0,0,0,0,43813621760,10279276544,296697856,1053609984,8932880384,65737640,0,0,7842,0.00,0.00,19519,100,16366,0,23301148,1340,1416,1522312,2938120,27764336,8
1787574338,54778507264,253403070464,257698037760,0,0,0,0,43806568448,10279276544,296697856,1053667328,8932880384,65726520,0,0,7842,0.00,0.00,17307,100,16366,0,23301056,1336,1344,1522356,2938100,27764192,8
1787574340,54104858624,253403070464,257698037760,0,0,0,0,43134550016,10279288832,296697856,1053732864,8932880384,65727704,0,0,7842,0.00,0.00,15635,0,15718,0,22641688,1388,1420,1522340,2937936,27104772,8
1787574342,54106009600,253403070464,257698037760,0,0,0,0,43134590976,10279292928,296697856,1053761536,8932880384,65725928,0,0,7842,0.00,0.00,15635,0,15718,0,22641728,1368,1388,1522316,2937892,27104692,8
1787574345,54107738112,253403070464,257698037760,0,0,0,0,43135635456,10279292928,296697856,1053786112,8932880384,65728288,0,0,7842,0.00,0.00,15635,0,15718,0,22641688,1344,1356,1522412,2938756,27105556,8
1787574347,54968090624,253403070464,257698037760,0,0,0,0,43996299264,10279292928,296697856,1053802496,8932880384,65719048,0,0,7842,0.00,0.00,15635,0,15718,0,23481944,1332,1328,1522356,2939112,27946072,8
1787574349,54106243072,253403070464,257698037760,0,0,0,0,43135737856,10279297024,296697856,1053814784,8932880384,65725632,0,0,7842,0.00,0.00,15837,0,15920,6,22641660,1396,1348,1522328,2939372,27106104,8
1787574352,54106869760,253403070464,257698037760,0,0,0,0,43135156224,10279297024,296697856,1053818880,8932880384,65731104,0,0,7842,0.00,0.00,16187,4,16270,36,22693712,1328,1448,1522340,2938496,27157324,8
1787574354,54103441408,253403070464,257698037760,0,0,0,0,43134554112,10279297024,296697856,1053818880,8932880384,65727896,0,0,7842,0.00,0.00,16443,0,16270,0,22641688,1324,1348,1522340,2938380,27105080,8
1787574356,54266925056,253403070464,257698037760,0,0,0,0,43295039488,10279297024,296697856,1053818880,8932880384,65729264,0,0,7842,0.00,0.00,16901,10,16984,3,22842152,1372,1428,1522320,2937736,27305008,8
1787574359,55619084288,253403070464,257698037760,0,0,0,0,44669571072,10279301120,296697856,1053822976,8932880384,65732056,0,0,7842,0.00,0.00,16997,0,17080,0,24102576,1424,1396,1522364,2936684,28564444,8
1787574361,55237419008,253403070464,257698037760,0,0,0,0,44265615360,10279301120,296697856,1053822976,8932880384,65729920,0,0,7842,0.00,0.00,17455,0,17538,6,23746832,1392,1344,1522360,2937408,28209336,8
1787574363,55282147328,253403070464,257698037760,0,0,0,0,44308451328,10279301120,296697856,1053822976,8932880384,65729776,0,0,7842,0.00,0.00,17805,3,17888,5,23789940,1380,1340,1522356,2937952,28252968,8
1787574365,55902670848,253403070464,257698037760,0,0,0,0,44939300864,10279301120,296697856,1053822976,8932880384,65726104,0,0,7842,0.00,0.00,17805,0,17888,0,24596184,1444,1444,1522328,2937492,29058892,8
1787574368,56451186688,253403070464,257698037760,0,0,0,0,45475139584,10279301120,296697856,1053822976,8932880384,65732336,0,0,7842,0.00,0.00,18519,0,18602,0,25014776,1392,1360,1522308,2937488,29477324,8
1787574370,56619765760,253403070464,257698037760,0,0,0,0,45643972608,10279301120,296697856,1053822976,8932880384,65731000,0,0,7842,0.00,0.00,19519,0,19602,0,25093156,1372,1372,1522356,2937128,29555384,8
1787574372,56622665728,253403070464,257698037760,0,0,0,0,45644431360,10279301120,296697856,1053822976,8932880384,65730784,0,0,7842,0.00,0.00,19519,44,19602,0,25093148,1372,1388,1522340,2937720,29555968,8
1787574375,56635793408,253403070464,257698037760,0,0,0,0,45645586432,10279301120,296697856,1053822976,8932880384,65743072,0,0,7842,0.00,0.00,19519,100,19602,0,25093164,1352,1392,1522352,2938416,29556676,8
1787574377,56621330432,253403070464,257698037760,0,0,0,0,45645602816,10279301120,296697856,1053822976,8932880384,65730304,0,0,7842,0.00,0.00,19519,0,19602,5,25093168,1452,1340,1522384,2938600,29556944,8
1787574379,56620863488,253403070464,257698037760,0,0,0,0,45646086144,10279301120,296697856,1053822976,8932880384,65731264,0,0,7842,0.00,0.00,19519,26,19602,0,25093128,1348,1448,1522340,2938924,29557188,8
1787574381,56622682112,253403070464,257698037760,0,0,0,0,45647192064,10279301120,296697856,1053822976,8932880384,65729736,0,0,7842,0.00,0.00,19519,0,19602,13,25093128,1428,1432,1522304,2938628,29556920,8
1787574384,56623824896,253403070464,257698037760,0,0,0,0,45648494592,10279305216,296697856,1053827072,8932880384,65725240,0,0,7842,0.00,0.00,19519,29,19602,0,25093168,1428,1384,1522340,2938752,29557072,8
1787574386,56623161344,253403070464,257698037760,0,0,0,0,45648142336,10279305216,296697856,1053827072,8932880384,65723824,0,0,7842,0.00,0.00,19519,89,19602,59,25093204,1352,1392,1522308,2938764,29557020,8
1787574388,56623419392,253403070464,257698037760,0,0,0,0,45648289792,10279325696,296697856,1053843456,8932880384,65729440,0,0,7842,0.00,0.00,19519,0,19602,100,25093204,1372,1340,1522304,2938720,29556940,8
1787574391,56622809088,253403070464,257698037760,0,0,0,0,45648965632,10279329792,296697856,1053851648,8932880384,65734936,0,0,7842,0.00,0.00,19519,0,19602,100,25093176,1372,1356,1522392,2939220,29557516,8
1787574393,56622866432,253403070464,257698037760,0,0,0,0,45645402112,10279649280,296697856,1053974528,8932880384,65726976,0,0,7842,0.00,0.00,19519,100,19602,22,25093136,1396,1392,1522412,2938660,29556996,8
