runner_step,actor_rank,mode,signal_mode,warmup,history_steps,history_count,history_queries,history_mean,history_std,position_center_median,position_scale_median,current_count,current_mean,current_std,valid_queries_local,weight_min,weight_p05,weight_mean,weight_p50,weight_p95,weight_max,weight_below_one_fraction,weight_above_one_fraction,residual_p05,residual_p50,residual_p95,z_low_clip_fraction,z_high_clip_fraction,positive_adv_weight_mean,negative_adv_weight_mean,actor_grad_norm,actor_clip_fraction,actor_approx_kl,actor_ratio,actor_policy_loss,global_step
25,0,apply,global_zscore,0,5,256000,0,-4.252645059112973,0.5547579208524985,,,51200,-4.247498014941166,0.5305391862004675,53,0.0,0.4664246439933777,1.1654367446899414,1.141022801399231,2.0,2.0,0.3950943350791931,0.6049056649208069,-1.0671507120132446,0.2820454835891723,2.0,0.0007547169807367,0.0633962228894233,1.1044496297836304,1.2660653591156006,17.051387786865234,0.0557663738727569,0.017330003902316,0.995978832244873,0.0007700126152485,26
26,0,apply,global_zscore,0,5,256000,0,-4.243405634187824,0.5442591967481556,,,51200,-4.216668143531093,0.5598039985323776,180,0.0,0.3638851046562195,1.0816460847854614,1.0428266525268557,2.0,2.0,0.4678888916969299,0.5321111083030701,-1.272229790687561,0.0856531411409378,2.0,0.0034444443881511,0.0558888874948024,1.039600849151611,1.197270393371582,42.11000061035156,0.1552748084068298,0.0336342826485633,1.021465539932251,0.0069072693586349,27
27,0,apply,global_zscore,0,5,256000,0,-4.234956820831111,0.542749167424811,,,51200,-4.196622291344106,0.5385661115275187,181,0.0,0.42338427901268,1.1581381559371948,1.109419822692871,2.0,2.0,0.4129281640052795,0.5870718359947205,-1.1532313823699951,0.2188398241996765,2.0,0.0012154695577919,0.0925966873764991,1.126960039138794,1.235484004020691,32.89360809326172,0.1595467925071716,0.0741388797760009,0.9786114692687988,0.0020686720963567,28
28,0,apply,global_zscore,0,5,256000,0,-4.225421716638483,0.5448817226544966,,,51200,-4.205063066000033,0.5308642381164438,204,0.0,0.4355172216892242,1.1086299419403076,1.0529911518096924,2.0,2.0,0.4547058939933777,0.5452941060066223,-1.1289656162261963,0.1059823483228683,2.0,0.0018627451499924,0.0635294094681739,1.0666910409927368,1.24493145942688,29.770448684692383,0.118159145116806,0.0216205473989248,1.0042386054992676,-0.0019176488276571,29
29,0,apply,global_zscore,0,5,256000,0,-4.222766866899531,0.5379052468685644,,,51200,-4.177208301709552,0.5496068358733226,179,0.0,0.3761684000492096,1.0481663942337036,0.9967111945152284,1.9361969232559204,2.0,0.5041340589523315,0.495865911245346,-1.2476632595062256,-0.0065776109695434,1.8723938465118408,0.0045810057781636,0.0398882664740085,1.0263162851333618,1.1152064800262451,40.12833023071289,0.1551389098167419,0.0249516740441322,1.0265767574310305,0.0065658884122967,30
30,0,apply,global_zscore,0,5,256000,0,-4.20861196350519,0.5424960605611263,,,51200,-4.204215278678595,0.5185243783470094,154,0.0,0.3748583495616913,1.0495200157165527,1.0027990341186523,1.976355791091919,2.0,0.4974026083946228,0.5025973916053772,-1.2502832412719729,0.0055981525219976,1.952711820602417,0.0045454544015228,0.0467532463371753,1.0226629972457886,1.1260626316070557,34.515769958496094,0.2364030629396438,0.0591664165258407,1.0139377117156982,0.0039877011440694,31
31,0,apply,global_zscore,0,5,256000,0,-4.199955416252676,0.5398218425104927,,,51200,-4.167420052313978,0.478836820833751,75,0.0,0.4240544140338897,1.086760401725769,1.0590382814407349,1.9093986749649048,2.0,0.4429333209991455,0.5570666790008545,-1.1518912315368652,0.1180764585733413,1.8187974691390991,0.0026666666381061,0.0392000004649162,1.0746290683746338,1.150450348854065,21.15806198120117,0.1739583313465118,0.0553401038050651,1.0005167722702026,-0.0012614424340426,32
32,0,apply,global_zscore,0,5,256000,0,-4.190105798009252,0.5240680208191097,,,51200,-4.119153388603372,0.5068108955471768,137,0.0,0.4716291725635528,1.234058499336243,1.205857276916504,2.0,2.0,0.3484671413898468,0.6515328288078308,-1.056741714477539,0.4117145538330078,2.0,0.0033576642163097,0.1145985424518585,1.1501966714859009,1.3191535472869873,28.381282806396484,0.1313012987375259,0.0161835402250289,1.016646385192871,0.002077852608636,33
33,0,apply,global_zscore,0,5,256000,0,-4.174612017461106,0.5184268073937692,,,51200,-4.118952980400273,0.526770682432608,129,0.0,0.4051550924777984,1.138952374458313,1.0864934921264648,2.0,2.0,0.4275968968868255,0.572403073310852,-1.1896897554397583,0.172987088561058,2.0,0.0054263565689325,0.0790697708725929,1.10465407371521,1.2275563478469849,37.476810455322266,0.1675431728363037,0.0313130691647529,1.006226897239685,0.0031640299130231,34
34,0,apply,global_zscore,0,5,256000,0,-4.157390000341154,0.5177238565805268,,,51200,-4.123223522941015,0.5140870163910441,54,0.0,0.5110479593276978,1.2614973783493042,1.208270788192749,2.0,2.0,0.3359259366989136,0.6640740633010864,-0.9779040217399596,0.4165413975715637,2.0,0.0007407407392747,0.1470370441675186,1.155409336090088,1.3600075244903564,18.37872695922852,0.1062500029802322,0.0277010090649127,0.958116888999939,-0.0005937331588938,35
35,0,apply,global_zscore,0,5,256000,0,-4.146593044587448,0.5104114921486883,,,51200,-4.119779539117726,0.4603147867028515,101,0.0,0.349759042263031,1.0327470302581787,0.9825594425201416,1.946379542350769,2.0,0.521584153175354,0.478415846824646,-1.300481915473938,-0.0348810106515884,1.8927589654922483,0.0069306930527091,0.0421782173216342,1.016127586364746,1.100055456161499,22.180477142333984,0.1678881496191024,0.0359336137771606,1.022541880607605,0.0002618948929011,36
36,0,apply,global_zscore,0,5,256000,0,-4.129705896675273,0.4983160426667593,,,51200,-4.105425587742639,0.4761109875761622,50,0.0,0.4058253467082977,1.0847769975662231,1.0556093454360962,1.909653186798096,2.0,0.4564000070095062,0.5436000227928162,-1.188349366188049,0.1112187057733535,1.8193063735961916,0.0040000001899898,0.0328000001609325,1.055428981781006,1.2388542890548706,17.09355354309082,0.0745163708925247,0.0304939188063144,1.0009379386901855,9.141064947471024e-05,37
37,0,apply,global_zscore,0,5,256000,0,-4.117307003761005,0.4974715824122476,,,51200,-4.091475150230562,0.467071447176777,25,0.0,0.4232926368713379,1.0846365690231323,0.99452543258667,2.0,2.0,0.5023999810218811,0.4975999891757965,-1.1534147262573242,-0.0109491907060146,2.0,0.0031999999191612,0.0527999997138977,1.0338809490203855,1.351103901863098,16.880714416503906,0.1354166567325592,0.0796480104327201,0.8694700002670288,-0.0001909910934045,38
38,0,apply,global_zscore,0,5,256000,0,-4.111771356086443,0.4897344153733007,,,51200,-4.043066933316458,0.5104620488093441,234,0.0,0.4012598693370819,1.1200814247131348,1.0737676620483398,2.0,2.0,0.4438461661338806,0.5561538338661194,-1.197480320930481,0.1475355327129364,2.0,0.0051282052882015,0.0655555576086044,1.0683670043945312,1.236439228057861,48.94475173950195,0.1342214047908783,0.0905780792236328,0.9678168296813964,0.0134645532816648,39
39,0,apply,global_zscore,0,5,256000,0,-4.0965941466696805,0.4869907849151175,,,51200,-4.036128727502278,0.4681057876427622,108,0.0,0.3929762840270996,1.1354018449783323,1.0866618156433103,2.0,2.0,0.4335185289382934,0.5664814710617065,-1.2140474319458008,0.1733237951993942,2.0,0.0038888889830559,0.0818518549203872,1.0660592317581177,1.222080111503601,39.958457946777344,0.1541700065135955,0.0474803708493709,1.0033107995986938,0.0083135664463043,40
40,0,apply,global_zscore,0,5,256000,0,-4.079175187581932,0.4779262565543017,,,51200,-4.029062066122211,0.4526356933483557,128,0.0,0.4227714836597442,1.1304984092712402,1.0952043533325195,2.0,2.0,0.422656238079071,0.577343761920929,-1.1544569730758667,0.190408855676651,2.0,0.0017187499906867,0.0628124997019767,1.1084576845169067,1.1966201066970823,28.146827697753903,0.0988901332020759,0.0617737956345081,0.980474293231964,0.0019606265705078,41
41,0,apply,global_zscore,0,5,256000,0,-4.061031692982829,0.476292679169678,,,51200,-4.045008106464167,0.4699046399615905,50,0.0,0.354111760854721,1.1429781913757324,1.0978639125823977,2.0,2.0,0.4056000113487243,0.5943999886512756,-1.291776418685913,0.1957280039787292,2.0,0.0052000000141561,0.0856000036001205,1.1158766746520996,1.2287999391555786,29.331623077392575,0.1136730089783668,0.0080636581405997,1.0329725742340088,0.0034723721910268,42
42,0,apply,global_zscore,0,5,256000,0,-4.048948196727135,0.4745436043914191,,,51200,-3.997495785264404,0.4703979318258161,78,0.0,0.4655918180942535,1.2267340421676636,1.1839396953582764,2.0,2.0,0.3648717999458313,0.6351282000541687,-1.068816304206848,0.3678794503211975,2.0,0.0015384615398943,0.1282051354646682,1.2358542680740356,1.210447907447815,29.2764835357666,0.1508573591709137,0.027720458805561,0.9879404306411744,0.0012097405269742,43
43,0,apply,global_zscore,0,5,256000,0,-4.030152323733903,0.4750050577636744,,,51200,-3.9567293554829575,0.4971683874548272,156,0.0,0.4495995938777923,1.1926158666610718,1.1366922855377195,2.0,2.0,0.3907692432403564,0.6092307567596436,-1.1008007526397705,0.2733846306800842,2.0,0.0019230769248679,0.1160256415605545,1.1593140363693235,1.2675447463989258,18.52691650390625,0.0682048872113227,0.0324068330228328,0.8979562520980835,-0.0010370574891567,44
44,0,apply,global_zscore,0,5,256000,0,-4.012884808167204,0.472966644991378,,,51200,-3.968959473212825,0.4569800718175808,52,0.0227425694465637,0.5473708510398865,1.2628988027572632,1.19897723197937,2.0,2.0,0.3242307603359222,0.6757692098617554,-0.9052584171295166,0.3979544639587402,2.0,0.0,0.127692312002182,1.184966206550598,1.4382473230361938,23.613216400146484,0.1342633962631225,0.0258307307958602,0.9827170372009276,0.0010063401423394,45
45,0,apply,global_zscore,0,5,256000,0,-3.9994509573093127,0.4708889056892751,,,51200,-3.971659125262005,0.4635197663546724,103,0.0,0.3842426836490631,1.1456546783447266,1.1034926176071167,2.0,2.0,0.4073786437511444,0.592621386051178,-1.231514573097229,0.2069852650165558,2.0,0.0042718448676168,0.0829126238822937,1.092048406600952,1.2892428636550903,30.447738647460938,0.1660618484020233,0.0167908817529678,1.0282667875289917,0.0019226914737373,46
46,0,apply,global_zscore,0,5,256000,0,-3.987970369137272,0.4728403237995464,,,51200,-3.9502528957506255,0.4629260888254236,181,0.0,0.3487635850906372,1.076666235923767,1.029064416885376,2.0,2.0,0.4758011102676391,0.5241988897323608,-1.3024728298187256,0.0581289902329444,2.0,0.0061878454871475,0.0522651933133602,1.0445053577423096,1.156449794769287,39.0199089050293,0.1564912497997284,0.0348768904805183,0.9991283416748048,0.0033055213280022,47
47,0,apply,global_zscore,0,5,256000,0,-3.9690193269945633,0.470691756129189,,,51200,-3.928864606951045,0.4689160068286958,50,0.0,0.3361485302448272,1.0113695859909058,0.9678077697753906,1.835219502449036,2.0,0.5324000120162964,0.4675999879837036,-1.3277029991149902,-0.0643845200538635,1.6704387664794922,0.0043999999761581,0.0307999998331069,0.9950138330459596,1.0972371101379397,22.228515625,0.2355654835700988,0.0528792589902877,1.0484843254089355,-0.000186929712072,48
48,0,apply,global_zscore,0,5,256000,0,-3.955293091331892,0.4703660486839791,,,51200,-3.939590340809188,0.4538175349161584,49,0.0,0.3630674183368683,1.043433427810669,0.9561364650726318,2.0,2.0,0.531836748123169,0.468163251876831,-1.2738651037216189,-0.0877270326018333,2.0,0.0016326530603691,0.0571428574621677,1.0679048299789429,0.9180176258087158,32.79096603393555,0.093823030591011,0.0590285137295722,0.9359768629074096,0.0022199326194822,49
0,1,apply,global_zscore,1,0,0,0,0.0,0.0,,,51200,-4.441222981613407,0.6399927396647838,311,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,38.74673461914063,0.2095276266336441,0.1466445475816726,0.977822244167328,0.002211624989286,1
1,1,apply,global_zscore,0,1,51200,0,-4.441222981613407,0.6399927396647838,,,51200,-4.423449666593683,0.6784768779502868,246,0.0,0.3572285771369934,1.1323034763336182,1.1106113195419312,2.0,2.0,0.4172357618808746,0.582764208316803,-1.2855428457260132,0.2212225496768951,2.0,0.0044715446420013,0.0716260150074958,1.082539677619934,1.1845554113388062,39.4349365234375,0.1578516960144043,0.0743175074458122,0.9834530353546144,0.0105882324278354,2
2,1,apply,global_zscore,0,2,102400,0,-4.432336324103545,0.6595754415152972,,,51200,-4.410954271636928,0.7430232587464748,214,0.0,0.3320640325546264,1.1110621690750122,1.0856657028198242,2.0,2.0,0.4332710206508636,0.566728949546814,-1.335871934890747,0.1713315844535827,2.0,0.0049532712437212,0.0746729001402854,1.0308926105499268,1.2258503437042236,55.634090423583984,0.1763777136802673,0.0665038302540779,0.9914895296096802,0.0110063813626766,3
3,1,apply,global_zscore,0,3,153600,0,-4.42520897328134,0.6885898353197136,,,51200,-4.447066167519256,0.6961964387538576,314,0.0,0.3247083127498626,1.0398012399673462,1.018266677856445,1.9023913145065308,2.0,0.4829936325550079,0.5170063972473145,-1.3505834341049194,0.0365333557128906,1.8047826290130613,0.0040764329023659,0.0378980897367,1.0244510173797607,1.0707969665527344,46.52182769775391,0.1595021188259124,0.0469798929989337,1.001122236251831,0.0045928903855383,4
4,1,apply,global_zscore,0,4,204800,0,-4.430673271840819,0.6905642019311833,,,51200,-4.438344807583304,0.6836817589962944,239,0.0,0.3645364046096802,1.1098592281341553,1.088922381401062,2.0,2.0,0.4300418496131897,0.5699581503868103,-1.2709271907806396,0.177844762802124,2.0,0.0051046023145318,0.0603347271680831,1.0478209257125854,1.2089859247207642,43.75294876098633,0.1789296716451645,0.0588881969451904,0.998838484287262,0.0053701172582805,5
5,1,apply,global_zscore,0,5,256000,0,-4.432207578989316,0.6892000431671739,,,51200,-4.453930052084162,0.6769793097447113,130,0.0,0.3697013258934021,1.08025062084198,1.0732665061950684,1.9210611581802368,2.0,0.4359999895095825,0.5640000104904175,-1.2605973482131958,0.1465329825878143,1.842122197151184,0.0047692307271063,0.040307693183422,1.0717003345489502,1.0994887351989746,48.605201721191406,0.1485984325408935,0.0287658348679542,1.0225834846496582,0.0086226481944322,6
6,1,apply,global_zscore,0,5,256000,0,-4.434748993083466,0.6962832858732002,,,51200,-4.434787435178766,0.6747924222116607,237,0.0,0.3768240511417389,1.0963165760040283,1.0832483768463137,1.9513074159622192,2.0,0.4317299723625183,0.5682700276374817,-1.246351957321167,0.1664967238903045,1.902614951133728,0.0031223627738654,0.0437130816280841,1.040939211845398,1.1971826553344729,38.67530822753906,0.1050029397010803,0.040668923407793,0.9886842966079712,0.0008490722393617,7
7,1,apply,global_zscore,0,5,256000,0,-4.437016546800482,0.6955447689102994,,,51200,-4.41949470120772,0.6768246992640159,136,0.0,0.422429621219635,1.1309272050857544,1.1081593036651611,2.0,2.0,0.4067647159099579,0.5932353138923645,-1.15514075756073,0.2163186371326446,2.0,0.0020588235929608,0.0514705888926982,1.0643234252929688,1.2058565616607666,41.55904769897461,0.1507008224725723,0.0546542853116989,1.0022774934768677,0.0045621581375598,8
8,1,apply,global_zscore,0,5,256000,0,-4.438724632714641,0.6818407326328906,,,51200,-4.377941554701286,0.6527669475639899,125,0.0,0.4673748016357422,1.1633405685424805,1.1355266571044922,2.0,2.0,0.3944000005722046,0.6055999994277954,-1.0652503967285156,0.271053284406662,2.0,0.0007999999797903,0.0713599994778633,1.1267884969711304,1.3552385568618774,32.60835266113281,0.1765183508396148,0.0449590571224689,0.997505784034729,-0.0036823679693043,9
9,1,apply,global_zscore,0,5,256000,0,-4.424899710151047,0.6735901556340758,,,51200,-4.3612487816452505,0.6320478682066558,232,0.0,0.4557800590991974,1.1049354076385498,1.06890606880188,1.9603488445281985,2.0,0.4368103444576263,0.5631896257400513,-1.0884398221969604,0.1378122568130493,1.9206976890563965,0.0017241379246115,0.043620690703392,1.076573133468628,1.1793863773345947,53.32583618164063,0.1279859691858291,0.0411408767104148,0.9962857961654664,0.0086386883631348,10
