timestamp,driver_alive,host_mem_available_kib,gpu2_used_mib,gpu2_util_pct,gpu3_used_mib,gpu3_util_pct
2026-08-31T12:01:46+00:00,1,635659836,9,0,9,0
2026-08-31T12:02:16+00:00,1,606027708,1150,0,1155,0
2026-08-31T12:02:46+00:00,1,590974528,11272,0,11235,0
2026-08-31T12:03:16+00:00,1,595166524,16914,4,23441,0
2026-08-31T12:03:46+00:00,1,566139256,25572,13,1672,0
2026-08-31T12:04:17+00:00,1,563210800,1672,0,1672,0
2026-08-31T12:04:47+00:00,1,546219492,8088,2,9960,2
2026-08-31T12:05:17+00:00,1,515477872,11230,0,16946,3
2026-08-31T12:05:47+00:00,1,558669144,36684,0,36682,0
2026-08-31T12:06:17+00:00,1,590872916,41036,0,41028,0
2026-08-31T12:06:47+00:00,1,590970452,41047,1,41028,0
2026-08-31T12:07:18+00:00,1,583384548,46172,1,45968,3
2026-08-31T12:07:48+00:00,1,576163532,49374,0,49170,0
2026-08-31T12:08:18+00:00,1,569198560,52322,0,52320,0
2026-08-31T12:08:49+00:00,1,559519376,56132,3,55618,0
2026-08-31T12:09:19+00:00,1,548826728,60470,52,59288,3
2026-08-31T12:09:49+00:00,1,537700668,60480,98,60478,0
2026-08-31T12:10:19+00:00,1,529493484,60480,0,60478,0
2026-08-31T12:10:49+00:00,1,537430672,60480,35,60478,46
2026-08-31T12:11:19+00:00,1,537370756,60480,41,60478,0
2026-08-31T12:11:50+00:00,1,531116116,41926,11,41924,11
2026-08-31T12:12:20+00:00,1,507823512,17764,0,17762,100
2026-08-31T12:12:50+00:00,1,542356248,41602,0,41618,0
2026-08-31T12:13:20+00:00,1,538546284,42540,0,42602,2
2026-08-31T12:13:50+00:00,1,520894024,49432,0,49686,1
2026-08-31T12:14:21+00:00,1,513847508,53902,0,54252,0
2026-08-31T12:14:51+00:00,1,506074380,58022,0,58734,5
2026-08-31T12:15:21+00:00,1,504068272,60722,0,60720,99
2026-08-31T12:15:51+00:00,1,487117368,60722,39,60720,0
2026-08-31T12:16:21+00:00,1,505381860,60722,32,60720,0
2026-08-31T12:16:51+00:00,1,505132188,60722,0,60720,88
2026-08-31T12:17:21+00:00,1,473667812,21610,0,21608,0
2026-08-31T12:17:52+00:00,1,473104068,25614,0,25612,2
2026-08-31T12:18:22+00:00,1,473186248,29622,0,29620,0
2026-08-31T12:18:52+00:00,1,471829312,33024,2,33374,0
2026-08-31T12:19:22+00:00,1,469552600,33662,4,17762,0
2026-08-31T12:19:53+00:00,1,454801064,18212,0,18210,0
2026-08-31T12:20:23+00:00,0,600231004
