timestamp,driver_alive,host_mem_available_kib,gpu4_used_mib,gpu4_util_pct,gpu5_used_mib,gpu5_util_pct
2026-09-07T05:16:26+00:00,1,1968381336,10,0,10,0
2026-09-07T05:17:27+00:00,1,1936418244,1151,0,6303,9
2026-09-07T05:18:27+00:00,1,1932266356,1673,0,1673,0
2026-09-07T05:19:27+00:00,1,1912426584,1673,0,1673,0
2026-09-07T05:20:27+00:00,1,1910198156,16428,0,16812,0
2026-09-07T05:21:27+00:00,1,1893407904,24206,0,25303,1
2026-09-07T05:22:27+00:00,1,1880642368,32138,0,33338,8
2026-09-07T05:23:27+00:00,1,1861951200,39198,0,41105,1
2026-09-07T05:24:28+00:00,1,1853640304,52584,0,52875,0
2026-09-07T05:25:28+00:00,1,1852183752,52586,0,52875,48
2026-09-07T05:26:28+00:00,1,1847129552,22714,0,24878,0
2026-09-07T05:27:28+00:00,1,1833093524,30474,0,32898,0
2026-09-07T05:28:28+00:00,1,1813387920,38494,1,41372,0
2026-09-07T05:29:29+00:00,1,1790707232,46159,0,49394,1
2026-09-07T05:30:29+00:00,1,1777429636,52398,0,52688,36
2026-09-07T05:31:29+00:00,1,1788444340,52398,92,40945,0
2026-09-07T05:32:29+00:00,1,1782361700,24442,0,28252,0
2026-09-07T05:33:29+00:00,1,1774483732,33172,1,36756,0
2026-09-07T05:34:29+00:00,1,1776222468,42001,0,46300,0
2026-09-07T05:35:29+00:00,1,1775259004,50017,7,52538,0
2026-09-07T05:36:30+00:00,1,1768996912,52248,56,52538,100
2026-09-07T05:37:30+00:00,1,1774589652,32199,0,24992,2
2026-09-07T05:38:30+00:00,1,1774796064,28450,1,34528,5
2026-09-07T05:39:30+00:00,1,1768078896,36466,0,42965,3
2026-09-07T05:40:30+00:00,1,1766519236,46362,3,52538,0
2026-09-07T05:41:31+00:00,1,1765451452,52248,98,52538,0
2026-09-07T05:42:31+00:00,1,1759302560,52247,41,38405,0
2026-09-07T05:43:31+00:00,1,1757481968,21961,0,20933,0
2026-09-07T05:44:31+00:00,1,1747451072,22448,0,23088,0
2026-09-07T05:45:31+00:00,1,1732814784,30820,1,31110,2
