timestamp,driver_alive,host_mem_available_kib,gpu6_used_mib,gpu6_util_pct,gpu7_used_mib,gpu7_util_pct
2026-09-01T04:35:43+00:00,1,1902132676,11,0,11,0
2026-09-01T04:36:43+00:00,1,2020731956,1202,0,1202,0
2026-09-01T04:37:43+00:00,1,1995728668,5080,0,5082,4
2026-09-01T04:38:43+00:00,1,1977047556,16886,3,17270,0
2026-09-01T04:39:44+00:00,1,1952153208,24408,0,25142,1
2026-09-01T04:40:44+00:00,1,1928029548,31928,0,32920,0
2026-09-01T04:41:44+00:00,1,1904119132,39239,0,40695,0
2026-09-01T04:42:44+00:00,1,1891313604,51044,70,51338,91
2026-09-01T04:43:44+00:00,1,1889691428,51048,94,48640,0
2026-09-01T04:44:44+00:00,1,1872373216,26126,0,26623,0
2026-09-01T04:45:45+00:00,1,1847013124,30501,8,35457,0
2026-09-01T04:46:45+00:00,1,1823789312,37557,0,42961,0
2026-09-01T04:47:45+00:00,1,1800439676,44966,0,50726,56
2026-09-01T04:48:45+00:00,1,1792364672,52013,0,51791,78
2026-09-01T04:49:45+00:00,1,1792654508,52013,88,46066,0
2026-09-01T04:50:45+00:00,1,1793019144,36690,3,36204,0
2026-09-01T04:51:46+00:00,1,1786913488,39072,3,38592,4
2026-09-01T04:52:46+00:00,1,1773830056,41658,0,43795,0
2026-09-01T04:53:46+00:00,1,1756856548,45639,0,51043,2
2026-09-01T04:54:46+00:00,1,1748994596,52118,55,52409,0
2026-09-01T04:55:46+00:00,1,1748266716,52118,0,45948,0
2026-09-01T04:56:46+00:00,1,1748975528,40224,0,41368,0
2026-09-01T04:57:47+00:00,1,1747235660,42696,0,43754,2
2026-09-01T04:58:47+00:00,1,1743459644,45086,0,46341,0
2026-09-01T04:59:47+00:00,1,1733126420,47377,0,53177,0
2026-09-01T05:00:47+00:00,1,1723192756,52887,26,53177,45
2026-09-01T05:01:47+00:00,1,1712086516,52887,63,39046,0
2026-09-01T05:02:47+00:00,1,1705612716,60673,100,60962,100
2026-09-01T05:03:47+00:00,1,1720770232,38685,0,38974,0
2026-09-01T05:04:48+00:00,1,1699095172,30645,3,30263,0
2026-09-01T05:05:48+00:00,1,1675013472,33027,0,32849,0
2026-09-01T05:06:48+00:00,1,1650675600,37975,0,38913,74
2026-09-01T05:07:48+00:00,1,1628079688,44551,0,45857,0
2026-09-01T05:08:48+00:00,1,1626475724,52807,0,52843,99
2026-09-01T05:09:48+00:00,1,1628093972,52807,0,39982,2
2026-09-01T05:10:49+00:00,1,1626013288,41297,2,42635,10
2026-09-01T05:11:49+00:00,1,1619032060,44067,0,45339,4
2026-09-01T05:12:49+00:00,1,1613236668,46455,0,48695,0
2026-09-01T05:13:49+00:00,1,1606443844,50281,0,53099,63
2026-09-01T05:14:49+00:00,1,1605753288,53575,100,53099,0
2026-09-01T05:15:49+00:00,1,1605848684,53575,0,47748,0
2026-09-01T05:16:50+00:00,1,1606331460,43655,0,44273,0
2026-09-01T05:17:50+00:00,1,1600602884,46033,0,46749,82
2026-09-01T05:18:50+00:00,1,1594073380,48417,2,49133,0
2026-09-01T05:19:50+00:00,1,1582254728,50707,2,53315,1
2026-09-01T05:20:50+00:00,1,1580341260,54599,98,53866,0
2026-09-01T05:21:50+00:00,1,1580222528,54599,0,49116,0
2026-09-01T05:22:51+00:00,1,1580439364,44559,0,45867,0
2026-09-01T05:23:51+00:00,1,1575418900,46937,0,48243,2
2026-09-01T05:24:51+00:00,1,1568593888,49313,2,50629,2
2026-09-01T05:25:51+00:00,1,1555564996,51703,2,54037,0
2026-09-01T05:26:51+00:00,1,1547312960,55623,42,55403,0
2026-09-01T05:27:51+00:00,1,1537921524,55623,0,41343,0
2026-09-01T05:28:52+00:00,1,1531522592,62827,100,62607,100
2026-09-01T05:29:52+00:00,1,1546924676,48141,17,45145,7
2026-09-01T05:30:52+00:00,1,1552117900,31895,0,31865,0
2026-09-01T05:31:52+00:00,1,1549054388,34367,1,34337,0
2026-09-01T05:32:52+00:00,1,1543665380,38955,0,39537,1
2026-09-01T05:33:53+00:00,1,1537540604,45441,3,46475,5
2026-09-01T05:34:53+00:00,1,1534951336,55111,89,55083,0
2026-09-01T05:35:53+00:00,1,1536038580,55113,46,48926,0
2026-09-01T05:36:53+00:00,1,1526427964,42303,0,44055,0
2026-09-01T05:37:53+00:00,1,1509612304,44679,0,46433,0
2026-09-01T05:38:53+00:00,1,1500807232,46961,0,48813,2
2026-09-01T05:39:53+00:00,1,1498109484,49145,2,54733,1
2026-09-01T05:40:54+00:00,1,1497672284,55113,0,55083,58
2026-09-01T05:41:54+00:00,1,1497834468,55113,99,55083,89
2026-09-01T05:42:54+00:00,1,1498063844,44053,0,44915,0
2026-09-01T05:43:54+00:00,1,1493904472,46431,2,47293,0
2026-09-01T05:44:54+00:00,1,1479958504,48807,0,49669,2
2026-09-01T05:45:55+00:00,1,1463153576,51193,0,52057,0
2026-09-01T05:46:55+00:00,1,1457709400,55113,0,55083,0
2026-09-01T05:47:55+00:00,1,1457601900,55113,99,55083,0
2026-09-01T05:48:55+00:00,1,1457587796,45081,0,45349,0
2026-09-01T05:49:55+00:00,1,1457009224,47755,0,48023,0
2026-09-01T05:50:55+00:00,1,1457565896,50429,0,50899,0
2026-09-01T05:51:55+00:00,1,1448126064,52811,0,53379,0
2026-09-01T05:52:56+00:00,1,1438463464,55369,0,55339,0
2026-09-01T05:53:56+00:00,1,1430236492,55369,0,55339,10
2026-09-01T05:54:56+00:00,1,1422281576,62969,99,63149,88
2026-09-01T05:55:56+00:00,1,1440532120,38867,2,39604,0
2026-09-01T05:56:56+00:00,1,1442024248,32081,0,33117,0
2026-09-01T05:57:56+00:00,1,1443313164,35517,38,32544,2
2026-09-01T05:58:57+00:00,1,1439785024,39267,3,42179,0
2026-09-01T05:59:57+00:00,1,1439798740,51529,0,51757,91
2026-09-01T06:00:57+00:00,1,1439588948,51531,86,49679,0
2026-09-01T06:01:57+00:00,1,1440413096,34633,1,36047,0
2026-09-01T06:02:57+00:00,1,1439651848,37211,5,38425,0
2026-09-01T06:03:57+00:00,1,1440288684,41261,0,43915,0
2026-09-01T06:04:58+00:00,1,1438986864,47737,0,51415,0
2026-09-01T06:05:58+00:00,1,1436913168,52299,54,53293,65
