tag,round,raw_step,value,wall_time
env/reward,351,350,0.03999999910593033,1789376624.0865037
env/reward,352,351,0.048124998807907104,1789376805.1628842
env/reward,353,352,0.032499998807907104,1789377009.7081316
env/reward,354,353,0.048750005662441254,1789377173.1142635
env/reward,355,354,0.039374999701976776,1789377355.17763
env/reward,356,355,0.039374999701976776,1789377533.1521704
env/reward,357,356,0.04437499865889549,1789377712.5500495
env/reward,358,357,0.044999998062849045,1789377900.701052
env/reward,359,358,0.046875,1789378088.1162527
env/reward,360,359,0.04375000298023224,1789378265.116255
env/reward,361,360,0.04312499985098839,1789378460.3132663
env/reward,362,361,0.03687500208616257,1789378660.2241092
env/reward,363,362,0.03437499701976776,1789378843.6369593
env/reward,364,363,0.038750000298023224,1789379017.6994696
env/reward,365,364,0.04062499850988388,1789379207.599264
env/reward,366,365,0.04312499985098839,1789379403.2064123
env/reward,367,366,0.0481250062584877,1789379592.3311992
env/reward,368,367,0.04500000178813934,1789379784.1849203
env/reward,369,368,0.04375000298023224,1789379978.7168045
env/reward,370,369,0.03187499940395355,1789380175.647921
env/reward,371,370,0.036249998956918716,1789380373.1611874
env/reward,372,371,0.041874997317790985,1789380568.0161748
env/reward,373,372,0.0481250025331974,1789380746.2081907
env/reward,374,373,0.04062499850988388,1789380917.721943
env/reward,375,374,0.03687499836087227,1789381558.6529343
env/reward,376,375,0.044999998062849045,1789381741.3382642
env/reward,377,376,0.04437500238418579,1789381932.5269742
env/reward,378,377,0.04374999925494194,1789382110.2807202
env/reward,379,378,0.043125003576278687,1789382299.1463993
env/reward,380,379,0.045625001192092896,1789382472.8641186
env/reward,381,380,0.04500000178813934,1789382645.0396643
env/reward,382,381,0.03750000149011612,1789382834.2391846
env/reward,383,382,0.03999999910593033,1789383022.11934
env/reward,384,383,0.04374999925494194,1789383196.940517
env/reward,385,384,0.04374999925494194,1789383373.239341
env/reward,386,385,0.045625001192092896,1789383562.6527672
env/reward,387,386,0.03375000134110451,1789383759.7784433
env/reward,388,387,0.046875,1789383944.4295673
env/reward,389,388,0.04312499612569809,1789384130.6034617
env/reward,390,389,0.039374999701976776,1789384323.7772994
env/reward,391,390,0.04187500476837158,1789384505.7849317
env/reward,392,391,0.03999999910593033,1789384688.9989872
env/reward,393,392,0.039374999701976776,1789384876.8783247
env/reward,394,393,0.04749999940395355,1789385058.8178527
env/reward,395,394,0.04750000685453415,1789385237.405862
env/reward,396,395,0.04750000312924385,1789385422.7731752
env/reward,397,396,0.04312499985098839,1789385600.8469691
env/reward,398,397,0.0468750074505806,1789385779.3318272
env/reward,399,398,0.03375000134110451,1789385962.5168762
env/reward,400,399,0.038750000298023224,1789386624.0723357
env/reward,401,400,0.049375005066394806,1789386808.4147248
env/reward,402,401,0.038750000298023224,1789386988.601617
env/reward,403,402,0.03500000014901161,1789387178.528984
env/reward,404,403,0.04500000178813934,1789387364.5792842
env/reward,405,404,0.04374999925494194,1789387530.6691303
env/reward,406,405,0.046875,1789387703.981903
env/reward,407,406,0.045625001192092896,1789387880.5572267
env/reward,408,407,0.04437499865889549,1789388049.3605485
env/reward,409,408,0.03500000014901161,1789388221.6601653
env/reward,410,409,0.045625001192092896,1789388398.353985
env/reward,411,410,0.044999998062849045,1789388571.1586583
env/reward,412,411,0.039374999701976776,1789388763.8575425
env/reward,413,412,0.05125000327825546,1789388916.1091535
env/reward,414,413,0.03500000014901161,1789389103.1580112
env/reward,415,414,0.04125000163912773,1789389278.9416928
