timestamp,wrapper_alive,host_mem_available_kib,swap_free_kib,mem_psi_some_avg10,gpu7_used_mib,gpu7_util_pct,gpu7_temp_c,env_open_fds,env_rss_kib,actor_rss_kib,rollout_rss_kib
2026-09-07T07:53:45.589655+00:00,1,1298437720,98324,0.00,42661,1,44,496,48495648,33255596,6014856
2026-09-07T07:53:50.699973+00:00,1,1300195444,98324,0.00,42957,0,44,503,48495668,33255596,6014856
2026-09-07T07:53:55.850183+00:00,1,1304772452,98324,0.00,43255,0,44,511,48915828,33255596,6014856
2026-09-07T07:54:00.997437+00:00,1,1305189768,98324,0.00,45283,80,48,518,48512080,33255596,6014856
2026-09-07T07:54:06.158629+00:00,1,1304964332,98324,0.00,45291,72,46,518,48512980,33255596,6014856
2026-09-07T07:54:11.299269+00:00,1,1304736924,98324,0.00,45291,0,45,518,48512980,33255596,6014856
2026-09-07T07:54:16.434505+00:00,1,1304893272,98324,0.00,45291,100,47,519,48512980,33255596,6014856
2026-09-07T07:54:21.588179+00:00,1,1305116528,98324,0.00,45291,90,48,518,48512980,33255596,6014856
2026-09-07T07:54:26.734670+00:00,1,1299990532,98324,0.00,45291,10,46,518,48512980,33282496,10864396
2026-09-07T07:54:31.870846+00:00,1,1298624376,98324,0.00,50675,100,64,518,48512980,33973728,11096932
2026-09-07T07:54:37.026619+00:00,1,1297971548,98324,0.00,50689,100,66,518,48512980,33973704,11096932
2026-09-07T07:54:42.161151+00:00,1,1297562428,98324,0.00,50689,100,67,518,48512980,33973708,11096932
2026-09-07T07:54:47.360174+00:00,1,1296900232,98324,0.00,50689,100,68,518,48512980,33973708,11096932
2026-09-07T07:54:52.520567+00:00,1,1296401788,98324,0.00,50689,100,69,518,48512980,33973708,11096932
2026-09-07T07:54:57.655102+00:00,1,1295605868,98324,0.00,50689,100,70,518,48512980,33973708,11096932
2026-09-07T07:55:02.864579+00:00,1,1294941584,98324,0.00,50689,100,71,518,48512980,33973708,11096932
2026-09-07T07:55:08.010406+00:00,1,1294457792,98324,0.00,50689,96,69,518,48512980,33973708,11096932
2026-09-07T07:55:13.144121+00:00,1,1293443524,98324,0.00,50689,100,70,518,48512980,33973708,11096932
2026-09-07T07:55:18.284917+00:00,1,1287530628,98324,0.00,50709,100,69,518,48512980,33973708,11096932
2026-09-07T07:55:23.439468+00:00,1,1286804852,98324,0.00,50709,100,68,518,48512980,33973708,11096932
2026-09-07T07:55:28.606977+00:00,1,1285988188,98324,0.00,50709,100,71,518,48512980,33973708,11096932
2026-09-07T07:55:33.795398+00:00,1,1285322960,98324,0.00,50709,100,70,518,48512980,33973708,11096932
2026-09-07T07:55:38.982426+00:00,1,1284565984,98324,0.00,50709,100,70,518,48512980,33973728,11096932
2026-09-07T07:55:44.177228+00:00,1,1283789176,98324,0.00,50709,41,67,518,48512980,33973728,11096932
2026-09-07T07:55:49.294933+00:00,1,1283418012,98324,0.00,50709,100,67,518,48512980,33973728,11096932
2026-09-07T07:55:54.465747+00:00,1,1282582108,98324,0.00,50709,100,67,518,48512980,33973712,11096932
2026-09-07T07:55:59.644359+00:00,1,1282431176,98324,0.00,44911,86,54,518,48512980,33281504,11096932
2026-09-07T07:56:04.781206+00:00,1,1287185308,98324,0.00,41477,0,51,455,48512868,33281500,6014852
2026-09-07T07:56:09.941742+00:00,1,1286052532,98324,0.00,41379,0,51,455,48512852,33281500,6014856
2026-09-07T07:56:15.111347+00:00,1,1285748132,98324,0.00,41669,0,50,463,48512868,33281500,6014856
2026-09-07T07:56:20.284074+00:00,1,1284975628,98324,0.00,41959,0,50,471,48512884,33281500,6014856
2026-09-07T07:56:25.449690+00:00,1,1284716648,98324,0.00,42249,0,49,479,48512900,33281500,6014856
2026-09-07T07:56:30.581120+00:00,1,1284723000,98324,0.00,42337,1,48,487,48552896,33281500,6014856
2026-09-07T07:56:35.718366+00:00,1,1284596536,98324,0.00,42633,0,47,495,48512932,33281500,6014856
2026-09-07T07:56:40.848862+00:00,1,1284688304,98324,0.00,42929,0,47,503,48512952,33281500,6014856
2026-09-07T07:56:45.999905+00:00,1,1283855576,98324,0.00,43227,0,46,512,48933108,33281500,6014856
2026-09-07T07:56:51.140068+00:00,1,1285190440,98324,0.00,45263,0,47,518,48512980,33281500,6014856
2026-09-07T07:56:56.264103+00:00,1,1290478520,98324,0.00,45263,98,49,518,48514608,33281500,6014856
2026-09-07T07:57:01.406325+00:00,1,1290441528,98324,0.00,45263,95,49,518,48514608,33281500,6014856
2026-09-07T07:57:06.543994+00:00,1,1290431484,98324,0.00,45263,80,50,518,48514608,33281500,6014844
2026-09-07T07:57:11.703330+00:00,1,1290418852,98324,0.00,45263,99,49,518,48514608,33281500,6014856
2026-09-07T07:57:16.893510+00:00,1,1285716836,98324,0.00,45263,40,48,518,48514608,33291352,10640752
2026-09-07T07:57:22.073493+00:00,1,1284078912,98324,0.00,50679,100,62,518,48514608,33982560,11096936
2026-09-07T07:57:27.253623+00:00,1,1284460724,98324,0.00,50679,99,68,518,48514608,33982560,11096936
2026-09-07T07:57:32.417685+00:00,1,1284418132,98324,0.00,50679,100,69,518,48514608,33982560,11096936
2026-09-07T07:57:37.599846+00:00,1,1284427500,98324,0.00,50679,24,65,518,48514608,33982560,11096936
2026-09-07T07:57:42.765155+00:00,1,1284380696,98324,0.00,50679,100,67,518,48514700,33982560,11096936
2026-09-07T07:57:47.913229+00:00,1,1284364532,98324,0.00,50679,100,71,518,48514700,33982560,11096936
2026-09-07T07:57:53.089284+00:00,1,1284349580,98324,0.00,50679,87,67,518,48514700,33982560,11096936
2026-09-07T07:57:58.257950+00:00,1,1284348680,98324,0.00,50679,100,71,518,48514700,33982560,11096936
2026-09-07T07:58:03.439792+00:00,1,1284353716,98324,0.00,50679,73,63,518,48514700,33393964,11096936
2026-09-07T07:58:08.650653+00:00,1,1278911160,98324,0.00,50707,100,65,518,48514700,33982564,11096936
2026-09-07T07:58:13.795416+00:00,1,1273737296,98324,0.00,50707,100,68,518,48514700,33982564,11096936
2026-09-07T07:58:18.940832+00:00,1,1273116708,98324,0.00,50707,100,70,518,48514700,33982564,11096936
2026-09-07T07:58:24.115754+00:00,1,1268349028,98324,0.00,50707,88,68,518,48514700,33982564,11096936
2026-09-07T07:58:29.292227+00:00,1,1268350428,98324,0.00,50707,100,69,518,48514700,33982564,11096936
2026-09-07T07:58:34.466544+00:00,1,1268381220,98324,0.00,50707,84,63,518,48514700,33982564,11096936
