timestamp,driver_alive,host_mem_available_kib,cgroup_memory_current_bytes,cgroup_oom,cgroup_oom_kill,mem_psi_some_avg10,mem_psi_full_avg10,gpu4_used_mib,gpu4_util_pct,gpu5_used_mib,gpu5_util_pct
2026-08-24T03:36:15+00:00,1,2020890836,10362880,0,0,0.00,0.00,5,0,5,0
2026-08-24T03:36:25+00:00,1,2016341372,721416192,0,0,0.00,0.00,5,0,5,0
2026-08-24T03:36:35+00:00,1,2012723504,861089792,0,0,0.00,0.00,1070,0,1070,0
2026-08-24T03:36:45+00:00,1,1999892048,861126656,0,0,0.00,0.00,1690,0,1690,0
2026-08-24T03:36:56+00:00,1,1988733268,861409280,0,0,0.00,0.00,1690,0,1690,0
2026-08-24T03:37:06+00:00,1,1983306380,861356032,0,0,0.00,0.00,1690,0,1690,0
2026-08-24T03:37:16+00:00,1,1991987912,861126656,0,0,0.00,0.00,1690,0,1690,0
2026-08-24T03:37:27+00:00,1,2002656440,863076352,0,0,0.00,0.00,11706,0,12070,0
2026-08-24T03:37:37+00:00,1,1999846544,862801920,0,0,0.00,0.00,15228,40,13460,2
2026-08-24T03:37:47+00:00,1,1997775072,862863360,0,0,0.00,0.00,16960,43,17254,100
2026-08-24T03:37:57+00:00,0,2020623100,,,,,,,,,
