unix_time,host_available_bytes,cgroup_current_bytes,cgroup_anon_bytes,cgroup_file_bytes,cgroup_high_events,cgroup_max_events,cgroup_oom_events,cgroup_oom_kill_events,shm_used_bytes,disk_available_bytes,gpu0_used_mib,gpu0_util_pct,gpu1_used_mib,gpu1_util_pct,env_rss_kib,actor_rss_kib,rollout_rss_kib,driver_rss_kib,ray_system_rss_kib,matched_total_rss_kib,compute_process_count
1787564768,9.95944e+11,40274882560,29616238592,10004733952,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261172,1340,11327756,3160,1896476,32939840,6
1787564771,9.94411e+11,40272371712,29616029696,10004733952,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261192,1448,11327708,3160,1895948,32939396,6
1787564773,9.95899e+11,40272941056,29615706112,10004733952,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261272,1336,11327804,3160,1895396,32938840,6
1787564775,9.95907e+11,40273952768,29615616000,10004733952,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261196,1344,11327760,3160,1895140,32938624,6
1787564777,9.95885e+11,40276770816,29617451008,10004733952,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261172,1392,11327768,3160,1894972,32938516,6
1787564780,9.95854e+11,40272379904,29615398912,10004733952,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261244,1364,11327776,3160,1894852,32938452,6
1787564782,9.95869e+11,40273121280,29616492544,10004733952,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261192,1392,11327724,3160,1895716,32939208,6
1787564784,9.95865e+11,40272744448,29615087616,10004738048,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261272,1380,11327712,3160,1894424,32938184,6
1787564786,9.95872e+11,40271671296,29615386624,10004738048,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261188,1380,11327756,3160,1894268,32938032,6
1787564789,9.95865e+11,40271650816,29615570944,10004738048,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261200,1420,11327776,3160,1894240,32938060,6
1787564791,9.95861e+11,40271872000,29615636480,10004758528,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261168,1340,11327768,3160,1894220,32938036,6
