runner_step,actor_rank,mode,signal_mode,warmup,history_steps,history_count,history_queries,history_mean,history_std,position_center_median,position_scale_median,current_count,current_mean,current_std,valid_queries_local,weight_min,weight_p05,weight_mean,weight_p50,weight_p95,weight_max,weight_below_one_fraction,weight_above_one_fraction,residual_p05,residual_p50,residual_p95,z_low_clip_fraction,z_high_clip_fraction,positive_adv_weight_mean,negative_adv_weight_mean,actor_grad_norm,actor_clip_fraction,actor_approx_kl,actor_ratio,actor_policy_loss
0,1,apply,global_zscore,1,0,0,0,0.0,0.0,nan,nan,51200,-4.441222981613407,0.6399927396647838,311,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,38.746734619140625,0.2095276266336441,0.14664454758167267,0.9778222441673279,0.002211624989286065
1,1,apply,global_zscore,0,1,51200,0,-4.441222981613407,0.6399927396647838,nan,nan,51200,-4.423449666593683,0.6784768779502868,246,0.0,0.3572285771369934,1.1323034763336182,1.1106113195419312,2.0,2.0,0.41723576188087463,0.582764208316803,-1.2855428457260132,0.22122254967689514,2.0,0.0044715446420013905,0.07162601500749588,1.082539677619934,1.1845554113388062,39.4349365234375,0.1578516960144043,0.07431750744581223,0.9834530353546143,0.010588232427835464
2,1,apply,global_zscore,0,2,102400,0,-4.432336324103545,0.6595754415152972,nan,nan,51200,-4.410954271636928,0.7430232587464748,214,0.0,0.33206403255462646,1.1110621690750122,1.0856657028198242,2.0,2.0,0.43327102065086365,0.566728949546814,-1.335871934890747,0.17133158445358276,2.0,0.004953271243721247,0.07467290014028549,1.0308926105499268,1.2258503437042236,55.634090423583984,0.17637771368026733,0.06650383025407791,0.9914895296096802,0.01100638136267662
3,1,apply,global_zscore,0,3,153600,0,-4.4252089732813396,0.6885898353197136,nan,nan,51200,-4.447066167519256,0.6961964387538576,314,0.0,0.32470831274986267,1.0398012399673462,1.0182666778564453,1.9023913145065308,2.0,0.48299363255500793,0.5170063972473145,-1.3505834341049194,0.036533355712890625,1.8047826290130615,0.004076432902365923,0.03789808973670006,1.0244510173797607,1.0707969665527344,46.521827697753906,0.15950211882591248,0.04697989299893379,1.001122236251831,0.00459289038553834
4,1,apply,global_zscore,0,4,204800,0,-4.430673271840819,0.6905642019311833,nan,nan,51200,-4.438344807583304,0.6836817589962944,239,0.0,0.3645364046096802,1.1098592281341553,1.088922381401062,2.0,2.0,0.4300418496131897,0.5699581503868103,-1.2709271907806396,0.17784476280212402,2.0,0.005104602314531803,0.06033472716808319,1.0478209257125854,1.2089859247207642,43.75294876098633,0.1789296716451645,0.05888819694519043,0.998838484287262,0.005370117258280516
5,1,apply,global_zscore,0,5,256000,0,-4.432207578989316,0.6892000431671739,nan,nan,51200,-4.453930052084162,0.6769793097447113,130,0.0,0.3697013258934021,1.08025062084198,1.0732665061950684,1.9210611581802368,2.0,0.4359999895095825,0.5640000104904175,-1.2605973482131958,0.14653298258781433,1.842122197151184,0.004769230727106333,0.04030769318342209,1.0717003345489502,1.0994887351989746,48.605201721191406,0.14859843254089355,0.028765834867954254,1.0225834846496582,0.008622648194432259
6,1,apply,global_zscore,0,5,256000,0,-4.434748993083466,0.6962832858732002,nan,nan,51200,-4.434787435178766,0.6747924222116607,237,0.0,0.3768240511417389,1.0963165760040283,1.0832483768463135,1.9513074159622192,2.0,0.4317299723625183,0.5682700276374817,-1.246351957321167,0.16649672389030457,1.902614951133728,0.0031223627738654613,0.04371308162808418,1.040939211845398,1.1971826553344727,38.67530822753906,0.10500293970108032,0.040668923407793045,0.9886842966079712,0.0008490722393617034
7,1,apply,global_zscore,0,5,256000,0,-4.437016546800482,0.6955447689102994,nan,nan,51200,-4.41949470120772,0.6768246992640159,136,0.0,0.422429621219635,1.1309272050857544,1.1081593036651611,2.0,2.0,0.4067647159099579,0.5932353138923645,-1.15514075756073,0.21631863713264465,2.0,0.0020588235929608345,0.05147058889269829,1.0643234252929688,1.2058565616607666,41.55904769897461,0.15070082247257233,0.054654285311698914,1.0022774934768677,0.004562158137559891
8,1,apply,global_zscore,0,5,256000,0,-4.438724632714641,0.6818407326328906,nan,nan,51200,-4.377941554701286,0.6527669475639899,125,0.0,0.4673748016357422,1.1633405685424805,1.1355266571044922,2.0,2.0,0.3944000005722046,0.6055999994277954,-1.0652503967285156,0.271053284406662,2.0,0.0007999999797903001,0.07135999947786331,1.1267884969711304,1.3552385568618774,32.60835266113281,0.17651835083961487,0.04495905712246895,0.997505784034729,-0.003682367969304323
9,1,apply,global_zscore,0,5,256000,0,-4.424899710151047,0.6735901556340758,nan,nan,51200,-4.3612487816452505,0.6320478682066558,232,0.0,0.4557800590991974,1.1049354076385498,1.0689060688018799,1.9603488445281982,2.0,0.43681034445762634,0.5631896257400513,-1.0884398221969604,0.13781225681304932,1.9206976890563965,0.0017241379246115685,0.04362069070339203,1.076573133468628,1.1793863773345947,53.325836181640625,0.12798596918582916,0.041140876710414886,0.9962857961654663,0.008638688363134861
10,1,apply,global_zscore,0,5,256000,0,-4.409480504963437,0.6638319304714989,nan,nan,51200,-4.385775873057261,0.6233930238783173,156,0.0,0.4414982497692108,1.1236069202423096,1.0989127159118652,1.9665465354919434,2.0,0.4120512902736664,0.587948739528656,-1.1170034408569336,0.19782546162605286,1.9330929517745972,0.001923076924867928,0.04423077031970024,1.0837674140930176,1.2132455110549927,39.498111724853516,0.10371454060077667,0.028278876096010208,1.0089035034179688,0.0034157265909016132
11,1,apply,global_zscore,0,5,256000,0,-4.395849669158056,0.6528919029787583,nan,nan,51200,-4.312038308386068,0.6556224023203688,135,0.0,0.47855499386787415,1.2113714218139648,1.1710126399993896,2.0,2.0,0.3576296269893646,0.642370343208313,-1.042889952659607,0.34202516078948975,2.0,0.0019259259570389986,0.10029629617929459,1.138339638710022,1.3026612997055054,34.073482513427734,0.12307363003492355,0.026156149804592133,1.0008742809295654,0.0020719501189887524
12,1,apply,global_zscore,0,5,256000,0,-4.371299843799518,0.6493581186328871,nan,nan,51200,-4.3046836453928226,0.6680978389595706,77,0.0,0.42661166191101074,1.1627120971679688,1.142342209815979,2.0,2.0,0.3927272856235504,0.607272744178772,-1.1467766761779785,0.284684419631958,2.0,0.001818181830458343,0.08207792043685913,1.1337602138519287,1.2730908393859863,41.58985137939453,0.18467965722084045,0.05022745206952095,0.992628812789917,0.0006415281677618623
13,1,apply,global_zscore,0,5,256000,0,-4.348337632636538,0.6474676112305491,nan,nan,51200,-4.34982699850197,0.6487465657635774,154,0.0,0.39636799693107605,1.0816187858581543,1.0510146617889404,1.9620301723480225,2.0,0.4597402513027191,0.5402597188949585,-1.2072640657424927,0.1020294725894928,1.9240602254867554,0.002207792131230235,0.04415584355592728,1.0101513862609863,1.2853014469146729,41.0433235168457,0.1538139432668686,0.07279832661151886,0.9784857034683228,0.005213487893342972
14,1,apply,global_zscore,0,5,256000,0,-4.342714721396675,0.6464992957577012,nan,nan,51200,-4.327577190362269,0.6397759801256758,133,0.0,0.3592595160007477,1.0846527814865112,1.0432097911834717,2.0,2.0,0.46300750970840454,0.5369924902915955,-1.2814810276031494,0.0864197313785553,2.0,0.001954887295141816,0.05203007534146309,1.042932152748108,1.1496407985687256,43.52338409423828,0.18462444841861725,0.04229387268424034,1.0116108655929565,0.004942034371197224
15,1,apply,global_zscore,0,5,256000,0,-4.335980403140078,0.6479651799845173,nan,nan,51200,-4.335525253105798,0.6270221687307714,107,0.0,0.4021855592727661,1.1785966157913208,1.152438759803772,2.0,2.0,0.39495328068733215,0.6050467491149902,-1.1956288814544678,0.3048775792121887,2.0,0.0016822429606691003,0.09626168012619019,1.080443024635315,1.319135069847107,30.458995819091797,0.16568094491958618,0.01741047203540802,1.0147705078125,-0.0004544502589851618
16,1,apply,global_zscore,0,5,256000,0,-4.325930279149786,0.6482048910024807,nan,nan,51200,-4.298830737153184,0.6413289795692715,27,0.0,0.4507341682910919,1.2038179636001587,1.191275954246521,2.0,2.0,0.34962964057922363,0.6503703594207764,-1.098531723022461,0.382551908493042,2.0,0.003703703638166189,0.11555555462837219,1.0834838151931763,1.3542357683181763,25.70478057861328,0.194379061460495,0.05077964812517166,0.9974554777145386,0.0015821733977645636
17,1,apply,global_zscore,0,5,256000,0,-4.323288764903209,0.6454171580529696,nan,nan,51200,-4.347645824622165,0.6107457686580695,77,0.0,0.39589178562164307,1.065392017364502,1.0292608737945557,1.9161226749420166,2.0,0.4763636291027069,0.5236363410949707,-1.2082164287567139,0.0585218220949173,1.8322454690933228,0.002597402548417449,0.037922076880931854,1.0457558631896973,1.1213548183441162,31.20386505126953,0.14994753897190094,0.031302329152822495,0.9835890531539917,-0.0009982988703995943
18,1,apply,global_zscore,0,5,256000,0,-4.331881200749077,0.6339322009764925,nan,nan,51200,-4.340945345608983,0.5761002147776052,128,0.0,0.4006893038749695,1.0623199939727783,1.0160191059112549,1.9946873188018799,2.0,0.48765623569488525,0.5123437643051147,-1.198621392250061,0.032038383185863495,1.9893746376037598,0.002812500111758709,0.04874999821186066,1.022621750831604,1.1814141273498535,34.34779739379883,0.17553120851516724,0.04019207879900932,1.0069913864135742,-0.0003413142403587699
19,1,apply,global_zscore,0,5,256000,0,-4.33010487017048,0.6196957089353925,nan,nan,51200,-4.327469813784847,0.6031003380137647,107,0.0,0.4201742708683014,1.118492603302002,1.0736920833587646,2.0,2.0,0.4385046660900116,0.561495304107666,-1.159651517868042,0.14738425612449646,2.0,0.0007476635510101914,0.05906542018055916,1.0722585916519165,1.1846911907196045,33.60067367553711,0.1764322966337204,0.09275699406862259,0.9701108932495117,0.0012169519905000925
20,1,apply,global_zscore,0,5,256000,0,-4.330083394854995,0.6122958636773953,nan,nan,51200,-4.293695139566915,0.5805839850582358,131,0.0,0.3958112597465515,1.1371363401412964,1.0823968648910522,2.0,2.0,0.44106870889663696,0.558931291103363,-1.208377480506897,0.16479378938674927,2.0,0.0007633587811142206,0.10122137516736984,1.1205867528915405,1.1698594093322754,34.817012786865234,0.18538188934326172,0.08663095533847809,0.9773216843605042,-8.248025551438332e-08
21,1,apply,global_zscore,0,5,256000,0,-4.321717372147219,0.6032241087076085,nan,nan,51200,-4.258912210314653,0.5671905469626541,104,0.0,0.4767531752586365,1.1506932973861694,1.1199610233306885,2.0,2.0,0.38961538672447205,0.6103846430778503,-1.046493649482727,0.23992203176021576,2.0,0.0013461537891998887,0.05576923117041588,1.1009650230407715,1.2625818252563477,32.59153747558594,0.10876961797475815,0.02910776436328888,1.0118077993392944,0.001946554402820766
22,1,apply,global_zscore,0,5,256000,0,-4.3137336667795125,0.5887106038952185,nan,nan,51200,-4.244297812307251,0.5285678601108914,101,0.0,0.45528239011764526,1.0842247009277344,1.0537543296813965,1.8804088830947876,2.0,0.45841583609580994,0.5415841341018677,-1.0894352197647095,0.10750876367092133,1.7608177661895752,0.0009900990407913923,0.03405940532684326,1.0865615606307983,1.0747599601745605,30.36577606201172,0.16985705494880676,0.05297272279858589,0.963708758354187,0.0021667620167136192
23,1,apply,global_zscore,0,5,256000,0,-4.29306406431653,0.5728541883601181,nan,nan,51200,-4.21833731469479,0.5656112352590048,78,0.0,0.5517931580543518,1.1929882764816284,1.1712366342544556,2.0,2.0,0.3410256505012512,0.6589743494987488,-0.8964136838912964,0.3424732983112335,2.0,0.00025641024694778025,0.0525641031563282,1.1836694478988647,1.2139555215835571,29.747203826904297,0.10678718239068985,0.041741743683815,0.9824560880661011,0.0012811318738386035
24,1,apply,global_zscore,0,5,256000,0,-4.268542458133691,0.5708098005036338,nan,nan,51200,-4.2479828186812565,0.5269781785311579,50,0.0,0.49275872111320496,1.0998302698135376,1.0696187019348145,1.8625704050064087,2.0,0.4368000030517578,0.5631999969482422,-1.0144824981689453,0.13923731446266174,1.725140929222107,0.0015999999595806003,0.03200000151991844,1.0956506729125977,1.1217734813690186,31.638147354125977,0.17182540893554688,0.09794807434082031,0.975833535194397,0.004326334688812494
25,1,apply,global_zscore,0,5,256000,0,-4.252645059112973,0.5547579208524985,nan,nan,51200,-4.247498014941166,0.5305391862004675,82,0.0,0.43737858533859253,1.187738299369812,1.1606862545013428,2.0,2.0,0.38999998569488525,0.6100000143051147,-1.125242829322815,0.32137250900268555,2.0,0.0007317073177546263,0.10073170810937881,1.092484474182129,1.2877546548843384,17.051387786865234,0.05576637387275696,0.017330003902316093,0.995978832244873,0.0007700126152485609
26,1,apply,global_zscore,0,5,256000,0,-4.243405634187824,0.5442591967481556,nan,nan,51200,-4.216668143531093,0.5598039985323776,156,0.0,0.3691253364086151,1.084114670753479,1.0218747854232788,2.0,2.0,0.48269230127334595,0.517307698726654,-1.2617493867874146,0.04374956339597702,2.0,0.004999999888241291,0.0728205144405365,1.0596203804016113,1.1392273902893066,42.11000061035156,0.15527480840682983,0.033634282648563385,1.021465539932251,0.006907269358634949
27,1,apply,global_zscore,0,5,256000,0,-4.234956820831111,0.542749167424811,nan,nan,51200,-4.196622291344106,0.5385661115275187,105,0.0,0.4236125946044922,1.1171188354492188,1.0693209171295166,2.0,2.0,0.4403809607028961,0.5596190690994263,-1.1527748107910156,0.13864187896251678,2.0,0.0026666666381061077,0.06647618860006332,1.0723018646240234,1.2030185461044312,32.89360809326172,0.15954679250717163,0.07413887977600098,0.9786114692687988,0.0020686720963567495
28,1,apply,global_zscore,0,5,256000,0,-4.225421716638483,0.5448817226544966,nan,nan,51200,-4.205063066000033,0.5308642381164438,51,0.0,0.3983960449695587,1.067301869392395,1.024391770362854,2.0,2.0,0.47607842087745667,0.523921549320221,-1.2032079696655273,0.048783592879772186,2.0,0.001176470541395247,0.05058823525905609,1.049196481704712,1.1261444091796875,29.770448684692383,0.11815914511680603,0.021620547398924828,1.0042386054992676,-0.0019176488276571035
29,1,apply,global_zscore,0,5,256000,0,-4.222766866899531,0.5379052468685644,nan,nan,51200,-4.177208301709552,0.5496068358733226,158,0.0,0.41154012084007263,1.1763412952423096,1.1099495887756348,2.0,2.0,0.4194936752319336,0.5805063247680664,-1.1769198179244995,0.21989920735359192,2.0,0.0031645570416003466,0.13088607788085938,1.1098309755325317,1.297485113143921,40.12833023071289,0.15513890981674194,0.024951674044132233,1.0265767574310303,0.006565888412296772
30,1,apply,global_zscore,0,5,256000,0,-4.20861196350519,0.5424960605611263,nan,nan,51200,-4.204215278678595,0.5185243783470094,81,0.0,0.45094186067581177,1.1746869087219238,1.137326717376709,2.0,2.0,0.40123456716537476,0.5987654328346252,-1.0981162786483765,0.2746536135673523,2.0,0.0019753086380660534,0.08740741014480591,1.0948200225830078,1.2745205163955688,34.515769958496094,0.23640306293964386,0.05916641652584076,1.0139377117156982,0.003987701144069433
31,1,apply,global_zscore,0,5,256000,0,-4.199955416252676,0.5398218425104927,nan,nan,51200,-4.167420052313978,0.47883682083375106,81,0.0,0.5531079173088074,1.2156249284744263,1.1725863218307495,2.0,2.0,0.3580246865749359,0.6419752836227417,-0.8937841653823853,0.345172643661499,2.0,0.0009876543190330267,0.10419753193855286,1.1000274419784546,1.3601216077804565,21.158061981201172,0.17395833134651184,0.055340103805065155,1.0005167722702026,-0.0012614424340426922
32,1,apply,global_zscore,0,5,256000,0,-4.190105798009252,0.5240680208191097,nan,nan,51200,-4.119153388603372,0.5068108955471768,80,0.0,0.40559518337249756,1.1091389656066895,1.069977045059204,2.0,2.0,0.43700000643730164,0.5630000233650208,-1.1888096332550049,0.13995403051376343,2.0,0.0012499999720603228,0.05874999985098839,1.0628275871276855,1.1786061525344849,28.381282806396484,0.13130129873752594,0.01618354022502899,1.016646385192871,0.0020778526086360216
33,1,apply,global_zscore,0,5,256000,0,-4.174612017461106,0.5184268073937692,nan,nan,51200,-4.118952980400273,0.526770682432608,104,0.0,0.39714354276657104,1.150887131690979,1.0909335613250732,2.0,2.0,0.434807687997818,0.5651922821998596,-1.205712914466858,0.1818670779466629,2.0,0.0023076923098415136,0.10499999672174454,1.0591111183166504,1.3242416381835938,37.476810455322266,0.1675431728363037,0.03131306916475296,1.006226897239685,0.003164029913023114
34,1,apply,global_zscore,0,5,256000,0,-4.157390000341154,0.5177238565805268,nan,nan,51200,-4.123223522941015,0.5140870163910441,26,0.12897831201553345,0.4135421812534332,1.0235629081726074,0.9611729979515076,1.8587186336517334,2.0,0.5361538529396057,0.4638461470603943,-1.1729156970977783,-0.07765400409698486,1.7174371480941772,0.0,0.03384615480899811,1.0562145709991455,0.9500967264175415,18.378726959228516,0.10625000298023224,0.027701009064912796,0.958116888999939,-0.0005937331588938832
35,1,apply,global_zscore,0,5,256000,0,-4.146593044587448,0.5104114921486883,nan,nan,51200,-4.119779539117726,0.46031478670285153,51,0.0,0.4703352749347687,1.1314212083816528,1.1019225120544434,1.9506956338882446,2.0,0.39490196108818054,0.6050980687141418,-1.0593295097351074,0.20384515821933746,1.9013912677764893,0.0019607844296842813,0.03960784152150154,1.100831389427185,1.2308377027511597,22.180477142333984,0.16788814961910248,0.035933613777160645,1.022541880607605,0.0002618948929011822
36,1,apply,global_zscore,0,5,256000,0,-4.129705896675273,0.49831604266675933,nan,nan,51200,-4.105425587742639,0.47611098757616227,27,0.051070570945739746,0.5566094517707825,1.3196115493774414,1.289637565612793,2.0,2.0,0.2837037146091461,0.7162963151931763,-0.8867811560630798,0.5792751312255859,2.0,0.0,0.16814814507961273,1.3739104270935059,1.1906521320343018,17.09355354309082,0.07451637089252472,0.03049391880631447,1.0009379386901855,9.141064947471023e-05
37,1,apply,global_zscore,0,5,256000,0,-4.117307003761005,0.4974715824122476,nan,nan,51200,-4.091475150230562,0.46707144717677707,52,0.0,0.4191352128982544,1.0795068740844727,1.0412609577178955,1.9450629949569702,2.0,0.46000000834465027,0.5400000214576721,-1.1617295742034912,0.08252198994159698,1.89012610912323,0.003076923079788685,0.04461538419127464,1.0452529191970825,1.1565783023834229,16.880714416503906,0.1354166567325592,0.07964801043272018,0.8694700002670288,-0.00019099109340459108
38,1,apply,global_zscore,0,5,256000,0,-4.111771356086443,0.48973441537330076,nan,nan,51200,-4.043066933316458,0.5104620488093441,127,0.0,0.3866943418979645,1.091898798942566,1.033818006515503,2.0,2.0,0.47748032212257385,0.5225197076797485,-1.2266113758087158,0.06763611733913422,2.0,0.005354330874979496,0.06929133832454681,1.0462632179260254,1.2532539367675781,48.94475173950195,0.1342214047908783,0.09057807922363281,0.9678168296813965,0.013464553281664848
39,1,apply,global_zscore,0,5,256000,0,-4.0965941466696805,0.48699078491511755,nan,nan,51200,-4.036128727502278,0.4681057876427622,128,0.0,0.5152658224105835,1.223280668258667,1.1869882345199585,2.0,2.0,0.34843748807907104,0.651562511920929,-0.9694684147834778,0.3739764094352722,2.0,0.0006249999860301614,0.08218750357627869,1.1681345701217651,1.3642092943191528,39.958457946777344,0.15417000651359558,0.047480370849370956,1.0033107995986938,0.008313566446304321
40,1,apply,global_zscore,0,5,256000,0,-4.079175187581932,0.47792625655430176,nan,nan,51200,-4.029062066122211,0.4526356933483557,76,0.0,0.4556201696395874,1.1211261749267578,1.077866792678833,2.0,2.0,0.42710527777671814,0.5728947520256042,-1.0887596607208252,0.15573379397392273,2.0,0.0026315790601074696,0.053421054035425186,1.1055225133895874,1.1796396970748901,28.146827697753906,0.09889013320207596,0.06177379563450813,0.9804742932319641,0.001960626570507884
41,1,apply,global_zscore,0,5,256000,0,-4.061031692982829,0.476292679169678,nan,nan,51200,-4.045008106464167,0.46990463996159054,100,0.0,0.3547658324241638,1.0596792697906494,0.9990962147712708,2.0,2.0,0.5008000135421753,0.4991999864578247,-1.2904683351516724,-0.0018075640546157956,2.0,0.003000000026077032,0.0575999990105629,1.0314244031906128,1.2080178260803223,29.331623077392578,0.11367300897836685,0.008063658140599728,1.0329725742340088,0.003472372191026807
42,1,apply,global_zscore,0,5,256000,0,-4.048948196727135,0.4745436043914191,nan,nan,51200,-3.9974957852644035,0.4703979318258161,104,0.0,0.3499552607536316,1.0977613925933838,1.0301768779754639,2.0,2.0,0.4763461649417877,0.5236538648605347,-1.3000894784927368,0.06035379692912102,2.0,0.005384615156799555,0.07999999821186066,1.0094189643859863,1.2965322732925415,29.2764835357666,0.1508573591709137,0.027720458805561066,0.9879404306411743,0.0012097405269742012
43,1,apply,global_zscore,0,5,256000,0,-4.030152323733903,0.4750050577636744,nan,nan,51200,-3.9567293554829575,0.4971683874548272,25,0.0,0.35467225313186646,1.1024091243743896,1.0532370805740356,2.0,2.0,0.4575999975204468,0.5424000024795532,-1.290655493736267,0.10647409409284592,2.0,0.004000000189989805,0.05999999865889549,1.0959100723266602,1.1365292072296143,18.52691650390625,0.06820488721132278,0.03240683302283287,0.8979562520980835,-0.001037057489156723
