unix_time,cgroup_current_bytes,cgroup_high_bytes,cgroup_max_bytes,event_high,event_max,event_oom,event_oom_kill,anon_bytes,file_bytes,psi_some_avg10,psi_full_avg10,gpu0_used_mib,gpu0_util_pct,gpu1_used_mib,gpu1_util_pct,control_driver_rss_kib,control_head_rss_kib,method_driver_rss_kib,method_head_rss_kib,compute_process_count
1787668558,82819899392,253403070464,257698037760,0,0,0,0,44331520000,36685275136,0.00,0.00,16974,63,16624,0,1498124,52769904,1502136,52769904,8
1787668560,82819321856,253403070464,257698037760,0,0,0,0,44331675648,36685275136,0.00,0.00,16974,41,16624,51,1498124,52769904,1502136,52769904,8
1787668563,82818203648,253403070464,257698037760,0,0,0,0,44331991040,36685275136,0.00,0.00,16974,78,16624,0,1498124,52770248,1502136,52770248,8
1787668565,82817171456,253403070464,257698037760,0,0,0,0,44330201088,36685275136,0.00,0.00,16974,0,16624,12,1498124,52768428,1502136,52768428,8
1787668567,82817564672,253403070464,257698037760,0,0,0,0,44330283008,36685275136,0.00,0.00,16974,0,16624,54,1498124,52768740,1502136,52768740,8
1787668569,82817875968,253403070464,257698037760,0,0,0,0,44330594304,36685275136,0.00,0.00,16974,27,16624,97,1498124,52769316,1502136,52769316,8
1787668572,82818228224,253403070464,257698037760,0,0,0,0,44330897408,36685275136,0.00,0.00,16974,0,16624,47,1498124,52769232,1502136,52769172,8
1787668574,82819227648,253403070464,257698037760,0,0,0,0,44331950080,36685275136,0.00,0.00,16974,0,16624,0,1498124,52770064,1502136,52770064,8
1787668576,82820001792,253403070464,257698037760,0,0,0,0,44332048384,36685299712,0.00,0.00,16678,74,16624,0,1498124,52770080,1502136,52770420,8
1787668578,82835578880,253403070464,257698037760,0,0,0,0,44348211200,36685471744,0.00,0.00,16086,0,16624,15,1498124,52785928,1502136,52785928,8
1787668581,83173097472,253403070464,257698037760,0,0,0,0,44685656064,36685475840,0.00,0.00,15271,0,16624,3,1498124,53115752,1502136,53115768,8
1787668583,82755018752,253403070464,257698037760,0,0,0,0,44255514624,36685475840,0.00,0.00,15271,4,16624,95,1498124,52695716,1502136,52714280,8
1787668585,82783633408,253403070464,257698037760,0,0,0,0,44295901184,36685475840,0.00,0.00,15473,10,16624,0,1498124,52735484,1502136,52735484,8
1787668587,82783125504,253403070464,257698037760,0,0,0,0,44296089600,36685496320,0.00,0.00,15569,0,16624,40,1498124,52735664,1502136,52735664,8
1787668589,82795085824,253403070464,257698037760,0,0,0,0,44306505728,36685508608,0.00,0.00,15771,0,15582,0,1498124,52747264,1502136,52747264,8
1787668592,82465165312,253403070464,257698037760,0,0,0,0,43977986048,36685676544,0.00,0.00,15867,2,14470,0,1498124,52563916,1502136,52595596,8
1787668594,82464784384,253403070464,257698037760,0,0,0,0,43978141696,36685676544,0.00,0.00,15867,0,14470,0,1498124,52426588,1502136,52426588,8
1787668596,82507218944,253403070464,257698037760,0,0,0,0,44017520640,36685676544,0.00,0.00,16069,0,14672,0,1498124,52495752,1502136,52495752,8
1787668598,82936819712,253403070464,257698037760,0,0,0,0,44447858688,36685676544,0.00,0.00,16420,0,14768,0,1498124,52886596,1502136,52886596,8
1787668601,82679660544,253403070464,257698037760,0,0,0,0,44213227520,36685680640,0.00,0.00,16877,2,14970,6,1498124,52643356,1502136,52643356,8
1787668603,82747965440,253403070464,257698037760,0,0,0,0,44260585472,36685680640,0.00,0.00,16973,42,15042,84,1498124,52702384,1502136,52702388,8
1787668605,82749804544,253403070464,257698037760,0,0,0,0,44260626432,36685680640,0.00,0.00,16973,100,15322,0,1498124,52702532,1502136,52702532,8
1787668607,82751401984,253403070464,257698037760,0,0,0,0,44260671488,36685684736,0.00,0.00,16973,69,15780,0,1498124,52702452,1502136,52702452,8
1787668610,83196686336,253403070464,257698037760,0,0,0,0,44691259392,36685684736,0.00,0.00,16973,0,16130,0,1498124,53122676,1502136,53122676,8
1787668612,83080544256,253403070464,257698037760,0,0,0,0,44590026752,36685684736,0.00,0.00,16973,33,16130,5,1498124,53023832,1502136,53023832,8
1787668614,83153981440,253403070464,257698037760,0,0,0,0,44664467456,36685684736,0.00,0.00,16973,42,16844,7,1498124,53096568,1502136,53096568,8
1787668616,83154976768,253403070464,257698037760,0,0,0,0,44664578048,36685684736,0.00,0.00,16973,32,16944,0,1498124,53096672,1502136,53096672,8
1787668618,83153293312,253403070464,257698037760,0,0,0,0,44664844288,36685684736,0.00,0.00,16973,0,16944,70,1498124,53097116,1502136,53097116,8
1787668621,83155628032,253403070464,257698037760,0,0,0,0,44664901632,36685684736,0.00,0.00,16973,73,16944,0,1498124,53097336,1502136,53097336,8
1787668623,83155279872,253403070464,257698037760,0,0,0,0,44664717312,36685684736,0.00,0.00,16973,59,16944,8,1498124,53096992,1502136,53096992,8
1787668625,83155382272,253403070464,257698037760,0,0,0,0,44664487936,36685688832,0.00,0.00,16973,0,16944,0,1498124,53096904,1502136,53096904,8
1787668627,83156275200,253403070464,257698037760,0,0,0,0,44664725504,36685688832,0.00,0.00,16973,86,16944,31,1498124,53097232,1502136,53097232,8
1787668630,83153539072,253403070464,257698037760,0,0,0,0,44664877056,36685688832,0.00,0.00,16973,0,16944,99,1498124,53097304,1502136,53097304,8
1787668632,83154731008,253403070464,257698037760,0,0,0,0,44665647104,36685692928,0.00,0.00,16973,48,16944,53,1498124,53097720,1502136,53097720,8
1787668634,83154485248,253403070464,257698037760,0,0,0,0,44665663488,36685692928,0.00,0.00,16973,16,16944,0,1498124,53098448,1502136,53098448,8
1787668636,83157028864,253403070464,257698037760,0,0,0,0,44665884672,36685717504,0.00,0.00,16973,0,16944,33,1498124,53098728,1502136,53098728,8
1787668639,83156017152,253403070464,257698037760,0,0,0,0,44665303040,36685889536,0.00,0.00,16973,63,16944,0,1498124,53098580,1502136,53098580,8
1787668641,83156844544,253403070464,257698037760,0,0,0,0,44665610240,36685889536,0.00,0.00,16973,78,16944,61,1498124,53098692,1502136,53098692,8
1787668643,83155943424,253403070464,257698037760,0,0,0,0,44665778176,36685889536,0.00,0.00,16973,0,16944,0,1498124,53098888,1502136,53098888,8
1787668645,83157909504,253403070464,257698037760,0,0,0,0,44666421248,36685889536,0.00,0.00,16973,30,16944,0,1498124,53099352,1502136,53099352,8
1787668647,83155763200,253403070464,257698037760,0,0,0,0,44666314752,36685914112,0.00,0.00,16973,19,16944,65,1498124,53099232,1502136,53099232,8
1787668650,83168071680,253403070464,257698037760,0,0,0,0,44684599296,36685930496,0.00,0.00,16973,0,16944,70,1498124,53101944,1502136,53101944,8
1787668652,83162390528,253403070464,257698037760,0,0,0,0,44669341696,36686069760,0.00,0.00,16973,79,16944,0,1498124,53102096,1502136,53102096,8
1787668654,83157241856,253403070464,257698037760,0,0,0,0,44667580416,36686069760,0.00,0.00,16973,41,16944,0,1498124,53100304,1502136,53100304,8
1787668656,83155664896,253403070464,257698037760,0,0,0,0,44667817984,36686073856,0.00,0.00,16973,0,16944,0,1498124,53100380,1502136,53100380,8
1787668659,83154231296,253403070464,257698037760,0,0,0,0,44663881728,36686073856,0.00,0.00,16973,44,16944,32,1498124,53096340,1502140,53096340,8
1787668661,83154165760,253403070464,257698037760,0,0,0,0,44663824384,36686073856,0.00,0.00,16973,0,16944,69,1498124,53096396,1502140,53096396,8
1787668663,83151912960,253403070464,257698037760,0,0,0,0,44663959552,36686073856,0.00,0.00,16973,37,16944,0,1498124,53096336,1502140,53096336,8
1787668665,83153780736,253403070464,257698037760,0,0,0,0,44663930880,36686077952,0.00,0.00,16973,41,16944,22,1498124,53096692,1502140,53096692,8
1787668667,83152699392,253403070464,257698037760,0,0,0,0,44664303616,36686077952,0.00,0.00,16973,74,16944,0,1498124,53096932,1502156,53096932,8
1787668670,83169656832,253403070464,257698037760,0,0,0,0,44679733248,36686077952,0.00,0.00,16973,61,16944,28,1498124,53097116,1502156,53097116,8
1787668672,83152850944,253403070464,257698037760,0,0,0,0,44664422400,36686077952,0.00,0.00,16973,75,16944,10,1498124,53097488,1502156,53097488,8
1787668674,83151405056,253403070464,257698037760,0,0,0,0,44663697408,36686077952,0.00,0.00,16973,68,16944,0,1498124,53096804,1502156,53096804,8
1787668676,83153678336,253403070464,257698037760,0,0,0,0,44663967744,36686077952,0.00,0.00,16973,17,16944,23,1498124,53097216,1502156,53097216,8
1787668679,83152367616,253403070464,257698037760,0,0,0,0,44664000512,36686077952,0.00,0.00,16973,75,16944,0,1498124,53097448,1502168,53097448,8
1787668681,83153780736,253403070464,257698037760,0,0,0,0,44664094720,36686082048,0.00,0.00,16973,99,16944,92,1498124,53097592,1502168,53097592,8
1787668683,83162112000,253403070464,257698037760,0,0,0,0,44671795200,36686082048,0.00,0.00,16677,0,16944,100,1498124,53105208,1502168,53105208,8
1787668685,83162005504,253403070464,257698037760,0,0,0,0,44672172032,36686082048,0.00,0.00,16085,0,16944,48,1498124,53105496,1502168,53105496,8
1787668687,83596652544,253403070464,257698037760,0,0,0,0,45105442816,36686082048,0.00,0.00,15527,0,16944,0,1498124,53528536,1502184,53528536,8
1787668690,83247898624,253403070464,257698037760,0,0,0,0,44742733824,36686082048,0.00,0.00,15729,6,16944,100,1498124,53108440,1502184,53108440,8
1787668692,83162951680,253403070464,257698037760,0,0,0,0,44674822144,36686082048,0.00,0.00,15753,3,16944,0,1498124,53108400,1502184,53108400,8
1787668694,83172786176,253403070464,257698037760,0,0,0,0,44682620928,36686082048,0.00,0.00,15825,0,16648,0,1498124,53116272,1502184,53116272,8
1787668696,82775023616,253403070464,257698037760,0,0,0,0,44287184896,36686106624,0.00,0.00,16027,0,15238,0,1498124,52729684,1502184,52729684,8
1787668699,83633651712,253403070464,257698037760,0,0,0,0,45143687168,36686278656,0.00,0.00,16123,0,15238,0,1498124,53145828,1502196,53145828,8
1787668701,82771554304,253403070464,257698037760,0,0,0,0,44287037440,36686278656,0.00,0.00,16123,6,15440,0,1498124,52788968,1502196,52722860,8
1787668703,82768637952,253403070464,257698037760,0,0,0,0,44279975936,36686278656,0.00,0.00,16395,44,15536,91,1498124,52722596,1502196,52722840,8
1787668705,82770165760,253403070464,257698037760,0,0,0,0,44280393728,36686278656,0.00,0.00,16419,0,15536,0,1498124,52722936,1502196,52722936,8
1787668707,82808188928,253403070464,257698037760,0,0,0,0,44317376512,36686303232,0.00,0.00,16877,0,15738,3,1498124,52758516,1502212,52758516,8
1787668710,83272966144,253403070464,257698037760,0,0,0,0,44782473216,36686336000,0.00,0.00,17230,0,15834,0,1498124,53213060,1502212,53213060,8
1787668712,82908327936,253403070464,257698037760,0,0,0,0,44420067328,36686483456,0.00,0.00,17230,0,16036,4,1498124,52791784,1502212,52791784,8
1787668714,82841776128,253403070464,257698037760,0,0,0,0,44351361024,36686483456,0.00,0.00,17230,56,16130,88,1498124,52791872,1502212,52791872,8
1787668716,82993217536,253403070464,257698037760,0,0,0,0,44501905408,36686483456,0.00,0.00,17230,0,16386,0,1498124,52938992,1502212,52938992,8
1787668719,83284103168,253403070464,257698037760,0,0,0,0,44793319424,36686483456,0.00,0.00,17230,0,16844,0,1498124,53223656,1502224,53223656,8
1787668721,83445387264,253403070464,257698037760,0,0,0,0,44954853376,36686483456,0.00,0.00,17230,0,16944,0,1498124,53381508,1502224,53381508,8
1787668723,83447685120,253403070464,257698037760,0,0,0,0,44954935296,36686483456,0.00,0.00,17230,100,16944,61,1498124,53381416,1502224,53381416,8
1787668725,83444625408,253403070464,257698037760,0,0,0,0,44950728704,36686483456,0.00,0.00,17230,71,16944,73,1498124,53377644,1502224,53377644,8
1787668727,83441954816,253403070464,257698037760,0,0,0,0,44950835200,36686487552,0.00,0.00,17230,1,16944,0,1498124,53377616,1502240,53377616,8
1787668730,83457904640,253403070464,257698037760,0,0,0,0,44966506496,36686487552,0.00,0.00,17230,0,16944,0,1498124,53378204,1502240,53378204,8
1787668732,83443200000,253403070464,257698037760,0,0,0,0,44950941696,36686491648,0.00,0.00,17230,35,16944,97,1498124,53378228,1502240,53378228,8
1787668734,83442536448,253403070464,257698037760,0,0,0,0,44951121920,36686495744,0.00,0.00,17230,0,16944,0,1498124,53378480,1502240,53378480,8
1787668736,83445178368,253403070464,257698037760,0,0,0,0,44951494656,36686495744,0.00,0.00,17230,0,16944,54,1498124,53378648,1502240,53378648,8
1787668739,83441356800,253403070464,257698037760,0,0,0,0,44951199744,36686495744,0.00,0.00,17230,51,16944,0,1498124,53378320,1502252,53378320,8
1787668741,83442409472,253403070464,257698037760,0,0,0,0,44951474176,36686495744,0.00,0.00,17230,9,16944,100,1498124,53378528,1502252,53378528,8
1787668743,83441733632,253403070464,257698037760,0,0,0,0,44951494656,36686495744,0.00,0.00,17230,59,16944,0,1498124,53378552,1502252,53378552,8
1787668745,83446071296,253403070464,257698037760,0,0,0,0,44951584768,36686495744,0.00,0.00,17230,100,16944,64,1498124,53379012,1502252,53379012,8
1787668747,83444396032,253403070464,257698037760,0,0,0,0,44951785472,36686495744,0.00,0.00,17230,100,16944,0,1498124,53378736,1502268,53378736,8
1787668750,83444027392,253403070464,257698037760,0,0,0,0,44951478272,36686495744,0.00,0.00,17230,0,16944,37,1498124,53378716,1502268,53378716,8
1787668752,83443613696,253403070464,257698037760,0,0,0,0,44952195072,36686495744,0.00,0.00,17230,99,16944,19,1498124,53379208,1502268,53379208,8
1787668754,83444846592,253403070464,257698037760,0,0,0,0,44952272896,36686495744,0.00,0.00,17230,0,16944,100,1498124,53379344,1502268,53379344,8
1787668756,83443290112,253403070464,257698037760,0,0,0,0,44952281088,36686528512,0.00,0.00,17230,70,16944,65,1498124,53379388,1502268,53379388,8
1787668759,83442008064,253403070464,257698037760,0,0,0,0,44951744512,36686696448,0.00,0.00,17230,0,16944,49,1498124,53378912,1502280,53378912,8
1787668761,83444506624,253403070464,257698037760,0,0,0,0,44953899008,36686696448,0.00,0.00,17230,0,16944,5,1498124,53379136,1502280,53379136,8
1787668763,83444043776,253403070464,257698037760,0,0,0,0,44951945216,36686696448,0.00,0.00,17230,0,16944,0,1498124,53379056,1502280,53379056,8
1787668765,83445575680,253403070464,257698037760,0,0,0,0,44951949312,36686696448,0.00,0.00,17230,20,16944,0,1498124,53378924,1502280,53378924,8
1787668767,83444379648,253403070464,257698037760,0,0,0,0,44952285184,36686725120,0.00,0.00,17230,0,16944,58,1498124,53379380,1502296,53379824,8
1787668770,83458945024,253403070464,257698037760,0,0,0,0,44952195072,36686761984,0.00,0.00,17230,0,16944,12,1498124,53379464,1502296,53379464,8
1787668772,83433467904,253403070464,257698037760,0,0,0,0,44942569472,36686905344,0.00,0.00,17230,0,16944,21,1498124,53369696,1502296,53369696,8
1787668774,83433361408,253403070464,257698037760,0,0,0,0,44942704640,36686905344,0.00,0.00,17230,0,16944,100,1498124,53370120,1502296,53370120,8
1787668776,83437461504,253403070464,257698037760,0,0,0,0,44945211392,36686905344,0.00,0.00,17230,0,16944,11,1498124,53370292,1502296,53370292,8
1787668778,83434221568,253403070464,257698037760,0,0,0,0,44943405056,36686905344,0.00,0.00,17230,21,16944,99,1498124,53371228,1502308,53371228,8
1787668781,83433807872,253403070464,257698037760,0,0,0,0,44943626240,36686905344,0.00,0.00,17230,0,16944,0,1498124,53371892,1502308,53371892,8
1787668783,83432603648,253403070464,257698037760,0,0,0,0,44943552512,36686909440,0.00,0.00,17230,0,16944,99,1498124,53371924,1502308,53371924,8
1787668785,83433906176,253403070464,257698037760,0,0,0,0,44943798272,36686909440,0.00,0.00,17230,0,16944,0,1498124,53373812,1502308,53373812,8
1787668787,83434639360,253403070464,257698037760,0,0,0,0,44943634432,36686909440,0.00,0.00,17230,100,16944,40,1498124,53375920,1502324,53375920,8
1787668790,83440787456,253403070464,257698037760,0,0,0,0,44952133632,36686909440,0.00,0.00,16934,0,16944,0,1498124,53384788,1502324,53384788,8
1787668792,83380797440,253403070464,257698037760,0,0,0,0,44890943488,36686913536,0.00,0.00,15783,0,16944,17,1498124,53328144,1502324,53328144,8
1787668794,83809865728,253403070464,257698037760,0,0,0,0,45321003008,36686913536,0.00,0.00,15783,0,16944,89,1498124,53328716,1502324,53328716,8
1787668796,83381866496,253403070464,257698037760,0,0,0,0,44890603520,36686913536,0.00,0.00,15985,0,16944,0,1498124,53330880,1502324,53330880,8
1787668798,83388391424,253403070464,257698037760,0,0,0,0,44897722368,36686913536,0.00,0.00,16081,78,16648,0,1498124,53338892,1502336,53338892,8
1787668801,83388166144,253403070464,257698037760,0,0,0,0,44898344960,36686913536,0.00,0.00,16081,0,16056,0,1498124,53340020,1502336,53340020,8
1787668803,83819122688,253403070464,257698037760,0,0,0,0,45328896000,36686913536,0.00,0.00,16283,0,15494,0,1498124,53760376,1502336,53760376,8
1787668805,83885285376,253403070464,257698037760,0,0,0,0,45396586496,36686913536,0.00,0.00,16379,0,15778,6,1498124,53762036,1502336,53762036,8
1787668807,83390537728,253403070464,257698037760,0,0,0,0,44898865152,36686917632,0.00,0.00,16581,0,15696,0,1498124,53342384,1502352,53342384,8
1787668809,83390177280,253403070464,257698037760,0,0,0,0,44898660352,36686917632,0.00,0.00,16675,90,15792,0,1498124,53343160,1502352,53343160,8
1787668812,83390496768,253403070464,257698037760,0,0,0,0,44898377728,36686917632,0.00,0.00,16932,0,15994,2,1498124,53343532,1502352,53343532,8
1787668814,83896451072,253403070464,257698037760,0,0,0,0,45403398144,36686917632,0.00,0.00,17133,0,16090,0,1498124,53838440,1502352,53841996,8
1787668816,83545849856,253403070464,257698037760,0,0,0,0,45079855104,36686946304,0.00,0.00,17229,0,16156,5,1498124,53495112,1502352,53495112,8
1787668818,83546750976,253403070464,257698037760,0,0,0,0,45053984768,36687118336,0.00,0.00,17229,0,16386,89,1498124,53495888,1502364,53495888,8
1787668821,83545460736,253403070464,257698037760,0,0,0,0,45055205376,36687118336,0.00,0.00,17229,0,16386,0,1498124,53497912,1502364,53497912,8
1787668823,83547287552,253403070464,257698037760,0,0,0,0,45055246336,36687118336,0.00,0.00,17229,72,16844,0,1498124,53522276,1502364,53522408,8
1787668825,83613892608,253403070464,257698037760,0,0,0,0,45122985984,36687118336,0.00,0.00,17229,9,17200,4,1498124,53565100,1502364,53565100,8
1787668827,83616518144,253403070464,257698037760,0,0,0,0,45122588672,36687138816,0.00,0.00,17229,11,17200,0,1498124,53564756,1502380,53564756,8
1787668829,83614982144,253403070464,257698037760,0,0,0,0,45123026944,36687147008,0.00,0.00,17229,100,17200,0,1498124,53565172,1502380,53565172,8
1787668832,83615559680,253403070464,257698037760,0,0,0,0,45122834432,36687302656,0.00,0.00,17229,92,17200,75,1498124,53566036,1502380,53566036,8
1787668834,83614883840,253403070464,257698037760,0,0,0,0,45122998272,36687302656,0.00,0.00,17229,99,17200,33,1498124,53566068,1502380,53566068,8
1787668836,83614715904,253403070464,257698037760,0,0,0,0,45123031040,36687302656,0.00,0.00,17229,39,17200,15,1498124,53566112,1502380,53566112,8
1787668838,83614834688,253403070464,257698037760,0,0,0,0,45123010560,36687302656,0.00,0.00,17229,92,17200,66,1498124,53565828,1502392,53565828,8
1787668840,83618766848,253403070464,257698037760,0,0,0,0,45125267456,36687302656,0.00,0.00,17229,34,17200,0,1498124,53565788,1502392,53565788,8
1787668843,83615055872,253403070464,257698037760,0,0,0,0,45123076096,36687302656,0.00,0.00,17229,13,17200,61,1498124,53565816,1502392,53565816,8
1787668845,83613700096,253403070464,257698037760,0,0,0,0,45121810432,36687302656,0.00,0.00,17229,0,17200,28,1498124,53564420,1502392,53564332,8
1787668847,83615592448,253403070464,257698037760,0,0,0,0,45121880064,36687302656,0.00,0.00,17229,100,17200,48,1498124,53564772,1502408,53564772,8
1787668849,83617013760,253403070464,257698037760,0,0,0,0,45122433024,36687302656,0.00,0.00,17229,0,17200,9,1498124,53565248,1502408,53565248,8
1787668852,83613655040,253403070464,257698037760,0,0,0,0,45122371584,36687302656,0.00,0.00,17229,0,17200,100,1498124,53565508,1502408,53565508,8
1787668854,83613028352,253403070464,257698037760,0,0,0,0,45122564096,36687306752,0.00,0.00,17229,0,17200,100,1498124,53565556,1502408,53565556,8
1787668856,83613814784,253403070464,257698037760,0,0,0,0,45122674688,36687310848,0.00,0.00,17229,47,17200,0,1498124,53565872,1502408,53565872,8
1787668858,83616092160,253403070464,257698037760,0,0,0,0,45123035136,36687310848,0.00,0.00,17229,0,17200,45,1498124,53565868,1502420,53565868,8
1787668861,83615293440,253403070464,257698037760,0,0,0,0,45123248128,36687310848,0.00,0.00,17229,10,17200,11,1498124,53566188,1502420,53566188,8
1787668863,83615367168,253403070464,257698037760,0,0,0,0,45123350528,36687310848,0.00,0.00,17229,0,17200,87,1498124,53566420,1502420,53566420,8
1787668865,83615453184,253403070464,257698037760,0,0,0,0,45123461120,36687310848,0.00,0.00,17229,76,17200,0,1498124,53567424,1502420,53567424,8
1787668867,83615375360,253403070464,257698037760,0,0,0,0,45123653632,36687310848,0.00,0.00,17229,27,17200,0,1498124,53567824,1502436,53567824,8
1787668869,83615625216,253403070464,257698037760,0,0,0,0,45123874816,36687310848,0.00,0.00,17229,28,17200,79,1498124,53567904,1502436,53567904,8
1787668872,83615879168,253403070464,257698037760,0,0,0,0,45124141056,36687310848,0.00,0.00,17229,45,17200,75,1498124,53568116,1502436,53568116,8
1787668874,83615879168,253403070464,257698037760,0,0,0,0,45124222976,36687314944,0.00,0.00,17229,0,17200,58,1498124,53568252,1502436,53568132,8
1787668876,83615301632,253403070464,257698037760,0,0,0,0,45124427776,36687339520,0.00,0.00,17229,26,17200,15,1498124,53568216,1502436,53568216,8
1787668878,83615809536,253403070464,257698037760,0,0,0,0,45124620288,36687511552,0.00,0.00,17229,35,17200,99,1498124,53568816,1502448,53568816,8
1787668881,83617374208,253403070464,257698037760,0,0,0,0,45124792320,36687511552,0.00,0.00,17229,98,17200,44,1498124,53568976,1502448,53568976,8
1787668883,83615715328,253403070464,257698037760,0,0,0,0,45124890624,36687511552,0.00,0.00,17229,72,17200,0,1498124,53569192,1502448,53569192,8
1787668885,83615203328,253403070464,257698037760,0,0,0,0,45124866048,36687511552,0.00,0.00,17229,0,17200,100,1498124,53569136,1502448,53569136,8
1787668887,83618365440,253403070464,257698037760,0,0,0,0,45124972544,36687532032,0.00,0.00,17229,0,17200,0,1498124,53569120,1502464,53569120,8
1787668890,83616051200,253403070464,257698037760,0,0,0,0,45125804032,36687556608,0.00,0.00,17229,28,17200,100,1498124,53568376,1502464,53568376,8
1787668892,83614744576,253403070464,257698037760,0,0,0,0,45124792320,36687716352,0.00,0.00,17229,58,17200,0,1498124,53568948,1502464,53568948,8
1787668894,83616579584,253403070464,257698037760,0,0,0,0,45124755456,36687716352,0.00,0.00,17229,0,17200,29,1498124,53568800,1502464,53568800,8
1787668896,83616169984,253403070464,257698037760,0,0,0,0,45125079040,36687716352,0.00,0.00,17229,100,17200,91,1498124,53568796,1502464,53568796,8
1787668898,83692347392,253403070464,257698037760,0,0,0,0,44859219968,36735414272,0.00,0.00,17141,0,17200,66,1500824,28836360,1502476,28836360,8
1787668901,62257250304,253403070464,257698037760,0,0,0,0,23957606400,36620840960,0.00,0.00,20,0,17200,51,0,28834056,1502476,28834056,4
1787668903,62258327552,253403070464,257698037760,0,0,0,0,23957602304,36620840960,0.00,0.00,20,0,16904,65,0,28834176,1502476,28834176,4
1787668905,62257061888,253403070464,257698037760,0,0,0,0,23957749760,36620840960,0.00,0.00,20,0,16312,0,0,28834044,1502476,28834044,4
1787668907,62651506688,253403070464,257698037760,0,0,0,0,24349646848,36620840960,0.00,0.00,20,0,15750,0,0,29216528,1502492,29216528,4
1787668909,62220050432,253403070464,257698037760,0,0,0,0,23919034368,36620840960,0.00,0.00,20,0,15750,2,0,28796084,1502492,28796084,4
1787668912,62219493376,253403070464,257698037760,0,0,0,0,23920037888,36620845056,0.00,0.00,20,0,15952,0,0,28796920,1502492,28796920,4
1787668914,62649753600,253403070464,257698037760,0,0,0,0,24350289920,36620845056,0.00,0.00,20,0,16048,0,0,29217044,1502492,29217044,4
1787668916,62219022336,253403070464,257698037760,0,0,0,0,23919763456,36620845056,0.00,0.00,20,0,16250,0,0,28796644,1502492,28796644,4
1787668918,62222794752,253403070464,257698037760,0,0,0,0,23919456256,36620849152,0.00,0.00,20,0,16346,2,0,28957200,1502504,28982808,4
1787668921,62221328384,253403070464,257698037760,0,0,0,0,23919579136,36620849152,0.00,0.00,20,0,16346,0,0,28796428,1502504,28796428,4
1787668923,62221705216,253403070464,257698037760,0,0,0,0,23919665152,36620849152,0.00,0.00,20,0,16548,0,0,28796452,1502504,28796452,4
1787668925,62651461632,253403070464,257698037760,0,0,0,0,24349851648,36620849152,0.00,0.00,20,0,16898,0,0,29216536,1502504,29216536,4
1787668927,62255656960,253403070464,257698037760,0,0,0,0,23953752064,36620849152,0.00,0.00,20,0,17100,0,0,28829608,1502520,28829608,4
1787668930,62383136768,253403070464,257698037760,0,0,0,0,24083165184,36620849152,0.00,0.00,20,0,17200,72,0,28954452,1502520,28954452,4
1787668932,62383636480,253403070464,257698037760,0,0,0,0,24082812928,36620849152,0.00,0.00,20,0,17200,25,0,28955756,1502520,28955756,4
1787668934,62384234496,253403070464,257698037760,0,0,0,0,24082898944,36620849152,0.00,0.00,20,0,17200,0,0,28955756,1502520,28955756,4
1787668936,62385156096,253403070464,257698037760,0,0,0,0,24083058688,36620881920,0.00,0.00,20,0,17200,94,0,28955792,1502520,28955792,4
1787668939,62388244480,253403070464,257698037760,0,0,0,0,24083759104,36621053952,0.00,0.00,20,0,17200,0,0,28956060,1502532,28956060,4
1787668941,62386315264,253403070464,257698037760,0,0,0,0,24083709952,36621053952,0.00,0.00,20,0,17200,99,0,28955900,1502532,28955900,4
1787668943,62385020928,253403070464,257698037760,0,0,0,0,24083591168,36621053952,0.00,0.00,20,0,17200,0,0,28955904,1502532,28955904,4
1787668945,62383894528,253403070464,257698037760,0,0,0,0,24083709952,36621053952,0.00,0.00,20,0,17200,3,0,28955872,1502532,28955872,4
1787668947,62385172480,253403070464,257698037760,0,0,0,0,24083988480,36621066240,0.00,0.00,20,0,17200,0,0,28956828,1502548,28955612,4
1787668950,62385356800,253403070464,257698037760,0,0,0,0,24083623936,36621070336,0.00,0.00,20,0,17200,42,0,28955952,1502548,28955952,4
1787668952,62388801536,253403070464,257698037760,0,0,0,0,24085602304,36621148160,0.00,0.00,20,0,17200,85,0,28956036,1502548,28956036,4
1787668954,62386671616,253403070464,257698037760,0,0,0,0,24083742720,36621152256,0.00,0.00,20,0,17200,25,0,28956044,1502548,28956044,4
1787668956,62382043136,253403070464,257698037760,0,0,0,0,24078704640,36621152256,0.00,0.00,20,0,17200,0,0,28951012,1502548,28951012,4
1787668959,62383071232,253403070464,257698037760,0,0,0,0,24078749696,36621164544,0.00,0.00,20,0,17200,100,0,28951024,1502560,28951024,4
1787668961,62378876928,253403070464,257698037760,0,0,0,0,24078700544,36621164544,0.00,0.00,20,0,17200,38,0,28950992,1502560,28950992,4
1787668963,62379200512,253403070464,257698037760,0,0,0,0,24078770176,36621168640,0.00,0.00,20,0,17200,47,0,28950876,1502560,28950876,4
1787668965,62379479040,253403070464,257698037760,0,0,0,0,24078614528,36621168640,0.00,0.00,20,0,17200,0,0,28950816,1502560,28950816,4
1787668967,62382456832,253403070464,257698037760,0,0,0,0,24078659584,36621168640,0.00,0.00,20,0,17200,9,0,28950912,1502576,28950944,4
1787668970,62381146112,253403070464,257698037760,0,0,0,0,24078446592,36621168640,0.00,0.00,20,0,17200,0,0,28951036,1502576,28951036,4
1787668972,62382436352,253403070464,257698037760,0,0,0,0,24078684160,36621168640,0.00,0.00,20,0,17200,54,0,28951340,1502576,28951340,4
1787668974,62383468544,253403070464,257698037760,0,0,0,0,24081227776,36621168640,0.00,0.00,20,0,17200,0,0,28951460,1502576,28951460,4
