source_kind,source_root,run_id,policy,checkpoint,task,cohort_id,group_id,query_key,query_uid,episode_key,episode_uid,episode_id,reset_id,source_seed,source_seed_provenance,query_idx,action_slot_start,planned_exec_length,executed_length,success_before,success_after,success,first_success_action_slot,first_success_query,episode_total_action_slots,termination_reason,trace_path,trace_rank,trace_row,head_image_path,left_image_path,right_image_path,video_path,video_alignment,video_frame_start,video_frame_end_exclusive,terminal_success_video_frame,timesteps,instruction,denoising_steps,horizon,active_action_dim,tail_lengths,baseline_eligible,V_total_L3,log_V_total_L3,V_total_L5,log_V_total_L5,S_raw_L3,S_std_L3,mean_y_L3,median_y_L3,mean_abs_R_std_L3,mean_abs_I_raw_L3,mean_abs_I_std_L3,max_abs_I_std_L3,floored_h_L3,query_state_phase,phase_coarse,phase_task,phase_source,phase_confidence
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0006_query0006,episode0006_query0006,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0006_reset5,episode0006_reset5,6,5,,missing,6,144,24,24,False,False,False,,,400,timeout,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/traces/episode0006_query0006.npz,,,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0006_head.png,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0006_left.png,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0006_right.png,/data/chenyiteng/projects/fastwam-standalone/worktrees/fastwam-dvac-observe-7faa711/evaluate_results/robotwin/robotwin_uncond_3cam_384/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/move_stapler_pad/episode5_randomized-false_success-false.mp4,fresh_pre_action_frame_per_executed_action,144,168,,"[1000.0, 980.0, 952.0, 920.0, 884.0, 832.0, 768.0, 680.0, 556.0, 358.0]",Use the left arm to move the small hand-sized stapler to the Gray mat,10,32,14,"3,5",True,0.004637481179088354,-5.37358390925879,0.006752220448106527,-4.997883872768481,-0.25641275359159804,-0.3413564435181166,-8.903475958464124,-8.927320715029552,0.6153247653568903,0.3011208055678724,0.5133338804319494,2.1475637847859734,0,place-release,OPERATING,place-release,manual_raw_contact_sheet_before_dvac,low
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0006_query0007,episode0006_query0007,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0006_reset5,episode0006_reset5,6,5,,missing,7,168,24,24,False,False,False,,,400,timeout,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/traces/episode0006_query0007.npz,,,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0007_head.png,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0007_left.png,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0007_right.png,/data/chenyiteng/projects/fastwam-standalone/worktrees/fastwam-dvac-observe-7faa711/evaluate_results/robotwin/robotwin_uncond_3cam_384/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/move_stapler_pad/episode5_randomized-false_success-false.mp4,fresh_pre_action_frame_per_executed_action,168,192,,"[1000.0, 980.0, 952.0, 920.0, 884.0, 832.0, 768.0, 680.0, 556.0, 358.0]",Use the left arm to move the small hand-sized stapler to the Gray mat,10,32,14,"3,5",True,0.07028716802597046,-2.6551660284484835,0.11984818428754807,-2.1215294680826027,1.7275893194178191,2.5964643994081524,-6.919473885454707,-6.891264473433999,2.760071365476995,1.2416916670138485,1.7071634262343705,3.4860107265782774,0,place-release,OPERATING,place-release,manual_raw_contact_sheet_before_dvac,low
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0006_query0008,episode0006_query0008,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0006_reset5,episode0006_reset5,6,5,,missing,8,192,24,24,False,False,False,,,400,timeout,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/traces/episode0006_query0008.npz,,,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0008_head.png,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0008_left.png,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0008_right.png,/data/chenyiteng/projects/fastwam-standalone/worktrees/fastwam-dvac-observe-7faa711/evaluate_results/robotwin/robotwin_uncond_3cam_384/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/move_stapler_pad/episode5_randomized-false_success-false.mp4,fresh_pre_action_frame_per_executed_action,192,216,,"[1000.0, 980.0, 952.0, 920.0, 884.0, 832.0, 768.0, 680.0, 556.0, 358.0]",Use the left arm to move the small hand-sized stapler to the Gray mat,10,32,14,"3,5",True,0.012838585302233696,-4.355300165666341,0.016634345054626465,-4.096285741754976,0.47742771758591873,0.6179666728307277,-8.169635487286607,-8.386202680857282,1.0920047410354907,0.6982312195907023,1.0083106421436356,2.256189851585501,0,place-release,OPERATING,place-release,manual_raw_contact_sheet_before_dvac,low
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0006_query0009,episode0006_query0009,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0006_reset5,episode0006_reset5,6,5,,missing,9,216,24,24,False,False,False,,,400,timeout,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/traces/episode0006_query0009.npz,,,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0009_head.png,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0009_left.png,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0009_right.png,/data/chenyiteng/projects/fastwam-standalone/worktrees/fastwam-dvac-observe-7faa711/evaluate_results/robotwin/robotwin_uncond_3cam_384/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/move_stapler_pad/episode5_randomized-false_success-false.mp4,fresh_pre_action_frame_per_executed_action,216,240,,"[1000.0, 980.0, 952.0, 920.0, 884.0, 832.0, 768.0, 680.0, 556.0, 358.0]",Use the left arm to move the small hand-sized stapler to the Gray mat,10,32,14,"3,5",True,0.0699019581079483,-2.660661617131177,0.14476090669631958,-1.932671816854155,1.7812616678434694,2.6449643329458166,-6.865801537029056,-6.635131878730181,2.9080998584362288,1.2070839432751375,1.768325905193239,4.4005442858911685,0,UNLABELED,UNLABELED,UNLABELED,,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0006_query0010,episode0006_query0010,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0006_reset5,episode0006_reset5,6,5,,missing,10,240,24,24,False,False,False,,,400,timeout,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/traces/episode0006_query0010.npz,,,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0010_head.png,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0010_left.png,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0010_right.png,/data/chenyiteng/projects/fastwam-standalone/worktrees/fastwam-dvac-observe-7faa711/evaluate_results/robotwin/robotwin_uncond_3cam_384/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/move_stapler_pad/episode5_randomized-false_success-false.mp4,fresh_pre_action_frame_per_executed_action,240,264,,"[1000.0, 980.0, 952.0, 920.0, 884.0, 832.0, 768.0, 680.0, 556.0, 358.0]",Use the left arm to move the small hand-sized stapler to the Gray mat,10,32,14,"3,5",True,0.011500292457640171,-4.465382812750198,0.014611538499593735,-4.225943754137132,0.43645536579976196,0.5639807293374911,-8.210607839072765,-8.342931881551007,1.0433104256310748,0.6147146062566965,0.9085910756278349,2.3838100618442737,0,UNLABELED,UNLABELED,UNLABELED,,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0006_query0011,episode0006_query0011,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0006_reset5,episode0006_reset5,6,5,,missing,11,264,24,24,False,False,False,,,400,timeout,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/traces/episode0006_query0011.npz,,,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0011_head.png,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0011_left.png,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0011_right.png,/data/chenyiteng/projects/fastwam-standalone/worktrees/fastwam-dvac-observe-7faa711/evaluate_results/robotwin/robotwin_uncond_3cam_384/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/move_stapler_pad/episode5_randomized-false_success-false.mp4,fresh_pre_action_frame_per_executed_action,264,288,,"[1000.0, 980.0, 952.0, 920.0, 884.0, 832.0, 768.0, 680.0, 556.0, 358.0]",Use the left arm to move the small hand-sized stapler to the Gray mat,10,32,14,"3,5",True,0.3767010569572449,-0.9763033584525461,0.5490518808364868,-0.5995623413227782,3.3599432630138195,5.3522682607647365,-5.287119941858706,-4.892156160828112,5.42119320417858,1.2866259603048724,1.7613971007918108,6.455067355386233,0,UNLABELED,UNLABELED,UNLABELED,,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0006_query0012,episode0006_query0012,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0006_reset5,episode0006_reset5,6,5,,missing,12,288,24,24,False,False,False,,,400,timeout,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/traces/episode0006_query0012.npz,,,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0012_head.png,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0012_left.png,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0012_right.png,/data/chenyiteng/projects/fastwam-standalone/worktrees/fastwam-dvac-observe-7faa711/evaluate_results/robotwin/robotwin_uncond_3cam_384/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/move_stapler_pad/episode5_randomized-false_success-false.mp4,fresh_pre_action_frame_per_executed_action,288,312,,"[1000.0, 980.0, 952.0, 920.0, 884.0, 832.0, 768.0, 680.0, 556.0, 358.0]",Use the left arm to move the small hand-sized stapler to the Gray mat,10,32,14,"3,5",True,0.005585570819675922,-5.187568645653944,0.007034336216747761,-4.956951947132139,-0.089389083204449,-0.17472742510173933,-8.736452288076975,-8.673805835744716,0.5012300390163171,0.2792215495974807,0.5058691826315329,1.3643015488298182,0,UNLABELED,UNLABELED,UNLABELED,,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0006_query0013,episode0006_query0013,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0006_reset5,episode0006_reset5,6,5,,missing,13,312,24,24,False,False,False,,,400,timeout,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/traces/episode0006_query0013.npz,,,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0013_head.png,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0013_left.png,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0013_right.png,/data/chenyiteng/projects/fastwam-standalone/worktrees/fastwam-dvac-observe-7faa711/evaluate_results/robotwin/robotwin_uncond_3cam_384/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/move_stapler_pad/episode5_randomized-false_success-false.mp4,fresh_pre_action_frame_per_executed_action,312,336,,"[1000.0, 980.0, 952.0, 920.0, 884.0, 832.0, 768.0, 680.0, 556.0, 358.0]",Use the left arm to move the small hand-sized stapler to the Gray mat,10,32,14,"3,5",True,0.03118305467069149,-3.467880451206587,0.04225318506360054,-3.164075541875955,1.1107538657532128,1.6203149846365292,-7.536309339119313,-7.67593790900688,1.8375915971240429,1.0132887646864446,1.399280288280722,2.9541222966978617,0,UNLABELED,UNLABELED,UNLABELED,,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0006_query0014,episode0006_query0014,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0006_reset5,episode0006_reset5,6,5,,missing,14,336,24,24,False,False,False,,,400,timeout,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/traces/episode0006_query0014.npz,,,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0014_head.png,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0014_left.png,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0014_right.png,/data/chenyiteng/projects/fastwam-standalone/worktrees/fastwam-dvac-observe-7faa711/evaluate_results/robotwin/robotwin_uncond_3cam_384/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/move_stapler_pad/episode5_randomized-false_success-false.mp4,fresh_pre_action_frame_per_executed_action,336,360,,"[1000.0, 980.0, 952.0, 920.0, 884.0, 832.0, 768.0, 680.0, 556.0, 358.0]",Use the left arm to move the small hand-sized stapler to the Gray mat,10,32,14,"3,5",True,0.017384134232997894,-4.052197314359828,0.024499889463186264,-3.7090866731075,0.7483805965450917,1.067325461291064,-7.898682608327434,-8.036842362107091,1.369486415708007,0.7492224625961886,1.0683915575874718,2.486196337235117,0,UNLABELED,UNLABELED,UNLABELED,,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0006_query0015,episode0006_query0015,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0006_reset5,episode0006_reset5,6,5,,missing,15,360,24,24,False,False,False,,,400,timeout,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/traces/episode0006_query0015.npz,,,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0015_head.png,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0015_left.png,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0015_right.png,/data/chenyiteng/projects/fastwam-standalone/worktrees/fastwam-dvac-observe-7faa711/evaluate_results/robotwin/robotwin_uncond_3cam_384/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/move_stapler_pad/episode5_randomized-false_success-false.mp4,fresh_pre_action_frame_per_executed_action,360,384,,"[1000.0, 980.0, 952.0, 920.0, 884.0, 832.0, 768.0, 680.0, 556.0, 358.0]",Use the left arm to move the small hand-sized stapler to the Gray mat,10,32,14,"3,5",True,0.05384907126426697,-2.9215701222273145,0.08352608978748322,-2.4825962433717765,1.7714274998430017,2.77710393402106,-6.875635705029524,-6.691935639173797,2.8555953384227726,0.9066991437651415,1.253547840996585,3.5719134218187967,0,UNLABELED,UNLABELED,UNLABELED,,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0006_query0016,episode0006_query0016,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0006_reset5,episode0006_reset5,6,5,,missing,16,384,24,16,False,False,False,,,400,timeout,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/traces/episode0006_query0016.npz,,,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0016_head.png,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0016_left.png,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0006_query0016_right.png,/data/chenyiteng/projects/fastwam-standalone/worktrees/fastwam-dvac-observe-7faa711/evaluate_results/robotwin/robotwin_uncond_3cam_384/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/move_stapler_pad/episode5_randomized-false_success-false.mp4,fresh_pre_action_frame_per_executed_action,384,400,,"[1000.0, 980.0, 952.0, 920.0, 884.0, 832.0, 768.0, 680.0, 556.0, 358.0]",Use the left arm to move the small hand-sized stapler to the Gray mat,10,32,14,"3,5",True,0.017518728971481323,-4.04448474333837,0.023709286004304886,-3.741888493010509,0.7722854112295681,1.1131443727442456,-7.8747777936429575,-7.893022122344004,1.3295875860228112,0.7502033201602886,1.0928822899978645,2.283063870884237,0,UNLABELED,UNLABELED,UNLABELED,,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_query0000,episode0007_query0000,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_reset6,episode0007_reset6,7,6,,missing,0,0,24,24,False,False,False,,,400,timeout,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/traces/episode0007_query0000.npz,,,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0007_query0000_head.png,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0007_query0000_left.png,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0007_query0000_right.png,/data/chenyiteng/projects/fastwam-standalone/worktrees/fastwam-dvac-observe-7faa711/evaluate_results/robotwin/robotwin_uncond_3cam_384/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/move_stapler_pad/episode6_randomized-false_success-false.mp4,fresh_pre_action_frame_per_executed_action,0,24,,"[1000.0, 980.0, 952.0, 920.0, 884.0, 832.0, 768.0, 680.0, 556.0, 358.0]",Use the right arm to move the compact stapler to Blue mat,10,32,14,"3,5",True,0.006598774343729019,-5.020871352539217,0.010409554466605186,-4.565031195772084,0.07840159765841903,0.07098678396270902,-8.568661607214107,-8.50509502395225,0.5344203177343108,0.3213403294134148,0.5307203035951968,1.3741965606516786,0,UNLABELED,UNLABELED,UNLABELED,,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_query0001,episode0007_query0001,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_reset6,episode0007_reset6,7,6,,missing,1,24,24,24,False,False,False,,,400,timeout,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/traces/episode0007_query0001.npz,,,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0007_query0001_head.png,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0007_query0001_left.png,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/query_images/episode0007_query0001_right.png,/data/chenyiteng/projects/fastwam-standalone/worktrees/fastwam-dvac-observe-7faa711/evaluate_results/robotwin/robotwin_uncond_3cam_384/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1/move_stapler_pad/episode6_randomized-false_success-false.mp4,fresh_pre_action_frame_per_executed_action,24,48,,"[1000.0, 980.0, 952.0, 920.0, 884.0, 832.0, 768.0, 680.0, 556.0, 358.0]",Use the right arm to move the compact stapler to Blue mat,10,32,14,"3,5",True,0.0044089509174227715,-5.424118504801941,0.006608405150473118,-5.0194129323740455,-0.30229261799801127,-0.5046709827508323,-8.949355822870537,-8.995099144826387,0.6028473730692843,0.2719629402876853,0.4595225247912461,1.4630455357188947,0,UNLABELED,UNLABELED,UNLABELED,,
