unix_time,cgroup_current_bytes,cgroup_anon_bytes,cgroup_file_bytes,cgroup_oom_events,cgroup_oom_kill_events,disk_available_bytes,gpu0_used_mib,gpu0_util_pct,gpu1_used_mib,gpu1_util_pct,driver_rss_kib,qam_process_rss_kib,compute_process_count
1785518042,241437143040,33910247424,204069429248,0,0,956917297152,30511,99,30515,73,1514260,31653900,8
1785518053,241556414464,34032865280,204069482496,0,0,956917223424,20697,4,20841,4,1514360,31766148,8
1785518063,241565196288,34036109312,204069924864,0,0,956917223424,20979,40,21379,29,1514360,31775516,8
1785518073,241590505472,34061705216,204069969920,0,0,956917182464,30275,97,30709,96,1514360,31797808,8
1785518083,241588088832,34060148736,204069969920,0,0,956917182464,30275,100,30709,100,1514360,31797808,8
1785518093,241588183040,34060816384,204069969920,0,0,956917182464,30275,100,30709,100,1514360,31797784,8
1785518104,242077270016,34549362688,204069986304,0,0,956917178368,21113,100,21213,100,1514412,32273996,8
1785518114,242098122752,34555764736,204070006784,0,0,956917178368,21113,0,21213,100,1514412,32274152,8
1785518124,241751216128,34223714304,204070371328,0,0,956917137408,30709,98,30745,74,1514412,31956604,8
1785518134,241753919488,34224062464,204070371328,0,0,956917137408,30709,89,30745,89,1514412,31956572,8
1785518145,241757143040,34234183680,204070375424,0,0,956917137408,30709,100,30745,100,1514412,31956572,8
1785518155,242272067584,34741002240,204070395904,0,0,956917129216,21031,61,21277,41,1514412,32460376,8
1785518165,242290167808,34742628352,204070731776,0,0,956916797440,21031,5,21277,3,1514412,32460440,8
1785518175,242218729472,34687414272,204070785024,0,0,956916776960,30627,74,30809,100,1514412,32411960,8
1785518185,242216329216,34688090112,204071403520,0,0,956916441088,30627,61,30809,48,1514412,32412128,8
1785518196,242220859392,34688917504,204071407616,0,0,956916441088,30627,65,30809,98,1514412,32412192,8
1785518206,242321211392,34788917248,204071616512,0,0,956916252672,20993,100,21379,29,1514412,32512044,8
1785518216,242324971520,34794291200,204071649280,0,0,956916211712,30563,46,30719,33,1514416,32516804,8
1785518226,242338787328,34806607872,204071653376,0,0,956916211712,30653,44,30809,34,1514416,32517156,8
1785518236,242339500032,34807435264,204071698432,0,0,956916211712,30653,35,30809,65,1514416,32517200,8
1785518247,242090672128,34492391424,204072005632,0,0,956916203520,24796,14,24963,13,1514420,32155372,8
1785518257,242321829888,34788573184,204072009728,0,0,956916203520,20993,60,21379,22,1514420,32509836,8
1785518267,242320330752,34789978112,204072050688,0,0,956916162560,30283,31,30815,99,1514420,32510056,8
1785518277,242322862080,34789367808,204072054784,0,0,956916162560,30315,92,30847,74,1514420,32510128,8
1785518288,242320064512,34789220352,204072054784,0,0,956916162560,30315,96,30847,74,1514420,32510108,8
1785518298,241800212480,34267049984,204072284160,0,0,956916092928,19964,0,20383,0,1514548,32000208,8
1785518308,242279776256,34746511360,204072423424,0,0,956916092928,20961,6,21379,13,1514548,32467596,8
1785518318,242277597184,34745479168,204072460288,0,0,956916056064,30305,92,30745,75,1514548,32468444,8
1785518328,242277441536,34746904576,204072464384,0,0,956916056064,30305,99,30745,98,1514548,32468684,8
1785518339,242275254272,34745143296,204072464384,0,0,956916056064,30305,100,30745,100,1514548,32468732,8
1785518349,242291326976,34773225472,204072488960,0,0,956916056064,20167,2,20585,2,1514568,32550992,8
1785518359,242370318336,34836946944,204072718336,0,0,956916056064,20961,0,21379,50,1514568,32558204,8
1785518369,242319327232,34784972800,204072853504,0,0,956916027392,30643,37,30745,36,1514568,32511648,8
1785518380,242319347712,34785542144,204072853504,0,0,956916027392,30643,96,30745,74,1514568,32511772,8
1785518390,242316386304,34785198080,204072853504,0,0,956916027392,30643,78,30745,94,1514568,32511772,8
1785518400,243038683136,35511906304,204072898560,0,0,956916006912,20423,0,20841,2,1514568,33153840,8
1785518410,243021299712,35486609408,204072898560,0,0,956916006912,20961,73,21379,22,1514568,33198008,8
1785518420,243057995776,35524468736,204073406464,0,0,956915965952,30643,100,30745,100,1514568,33233584,8
1785518431,243057242112,35523575808,204073414656,0,0,956915965952,30643,100,30745,100,1514568,33233628,8
1785518441,243052699648,35520221184,204073414656,0,0,956915965952,30643,100,30745,100,1514568,33233620,8
1785518451,243056381952,35521638400,204073447424,0,0,956915965952,20423,7,21145,27,1514576,33230564,8
1785518461,243057348608,35522371584,204073447424,0,0,956915965952,20961,11,21379,48,1514576,33230812,8
1785518472,243059937280,35526004736,204073492480,0,0,956915920896,30643,75,30745,65,1514584,33232116,8
1785518482,243072716800,35537047552,204073807872,0,0,956915920896,30643,98,30745,76,1514584,33241732,8
1785518492,243073703936,35537932288,204073811968,0,0,956915920896,30643,97,30745,82,1514584,33241836,8
1785518502,243209240576,35672358912,204073848832,0,0,956915916800,20775,80,21379,60,1514584,33375272,8
1785518512,243213324288,35676803072,204073848832,0,0,956915916800,20961,29,21379,22,1514584,33375312,8
1785518523,243212906496,35677888512,204073889792,0,0,956915875840,30643,100,30745,100,1514584,33375624,8
1785518533,243214225408,35677192192,204073918464,0,0,956915875840,30643,100,30745,100,1514584,33375696,8
1785518543,243212988416,35677814784,204074217472,0,0,956915875840,30643,87,30745,89,1514584,33375708,8
1785518553,243383861248,35848065024,204074246144,0,0,956915810304,20961,100,21379,42,1514728,33541244,8
1785518563,243408273408,35856760832,204074246144,0,0,956915810304,20961,0,21379,33,1514876,33541540,8
1785518574,243383271424,35849961472,204074287104,0,0,956915769344,30643,99,30745,96,1514880,33541872,8
1785518584,243385077760,35851145216,204074291200,0,0,956915769344,30643,100,30745,100,1514880,33542052,8
1785518594,243385643008,35850461184,204074311680,0,0,956915769344,30643,100,30745,100,1514880,33541988,8
1785518604,243364196352,35825283072,204074643456,0,0,956915765248,20961,0,21379,18,1514884,33517312,8
1785518615,243352363008,35811155968,204074676224,0,0,956915752960,21035,35,21609,20,1514884,33501044,8
1785518625,243349045248,35811819520,204074680320,0,0,956915752960,30643,99,30745,97,1514884,33503096,8
1785518635,243348312064,35812098048,204074680320,0,0,956915752960,30643,100,30745,100,1514884,33503568,8
1785518645,243347808256,35813060608,204074696704,0,0,956915728384,23001,12,23163,28,1514884,33503568,8
1785518656,243363979264,35828379648,204074733568,0,0,956915728384,20961,28,21379,93,1514884,33522268,8
1785518666,243368165376,35831562240,204075094016,0,0,956915687424,30133,43,30235,58,1514908,33522424,8
1785518676,243367563264,35831758848,204075098112,0,0,956915687424,30643,41,30745,36,1514908,33522408,8
1785518686,243367116800,35831316480,204075098112,0,0,956915687424,30643,75,30745,98,1514908,33522740,8
1785518696,243366883328,35830206464,204075110400,0,0,956915687424,25795,17,25935,17,1514908,33522788,8
1785518707,243393974272,35855241216,204075118592,0,0,956915728384,20961,31,21379,100,1514908,33544972,8
1785518717,243396665344,35854819328,204075364352,0,0,956915687424,30553,100,30655,100,1514912,33544944,8
1785518727,243406532608,35867439104,204075491328,0,0,956915687424,30643,100,30745,100,1514912,33559324,8
1785518737,243411632128,35870969856,204075491328,0,0,956915687424,30643,54,30745,77,1514912,33562196,8
1785518748,243410722816,35873079296,204075532288,0,0,956915642368,25052,8,24937,14,1514916,33562656,8
1785518758,243415994368,35875028992,204075532288,0,0,956915642368,20961,23,21379,46,1514952,33562732,8
1785518768,243360694272,35822874624,204075573248,0,0,956915601408,30611,63,30713,82,1514960,33509416,8
1785518778,243363184640,35823026176,204075925504,0,0,956915601408,30643,34,30745,77,1514980,33509408,8
1785518788,243360194560,35822870528,204076060672,0,0,956915597312,30643,98,30745,73,1514980,33509520,8
1785518799,243685797888,36169465856,204076085248,0,0,956915597312,19964,5,20383,4,1515056,34128128,8
1785518809,243379732480,35841761280,204076089344,0,0,956915597312,20961,38,21379,85,1515056,33530172,8
1785518819,243382206464,35842441216,204076126208,0,0,956915560448,30643,29,30745,45,1515056,33530268,8
1785518829,243383861248,35843674112,204076126208,0,0,956915560448,30643,76,30745,94,1515056,33530336,8
1785518839,243384614912,35844976640,204076392448,0,0,956915560448,30643,93,30745,75,1515056,33530480,8
1785518850,243334189056,35794440192,204076482560,0,0,956915490816,19964,0,20383,0,1515056,33481320,8
1785518860,243367542784,35827892224,204076486656,0,0,956915490816,20961,0,21379,0,1515056,33513244,8
1785518870,243423272960,35886727168,204076527616,0,0,956915449856,30643,100,30745,96,1515056,33535200,8
1785518880,243424755712,35885596672,204076531712,0,0,956915449856,30643,100,30745,100,1515056,33535172,8
1785518891,243422629888,35886030848,204076531712,0,0,956915449856,30643,100,30745,100,1515056,33535204,8
1785518901,243423711232,35887222784,204076879872,0,0,956915384320,20220,0,20639,0,1515064,33535476,8
1785518911,243453190144,35915243520,204076883968,0,0,956915384320,20961,100,21379,100,1515064,33564080,8
1785518921,243377319936,35840921600,204076924928,0,0,956915347456,30643,96,30745,76,1515068,33489164,8
1785518931,243380936704,35841892352,204076929024,0,0,956915347456,30643,87,30745,92,1515068,33489244,8
1785518942,243377893376,35841642496,204076929024,0,0,956915347456,30643,100,30745,100,1515068,33489276,8
1785518952,252237643776,41605013504,207166758912,0,0,952620433408,23533,0,23855,0,1515068,39118016,8
1785518962,257654345728,41606242304,212566790144,0,0,941870415872,23533,0,23855,0,1515068,39117656,8
1785518972,256287891456,37837938688,214970826752,0,0,944535306240,20423,2,20585,0,1515068,35438368,8
1785518982,256308903936,37855154176,214970830848,0,0,944535306240,20961,100,21379,1,1515068,35455516,8
1785518993,256237985792,37786673152,214970871808,0,0,944535265280,30305,59,30745,100,1515072,35387024,8
1785519003,256236294144,37786677248,214970871808,0,0,944535265280,30305,52,30745,82,1515072,35387040,8
1785519013,256235401216,37785595904,214970896384,0,0,944535265280,30305,46,30745,55,1515072,35387108,8
1785519023,256214081536,37762764800,214971215872,0,0,944535265280,20961,20,21379,0,1515112,35363708,8
1785519034,256218128384,37766316032,214971224064,0,0,944535265280,20961,0,21379,39,1515112,35363740,8
1785519044,256216764416,37765517312,214971265024,0,0,944535224320,30643,81,30745,90,1515388,35364080,8
1785519054,256215752704,37765046272,214971265024,0,0,944535224320,30643,81,30745,87,1515388,35364084,8
1785519064,256266530816,37812891648,214971269120,0,0,944535224320,31583,81,33595,81,1515388,35420552,8
1785519075,256264224768,37813088256,214971293696,0,0,944535224320,35033,54,35181,56,1515388,35421760,8
1785519085,256530157568,38078578688,214971625472,0,0,944535158784,18122,4,18847,2,1515472,35948972,8
1785519095,256354234368,37901467648,214971625472,0,0,944535158784,19119,40,19843,34,1515472,35509212,8
1785519105,256355995648,37902659584,214971666432,0,0,944535121920,30587,88,30567,81,1515472,35509396,8
1785519115,256355237888,37902802944,214971670528,0,0,944535121920,33207,71,35191,79,1515472,35509648,8
1785519125,256353927168,37902995456,214971670528,0,0,944535121920,35565,99,35721,65,1515472,35509648,8
1785519136,256354066432,37902266368,214971695104,0,0,944535121920,36723,62,36919,89,1515472,35509656,8
1785519146,256355213312,37903699968,214972170240,0,0,944535121920,37309,75,37491,85,1515472,35509664,8
1785519156,256357801984,37904519168,214972174336,0,0,944535121920,37897,74,38079,88,1515472,35509692,8
1785519166,256357343232,37904150528,214972174336,0,0,944535121920,39091,100,39295,100,1515472,35509720,8
1785519177,256355897344,37904662528,214972178432,0,0,944535117824,39753,77,39989,80,1515472,35509764,8
1785519187,256359256064,37904805888,214972182528,0,0,944535117824,40837,49,41047,53,1515472,35509748,8
1785519197,256357130240,37903970304,214972391424,0,0,944535117824,41665,74,41829,84,1515472,35509780,8
1785519207,256359358464,37903986688,214972510208,0,0,944535171072,42625,70,42767,85,1515472,35509804,8
1785519217,256361123840,37904961536,214972510208,0,0,944535171072,42867,100,43097,100,1515504,35509852,8
1785519228,256356794368,37903761408,214972510208,0,0,944535171072,42867,66,43097,84,1515504,35509920,8
1785519238,256357031936,37904142336,214972514304,0,0,944535171072,42867,88,43097,49,1515504,35509888,8
1785519248,256255950848,37799579648,214972542976,0,0,944535171072,18514,0,18461,0,1515516,35406684,8
1785519258,256314671104,37859672064,214972747776,0,0,944535171072,19255,73,19457,100,1515516,35465036,8
1785519269,256317079552,37862952960,214972895232,0,0,944535080960,32589,61,34517,89,1515516,35465056,8
1785519279,256313253888,37860298752,214972895232,0,0,944535080960,35033,100,35223,91,1515516,35465092,8
1785519289,256316428288,37861900288,214972899328,0,0,944535109632,35617,65,35795,93,1515516,35465496,8
1785519299,256314953728,37859438592,214972899328,0,0,944535109632,36753,100,36967,100,1515516,35465520,8
1785519310,256314253312,37860679680,214972899328,0,0,944535109632,37339,65,37531,91,1515516,35465564,8
1785519320,256316059648,37861031936,214973239296,0,0,944535109632,38511,68,38703,82,1515516,35465596,8
1785519330,256317227008,37861568512,214973243392,0,0,944535109632,39207,73,39399,85,1515516,35465676,8
1785519340,256317333504,37862559744,214973247488,0,0,944535109632,40327,69,40481,89,1515516,35465676,8
1785519350,256315305984,37862719488,214973247488,0,0,944535109632,40877,67,41055,86,1515516,35465680,8
1785519361,256314408960,37861953536,214973251584,0,0,944535109632,42069,69,42255,87,1515516,35465760,8
1785519371,256316841984,37862359040,214973251584,0,0,944535109632,42655,100,42841,100,1515516,35465772,8
1785519381,256316960768,37863686144,214973558784,0,0,944535109632,43007,77,42841,86,1515516,35465776,8
1785519391,256318509056,37863084032,214973566976,0,0,944535109632,43007,100,42841,100,1515516,35465780,8
1785519402,257038405632,38582304768,214973595648,0,0,944535080960,18274,0,18449,0,1515672,36167856,8
1785519412,256285564928,37829562368,214973599744,0,0,944535080960,19271,100,19445,85,1515740,35434728,8
1785519422,256305475584,37849710592,214973640704,0,0,944535040000,31581,70,33559,80,1515740,35454984,8
1785519432,256304672768,37849788416,214973640704,0,0,944535040000,33233,71,35211,82,1515744,35455000,8
1785519442,256305561600,37850144768,214973976576,0,0,944535040000,33805,67,35761,67,1515744,35455148,8
1785519453,256304320512,37849260032,214973980672,0,0,944535040000,36771,74,36919,89,1515744,35455152,8
1785519463,256301809664,37849845760,214973984768,0,0,944535040000,37343,83,37545,95,1515744,35455160,8
1785519473,256304742400,37850574848,214973984768,0,0,944535040000,38531,63,38689,92,1515744,35455164,8
1785519483,256303886336,37849395200,214973984768,0,0,944535040000,39103,100,39275,100,1515744,35455164,8
1785519493,256305917952,37850247168,214974009344,0,0,944535040000,40295,63,40491,96,1515744,35455236,8
1785519504,256309424128,37851402240,214974451712,0,0,944535040000,40905,52,41077,94,1515744,35455204,8
1785519514,256303808512,37849903104,214974459904,0,0,944535040000,42093,64,42245,93,1515744,35455248,8
1785519524,256306667520,37850345472,214974459904,0,0,944535040000,42679,100,42829,91,1515744,35455344,8
1785519534,256306442240,37850206208,214974459904,0,0,944535040000,42679,72,43183,87,1515744,35455320,8
1785519545,256307642368,37851635712,214974464000,0,0,944535040000,42679,70,43183,91,1515744,35455352,8
1785519555,256070508544,37616287744,214974517248,0,0,944535040000,18274,1,18705,2,1515744,35227640,8
1785519565,256303898624,37848485888,214974840832,0,0,944535040000,19271,100,19445,100,1515876,35453232,8
1785519575,256213516288,37759234048,214974885888,0,0,944535044096,30535,100,30709,100,1515880,35387804,8
1785519585,256213614592,37758844928,214974889984,0,0,944535040000,35031,68,35211,82,1515880,35387856,8
1785519596,256211386368,37758373888,214974894080,0,0,944535040000,35615,44,35761,76,1515880,35387856,8
1785519606,256212013056,37759766528,214974894080,0,0,944535040000,36751,67,36919,94,1515880,35387856,8
1785519616,256213417984,37758390272,214974943232,0,0,944535040000,37337,99,37545,100,1515880,35387792,8
1785519626,256213553152,37758631936,214975201280,0,0,944535040000,37925,62,38117,80,1515880,35387856,8
1785519636,256215416832,37759074304,214975205376,0,0,944535040000,39097,49,39275,86,1515880,35387828,8
1785519647,256214794240,37758263296,214975205376,0,0,944535040000,39851,91,39971,61,1515880,35387860,8
1785519657,256212037632,37755731968,214975205376,0,0,944535040000,40877,64,41077,96,1515880,35387860,8
1785519667,256210599936,37755977728,214975209472,0,0,944535040000,41507,72,41661,77,1515880,35387860,8
1785519677,256214732800,37755809792,214975418368,0,0,944535040000,42655,80,42829,77,1515880,35387860,8
1785519688,256212713472,37756481536,214975561728,0,0,944535040000,43007,66,43183,100,1515880,35387828,8
1785519698,256214536192,37757554688,214975561728,0,0,944535040000,43007,70,43183,86,1515880,35388004,8
1785519708,256211165184,37756370944,214975561728,0,0,944535097344,43007,88,43183,76,1515880,35387988,8
1785519718,256147894272,37691740160,214975590400,0,0,944535040000,18530,0,18705,0,1515880,35324228,8
1785519729,256599117824,38142971904,214975590400,0,0,944535040000,19271,46,19445,37,1515880,35763132,8
1785519739,256568774656,38109392896,214975832064,0,0,944534999040,31591,86,31765,71,1515880,35720092,8
1785519749,256566009856,38108831744,214975950848,0,0,944534953984,35031,83,35211,82,1515880,35720140,8
1785519759,256568061952,38109818880,214975950848,0,0,944534953984,35615,64,35761,80,1515880,35720140,8
1785519769,256566988800,38109020160,214975954944,0,0,944534953984,36751,79,36919,73,1515880,35720140,8
1785519780,256565256192,38107910144,214975954944,0,0,944534953984,37337,71,37545,76,1515880,35720144,8
1785519790,256565477376,38109097984,214975954944,0,0,944534953984,38511,65,38689,89,1515880,35720144,8
1785519800,256565792768,38109171712,214976299008,0,0,944534953984,39097,89,39275,95,1515880,35720208,8
1785519810,256566829056,38108598272,214976303104,0,0,944534953984,40325,71,40491,81,1515880,35720224,8
1785519820,256567308288,38109167616,214976307200,0,0,944534953984,40877,100,41077,100,1515880,35720184,8
1785519831,256567214080,38109761536,214976307200,0,0,944534953984,42069,66,42245,83,1515880,35720248,8
1785519841,256565133312,38110240768,214976307200,0,0,944534953984,42655,88,42829,78,1515988,35720324,8
1785519851,256569380864,38110654464,214976311296,0,0,944534953984,43007,74,43183,82,1516044,35720416,8
1785519861,256570904576,38110654464,214976765952,0,0,944534953984,43007,68,43183,71,1516044,35720432,8
1785519872,256568799232,38110261248,214976774144,0,0,944534953984,43007,66,43183,90,1516044,35720432,8
1785519882,256573816832,38113271808,214976790528,0,0,944534953984,18733,0,18907,0,1516044,35722752,8
1785519892,256616529920,38157774848,214976794624,0,0,944534953984,19271,100,19445,41,1516044,35765936,8
1785519902,256615628800,38156894208,214976827392,0,0,944534921216,34399,66,32729,85,1516044,35765984,8
1785519912,256616079360,38157426688,214976827392,0,0,944534921216,35031,100,35211,100,1516044,35765984,8
1785519923,256616796160,38157938688,214977175552,0,0,944534921216,36179,67,36347,91,1516044,35765984,8
1785519933,256614023168,38157053952,214977179648,0,0,944534921216,36751,96,36933,76,1516044,35765984,8
1785519943,256616329216,38158049280,214977183744,0,0,944534921216,37799,70,38119,95,1516044,35765984,8
1785519953,256618074112,38158118912,214977183744,0,0,944534921216,38511,100,38691,100,1516044,35765992,8
1785519964,256617218048,38156472320,214977183744,0,0,944534921216,39207,78,39387,80,1516044,35765992,8
1785519974,256618803200,38157602816,214977208320,0,0,944534921216,40325,100,40493,100,1516044,35765964,8
1785519984,256616386560,38158761984,214977507328,0,0,944534917120,41097,70,41265,80,1516044,35765964,8
1785519994,256616308736,38157312000,214977511424,0,0,944534917120,42091,59,42225,47,1516044,35765996,8
1785520004,256618336256,38157164544,214977511424,0,0,944534917120,42941,78,43077,74,1516044,35765996,8
1785520015,256617132032,38157852672,214977511424,0,0,944534917120,42941,62,43077,87,1516044,35765996,8
1785520025,256615100416,38157078528,214977515520,0,0,944534949888,42941,100,43077,100,1516044,35765964,8
1785520035,256615903232,38158311424,214977540096,0,0,944534949888,42941,74,43077,78,1516044,35765996,8
1785520045,256535781376,38077612032,214977880064,0,0,944534851584,19061,30,19439,91,1516088,35687164,8
1785520056,256538365952,38079336448,214977884160,0,0,944534888448,19271,100,19445,0,1516088,35687176,8
1785520066,256470093824,38013018112,214977925120,0,0,944534847488,34409,100,34523,100,1516088,35622840,8
1785520076,256473575424,38013636608,214977929216,0,0,944534847488,35031,69,35211,96,1516088,35622872,8
1785520086,256473833472,38014693376,214977929216,0,0,944534847488,36179,44,36347,66,1516088,35622860,8
1785520096,256473088000,38013308928,214977974272,0,0,944534847488,36751,68,36919,90,1516088,35622908,8
1785520107,256474370048,38014263296,214978252800,0,0,944534810624,37923,68,38117,84,1516088,35622916,8
1785520117,256472797184,38014287872,214978256896,0,0,944534810624,38511,75,38689,72,1516124,35622944,8
1785520127,256475832320,38013272064,214978256896,0,0,944534810624,39741,62,39861,91,1516124,35622976,8
1785520137,256476569600,38014504960,214978256896,0,0,944534810624,40327,61,40493,80,1516128,35622980,8
1785520148,256473059328,38014099456,214978260992,0,0,944534810624,41507,73,41661,75,1516128,35622980,8
1785520158,256473432064,38014476288,214978572288,0,0,944534810624,42091,100,42245,76,1516132,35622988,8
1785520168,256467877888,38010400768,214978686976,0,0,944534810624,42941,100,43183,52,1516132,35623000,8
1785520178,256472322048,38014476288,214978691072,0,0,944534810624,42941,46,43183,85,1516132,35622972,8
1785520189,256475574272,38013952000,214978691072,0,0,944534810624,42941,65,43183,82,1516132,35623004,8
1785520199,256475545600,38014033920,214978695168,0,0,944534810624,42941,71,43183,92,1516132,35623016,8
1785520209,256748875776,38286258176,214978711552,0,0,944534810624,19271,38,19445,30,1516172,35887472,8
1785520219,256710434816,38249127936,214979039232,0,0,944534769664,19271,0,21239,52,1516172,35854168,8
1785520229,256710610944,38249000960,214979141632,0,0,944534769664,32637,73,34663,77,1516172,35854132,8
1785520240,256725504000,38248845312,214979141632,0,0,944534769664,35615,67,35811,93,1516172,35854164,8
1785520250,256711118848,38248783872,214979145728,0,0,944534769664,36179,100,36375,100,1516172,35854132,8
1785520260,256709296128,38249164800,214979145728,0,0,944534769664,37337,66,37539,89,1516172,35854164,8
1785520270,256708665344,38249259008,214979145728,0,0,944534769664,37923,75,38125,97,1516172,35854196,8
1785520280,256710332416,38248759296,214979465216,0,0,944534769664,38511,72,38697,88,1516172,35854196,8
1785520291,256708395008,38248697856,214979469312,0,0,944534769664,39741,100,39927,100,1516172,35854164,8
1785520301,256710529024,38250102784,214979473408,0,0,944534769664,40437,70,40589,87,1516172,35854300,8
1785520311,256710586368,38250622976,214979473408,0,0,944534769664,41507,64,41643,89,1516172,35854304,8
1785520321,256711122944,38249857024,214979473408,0,0,944534769664,42313,61,42471,83,1516172,35854304,8
1785520332,256712814592,38250237952,214979477504,0,0,944534769664,42941,73,42847,84,1516172,35854308,8
1785520342,256711475200,38250639360,214979813376,0,0,944534769664,42941,100,42847,81,1516172,35854332,8
1785520352,256711143424,38250364928,214979817472,0,0,944534843392,42941,67,42847,81,1516172,35854344,8
1785520362,256741752832,38278070272,214979850240,0,0,944534769664,19085,92,19445,30,1516172,35880460,8
1785520372,256744415232,38281719808,214979854336,0,0,944534769664,19271,83,19445,40,1516172,35880476,8
1785520383,256449388544,37988491264,214979895296,0,0,944534728704,34441,100,34663,100,1516172,35594780,8
1785520393,256447946752,37988335616,214979923968,0,0,944534724608,35599,94,35811,66,1516172,35594780,8
1785520403,256447246336,37988868096,214980214784,0,0,944534724608,36185,98,36375,73,1516172,35594748,8
1785520413,256452050944,37988478976,214980218880,0,0,944534753280,36771,77,36939,81,1516172,35594780,8
