tag,round,raw_step,value,wall_time,segment
env/episode_len,1,0,200.0,1790140285.0373683,0
env/episode_len,2,1,200.0,1790142393.4942417,0
env/episode_len,3,2,200.0,1790144194.9321084,0
env/episode_len,4,3,200.0,1790146349.7980676,0
env/episode_len,5,4,200.0,1790148091.049502,0
env/episode_len,6,5,200.0,1790150288.4309123,0
env/episode_len,7,6,200.0,1790152100.1419914,0
env/episode_len,8,7,200.0,1790154251.8006487,0
env/episode_len,9,8,200.0,1790156102.708589,0
env/episode_len,10,9,200.0,1790158277.5928607,0
env/episode_len,11,10,200.0,1790160020.3954155,0
env/episode_len,12,11,200.0,1790162231.037925,0
env/episode_len,13,12,200.0,1790164018.419977,0
env/episode_len,14,13,200.0,1790166118.5465915,0
env/episode_len,15,14,200.0,1790167934.3783937,0
env/episode_len,16,15,200.0,1790170079.4162683,0
env/episode_len,17,16,200.0,1790171803.0345728,0
env/episode_len,18,17,200.0,1790173902.7713761,0
env/episode_len,19,18,200.0,1790175649.923103,0
env/episode_len,20,19,200.0,1790177871.2750788,0
env/episode_len,21,20,200.0,1790179637.4880648,0
env/episode_len,22,21,200.0,1790181778.587627,0
env/episode_len,23,22,200.0,1790183519.068104,0
env/episode_len,24,23,200.0,1790185653.3734758,0
env/episode_len,25,24,200.0,1790187395.3472226,0
env/episode_len,26,25,200.0,1790189527.0548263,0
env/episode_len,27,26,200.0,1790191307.5822465,0
env/episode_len,28,27,200.0,1790193458.9491034,0
env/episode_len,29,28,200.0,1790195233.5442812,0
env/episode_len,30,29,200.0,1790197427.3660877,0
env/episode_len,31,30,200.0,1790199189.0446038,0
env/episode_len,32,31,200.0,1790201347.9660792,0
env/episode_len,33,32,200.0,1790203029.6244826,0
env/episode_len,34,33,200.0,1790205170.7311678,0
env/episode_len,35,34,200.0,1790206903.957606,0
env/episode_len,36,35,200.0,1790209046.7533329,0
env/episode_len,37,36,200.0,1790210851.4372227,0
env/episode_len,38,37,200.0,1790213042.8598838,0
env/episode_len,39,38,200.0,1790214750.8206398,0
