tag,round,raw_step,value,wall_time,segment
env/episode_len,1,0,200.0,1790065754.913765,0
env/episode_len,2,1,200.0,1790067124.8934948,0
env/episode_len,3,2,200.0,1790068092.877366,0
env/episode_len,4,3,200.0,1790069499.139908,0
env/episode_len,5,4,200.0,1790070521.6493058,0
env/episode_len,6,5,200.0,1790072004.6004682,0
env/episode_len,7,6,200.0,1790073039.6120558,0
env/episode_len,8,7,200.0,1790074495.7158563,0
env/episode_len,9,8,200.0,1790075507.8332224,0
env/episode_len,10,9,200.0,1790077007.5622723,0
env/episode_len,11,10,200.0,1790078054.6597934,0
env/episode_len,12,11,200.0,1790079498.0711677,0
env/episode_len,13,12,200.0,1790080581.5732803,0
env/episode_len,14,13,200.0,1790082017.9512744,0
env/episode_len,15,14,200.0,1790082997.4405782,0
env/episode_len,16,15,200.0,1790084395.0193236,0
env/episode_len,17,16,200.0,1790085433.3599212,0
env/episode_len,18,17,200.0,1790086916.1055303,0
env/episode_len,19,18,200.0,1790087911.4233053,0
env/episode_len,20,19,200.0,1790089375.5605662,0
env/episode_len,21,20,200.0,1790090344.871941,0
env/episode_len,22,21,200.0,1790091751.9834228,0
env/episode_len,23,22,200.0,1790092830.0128086,0
env/episode_len,24,23,200.0,1790094241.2709389,0
env/episode_len,25,24,200.0,1790095235.1168509,0
env/episode_len,26,25,200.0,1790096692.4645963,0
env/episode_len,27,26,200.0,1790097666.5356274,0
env/episode_len,28,27,200.0,1790099077.382841,0
env/episode_len,29,28,200.0,1790100049.4546738,0
env/episode_len,30,29,200.0,1790101611.073305,0
env/episode_len,31,30,200.0,1790102573.4357753,0
env/episode_len,32,31,200.0,1790104007.6329825,0
env/episode_len,33,32,200.0,1790104971.7781324,0
env/episode_len,34,33,200.0,1790106406.4909196,0
env/episode_len,35,34,200.0,1790107382.086664,0
env/episode_len,36,35,200.0,1790108783.9558723,0
env/episode_len,37,36,200.0,1790109773.3269076,0
env/episode_len,38,37,200.0,1790111197.5028615,0
env/episode_len,39,38,200.0,1790112223.4363005,0
env/episode_len,40,39,200.0,1790113688.8784769,0
env/episode_len,41,40,200.0,1790114709.611855,0
env/episode_len,42,41,200.0,1790116137.0204766,0
env/episode_len,43,42,200.0,1790117137.112996,0
env/episode_len,44,43,200.0,1790118557.867422,0
env/episode_len,45,44,200.0,1790119538.0225875,0
env/episode_len,46,45,200.0,1790120950.4088821,0
env/episode_len,47,46,200.0,1790121952.9056966,0
env/episode_len,48,47,200.0,1790123373.5563793,0
env/episode_len,49,48,200.0,1790124345.7356956,0
env/episode_len,50,49,200.0,1790125848.5347667,0
env/episode_len,51,50,200.0,1790126824.6808677,0
env/episode_len,52,51,200.0,1790128242.2284808,0
env/episode_len,53,52,200.0,1790129207.1950152,0
env/episode_len,54,53,200.0,1790130685.706983,0
env/episode_len,55,54,200.0,1790131688.6768694,0
env/episode_len,56,55,200.0,1790133075.988714,0
env/episode_len,57,56,200.0,1790134093.0742183,0
env/episode_len,58,57,200.0,1790135484.1507041,0
env/episode_len,59,58,200.0,1790136471.541448,0
env/episode_len,60,59,200.0,1790137975.3632257,0
env/num_trajectories,1,0,128.0,1790065754.913869,0
env/num_trajectories,2,1,128.0,1790067124.8935452,0
env/num_trajectories,3,2,128.0,1790068092.8774843,0
env/num_trajectories,4,3,128.0,1790069499.1400144,0
env/num_trajectories,5,4,128.0,1790070521.6493855,0
env/num_trajectories,6,5,128.0,1790072004.6005192,0
env/num_trajectories,7,6,128.0,1790073039.612105,0
env/num_trajectories,8,7,128.0,1790074495.7159426,0
env/num_trajectories,9,8,128.0,1790075507.8332782,0
env/num_trajectories,10,9,128.0,1790077007.5623124,0
env/num_trajectories,11,10,128.0,1790078054.659867,0
env/num_trajectories,12,11,128.0,1790079498.0712516,0
env/num_trajectories,13,12,128.0,1790080581.5734005,0
env/num_trajectories,14,13,128.0,1790082017.9513636,0
env/num_trajectories,15,14,128.0,1790082997.4406981,0
env/num_trajectories,16,15,128.0,1790084395.0194097,0
env/num_trajectories,17,16,128.0,1790085433.3600667,0
env/num_trajectories,18,17,128.0,1790086916.1055684,0
env/num_trajectories,19,18,128.0,1790087911.4234252,0
env/num_trajectories,20,19,128.0,1790089375.5606039,0
env/num_trajectories,21,20,128.0,1790090344.8720057,0
env/num_trajectories,22,21,128.0,1790091751.9834983,0
env/num_trajectories,23,22,128.0,1790092830.0129344,0
env/num_trajectories,24,23,128.0,1790094241.2710114,0
env/num_trajectories,25,24,128.0,1790095235.1169152,0
env/num_trajectories,26,25,128.0,1790096692.464704,0
env/num_trajectories,27,26,128.0,1790097666.5356872,0
env/num_trajectories,28,27,128.0,1790099077.3829324,0
env/num_trajectories,29,28,128.0,1790100049.4547243,0
env/num_trajectories,30,29,128.0,1790101611.0733745,0
env/num_trajectories,31,30,128.0,1790102573.435837,0
env/num_trajectories,32,31,128.0,1790104007.6330748,0
env/num_trajectories,33,32,128.0,1790104971.778205,0
env/num_trajectories,34,33,128.0,1790106406.4910052,0
env/num_trajectories,35,34,128.0,1790107382.0867188,0
env/num_trajectories,36,35,128.0,1790108783.9559686,0
env/num_trajectories,37,36,128.0,1790109773.3270175,0
env/num_trajectories,38,37,128.0,1790111197.5029037,0
env/num_trajectories,39,38,128.0,1790112223.4364223,0
env/num_trajectories,40,39,128.0,1790113688.878534,0
env/num_trajectories,41,40,128.0,1790114709.6119034,0
env/num_trajectories,42,41,128.0,1790116137.0205164,0
env/num_trajectories,43,42,128.0,1790117137.113056,0
env/num_trajectories,44,43,128.0,1790118557.867473,0
env/num_trajectories,45,44,128.0,1790119538.0227113,0
env/num_trajectories,46,45,128.0,1790120950.408913,0
env/num_trajectories,47,46,128.0,1790121952.9057338,0
env/num_trajectories,48,47,128.0,1790123373.5567305,0
env/num_trajectories,49,48,128.0,1790124345.7357495,0
env/num_trajectories,50,49,128.0,1790125848.5348659,0
env/num_trajectories,51,50,128.0,1790126824.6809194,0
env/num_trajectories,52,51,128.0,1790128242.2285244,0
env/num_trajectories,53,52,128.0,1790129207.195086,0
env/num_trajectories,54,53,128.0,1790130685.707071,0
env/num_trajectories,55,54,128.0,1790131688.6769073,0
env/num_trajectories,56,55,128.0,1790133075.9887578,0
env/num_trajectories,57,56,128.0,1790134093.074337,0
env/num_trajectories,58,57,128.0,1790135484.1507902,0
env/num_trajectories,59,58,128.0,1790136471.5415716,0
env/num_trajectories,60,59,128.0,1790137975.3632658,0
env/return,1,0,0.4296875,1790065754.9136405,0
env/return,2,1,0.4453125,1790067124.8934546,0
env/return,3,2,0.390625,1790068092.8772335,0
env/return,4,3,0.328125,1790069499.13985,0
env/return,5,4,0.1953125,1790070521.649215,0
env/return,6,5,0.3203125,1790072004.6004264,0
env/return,7,6,0.3125,1790073039.6120095,0
env/return,8,7,0.375,1790074495.7157967,0
env/return,9,8,0.4296875,1790075507.8331552,0
env/return,10,9,0.4453125,1790077007.562231,0
env/return,11,10,0.3125,1790078054.6597056,0
env/return,12,11,0.375,1790079498.0711076,0
env/return,13,12,0.296875,1790080581.573141,0
env/return,14,13,0.328125,1790082017.9512002,0
env/return,15,14,0.390625,1790082997.4404259,0
env/return,16,15,0.4140625,1790084395.0192606,0
env/return,17,16,0.40625,1790085433.3597713,0
env/return,18,17,0.2578125,1790086916.1055005,0
env/return,19,18,0.3828125,1790087911.423165,0
env/return,20,19,0.484375,1790089375.5605297,0
env/return,21,20,0.4296875,1790090344.8718657,0
env/return,22,21,0.4375,1790091751.9833376,0
env/return,23,22,0.328125,1790092830.0126553,0
env/return,24,23,0.4140625,1790094241.2708828,0
env/return,25,24,0.328125,1790095235.1167765,0
env/return,26,25,0.25,1790096692.464534,0
env/return,27,26,0.328125,1790097666.5355425,0
env/return,28,27,0.515625,1790099077.3827677,0
env/return,29,28,0.34375,1790100049.454628,0
env/return,30,29,0.34375,1790101611.0732543,0
env/return,31,30,0.4296875,1790102573.4356787,0
env/return,32,31,0.46875,1790104007.6329157,0
env/return,33,32,0.390625,1790104971.7780423,0
env/return,34,33,0.3828125,1790106406.4908497,0
env/return,35,34,0.3984375,1790107382.0865839,0
env/return,36,35,0.4453125,1790108783.9558046,0
env/return,37,36,0.390625,1790109773.3267837,0
env/return,38,37,0.3828125,1790111197.5028262,0
env/return,39,38,0.4140625,1790112223.436166,0
env/return,40,39,0.4375,1790113688.8784244,0
env/return,41,40,0.328125,1790114709.6117945,0
env/return,42,41,0.34375,1790116137.0204403,0
env/return,43,42,0.375,1790117137.1129136,0
env/return,44,43,0.46875,1790118557.8673725,0
env/return,45,44,0.484375,1790119538.022448,0
env/return,46,45,0.484375,1790120950.4088504,0
env/return,47,46,0.46875,1790121952.905639,0
env/return,48,47,0.453125,1790123373.5563366,0
env/return,49,48,0.3671875,1790124345.7356298,0
env/return,50,49,0.4765625,1790125848.534682,0
