tag,round,raw_step,value,wall_time
env/num_trajectories,19,18,8.0,1789387972.847502
env/num_trajectories,20,19,8.0,1789389702.8291404
env/num_trajectories,21,20,8.0,1789391014.8284256
env/num_trajectories,22,21,8.0,1789392318.9709022
env/num_trajectories,23,22,8.0,1789393564.1281812
env/num_trajectories,24,23,8.0,1789394717.3151886
env/num_trajectories,25,24,8.0,1789396426.9239414
env/num_trajectories,26,25,8.0,1789397688.2851627
env/num_trajectories,27,26,8.0,1789398967.895191
env/num_trajectories,28,27,8.0,1789400231.183923
env/num_trajectories,29,28,8.0,1789401475.8899262
time/sync_weights,1,0,16.280542373657227,1789364298.251157
time/sync_weights,2,1,15.194123268127441,1789365625.2687619
time/sync_weights,3,2,16.120113372802734,1789366786.8512318
time/sync_weights,4,3,17.780508041381836,1789367989.9939556
time/sync_weights,5,4,12.207983016967773,1789369603.3061314
time/sync_weights,6,5,16.368776321411133,1789370813.7909799
time/sync_weights,7,6,15.367857933044434,1789372076.5441103
time/sync_weights,8,7,17.08746337890625,1789373332.5587914
time/sync_weights,9,8,16.390911102294922,1789374569.303893
time/sync_weights,10,9,13.882166862487793,1789376367.8672667
time/sync_weights,11,10,11.313810348510742,1789377504.630104
time/sync_weights,12,11,11.865952491760254,1789378768.4054163
time/sync_weights,13,12,15.288223266601562,1789380066.36856
time/sync_weights,14,13,16.860319137573242,1789381231.4467626
time/sync_weights,15,14,13.969712257385254,1789382968.1693075
time/sync_weights,16,15,17.254840850830078,1789384235.1392415
time/sync_weights,17,16,15.736906051635742,1789385530.647095
time/sync_weights,18,17,13.803925514221191,1789386846.6376154
time/sync_weights,19,18,16.011314392089844,1789387972.8475215
time/sync_weights,20,19,11.779903411865234,1789389702.8291569
time/sync_weights,21,20,11.089391708374023,1789391014.828452
time/sync_weights,22,21,17.261547088623047,1789392318.9709175
time/sync_weights,23,22,13.613582611083984,1789393564.1281989
time/sync_weights,24,23,16.47663116455078,1789394717.3151977
time/sync_weights,25,24,12.247756958007812,1789396426.9239545
time/sync_weights,26,25,17.201343536376953,1789397688.2851753
time/sync_weights,27,26,14.849740982055664,1789398967.895203
time/sync_weights,28,27,12.734993934631348,1789400231.1839368
time/sync_weights,29,28,12.368352890014648,1789401475.8899379
time/generate_rollouts,1,0,121.99942016601562,1789364298.2511659
time/generate_rollouts,2,1,107.27218627929688,1789365625.2687716
time/generate_rollouts,3,2,113.27240753173828,1789366786.8512406
time/generate_rollouts,4,3,103.1171646118164,1789367989.9939654
time/generate_rollouts,5,4,123.86123657226562,1789369603.3061395
time/generate_rollouts,6,5,101.13108825683594,1789370813.7909896
time/generate_rollouts,7,6,116.00503540039062,1789372076.5441172
time/generate_rollouts,8,7,124.09747314453125,1789373332.558802
time/generate_rollouts,9,8,117.60188293457031,1789374569.303912
time/generate_rollouts,10,9,111.11438751220703,1789376367.8672755
time/generate_rollouts,11,10,100.5737533569336,1789377504.6301167
time/generate_rollouts,12,11,106.52362060546875,1789378768.4054234
time/generate_rollouts,13,12,123.32524871826172,1789380066.3685668
time/generate_rollouts,14,13,106.33692932128906,1789381231.4467728
time/generate_rollouts,15,14,119.74710845947266,1789382968.169317
time/generate_rollouts,16,15,113.02783966064453,1789384235.1392481
time/generate_rollouts,17,16,119.36457061767578,1789385530.647104
time/generate_rollouts,18,17,123.27510070800781,1789386846.6376224
time/generate_rollouts,19,18,115.61579895019531,1789387972.8475335
time/generate_rollouts,20,19,112.6295394897461,1789389702.829165
time/generate_rollouts,21,20,107.9719467163086,1789391014.8284621
time/generate_rollouts,22,21,111.5682601928711,1789392318.970927
time/generate_rollouts,23,22,116.31575012207031,1789393564.1282089
time/generate_rollouts,24,23,108.69452667236328,1789394717.3152037
time/generate_rollouts,25,24,117.01525115966797,1789396426.9239616
time/generate_rollouts,26,25,122.42515563964844,1789397688.285182
time/generate_rollouts,27,26,115.5016098022461,1789398967.89521
time/generate_rollouts,28,27,107.74972534179688,1789400231.1839454
time/generate_rollouts,29,28,93.49346923828125,1789401475.8899446
time/cal_adv_and_returns,1,0,0.003987550735473633,1789364298.251196
time/cal_adv_and_returns,2,1,0.0034508705139160156,1789365625.26878
time/cal_adv_and_returns,3,2,0.00426030158996582,1789366786.851249
time/cal_adv_and_returns,4,3,0.004316806793212891,1789367989.9939725
time/cal_adv_and_returns,5,4,0.004845857620239258,1789369603.3061469
time/cal_adv_and_returns,6,5,0.003762960433959961,1789370813.7909994
time/cal_adv_and_returns,7,6,0.0030989646911621094,1789372076.5441236
time/cal_adv_and_returns,8,7,0.004271745681762695,1789373332.558812
time/cal_adv_and_returns,9,8,0.003662109375,1789374569.3039293
time/cal_adv_and_returns,10,9,0.003151416778564453,1789376367.8672822
time/cal_adv_and_returns,11,10,0.004006385803222656,1789377504.6301281
time/cal_adv_and_returns,12,11,0.003705263137817383,1789378768.4054294
time/cal_adv_and_returns,13,12,0.0033109188079833984,1789380066.3685732
time/cal_adv_and_returns,14,13,0.004526853561401367,1789381231.446782
time/cal_adv_and_returns,15,14,0.0041773319244384766,1789382968.1693265
time/cal_adv_and_returns,16,15,0.0051195621490478516,1789384235.1392546
time/cal_adv_and_returns,17,16,0.0033941268920898438,1789385530.6471128
time/cal_adv_and_returns,18,17,0.0042247772216796875,1789386846.637628
time/cal_adv_and_returns,19,18,0.0031723976135253906,1789387972.8475459
time/cal_adv_and_returns,20,19,0.004450559616088867,1789389702.8291733
time/cal_adv_and_returns,21,20,0.003930091857910156,1789391014.828473
time/cal_adv_and_returns,22,21,0.004049777984619141,1789392318.9709363
time/cal_adv_and_returns,23,22,0.0041522979736328125,1789393564.1282187
time/cal_adv_and_returns,24,23,0.003259897232055664,1789394717.3152087
time/cal_adv_and_returns,25,24,0.0039730072021484375,1789396426.9239683
time/cal_adv_and_returns,26,25,0.0035364627838134766,1789397688.285189
time/cal_adv_and_returns,27,26,0.0034024715423583984,1789398967.895217
time/cal_adv_and_returns,28,27,0.003627777099609375,1789400231.1839535
time/cal_adv_and_returns,29,28,0.003225088119506836,1789401475.8899512
time/actor_training,1,0,1097.686279296875,1789364298.2512064
time/actor_training,2,1,1204.4903564453125,1789365625.2687886
time/actor_training,3,2,1032.136962890625,1789366786.8512573
time/actor_training,4,3,1082.2034912109375,1789367989.9939795
time/actor_training,5,4,1052.9022216796875,1789369603.3061543
time/actor_training,6,5,1092.9364013671875,1789370813.791007
time/actor_training,7,6,1131.32470703125,1789372076.54413
time/actor_training,8,7,1114.774658203125,1789373332.5588288
time/actor_training,9,8,1102.7069091796875,1789374569.303946
time/actor_training,10,9,1140.31494140625,1789376367.8672884
time/actor_training,11,10,1024.83154296875,1789377504.6301394
time/actor_training,12,11,1145.3353271484375,1789378768.4054353
time/actor_training,13,12,1159.2974853515625,1789380066.3685794
time/actor_training,14,13,1041.82421875,1789381231.4467912
time/actor_training,15,14,1137.599853515625,1789382968.169336
time/actor_training,16,15,1136.6395263671875,1789384235.1392605
time/actor_training,17,16,1160.3548583984375,1789385530.6471221
time/actor_training,18,17,1178.8599853515625,1789386846.6376348
time/actor_training,19,18,994.5230712890625,1789387972.8475566
time/actor_training,20,19,1055.847412109375,1789389702.8291817
time/actor_training,21,20,1192.88720703125,1789391014.8284833
time/actor_training,22,21,1175.255126953125,1789392318.970945
time/actor_training,23,22,1115.1622314453125,1789393564.1282282
time/actor_training,24,23,1027.9747314453125,1789394717.3152144
time/actor_training,25,24,1100.947265625,1789396426.9239748
time/actor_training,26,25,1121.6865234375,1789397688.2851956
time/actor_training,27,26,1149.2056884765625,1789398967.8952234
time/actor_training,28,27,1142.7628173828125,1789400231.1839616
time/actor_training,29,28,1138.796630859375,1789401475.8899574
time/step,1,0,1235.9722900390625,1789364298.2512147
time/step,2,1,1326.9617919921875,1789365625.268797
time/step,3,2,1161.53564453125,1789366786.8512664
time/step,4,3,1203.1063232421875,1789367989.9939897
time/step,5,4,1613.290771484375,1789369603.3061695
time/step,6,5,1210.4420166015625,1789370813.7910156
time/step,7,6,1262.7025146484375,1789372076.5441365
time/step,8,7,1255.9658203125,1789373332.5588427
time/step,9,8,1236.705078125,1789374569.3039658
time/step,10,9,1798.542724609375,1789376367.8673017
time/step,11,10,1136.7249755859375,1789377504.6301513
time/step,12,11,1263.7305908203125,1789378768.4054413
time/step,13,12,1297.91552734375,1789380066.368586
time/step,14,13,1165.0279541015625,1789381231.4467998
time/step,15,14,1736.683837890625,1789382968.1693537
time/step,16,15,1266.9293212890625,1789384235.1392667
time/step,17,16,1295.4613037109375,1789385530.6471322
time/step,18,17,1315.9451904296875,1789386846.6376412
time/step,19,18,1126.1552734375,1789387972.8475678
time/step,20,19,1729.95556640625,1789389702.8291981
time/step,21,20,1311.954345703125,1789391014.8284936
time/step,22,21,1304.0906982421875,1789392318.9709537
time/step,23,22,1245.097900390625,1789393564.1282613
time/step,24,23,1153.15087890625,1789394717.3152199
time/step,25,24,1709.5751953125,1789396426.9239895
time/step,26,25,1261.3177490234375,1789397688.285202
time/step,27,26,1279.5625,1789398967.8952305
time/step,28,27,1263.2530517578125,1789400231.1839697
time/step,29,28,1244.6627197265625,1789401475.8899636
time/env/env/bootstrap_step,1,0,52.54243850708008,1789364298.251225
time/env/env/bootstrap_step,2,1,49.586978912353516,1789365625.2688053
time/env/env/bootstrap_step,3,2,51.598045349121094,1789366786.8512757
time/env/env/bootstrap_step,4,3,47.2027473449707,1789367989.993998
time/env/env/bootstrap_step,5,4,53.209346771240234,1789369603.3066437
time/env/env/bootstrap_step,6,5,46.34490203857422,1789370813.7910247
time/env/env/bootstrap_step,7,6,47.73942947387695,1789372076.5441434
time/env/env/bootstrap_step,8,7,55.31679916381836,1789373332.5588582
time/env/env/bootstrap_step,9,8,52.18979263305664,1789374569.3039844
time/env/env/bootstrap_step,10,9,49.76258850097656,1789376367.8680663
time/env/env/bootstrap_step,11,10,45.94760513305664,1789377504.630163
time/env/env/bootstrap_step,12,11,50.03425979614258,1789378768.4054482
time/env/env/bootstrap_step,13,12,57.320858001708984,1789380066.3685925
time/env/env/bootstrap_step,14,13,48.430908203125,1789381231.4468093
time/env/env/bootstrap_step,15,14,54.93228530883789,1789382968.1702971
time/env/env/bootstrap_step,16,15,54.13166809082031,1789384235.1392744
time/env/env/bootstrap_step,17,16,55.632591247558594,1789385530.647142
time/env/env/bootstrap_step,18,17,52.821258544921875,1789386846.637648
time/env/env/bootstrap_step,19,18,52.87004852294922,1789387972.8475802
time/env/env/bootstrap_step,20,19,51.14162826538086,1789389702.8298275
time/env/env/bootstrap_step,21,20,49.52227020263672,1789391014.8285046
time/env/env/bootstrap_step,22,21,50.028106689453125,1789392318.9709632
time/env/env/bootstrap_step,23,22,52.42966079711914,1789393564.1282723
time/env/env/bootstrap_step,24,23,50.54767608642578,1789394717.3152256
time/env/env/bootstrap_step,25,24,56.20806121826172,1789396426.9245856
time/env/env/bootstrap_step,26,25,58.15534210205078,1789397688.285209
time/env/env/bootstrap_step,27,26,47.512123107910156,1789398967.8952403
time/env/env/bootstrap_step,28,27,50.6708984375,1789400231.1839788
time/env/env/bootstrap_step,29,28,45.541446685791016,1789401475.889971
time/env/compute_bootstrap_rewards,1,0,0.0007649743929505348,1789364298.2526426
time/env/compute_bootstrap_rewards,2,1,0.0004793633706867695,1789365625.2697766
time/env/compute_bootstrap_rewards,3,2,0.0007891012355685234,1789366786.8521047
time/env/compute_bootstrap_rewards,4,3,0.0004964652471244335,1789367989.994932
time/env/compute_bootstrap_rewards,5,4,0.0006216298788785934,1789369603.3066516
time/env/compute_bootstrap_rewards,6,5,0.0004041832871735096,1789370813.7920864
time/env/compute_bootstrap_rewards,7,6,0.0005927453748881817,1789372076.5452113
time/env/compute_bootstrap_rewards,8,7,0.0005466747097671032,1789373332.5598075
time/env/compute_bootstrap_rewards,9,8,0.0006622704677283764,1789374569.3048322
time/env/compute_bootstrap_rewards,10,9,0.0006338167004287243,1789376367.8680737
time/env/compute_bootstrap_rewards,11,10,0.00045927148312330246,1789377504.6311388
time/env/compute_bootstrap_rewards,12,11,0.0005136928521096706,1789378768.4058552
time/env/compute_bootstrap_rewards,13,12,0.0005812421441078186,1789380066.369249
time/env/compute_bootstrap_rewards,14,13,0.0005002515390515327,1789381231.4479969
time/env/compute_bootstrap_rewards,15,14,0.0005676201544702053,1789382968.1703131
time/env/compute_bootstrap_rewards,16,15,0.0006068414077162743,1789384235.140634
time/env/compute_bootstrap_rewards,17,16,0.0005911439657211304,1789385530.6480038
time/env/compute_bootstrap_rewards,18,17,0.0005772560834884644,1789386846.6384494
time/env/compute_bootstrap_rewards,19,18,0.0006429217755794525,1789387972.8487175
time/env/compute_bootstrap_rewards,20,19,0.00059840502217412,1789389702.8298361
time/env/compute_bootstrap_rewards,21,20,0.000514328945428133,1789391014.8297415
time/env/compute_bootstrap_rewards,22,21,0.000583757646381855,1789392318.9714937
time/env/compute_bootstrap_rewards,23,22,0.0005368203856050968,1789393564.1287806
time/env/compute_bootstrap_rewards,24,23,0.0005879239179193974,1789394717.315866
time/env/compute_bootstrap_rewards,25,24,0.0006702588871121407,1789396426.9246044
time/env/compute_bootstrap_rewards,26,25,0.0006116344593465328,1789397688.2856197
time/env/compute_bootstrap_rewards,27,26,0.0007142256945371628,1789398967.8955905
time/env/compute_bootstrap_rewards,28,27,0.000586329959332943,1789400231.184382
time/env/compute_bootstrap_rewards,29,28,0.0004986575804650784,1789401475.8903756
time/env/env_interact_step,1,0,36.51868438720703,1789364298.2526653
time/env/env_interact_step,2,1,35.10578918457031,1789365625.2697854
time/env/env_interact_step,3,2,35.78720474243164,1789366786.8521183
time/env/env_interact_step,4,3,35.933815002441406,1789367989.99494
time/env/env_interact_step,5,4,40.15859603881836,1789369603.3066583
time/env/env_interact_step,6,5,34.802669525146484,1789370813.7920966
time/env/env_interact_step,7,6,41.94966506958008,1789372076.545232
time/env/env_interact_step,8,7,42.71733093261719,1789373332.5598183
time/env/env_interact_step,9,8,37.882667541503906,1789374569.3048527
time/env/env_interact_step,10,9,35.26966857910156,1789376367.86808
time/env/env_interact_step,11,10,34.87430191040039,1789377504.631152
time/env/env_interact_step,12,11,32.945335388183594,1789378768.4058657
time/env/env_interact_step,13,12,40.45033645629883,1789380066.3692706
time/env/env_interact_step,14,13,33.659080505371094,1789381231.4480224
time/env/env_interact_step,15,14,38.145530700683594,1789382968.1703224
time/env/env_interact_step,16,15,32.4990119934082,1789384235.1406567
time/env/env_interact_step,17,16,38.165409088134766,1789385530.6480136
time/env/env_interact_step,18,17,41.08744430541992,1789386846.6384597
time/env/env_interact_step,19,18,36.1103630065918,1789387972.8487468
time/env/env_interact_step,20,19,36.065521240234375,1789389702.8298442
time/env/env_interact_step,21,20,35.7947883605957,1789391014.8297493
time/env/env_interact_step,22,21,35.52121353149414,1789392318.971508
time/env/env_interact_step,23,22,35.821678161621094,1789393564.12879
time/env/env_interact_step,24,23,36.502342224121094,1789394717.3158722
time/env/env_interact_step,25,24,34.03533935546875,1789396426.924615
time/env/env_interact_step,26,25,36.85980224609375,1789397688.2856302
time/env/env_interact_step,27,26,38.363441467285156,1789398967.895601
time/env/env_interact_step,28,27,30.731063842773438,1789400231.1843953
time/env/env_interact_step,29,28,28.092681884765625,1789401475.8903859
time/env/run_interact_once,1,0,106.69773864746094,1789364298.2526755
time/env/run_interact_once,2,1,96.11351776123047,1789365625.2697926
time/env/run_interact_once,3,2,102.45339965820312,1789366786.8521264
time/env/run_interact_once,4,3,93.99028015136719,1789367989.994947
time/env/run_interact_once,5,4,108.64351654052734,1789369603.3066647
time/env/run_interact_once,6,5,91.6670150756836,1789370813.7921042
time/env/run_interact_once,7,6,103.42559051513672,1789372076.5452425
time/env/run_interact_once,8,7,112.91573333740234,1789373332.559828
time/env/run_interact_once,9,8,105.02066802978516,1789374569.3048706
time/env/run_interact_once,10,9,100.023193359375,1789376367.868086
time/env/run_interact_once,11,10,91.27519989013672,1789377504.6311636
time/env/run_interact_once,12,11,96.5527572631836,1789378768.4058728
time/env/run_interact_once,13,12,111.90718841552734,1789380066.369281
time/env/run_interact_once,14,13,95.19274139404297,1789381231.448034
time/env/run_interact_once,15,14,108.12653350830078,1789382968.170329
time/env/run_interact_once,16,15,101.82593536376953,1789384235.140667
time/env/run_interact_once,17,16,108.30471801757812,1789385530.6480215
time/env/run_interact_once,18,17,108.98246765136719,1789386846.638466
time/env/run_interact_once,19,18,103.95365905761719,1789387972.848764
time/env/run_interact_once,20,19,101.503662109375,1789389702.8298516
time/env/run_interact_once,21,20,98.91970825195312,1789391014.8297563
time/env/run_interact_once,22,21,100.44074249267578,1789392318.9715183
time/env/run_interact_once,23,22,103.8348617553711,1789393564.1287968
time/env/run_interact_once,24,23,99.2359848022461,1789394717.3158772
time/env/run_interact_once,25,24,105.50485229492188,1789396426.9246228
time/env/run_interact_once,26,25,110.24596405029297,1789397688.2856374
time/env/run_interact_once,27,26,100.7812728881836,1789398967.895609
time/env/run_interact_once,28,27,96.24140167236328,1789400231.1844053
time/env/run_interact_once,29,28,84.26487731933594,1789401475.8903928
time/env/interact,1,0,106.69783020019531,1789364298.252684
time/env/interact,2,1,96.11360168457031,1789365625.2698
time/env/interact,3,2,102.45354461669922,1789366786.8521352
time/env/interact,4,3,93.99038696289062,1789367989.9949546
time/env/interact,5,4,108.64361572265625,1789369603.3066716
time/env/interact,6,5,91.66706848144531,1789370813.7921124
time/env/interact,7,6,103.42572021484375,1789372076.545251
time/env/interact,8,7,112.91583251953125,1789373332.5598373
time/env/interact,9,8,105.020751953125,1789374569.3048878
time/env/interact,10,9,100.0232925415039,1789376367.8680918
time/env/interact,11,10,91.27523803710938,1789377504.6311738
time/env/interact,12,11,96.55284118652344,1789378768.4058788
time/env/interact,13,12,111.9073486328125,1789380066.369289
time/env/interact,14,13,95.1928482055664,1789381231.4480445
time/env/interact,15,14,108.12664794921875,1789382968.1703358
time/env/interact,16,15,101.82606506347656,1789384235.140675
time/env/interact,17,16,108.30482482910156,1789385530.6480308
time/env/interact,18,17,108.98255157470703,1789386846.6384726
time/env/interact,19,18,103.9537582397461,1789387972.8487763
time/env/interact,20,19,101.5037612915039,1789389702.8298593
time/env/interact,21,20,98.91978454589844,1789391014.8297622
time/env/interact,22,21,100.44084930419922,1789392318.9715269
time/env/interact,23,22,103.83495330810547,1789393564.128803
time/env/interact,24,23,99.23604583740234,1789394717.3158822
time/env/interact,25,24,105.50492858886719,1789396426.9246302
time/env/interact,26,25,110.24604797363281,1789397688.285644
time/env/interact,27,26,100.78136444091797,1789398967.8956168
time/env/interact,28,27,96.24149322509766,1789400231.1844156
time/env/interact,29,28,84.26496887207031,1789401475.8903987
time/rollout/sync_model_from_actor,1,0,6.111018657684326,1789364298.2526917
time/rollout/sync_model_from_actor,2,1,3.4485340118408203,1789365625.269807
time/rollout/sync_model_from_actor,3,2,3.6495702266693115,1789366786.852143
time/rollout/sync_model_from_actor,4,3,3.8294951915740967,1789367989.9949615
time/rollout/sync_model_from_actor,5,4,5.985424518585205,1789369603.3066852
time/rollout/sync_model_from_actor,6,5,6.9257402420043945,1789370813.7921202
time/rollout/sync_model_from_actor,7,6,3.4266083240509033,1789372076.5452583
time/rollout/sync_model_from_actor,8,7,3.793806314468384,1789373332.5598462
time/rollout/sync_model_from_actor,9,8,3.5000247955322266,1789374569.3049047
time/rollout/sync_model_from_actor,10,9,6.17298698425293,1789376367.868104
time/rollout/sync_model_from_actor,11,10,1.8615505695343018,1789377504.6311848
time/rollout/sync_model_from_actor,12,11,2.306100845336914,1789378768.4058847
time/rollout/sync_model_from_actor,13,12,3.377361536026001,1789380066.3692966
time/rollout/sync_model_from_actor,14,13,3.493123769760132,1789381231.4480534
time/rollout/sync_model_from_actor,15,14,6.1148834228515625,1789382968.1703491
time/rollout/sync_model_from_actor,16,15,8.156769752502441,1789384235.1406825
time/rollout/sync_model_from_actor,17,16,3.4013946056365967,1789385530.648039
time/rollout/sync_model_from_actor,18,17,3.360565662384033,1789386846.6384788
time/rollout/sync_model_from_actor,19,18,3.0557358264923096,1789387972.848788
time/rollout/sync_model_from_actor,20,19,5.653069972991943,1789389702.8298748
time/rollout/sync_model_from_actor,21,20,1.9388178586959839,1789391014.8297684
time/rollout/sync_model_from_actor,22,21,3.443056106567383,1789392318.9715354
time/rollout/sync_model_from_actor,23,22,3.5546231269836426,1789393564.1288087
time/rollout/sync_model_from_actor,24,23,3.306533098220825,1789394717.3158877
time/rollout/sync_model_from_actor,25,24,5.661966323852539,1789396426.924645
time/rollout/sync_model_from_actor,26,25,7.974257469177246,1789397688.28565
time/rollout/sync_model_from_actor,27,26,3.720343589782715,1789398967.8956227
time/rollout/sync_model_from_actor,28,27,2.5100269317626953,1789400231.184423
time/rollout/sync_model_from_actor,29,28,2.4551072120666504,1789401475.8904054
time/rollout/predict,1,0,15.052595138549805,1789364298.2526991
time/rollout/predict,2,1,10.755904197692871,1789365625.2698143
time/rollout/predict,3,2,14.059438705444336,1789366786.8521512
time/rollout/predict,4,3,10.247217178344727,1789367989.9949687
time/rollout/predict,5,4,64.27458190917969,1789369603.306693
time/rollout/predict,6,5,9.900093078613281,1789370813.7921286
time/rollout/predict,7,6,12.937097549438477,1789372076.5452654
time/rollout/predict,8,7,13.920672416687012,1789373332.5598557
time/rollout/predict,9,8,14.082820892333984,1789374569.3049207
time/rollout/predict,10,9,66.91771697998047,1789376367.86811
