tag,round,value,wall_time
env/reward,113,0.004999999888241291,1790085777.7671914
env/reward,114,0.0037499999161809683,1790086038.64057
env/reward,115,0.0024999999441206455,1790086566.6550398
env/reward,116,0.0024999999441206455,1790086825.1294355
env/reward,117,0.0024999999441206455,1790087085.7751157
env/reward,118,0.0037499999161809683,1790087345.933677
env/reward,119,0.0037499999161809683,1790087606.3876848
env/reward,120,0.0037499999161809683,1790088139.8905518
env/reward,121,0.0012499999720603228,1790088400.952505
env/reward,122,0.0024999999441206455,1790088661.505027
env/reward,123,0.004999999888241291,1790088921.1222248
env/reward,124,0.0024999999441206455,1790089182.2041802
env/reward,125,0.0037499999161809683,1790089710.8950217
env/reward,126,0.0037499999161809683,1790089971.14949
env/reward,127,0.0024999999441206455,1790090233.2187376
env/reward,128,0.0037499999161809683,1790090493.9160044
env/reward,129,0.0012499999720603228,1790090755.590078
env/reward,130,0.0037499999161809683,1790091286.317443
env/reward,131,0.0037499999161809683,1790091544.6295912
env/reward,132,0.004999999888241291,1790091805.918261
env/reward,133,0.0024999999441206455,1790092067.182186
env/reward,134,0.0012499999720603228,1790092330.8526654
env/reward,135,0.0037499999161809683,1790092862.9231396
env/reward,136,0.0024999999441206455,1790093121.3560452
env/reward,137,0.0012499999720603228,1790093381.9735932
env/success_once,1,0.25,1790050397.424571
env/success_once,2,0.5,1790050661.3432167
env/success_once,3,0.75,1790050923.1888194
env/success_once,4,0.5,1790051184.0576034
env/success_once,5,0.75,1790051717.8028812
env/success_once,6,0.25,1790051977.7478318
env/success_once,7,0.25,1790052240.297545
env/success_once,8,0.0,1790052502.1957405
env/success_once,9,0.5,1790052763.320296
env/success_once,10,0.5,1790053293.0926316
env/success_once,11,0.75,1790053552.2916548
env/success_once,12,0.5,1790053812.6204815
env/success_once,13,0.75,1790054073.612992
env/success_once,14,0.75,1790054335.63009
env/success_once,15,0.5,1790054878.9052389
env/success_once,16,0.75,1790055137.8460155
env/success_once,17,0.5,1790055400.1582158
env/success_once,18,0.75,1790055662.6701396
env/success_once,19,0.5,1790055926.1031883
env/success_once,20,0.75,1790056466.5304904
env/success_once,21,0.5,1790056728.0234888
env/success_once,22,0.0,1790056990.8826897
env/success_once,23,0.0,1790057254.8289456
env/success_once,24,0.75,1790057516.0840294
env/success_once,25,0.5,1790058061.4687672
env/success_once,26,0.5,1790058321.6943252
env/success_once,27,0.25,1790058582.8936296
env/success_once,28,0.5,1790058845.5563095
env/success_once,29,0.75,1790059107.2447999
env/success_once,30,0.5,1790059649.8701475
env/success_once,31,0.25,1790059909.1709118
env/success_once,32,0.5,1790060169.902523
env/success_once,33,0.25,1790060432.3494725
env/success_once,34,0.75,1790060694.9384823
env/success_once,35,0.75,1790061231.173755
env/success_once,36,0.5,1790061491.3050995
env/success_once,37,0.25,1790061753.1336184
env/success_once,38,0.5,1790062014.8399317
env/success_once,39,0.5,1790062277.5214436
env/success_once,40,0.25,1790062816.1884816
env/success_once,41,1.0,1790063076.419941
env/success_once,42,0.75,1790063338.2959864
env/success_once,43,0.5,1790063599.8753164
env/success_once,44,0.75,1790063859.6377304
env/success_once,45,0.75,1790064396.7969568
env/success_once,46,0.25,1790064656.582287
env/success_once,47,0.5,1790064918.624983
env/success_once,48,0.25,1790065180.8835607
env/success_once,49,0.5,1790065442.9609156
env/success_once,50,0.0,1790066007.9048154
env/success_once,51,0.25,1790066267.2555153
env/success_once,52,0.75,1790066528.6551645
env/success_once,53,1.0,1790066788.5473409
env/success_once,54,0.75,1790067049.5089169
env/success_once,55,0.5,1790067586.9214618
env/success_once,56,0.5,1790067846.4137523
env/success_once,57,0.5,1790068107.1498423
env/success_once,58,0.25,1790068369.7190592
env/success_once,59,1.0,1790068630.8099797
env/success_once,60,0.5,1790069169.787899
env/success_once,61,0.75,1790069427.923848
env/success_once,62,0.25,1790069690.4285195
env/success_once,63,0.5,1790069952.1310713
env/success_once,64,0.25,1790070213.7672315
env/success_once,65,0.5,1790070746.2341864
env/success_once,66,0.25,1790071007.8415134
env/success_once,67,1.0,1790071270.2283955
env/success_once,68,0.5,1790071532.2609172
env/success_once,69,1.0,1790071793.8368254
env/success_once,70,0.5,1790072332.047846
env/success_once,71,0.5,1790072591.3835723
env/success_once,72,1.0,1790072852.8885171
env/success_once,73,0.75,1790073115.2635088
env/success_once,74,0.75,1790073376.6934214
env/success_once,75,0.25,1790073911.3710449
env/success_once,76,0.75,1790074170.4325292
env/success_once,77,0.75,1790074431.699444
env/success_once,78,0.5,1790074695.0685644
env/success_once,79,0.75,1790074956.4439347
env/success_once,80,0.25,1790075490.3586445
env/success_once,81,0.5,1790075748.8691726
env/success_once,82,0.5,1790076009.158151
env/success_once,83,0.5,1790076270.847724
env/success_once,84,0.75,1790076532.6541142
env/success_once,85,0.25,1790077067.6539962
env/success_once,86,0.5,1790077327.4143236
env/success_once,87,0.75,1790077588.3361647
env/success_once,88,0.25,1790077850.4099236
env/success_once,89,0.25,1790078112.4857218
env/success_once,90,1.0,1790078647.4212644
env/success_once,91,1.0,1790078907.5564127
env/success_once,92,0.5,1790079170.7554576
env/success_once,93,0.75,1790079433.1270974
env/success_once,94,0.75,1790079695.7478237
env/success_once,95,0.0,1790080233.5746586
env/success_once,96,0.5,1790080493.141872
env/success_once,97,0.75,1790080753.977321
env/success_once,98,0.75,1790081015.0506666
env/success_once,99,0.75,1790081276.7128217
env/success_once,100,0.25,1790081837.2340493
env/success_once,101,0.25,1790082096.5171382
env/success_once,102,0.5,1790082357.6709745
env/success_once,103,0.75,1790082618.959767
env/success_once,104,1.0,1790082879.761739
env/success_once,105,0.75,1790083411.6597772
env/success_once,106,0.75,1790083671.5489182
env/success_once,107,0.25,1790083934.5900297
env/success_once,108,0.5,1790084197.4648817
env/success_once,109,0.5,1790084457.8948264
env/success_once,110,0.5,1790084994.109179
env/success_once,111,0.25,1790085254.3601756
env/success_once,112,0.5,1790085516.5878215
env/success_once,113,1.0,1790085777.7672021
env/success_once,114,0.75,1790086038.640578
env/success_once,115,0.5,1790086566.6550493
env/success_once,116,0.5,1790086825.1294444
env/success_once,117,0.5,1790087085.775127
env/success_once,118,0.75,1790087345.9336855
env/success_once,119,0.75,1790087606.3876934
env/success_once,120,0.75,1790088139.8905616
env/success_once,121,0.25,1790088400.9525135
env/success_once,122,0.5,1790088661.505035
env/success_once,123,1.0,1790088921.1222346
env/success_once,124,0.5,1790089182.2041893
env/success_once,125,0.75,1790089710.895031
env/success_once,126,0.75,1790089971.1494997
env/success_once,127,0.5,1790090233.2187462
env/success_once,128,0.75,1790090493.9160128
env/success_once,129,0.25,1790090755.590087
env/success_once,130,0.75,1790091286.317453
env/success_once,131,0.75,1790091544.629603
env/success_once,132,1.0,1790091805.9182715
env/success_once,133,0.5,1790092067.1821947
env/success_once,134,0.25,1790092330.8526785
env/success_once,135,0.75,1790092862.9231532
env/success_once,136,0.5,1790093121.3560538
env/success_once,137,0.25,1790093381.9736066
env/episode_len,1,200.0,1790050397.4245791
env/episode_len,2,200.0,1790050661.343223
env/episode_len,3,200.0,1790050923.1888335
env/episode_len,4,200.0,1790051184.0576103
env/episode_len,5,200.0,1790051717.8028877
env/episode_len,6,200.0,1790051977.7478385
env/episode_len,7,200.0,1790052240.2975519
env/episode_len,8,200.0,1790052502.1957476
env/episode_len,9,200.0,1790052763.3203032
env/episode_len,10,200.0,1790053293.0926435
env/episode_len,11,200.0,1790053552.291661
env/episode_len,12,200.0,1790053812.6204872
env/episode_len,13,200.0,1790054073.6129997
env/episode_len,14,200.0,1790054335.6300962
env/episode_len,15,200.0,1790054878.905247
env/episode_len,16,200.0,1790055137.846023
env/episode_len,17,200.0,1790055400.1582224
env/episode_len,18,200.0,1790055662.6701462
env/episode_len,19,200.0,1790055926.1031947
env/episode_len,20,200.0,1790056466.5305033
env/episode_len,21,200.0,1790056728.0234976
env/episode_len,22,200.0,1790056990.882696
env/episode_len,23,200.0,1790057254.8289545
env/episode_len,24,200.0,1790057516.0840364
env/episode_len,25,200.0,1790058061.4687893
env/episode_len,26,200.0,1790058321.6943321
env/episode_len,27,200.0,1790058582.893636
env/episode_len,28,200.0,1790058845.5563169
env/episode_len,29,200.0,1790059107.2448063
env/episode_len,30,200.0,1790059649.870154
env/episode_len,31,200.0,1790059909.1709204
env/episode_len,32,200.0,1790060169.9025292
env/episode_len,33,200.0,1790060432.34948
env/episode_len,34,200.0,1790060694.9384913
env/episode_len,35,200.0,1790061231.1737628
env/episode_len,36,200.0,1790061491.305108
env/episode_len,37,200.0,1790061753.1336246
env/episode_len,38,200.0,1790062014.8399394
env/episode_len,39,200.0,1790062277.5214503
env/episode_len,40,200.0,1790062816.1884868
env/episode_len,41,200.0,1790063076.4199471
env/episode_len,42,200.0,1790063338.2959926
env/episode_len,43,200.0,1790063599.8753247
env/episode_len,44,200.0,1790063859.6377368
env/episode_len,45,200.0,1790064396.7969651
env/episode_len,46,200.0,1790064656.5823019
env/episode_len,47,200.0,1790064918.6249893
env/episode_len,48,200.0,1790065180.8835657
env/episode_len,49,200.0,1790065442.9609253
env/episode_len,50,200.0,1790066007.904822
env/episode_len,51,200.0,1790066267.255525
env/episode_len,52,200.0,1790066528.6551714
env/episode_len,53,200.0,1790066788.5473473
env/episode_len,54,200.0,1790067049.508924
env/episode_len,55,200.0,1790067586.9214697
env/episode_len,56,200.0,1790067846.413759
env/episode_len,57,200.0,1790068107.1498485
env/episode_len,58,200.0,1790068369.7190654
env/episode_len,59,200.0,1790068630.8099873
env/episode_len,60,200.0,1790069169.7879112
env/episode_len,61,200.0,1790069427.923857
env/episode_len,62,200.0,1790069690.4285266
env/episode_len,63,200.0,1790069952.1310773
env/episode_len,64,200.0,1790070213.7672372
env/episode_len,65,200.0,1790070746.234193
env/episode_len,66,200.0,1790071007.8415198
env/episode_len,67,200.0,1790071270.228401
env/episode_len,68,200.0,1790071532.2609231
env/episode_len,69,200.0,1790071793.8368323
env/episode_len,70,200.0,1790072332.0478556
env/episode_len,71,200.0,1790072591.383578
env/episode_len,72,200.0,1790072852.8885238
env/episode_len,73,200.0,1790073115.2635143
env/episode_len,74,200.0,1790073376.693429
env/episode_len,75,200.0,1790073911.3710518
env/episode_len,76,200.0,1790074170.432538
env/episode_len,77,200.0,1790074431.699451
env/episode_len,78,200.0,1790074695.0685716
env/episode_len,79,200.0,1790074956.443941
env/episode_len,80,200.0,1790075490.3586502
env/episode_len,81,200.0,1790075748.8691785
env/episode_len,82,200.0,1790076009.15816
env/episode_len,83,200.0,1790076270.84773
env/episode_len,84,200.0,1790076532.6541219
env/episode_len,85,200.0,1790077067.6540046
env/episode_len,86,200.0,1790077327.41433
env/episode_len,87,200.0,1790077588.3361728
env/episode_len,88,200.0,1790077850.4099293
env/episode_len,89,200.0,1790078112.485729
env/episode_len,90,200.0,1790078647.4212737
env/episode_len,91,200.0,1790078907.5564187
env/episode_len,92,200.0,1790079170.7554648
env/episode_len,93,200.0,1790079433.1271071
env/episode_len,94,200.0,1790079695.747832
env/episode_len,95,200.0,1790080233.5746667
env/episode_len,96,200.0,1790080493.1418781
env/episode_len,97,200.0,1790080753.9773295
env/episode_len,98,200.0,1790081015.0506723
env/episode_len,99,200.0,1790081276.7128274
env/episode_len,100,200.0,1790081837.2340562
env/episode_len,101,200.0,1790082096.517146
env/episode_len,102,200.0,1790082357.6709816
env/episode_len,103,200.0,1790082618.9597764
env/episode_len,104,200.0,1790082879.761745
env/episode_len,105,200.0,1790083411.6597917
env/episode_len,106,200.0,1790083671.5489247
env/episode_len,107,200.0,1790083934.5900366
env/episode_len,108,200.0,1790084197.4648886
env/episode_len,109,200.0,1790084457.8948343
env/episode_len,110,200.0,1790084994.1091866
env/episode_len,111,200.0,1790085254.3601825
env/episode_len,112,200.0,1790085516.5878303
env/episode_len,113,200.0,1790085777.76721
env/episode_len,114,200.0,1790086038.6405842
env/episode_len,115,200.0,1790086566.6550562
env/episode_len,116,200.0,1790086825.1294506
env/episode_len,117,200.0,1790087085.7751353
env/episode_len,118,200.0,1790087345.933692
env/episode_len,119,200.0,1790087606.3877
env/episode_len,120,200.0,1790088139.8905687
env/episode_len,121,200.0,1790088400.9525197
env/episode_len,122,200.0,1790088661.505041
env/episode_len,123,200.0,1790088921.122242
env/episode_len,124,200.0,1790089182.2041962
env/episode_len,125,200.0,1790089710.895038
env/episode_len,126,200.0,1790089971.1495068
env/episode_len,127,200.0,1790090233.2187521
env/episode_len,128,200.0,1790090493.9160185
env/episode_len,129,200.0,1790090755.5900931
env/episode_len,130,200.0,1790091286.3174605
env/episode_len,131,200.0,1790091544.6296103
env/episode_len,132,200.0,1790091805.9182794
env/episode_len,133,200.0,1790092067.1822007
env/episode_len,134,200.0,1790092330.8526883
env/episode_len,135,200.0,1790092862.9231641
env/episode_len,136,200.0,1790093121.3560598
env/episode_len,137,200.0,1790093381.9736164
env/num_trajectories,1,4.0,1790050397.4245996
env/num_trajectories,2,4.0,1790050661.3432531
env/num_trajectories,3,4.0,1790050923.1888888
env/num_trajectories,4,4.0,1790051184.0576377
env/num_trajectories,5,4.0,1790051717.8029
env/num_trajectories,6,4.0,1790051977.7478664
env/num_trajectories,7,4.0,1790052240.2975802
env/num_trajectories,8,4.0,1790052502.1957746
env/num_trajectories,9,4.0,1790052763.3203297
env/num_trajectories,10,4.0,1790053293.0926678
env/num_trajectories,11,4.0,1790053552.2916877
env/num_trajectories,12,4.0,1790053812.6205149
env/num_trajectories,13,4.0,1790054073.6130311
env/num_trajectories,14,4.0,1790054335.6301224
env/num_trajectories,15,4.0,1790054878.9052632
env/num_trajectories,16,4.0,1790055137.8460507
env/num_trajectories,17,4.0,1790055400.15825
env/num_trajectories,18,4.0,1790055662.6701765
env/num_trajectories,19,4.0,1790055926.103226
env/num_trajectories,20,4.0,1790056466.5305266
env/num_trajectories,21,4.0,1790056728.0235307
env/num_trajectories,22,4.0,1790056990.8827193
env/num_trajectories,23,4.0,1790057254.8289912
env/num_trajectories,24,4.0,1790057516.08406
env/num_trajectories,25,4.0,1790058061.4688282
env/num_trajectories,26,4.0,1790058321.6943598
env/num_trajectories,27,4.0,1790058582.8936648
env/num_trajectories,28,4.0,1790058845.5563343
env/num_trajectories,29,4.0,1790059107.244833
env/num_trajectories,30,4.0,1790059649.8701677
env/num_trajectories,31,4.0,1790059909.170949
env/num_trajectories,32,4.0,1790060169.9025564
env/num_trajectories,33,4.0,1790060432.3495095
env/num_trajectories,34,4.0,1790060694.9385138
env/num_trajectories,35,4.0,1790061231.1737797
env/num_trajectories,36,4.0,1790061491.3051374
env/num_trajectories,37,4.0,1790061753.1336498
env/num_trajectories,38,4.0,1790062014.8399706
env/num_trajectories,39,4.0,1790062277.521478
env/num_trajectories,40,4.0,1790062816.1885006
env/num_trajectories,41,4.0,1790063076.4199746
env/num_trajectories,42,4.0,1790063338.2960174
env/num_trajectories,43,4.0,1790063599.8753586
env/num_trajectories,44,4.0,1790063859.637764
env/num_trajectories,45,4.0,1790064396.7969813
env/num_trajectories,46,4.0,1790064656.5823598
env/num_trajectories,47,4.0,1790064918.6250174
env/num_trajectories,48,4.0,1790065180.883589
env/num_trajectories,49,4.0,1790065442.960956
env/num_trajectories,50,4.0,1790066007.9048376
env/num_trajectories,51,4.0,1790066267.25556
env/num_trajectories,52,4.0,1790066528.655198
env/num_trajectories,53,4.0,1790066788.547376
env/num_trajectories,54,4.0,1790067049.5089502
env/num_trajectories,55,4.0,1790067586.9214976
env/num_trajectories,56,4.0,1790067846.4137766
env/num_trajectories,57,4.0,1790068107.1498706
env/num_trajectories,58,4.0,1790068369.7190912
env/num_trajectories,59,4.0,1790068630.8100204
env/num_trajectories,60,4.0,1790069169.7879333
env/num_trajectories,61,4.0,1790069427.9238913
env/num_trajectories,62,4.0,1790069690.428554
env/num_trajectories,63,4.0,1790069952.131095
env/num_trajectories,64,4.0,1790070213.7672627
env/num_trajectories,65,4.0,1790070746.2342083
env/num_trajectories,66,4.0,1790071007.841547
env/num_trajectories,67,4.0,1790071270.2284267
env/num_trajectories,68,4.0,1790071532.2609499
env/num_trajectories,69,4.0,1790071793.8368638
env/num_trajectories,70,4.0,1790072332.0478745
env/num_trajectories,71,4.0,1790072591.383603
env/num_trajectories,72,4.0,1790072852.8885515
env/num_trajectories,73,4.0,1790073115.2635393
env/num_trajectories,74,4.0,1790073376.6934624
env/num_trajectories,75,4.0,1790073911.3710697
env/num_trajectories,76,4.0,1790074170.4325566
env/num_trajectories,77,4.0,1790074431.6994777
env/num_trajectories,78,4.0,1790074695.0685928
env/num_trajectories,79,4.0,1790074956.4439688
env/num_trajectories,80,4.0,1790075490.3586612
env/num_trajectories,81,4.0,1790075748.8692055
env/num_trajectories,82,4.0,1790076009.1581926
env/num_trajectories,83,4.0,1790076270.8477566
env/num_trajectories,84,4.0,1790076532.6541493
env/num_trajectories,85,4.0,1790077067.6540196
env/num_trajectories,86,4.0,1790077327.4143584
env/num_trajectories,87,4.0,1790077588.336201
