tag,completed_round,raw_step,value,wall_time
env/reward,41,40,0.0035937500651925802,1788718435.3905547
env/reward,42,41,0.0035937498323619366,1788719211.8695962
env/reward,43,42,0.003281249897554517,1788719973.199616
env/reward,44,43,0.003437499748542905,1788720741.9361608
env/reward,45,44,0.0026562497951090336,1788721848.3966904
env/reward,46,45,0.002968749962747097,1788722602.2946093
env/reward,47,46,0.0034374999813735485,1788723357.902227
env/reward,48,47,0.003750000149011612,1788724140.4943976
env/reward,49,48,0.0026562500279396772,1788724878.1178625
env/reward,50,49,0.003281249897554517,1788725992.266019
env/reward,51,50,0.0034374999813735485,1788726762.5032008
env/reward,52,51,0.0031250002793967724,1788727517.7435994
env/reward,53,52,0.0029687497299164534,1788728265.0280268
env/reward,54,53,0.0037499999161809683,1788729028.5285852
env/reward,55,54,0.002343749860301614,1788730125.5937278
env/reward,56,55,0.002968749962747097,1788730912.4919667
env/reward,57,56,0.0026562500279396772,1788731672.826306
env/reward,58,57,0.0031249995809048414,1788732447.633891
env/reward,59,58,0.0037499999161809683,1788733198.714622
env/reward,60,59,0.003124999813735485,1788734317.3984845
env/reward,61,60,0.0037499999161809683,1788735066.9872975
env/reward,62,61,0.0034374999813735485,1788735820.8819067
env/reward,63,62,0.0034374999813735485,1788736563.1414664
env/reward,64,63,0.004218749701976776,1788737322.2173946
env/reward,65,64,0.004062499850988388,1788738410.145377
env/reward,66,65,0.0034374999813735485,1788739171.8009667
env/reward,67,66,0.0029687497299164534,1788739918.2668834
env/reward,68,67,0.003750000149011612,1788740685.4224782
env/reward,69,68,0.003124999813735485,1788741440.538965
env/reward,70,69,0.003437499748542905,1788742546.4515257
env/reward,71,70,0.002968749962747097,1788743281.185844
env/reward,72,71,0.004062499850988388,1788744045.678886
env/reward,73,72,0.0031250000465661287,1788744796.5970745
env/reward,74,73,0.0034374999813735485,1788745576.630388
env/reward,75,74,0.002968749962747097,1788746692.957759
env/reward,76,75,0.0035937498323619366,1788747460.5677347
env/reward,77,76,0.0028124998789280653,1788748207.1197994
env/reward,78,77,0.002968749962747097,1788748970.9537516
env/reward,79,78,0.0035937498323619366,1788749747.932381
env/reward,80,79,0.003281249897554517,1788750884.7280955
env/reward,81,80,0.003281249897554517,1788751636.270484
env/reward,82,81,0.0034374999813735485,1788752395.427527
env/reward,83,82,0.003437500214204192,1788753152.442917
env/reward,84,83,0.00390625,1788753937.5447986
env/reward,85,84,0.0035937500651925802,1788755044.5401125
env/reward,86,85,0.0037499996833503246,1788755782.1884742
env/reward,87,86,0.002968749962747097,1788756557.3538835
env/reward,88,87,0.0034374999813735485,1788757339.3569152
env/episode_len,1,0,200.0,1788684297.756924
env/episode_len,2,1,200.0,1788685104.023187
env/episode_len,3,2,200.0,1788685902.9824243
env/episode_len,4,3,200.0,1788686702.8029957
env/episode_len,5,4,200.0,1788687835.8400846
env/episode_len,6,5,200.0,1788688632.8648393
env/episode_len,7,6,200.0,1788689440.81462
env/episode_len,8,7,200.0,1788690231.804438
env/episode_len,9,8,200.0,1788691046.2400415
env/episode_len,10,9,200.0,1788692224.69152
env/episode_len,11,10,200.0,1788692999.3309212
env/episode_len,12,11,200.0,1788693796.1381612
env/episode_len,13,12,200.0,1788694602.6030195
env/episode_len,14,13,200.0,1788695399.3648043
env/episode_len,15,14,200.0,1788696545.027225
env/episode_len,16,15,200.0,1788697348.2644367
env/episode_len,17,16,200.0,1788698125.9224968
env/episode_len,18,17,200.0,1788698922.3164124
env/episode_len,19,18,200.0,1788699705.2562687
env/episode_len,20,19,200.0,1788700857.1448429
env/episode_len,21,20,200.0,1788701627.5955403
env/episode_len,22,21,200.0,1788702408.060529
env/episode_len,23,22,200.0,1788703177.2846014
env/episode_len,24,23,200.0,1788703939.3582807
env/episode_len,25,24,200.0,1788705062.7956772
env/episode_len,26,25,200.0,1788705853.1375957
env/episode_len,27,26,200.0,1788706611.5786073
env/episode_len,28,27,200.0,1788707367.605138
env/episode_len,29,28,200.0,1788708167.9051275
env/episode_len,30,29,200.0,1788709326.09903
env/episode_len,31,30,200.0,1788710071.8938487
env/episode_len,32,31,200.0,1788710838.303777
env/episode_len,33,32,200.0,1788711584.0732176
env/episode_len,34,33,200.0,1788712351.864414
env/episode_len,35,34,200.0,1788713450.2018178
env/episode_len,36,35,200.0,1788714240.7185533
env/episode_len,37,36,200.0,1788715009.5581632
env/episode_len,38,37,200.0,1788715775.1051233
env/episode_len,39,38,200.0,1788716559.3945742
env/episode_len,40,39,200.0,1788717702.2439625
env/episode_len,41,40,200.0,1788718435.3906102
env/episode_len,42,41,200.0,1788719211.8696418
env/episode_len,43,42,200.0,1788719973.1996653
env/episode_len,44,43,200.0,1788720741.9362118
env/episode_len,45,44,200.0,1788721848.3967311
env/episode_len,46,45,200.0,1788722602.2946637
env/episode_len,47,46,200.0,1788723357.9023345
env/episode_len,48,47,200.0,1788724140.4944618
env/episode_len,49,48,200.0,1788724878.1180139
env/episode_len,50,49,200.0,1788725992.266048
env/episode_len,51,50,200.0,1788726762.5032485
env/episode_len,52,51,200.0,1788727517.7436526
env/episode_len,53,52,200.0,1788728265.0280712
env/episode_len,54,53,200.0,1788729028.528647
env/episode_len,55,54,200.0,1788730125.5937636
env/episode_len,56,55,200.0,1788730912.492034
env/episode_len,57,56,200.0,1788731672.826363
env/episode_len,58,57,200.0,1788732447.634019
env/episode_len,59,58,200.0,1788733198.7146676
env/episode_len,60,59,200.0,1788734317.398512
env/episode_len,61,60,200.0,1788735066.9873443
env/episode_len,62,61,200.0,1788735820.8820102
env/episode_len,63,62,200.0,1788736563.1415217
env/episode_len,64,63,200.0,1788737322.2174826
env/episode_len,65,64,200.0,1788738410.1454065
env/episode_len,66,65,200.0,1788739171.8010085
env/episode_len,67,66,200.0,1788739918.2669327
env/episode_len,68,67,200.0,1788740685.4225583
env/episode_len,69,68,200.0,1788741440.5390253
env/episode_len,70,69,200.0,1788742546.4515548
env/episode_len,71,70,200.0,1788743281.1859002
env/episode_len,72,71,200.0,1788744045.6789253
env/episode_len,73,72,200.0,1788744796.5971315
env/episode_len,74,73,200.0,1788745576.6304338
env/episode_len,75,74,200.0,1788746692.9578123
env/episode_len,76,75,200.0,1788747460.5677824
env/episode_len,77,76,200.0,1788748207.1198733
env/episode_len,78,77,200.0,1788748970.953798
env/episode_len,79,78,200.0,1788749747.9324408
env/episode_len,80,79,200.0,1788750884.7281277
env/episode_len,81,80,200.0,1788751636.2705266
env/episode_len,82,81,200.0,1788752395.4275835
env/episode_len,83,82,200.0,1788753152.4429734
env/episode_len,84,83,200.0,1788753937.5448468
env/episode_len,85,84,200.0,1788755044.540169
env/episode_len,86,85,200.0,1788755782.1885095
env/episode_len,87,86,200.0,1788756557.3539321
env/episode_len,88,87,200.0,1788757339.3569663
env/success_once,1,0,0.3125,1788684297.756935
env/success_once,2,1,0.46875,1788685104.0231984
env/success_once,3,2,0.53125,1788685902.9824326
env/success_once,4,3,0.46875,1788686702.8030043
env/success_once,5,4,0.4375,1788687835.8400967
env/success_once,6,5,0.6875,1788688632.864848
env/success_once,7,6,0.46875,1788689440.8146286
env/success_once,8,7,0.5,1788690231.8044527
env/success_once,9,8,0.5,1788691046.2400534
env/success_once,10,9,0.65625,1788692224.6915288
env/success_once,11,10,0.59375,1788692999.3309295
env/success_once,12,11,0.6875,1788693796.1381693
env/success_once,13,12,0.59375,1788694602.6030505
env/success_once,14,13,0.5625,1788695399.3648148
env/success_once,15,14,0.5625,1788696545.027239
env/success_once,16,15,0.65625,1788697348.2644548
env/success_once,17,16,0.46875,1788698125.9225054
env/success_once,18,17,0.625,1788698922.316421
env/success_once,19,18,0.625,1788699705.2562773
env/success_once,20,19,0.53125,1788700857.144851
env/success_once,21,20,0.65625,1788701627.595549
env/success_once,22,21,0.625,1788702408.0605428
env/success_once,23,22,0.65625,1788703177.2846167
env/success_once,24,23,0.625,1788703939.3582911
env/success_once,25,24,0.5625,1788705062.7956843
env/success_once,26,25,0.65625,1788705853.1376112
env/success_once,27,26,0.625,1788706611.5786161
env/success_once,28,27,0.65625,1788707367.6051471
env/success_once,29,28,0.65625,1788708167.9051397
env/success_once,30,29,0.625,1788709326.0990531
env/success_once,31,30,0.6875,1788710071.8938596
env/success_once,32,31,0.6875,1788710838.3037856
env/success_once,33,32,0.8125,1788711584.07323
env/success_once,34,33,0.53125,1788712351.8644233
env/success_once,35,34,0.65625,1788713450.2018254
env/success_once,36,35,0.5625,1788714240.718562
env/success_once,37,36,0.6875,1788715009.5581744
env/success_once,38,37,0.59375,1788715775.105132
env/success_once,39,38,0.53125,1788716559.394583
env/success_once,40,39,0.59375,1788717702.2439723
env/success_once,41,40,0.71875,1788718435.3906202
env/success_once,42,41,0.71875,1788719211.8696508
env/success_once,43,42,0.65625,1788719973.1996737
env/success_once,44,43,0.6875,1788720741.9362202
env/success_once,45,44,0.53125,1788721848.3967474
env/success_once,46,45,0.59375,1788722602.2946732
env/success_once,47,46,0.6875,1788723357.9023552
env/success_once,48,47,0.75,1788724140.4944763
env/success_once,49,48,0.53125,1788724878.118046
env/success_once,50,49,0.65625,1788725992.266055
env/success_once,51,50,0.6875,1788726762.5032568
env/success_once,52,51,0.625,1788727517.7436645
env/success_once,53,52,0.59375,1788728265.0280807
env/success_once,54,53,0.75,1788729028.528659
env/success_once,55,54,0.46875,1788730125.593778
env/success_once,56,55,0.59375,1788730912.492047
env/success_once,57,56,0.53125,1788731672.8263757
env/success_once,58,57,0.625,1788732447.6340492
env/success_once,59,58,0.75,1788733198.7178187
env/success_once,60,59,0.625,1788734317.3985198
env/success_once,61,60,0.75,1788735066.9873526
env/success_once,62,61,0.6875,1788735820.8820317
env/success_once,63,62,0.6875,1788736563.1415334
env/success_once,64,63,0.84375,1788737322.2175016
env/success_once,65,64,0.8125,1788738410.1454172
env/success_once,66,65,0.6875,1788739171.801019
env/success_once,67,66,0.59375,1788739918.266941
env/success_once,68,67,0.75,1788740685.4225738
env/success_once,69,68,0.625,1788741440.539039
env/success_once,70,69,0.6875,1788742546.4515643
env/success_once,71,70,0.59375,1788743281.185912
env/success_once,72,71,0.8125,1788744045.6789315
env/success_once,73,72,0.625,1788744796.5971446
env/success_once,74,73,0.6875,1788745576.6304421
env/success_once,75,74,0.59375,1788746692.9578347
env/success_once,76,75,0.71875,1788747460.567791
env/success_once,77,76,0.5625,1788748207.119888
env/success_once,78,77,0.59375,1788748970.9538074
env/success_once,79,78,0.71875,1788749747.932449
env/success_once,80,79,0.65625,1788750884.7281413
env/success_once,81,80,0.65625,1788751636.270535
env/success_once,82,81,0.6875,1788752395.427594
env/success_once,83,82,0.6875,1788753152.4429827
env/success_once,84,83,0.78125,1788753937.5448565
env/success_once,85,84,0.71875,1788755044.5401914
env/success_once,86,85,0.75,1788755782.1885178
env/success_once,87,86,0.59375,1788756557.3539417
env/success_once,88,87,0.6875,1788757339.3569753
env/return,1,0,0.3125,1788684297.7569423
env/return,2,1,0.46875,1788685104.0232074
env/return,3,2,0.53125,1788685902.982438
env/return,4,3,0.46875,1788686702.8030105
env/return,5,4,0.4375,1788687835.840106
env/return,6,5,0.6875,1788688632.8648539
env/return,7,6,0.46875,1788689440.814635
env/return,8,7,0.5,1788690231.8044627
env/return,9,8,0.5,1788691046.24006
env/return,10,9,0.65625,1788692224.6915348
env/return,11,10,0.59375,1788692999.3309352
env/return,12,11,0.6875,1788693796.138176
env/return,13,12,0.59375,1788694602.603072
env/return,14,13,0.5625,1788695399.364822
env/return,15,14,0.5625,1788696545.0272508
env/return,16,15,0.65625,1788697348.2644653
env/return,17,16,0.46875,1788698125.9225118
env/return,18,17,0.625,1788698922.3164275
env/return,19,18,0.625,1788699705.2562838
env/return,20,19,0.53125,1788700857.1448574
env/return,21,20,0.65625,1788701627.5955555
env/return,22,21,0.625,1788702408.0605538
env/return,23,22,0.65625,1788703177.2846277
env/return,24,23,0.625,1788703939.3583004
env/return,25,24,0.5625,1788705062.7956908
env/return,26,25,0.65625,1788705853.137619
env/return,27,26,0.625,1788706611.5786219
env/return,28,27,0.65625,1788707367.6051533
env/return,29,28,0.65625,1788708167.9051492
env/return,30,29,0.625,1788709326.0990667
env/return,31,30,0.6875,1788710071.8938675
env/return,32,31,0.6875,1788710838.303791
env/return,33,32,0.8125,1788711584.0732396
env/return,34,33,0.53125,1788712351.8644295
env/return,35,34,0.65625,1788713450.2018313
env/return,36,35,0.5625,1788714240.7185676
env/return,37,36,0.6875,1788715009.5581825
env/return,38,37,0.59375,1788715775.1051378
env/return,39,38,0.53125,1788716559.3945894
env/return,40,39,0.59375,1788717702.24398
env/return,41,40,0.71875,1788718435.3906276
env/return,42,41,0.71875,1788719211.8696573
env/return,43,42,0.65625,1788719973.1996794
env/return,44,43,0.6875,1788720741.9362264
env/return,45,44,0.53125,1788721848.3967586
env/return,46,45,0.59375,1788722602.2946806
env/return,47,46,0.6875,1788723357.90237
env/return,48,47,0.75,1788724140.4944868
env/return,49,48,0.53125,1788724878.1180675
env/return,50,49,0.65625,1788725992.2660608
env/return,51,50,0.6875,1788726762.503263
env/return,52,51,0.625,1788727517.7436721
env/return,53,52,0.59375,1788728265.0280879
env/return,54,53,0.75,1788729028.5286684
env/return,55,54,0.46875,1788730125.5937881
env/return,56,55,0.59375,1788730912.4920564
env/return,57,56,0.53125,1788731672.8263845
env/return,58,57,0.625,1788732447.6340709
env/return,59,58,0.75,1788733198.7178319
env/return,60,59,0.625,1788734317.398526
env/return,61,60,0.75,1788735066.9873593
env/return,62,61,0.6875,1788735820.882049
env/return,63,62,0.6875,1788736563.1415427
env/return,64,63,0.84375,1788737322.2175157
env/return,65,64,0.8125,1788738410.145425
env/return,66,65,0.6875,1788739171.8010263
env/return,67,66,0.59375,1788739918.2669468
env/return,68,67,0.75,1788740685.4225836
env/return,69,68,0.625,1788741440.5390472
env/return,70,69,0.6875,1788742546.451572
env/return,71,70,0.59375,1788743281.18592
env/return,72,71,0.8125,1788744045.6789365
env/return,73,72,0.625,1788744796.5971546
env/return,74,73,0.6875,1788745576.6304486
env/return,75,74,0.59375,1788746692.9578495
env/return,76,75,0.71875,1788747460.5677984
env/return,77,76,0.5625,1788748207.1198978
env/return,78,77,0.59375,1788748970.953814
env/return,79,78,0.71875,1788749747.932455
env/return,80,79,0.65625,1788750884.7281542
env/return,81,80,0.65625,1788751636.270541
env/return,82,81,0.6875,1788752395.4276037
env/return,83,82,0.6875,1788753152.4429898
env/return,84,83,0.78125,1788753937.544864
env/return,85,84,0.71875,1788755044.5402133
env/return,86,85,0.75,1788755782.1885242
env/return,87,86,0.59375,1788756557.3539507
env/return,88,87,0.6875,1788757339.3569818
env/num_trajectories,1,0,32.0,1788684297.7569733
env/num_trajectories,2,1,32.0,1788685104.0232272
env/num_trajectories,3,2,32.0,1788685902.9824605
env/num_trajectories,4,3,32.0,1788686702.803038
env/num_trajectories,5,4,32.0,1788687835.8401287
env/num_trajectories,6,5,32.0,1788688632.8648772
env/num_trajectories,7,6,32.0,1788689440.8146617
env/num_trajectories,8,7,32.0,1788690231.804502
env/num_trajectories,9,8,32.0,1788691046.2400846
env/num_trajectories,10,9,32.0,1788692224.69155
env/num_trajectories,11,10,32.0,1788692999.3309588
env/num_trajectories,12,11,32.0,1788693796.138202
env/num_trajectories,13,12,32.0,1788694602.6031427
env/num_trajectories,14,13,32.0,1788695399.3648527
env/num_trajectories,15,14,32.0,1788696545.0272768
env/num_trajectories,16,15,32.0,1788697348.264502
env/num_trajectories,17,16,32.0,1788698125.9225464
env/num_trajectories,18,17,32.0,1788698922.3164537
env/num_trajectories,19,18,32.0,1788699705.2563093
env/num_trajectories,20,19,32.0,1788700857.1448724
env/num_trajectories,21,20,32.0,1788701627.5955791
env/num_trajectories,22,21,32.0,1788702408.0605922
env/num_trajectories,23,22,32.0,1788703177.284673
env/num_trajectories,24,23,32.0,1788703939.3583293
env/num_trajectories,25,24,32.0,1788705062.7957025
env/num_trajectories,26,25,32.0,1788705853.1376572
env/num_trajectories,27,26,32.0,1788706611.5786455
env/num_trajectories,28,27,32.0,1788707367.6051874
env/num_trajectories,29,28,32.0,1788708167.905179
env/num_trajectories,30,29,32.0,1788709326.0990934
env/num_trajectories,31,30,32.0,1788710071.8938975
env/num_trajectories,32,31,32.0,1788710838.3038204
env/num_trajectories,33,32,32.0,1788711584.073274
env/num_trajectories,34,33,32.0,1788712351.8644564
env/num_trajectories,35,34,32.0,1788713450.2018468
env/num_trajectories,36,35,32.0,1788714240.7185943
env/num_trajectories,37,36,32.0,1788715009.558212
env/num_trajectories,38,37,32.0,1788715775.1051617
env/num_trajectories,39,38,32.0,1788716559.3946168
env/num_trajectories,40,39,32.0,1788717702.243997
env/num_trajectories,41,40,32.0,1788718435.390657
env/num_trajectories,42,41,32.0,1788719211.8696818
env/num_trajectories,43,42,32.0,1788719973.1997056
env/num_trajectories,44,43,32.0,1788720741.936267
env/num_trajectories,45,44,32.0,1788721848.3967826
env/num_trajectories,46,45,32.0,1788722602.2947085
env/num_trajectories,47,46,32.0,1788723357.9024205
env/num_trajectories,48,47,32.0,1788724140.4945223
env/num_trajectories,49,48,32.0,1788724878.118145
env/num_trajectories,50,49,32.0,1788725992.2660797
env/num_trajectories,51,50,32.0,1788726762.5032904
env/num_trajectories,52,51,32.0,1788727517.7436998
env/num_trajectories,53,52,32.0,1788728265.0281138
env/num_trajectories,54,53,32.0,1788729028.5286987
env/num_trajectories,55,54,32.0,1788730125.5938168
env/num_trajectories,56,55,32.0,1788730912.4920907
env/num_trajectories,57,56,32.0,1788731672.8264132
env/num_trajectories,58,57,32.0,1788732447.6341417
env/num_trajectories,59,58,32.0,1788733198.7178638
env/num_trajectories,60,59,32.0,1788734317.398542
env/num_trajectories,61,60,32.0,1788735066.9873831
env/num_trajectories,62,61,32.0,1788735820.8820963
env/num_trajectories,63,62,32.0,1788736563.1415732
env/num_trajectories,64,63,32.0,1788737322.2175639
env/num_trajectories,65,64,32.0,1788738410.1454442
env/num_trajectories,66,65,32.0,1788739171.8010418
env/num_trajectories,67,66,32.0,1788739918.266971
env/num_trajectories,68,67,32.0,1788740685.4226258
env/num_trajectories,69,68,32.0,1788741440.5390792
env/num_trajectories,70,69,32.0,1788742546.4515874
env/num_trajectories,71,70,32.0,1788743281.1859503
env/num_trajectories,72,71,32.0,1788744045.6789565
env/num_trajectories,73,72,32.0,1788744796.5971863
env/num_trajectories,74,73,32.0,1788745576.6304727
env/num_trajectories,75,74,32.0,1788746692.9578774
env/num_trajectories,76,75,32.0,1788747460.567822
env/num_trajectories,77,76,32.0,1788748207.1199365
env/num_trajectories,78,77,32.0,1788748970.9538372
env/num_trajectories,79,78,32.0,1788749747.9324837
env/num_trajectories,80,79,32.0,1788750884.728172
env/num_trajectories,81,80,32.0,1788751636.2705653
env/num_trajectories,82,81,32.0,1788752395.4276328
env/num_trajectories,83,82,32.0,1788753152.443017
env/num_trajectories,84,83,32.0,1788753937.5448928
env/num_trajectories,85,84,32.0,1788755044.5402646
env/num_trajectories,86,85,32.0,1788755782.188538
env/num_trajectories,87,86,32.0,1788756557.3539777
env/num_trajectories,88,87,32.0,1788757339.357007
time/sync_weights,1,0,4.673638343811035,1788684297.7569995
time/sync_weights,2,1,6.83875846862793,1788685104.0232415
time/sync_weights,3,2,5.871000289916992,1788685902.9824736
time/sync_weights,4,3,5.333752632141113,1788686702.8030524
time/sync_weights,5,4,5.787535667419434,1788687835.8401513
time/sync_weights,6,5,2.0685276985168457,1788688632.86489
time/sync_weights,7,6,5.437085151672363,1788689440.8146758
time/sync_weights,8,7,5.939929008483887,1788690231.8045247
time/sync_weights,9,8,5.381588935852051,1788691046.2400966
time/sync_weights,10,9,5.474220275878906,1788692224.691562
time/sync_weights,11,10,1.443284273147583,1788692999.330972
time/sync_weights,12,11,5.3456339836120605,1788693796.1382163
time/sync_weights,13,12,5.590120315551758,1788694602.6031861
time/sync_weights,14,13,5.409984111785889,1788695399.36487
time/sync_weights,15,14,5.208328723907471,1788696545.0273
time/sync_weights,16,15,2.119687557220459,1788697348.2645144
time/sync_weights,17,16,5.213447570800781,1788698125.9225633
time/sync_weights,18,17,7.334842681884766,1788698922.3164663
time/sync_weights,19,18,5.047141075134277,1788699705.2563221
time/sync_weights,20,19,5.956548690795898,1788700857.144887
time/sync_weights,21,20,1.5600039958953857,1788701627.5955932
time/sync_weights,22,21,5.308979034423828,1788702408.0606127
time/sync_weights,23,22,5.541505813598633,1788703177.284696
time/sync_weights,24,23,5.311494827270508,1788703939.3583424
time/sync_weights,25,24,5.099061965942383,1788705062.7957153
time/sync_weights,26,25,1.8240885734558105,1788705853.137677
time/sync_weights,27,26,7.342368125915527,1788706611.5786579
time/sync_weights,28,27,4.995256423950195,1788707367.605202
time/sync_weights,29,28,6.617228984832764,1788708167.9051957
time/sync_weights,30,29,4.976092338562012,1788709326.0991218
time/sync_weights,31,30,1.5071070194244385,1788710071.8939135
time/sync_weights,32,31,5.053205490112305,1788710838.3038466
time/sync_weights,33,32,6.637371063232422,1788711584.0732932
time/sync_weights,34,33,5.067289352416992,1788712351.8644714
time/sync_weights,35,34,5.9283447265625,1788713450.2018635
time/sync_weights,36,35,2.081631898880005,1788714240.7186072
time/sync_weights,37,36,5.834120750427246,1788715009.55823
time/sync_weights,38,37,5.335832118988037,1788715775.1051745
time/sync_weights,39,38,5.469874382019043,1788716559.3946307
time/sync_weights,40,39,5.027156829833984,1788717702.2440088
time/sync_weights,41,40,1.62528657913208,1788718435.3906732
time/sync_weights,42,41,4.799210071563721,1788719211.8696947
time/sync_weights,43,42,5.082036972045898,1788719973.1997187
time/sync_weights,44,43,5.147891044616699,1788720741.9362836
time/sync_weights,45,44,4.857301712036133,1788721848.3968065
time/sync_weights,46,45,2.003175973892212,1788722602.2947237
time/sync_weights,47,46,5.216835975646973,1788723357.9024534
time/sync_weights,48,47,4.999489784240723,1788724140.4945416
time/sync_weights,49,48,5.224982261657715,1788724878.1181889
time/sync_weights,50,49,5.655510902404785,1788725992.2660925
time/sync_weights,51,50,1.5048129558563232,1788726762.5033038
time/sync_weights,52,51,5.430889129638672,1788727517.743714
time/sync_weights,53,52,5.133989334106445,1788728265.028128
time/sync_weights,54,53,5.358196258544922,1788729028.5287166
time/sync_weights,55,54,5.240761756896973,1788730125.593836
time/sync_weights,56,55,2.160719871520996,1788730912.4921126
time/sync_weights,57,56,5.458379745483398,1788731672.8264287
time/sync_weights,58,57,5.257996559143066,1788732447.634184
time/sync_weights,59,58,6.731017112731934,1788733198.7178886
time/sync_weights,60,59,5.351016044616699,1788734317.398554
time/sync_weights,61,60,1.637779951095581,1788735066.9873958
time/sync_weights,62,61,5.191394805908203,1788735820.8821268
time/sync_weights,63,62,5.218554496765137,1788736563.1415896
time/sync_weights,64,63,5.0676984786987305,1788737322.2175918
time/sync_weights,65,64,4.943955421447754,1788738410.14546
time/sync_weights,66,65,1.9979088306427002,1788739171.8010547
time/sync_weights,67,66,4.788796424865723,1788739918.2669845
time/sync_weights,68,67,5.275507926940918,1788740685.4226468
time/sync_weights,69,68,6.2144575119018555,1788741440.5390964
time/sync_weights,70,69,5.013447284698486,1788742546.4516122
time/sync_weights,71,70,1.6168177127838135,1788743281.185966
time/sync_weights,72,71,4.78570032119751,1788744045.6789663
time/sync_weights,73,72,5.230456352233887,1788744796.5972035
time/sync_weights,74,73,4.935308456420898,1788745576.6304858
time/sync_weights,75,74,5.137810707092285,1788746692.9579253
time/sync_weights,76,75,1.9771173000335693,1788747460.5678349
time/sync_weights,77,76,5.051996231079102,1788748207.1199586
time/sync_weights,78,77,5.095036506652832,1788748970.953849
time/sync_weights,79,78,5.089807510375977,1788749747.9324977
time/sync_weights,80,79,6.614742279052734,1788750884.7281888
time/sync_weights,81,80,1.7658100128173828,1788751636.2705786
time/sync_weights,82,81,4.884396553039551,1788752395.4276514
time/sync_weights,83,82,5.02116584777832,1788753152.443032
time/sync_weights,84,83,4.89249324798584,1788753937.5449195
time/sync_weights,85,84,5.100069046020508,1788755044.5403051
time/sync_weights,86,85,2.0112156867980957,1788755782.1885502
time/sync_weights,87,86,5.115917205810547,1788756557.353992
time/sync_weights,88,87,4.945782661437988,1788757339.3570201
time/generate_rollouts,1,0,360.8149108886719,1788684297.757012
time/generate_rollouts,2,1,354.49969482421875,1788685104.0232513
time/generate_rollouts,3,2,349.125732421875,1788685902.98248
time/generate_rollouts,4,3,350.3727111816406,1788686702.80306
time/generate_rollouts,5,4,339.3333740234375,1788687835.8401618
time/generate_rollouts,6,5,348.0730895996094,1788688632.8648968
time/generate_rollouts,7,6,357.0399475097656,1788689440.8146825
time/generate_rollouts,8,7,338.0186462402344,1788690231.804536
time/generate_rollouts,9,8,363.00445556640625,1788691046.2401028
time/generate_rollouts,10,9,359.0689697265625,1788692224.6915684
time/generate_rollouts,11,10,328.3422546386719,1788692999.3309786
time/generate_rollouts,12,11,346.6510925292969,1788693796.138223
time/generate_rollouts,13,12,355.37640380859375,1788694602.6032093
time/generate_rollouts,14,13,345.69573974609375,1788695399.364878
time/generate_rollouts,15,14,340.8436279296875,1788696545.0273168
time/generate_rollouts,16,15,354.341796875,1788697348.2645214
time/generate_rollouts,17,16,327.7194519042969,1788698125.922571
time/generate_rollouts,18,17,344.2157897949219,1788698922.3164725
time/generate_rollouts,19,18,332.04736328125,1788699705.256329
time/generate_rollouts,20,19,324.9259338378906,1788700857.1448941
time/generate_rollouts,21,20,319.58148193359375,1788701627.5956
time/generate_rollouts,22,21,330.0602111816406,1788702408.0606232
