unix_time,host_available_bytes,cgroup_current_bytes,cgroup_anon_bytes,cgroup_file_bytes,cgroup_oom_events,cgroup_oom_kill_events,shm_used_bytes,disk_available_bytes,gpu0_used_mib,gpu0_total_mib,gpu0_util_pct,gpu0_mem_util_pct,gpu0_power_w,gpu1_used_mib,gpu1_total_mib,gpu1_util_pct,gpu1_mem_util_pct,gpu1_power_w,env_rss_kib,env_cpu_pct,actor_rss_kib,actor_cpu_pct,rollout_rss_kib,rollout_cpu_pct,driver_rss_kib,driver_cpu_pct,ray_rss_kib,ray_cpu_pct,matched_total_rss_kib,compute_process_count
1786103696,1.01112e+12,46585638912,43584229376,2369073152,0,0,155648,875140485120,504,81920,0,0,67.23,503,81920,0,0,66.07,3892116.00,59.30,1617212.00,20.30,31410572.00,199.80,3048,0.0,1123188.00,16.40,47154044.00,2
1786103697,1.01011e+12,47581708288,44591972352,2356416512,0,0,155648,875140481024,504,81920,0,0,67.23,503,81920,0,0,66.07,3892116.00,57.30,1617212.00,19.60,32397200.00,197.50,3048,0.0,1123188.00,16.50,48143580.00,2
1786103699,1.01079e+12,46904090624,43923996672,2353758208,0,0,155648,875140481024,504,81920,0,0,67.23,503,81920,0,0,66.07,3892116.00,56.40,1617212.00,19.30,29758608.00,198.70,3048,0.0,1123336.00,16.30,45331584.00,2
1786103700,1.01558e+12,42109341696,39131205632,2353856512,0,0,155648,875140481024,504,81920,0,0,67.23,503,81920,0,0,66.07,3892116.00,55.50,1617212.00,19.00,27068048.00,196.70,3048,0.0,1123068.00,16.10,42766728.00,2
1786103701,1.01936e+12,38314369024,35347836928,2353876992,0,0,155648,875140481024,504,81920,0,0,67.23,503,81920,0,0,66.07,3892116.00,53.80,1617212.00,18.40,22704872.00,197.90,3048,0.0,1124660.00,16.10,38176536.00,2
1786103703,1.02217e+12,35492036608,32531656704,2353876992,0,0,155648,875140481024,504,81920,0,0,67.56,503,81920,0,0,66.07,3892116.00,53.00,1617212.00,18.20,20938828.00,198.90,3048,0.0,1124696.00,16.20,36856024.00,2
1786103704,1.02433e+12,33323831296,30350942208,2353876992,0,0,155648,875140481024,504,81920,0,0,67.23,503,81920,0,0,66.07,3892116.00,52.20,1617212.00,17.90,25545120.00,197.10,3048,0.0,1124952.00,15.90,41700508.00,2
1786103705,1.02438e+12,33203040256,30220025856,2362265600,0,0,155648,875140481024,504,81920,0,0,67.23,2753,81920,28,0,67.01,3892116.00,50.60,1617212.00,17.40,20321268.00,198.10,3048,0.0,1124716.00,15.90,35869804.00,3
1786103707,1.02957e+12,28000055296,25016647680,2362265600,0,0,155648,875140481024,504,81920,0,0,67.23,8267,81920,0,0,66.07,3892116.00,49.90,1617212.00,17.10,21130232.00,198.40,3048,0.0,1124748.00,15.80,36833760.00,3
1786103708,1.03233e+12,25158230016,22134075392,2370654208,0,0,155648,875140481024,5321,81920,29,0,68.16,8267,81920,0,0,66.07,3892116.00,49.20,1617212.00,16.90,9597012.00,194.70,3048,0.0,1124748.00,15.60,24837224.00,4
1786103709,1.03454e+12,22948925440,19976937472,2370654208,0,0,155648,875140481024,8267,81920,0,0,67.23,8267,81920,0,0,66.07,3892116.00,47.90,1931352.00,19.00,8296236.00,192.40,3048,0.0,1125232.00,15.50,24579120.00,4
1786103711,1.03429e+12,23187763200,20214837248,2370654208,0,0,155648,875140481024,8267,81920,0,0,67.56,8267,81920,0,0,66.07,3892116.00,47.30,2803684.00,22.40,8296448.00,189.70,3048,0.0,1126016.00,15.60,25217848.00,4
1786103712,1.03409e+12,23388528640,20416065536,2370654208,0,0,155648,875140481024,8267,81920,0,0,67.23,8267,81920,0,0,66.07,3892116.00,46.60,3069576.00,25.70,8296448.00,187.20,3048,0.0,1126204.00,15.70,25464472.00,4
1786103713,1.034e+12,23470481408,20496429056,2370666496,0,0,155648,875140481024,8267,81920,0,0,67.23,8267,81920,0,0,66.07,3892116.00,45.40,3131016.00,28.40,8296448.00,182.20,3048,0.0,1126356.00,15.40,25510920.00,4
1786103714,1.03396e+12,23521292288,20545912832,2370666496,0,0,155648,875140481024,8267,81920,0,0,67.56,8267,81920,0,0,66.07,3892116.00,44.90,3179040.00,31.40,8296448.00,179.80,3048,0.0,1126892.00,15.40,25563212.00,4
1786103716,1.03246e+12,25022349312,22046715904,2370666496,0,0,155648,875140481024,8267,81920,0,0,67.23,8267,81920,0,0,66.68,3892116.00,44.30,4847816.00,34.40,8296448.00,177.50,3048,0.0,1126956.00,15.30,27345244.00,4
1786103717,1.03063e+12,26835116032,23852564480,2370666496,0,0,155648,875140481024,8267,81920,0,0,67.23,8267,81920,0,0,66.07,3892116.00,43.80,6411880.00,37.20,8296448.00,173.00,3048,0.0,1126596.00,15.10,28792196.00,4
1786103718,1.03063e+12,26836865024,23852621824,2370666496,0,0,155648,875140481024,8267,81920,0,0,67.56,8267,81920,0,0,66.07,3892116.00,42.70,6411880.00,39.60,8296448.00,170.80,3048,0.0,1126596.00,15.10,28792196.00,4
1786103720,1.03062e+12,26835652608,23853035520,2370666496,0,0,155648,875140481024,8267,81920,0,0,67.89,8267,81920,0,0,66.40,3892116.00,42.20,6411940.00,42.40,8296480.00,168.80,3048,0.0,1126804.00,15.10,28792432.00,4
1786103721,1.03063e+12,26833268736,23853137920,2370666496,0,0,155648,875140481024,8267,81920,0,0,67.23,8267,81920,0,0,66.07,3892116.00,41.70,6411964.00,45.00,8296480.00,166.70,3048,0.0,1127220.00,15.20,28792872.00,4
1786103722,1.02922e+12,28239159296,25258213376,2370670592,0,0,155648,875140476928,8267,81920,0,0,67.23,8267,81920,0,0,66.07,3892116.00,40.70,7984360.00,47.00,8296480.00,162.80,3048,0.0,1127480.00,15.00,30499640.00,4
1786103723,1.02704e+12,30425874432,27440603136,2370674688,0,0,155648,875140476928,8267,81920,0,0,67.23,8267,81920,0,0,66.07,3892116.00,40.30,10086592.00,49.50,8296480.00,160.90,3048,0.0,1127896.00,14.90,32604664.00,4
1786103725,1.02579e+12,31653212160,28666445824,2370674688,0,0,155648,875140476928,8267,81920,0,0,67.23,8267,81920,0,0,66.40,3892116.00,39.90,11257960.00,51.90,8296480.00,159.00,3048,0.0,1128920.00,15.00,33772308.00,4
1786103726,1.0239e+12,33538699264,30547353600,2370674688,0,0,155648,875140476928,8267,81920,0,0,67.23,8267,81920,0,0,66.07,3892116.00,39.00,13162488.00,53.80,8296480.00,155.50,3048,0.0,1129004.00,14.80,35668736.00,4
1786103727,1.02196e+12,35484053504,32492044288,2370674688,0,0,155648,875140476928,8267,81920,0,0,67.56,8267,81920,0,0,66.07,3892116.00,38.50,15060096.00,56.20,8296480.00,153.70,3048,0.0,1129232.00,14.80,37575164.00,4
1786103729,1.02e+12,37434351616,34437591040,2370674688,0,0,155648,875140476928,8267,81920,0,0,67.23,8267,81920,0,0,66.40,3892116.00,38.20,16934000.00,58.60,8296480.00,152.10,3048,0.0,1129060.00,14.80,39448896.00,4
1786103730,1.01813e+12,39306121216,36304875520,2370674688,0,0,155648,875140476928,8267,81920,0,0,67.56,8267,81920,0,0,66.07,3892116.00,37.40,18745304.00,60.10,8296480.00,148.70,3048,0.0,1129460.00,14.60,41250720.00,4
1786103731,1.01625e+12,41183240192,38178975744,2370674688,0,0,155648,875140476928,8267,81920,0,0,67.23,8267,81920,0,0,66.40,3892116.00,37.00,20581132.00,62.20,8296480.00,147.10,3048,0.0,1129352.00,14.70,43084692.00,4
1786103733,1.01436e+12,43069169664,40063102976,2370674688,0,0,155648,875140476928,8267,81920,0,0,67.23,8267,81920,0,0,66.07,3892116.00,36.70,22393028.00,64.30,8296480.00,145.60,3048,0.0,1129008.00,14.70,44898100.00,4
1786103734,1.01261e+12,44819374080,41806254080,2370674688,0,0,155648,875140476928,8267,81920,0,0,67.23,8267,81920,0,0,66.07,3892116.00,36.30,24126792.00,66.40,8296480.00,144.00,3048,0.0,1129004.00,14.40,46641100.00,4
1786103735,1.01067e+12,46747332608,43733557248,2370674688,0,0,155648,875140476928,8267,81920,0,0,67.23,8267,81920,0,0,66.07,3892116.00,35.50,25950920.00,67.80,8296480.00,141.10,3048,0.0,1129144.00,14.40,48414516.00,4
1786103737,1.01045e+12,46965796864,43946074112,2370674688,0,0,155648,875140476928,8267,81920,0,0,67.56,8267,81920,0,0,66.68,3892116.00,35.20,26031276.00,69.60,8296480.00,139.70,3048,0.0,1129232.00,14.50,48414748.00,4
1786103738,1.01044e+12,46966738944,43946131456,2370674688,0,0,155648,875140476928,8267,81920,0,0,67.56,8267,81920,0,0,66.07,3892116.00,34.90,26031276.00,71.60,8296480.00,138.30,3048,0.0,1129232.00,14.60,48414804.00,4
1786103739,1.01044e+12,46967529472,43946143744,2370674688,0,0,155648,875140476928,8267,81920,0,0,67.23,8267,81920,0,0,66.40,3892116.00,34.20,26031488.00,72.70,8296480.00,135.60,3048,0.0,1129328.00,14.20,48415112.00,4
1786103740,1.01043e+12,46966394880,43948314624,2370674688,0,0,155648,875140476928,8267,81920,0,0,67.23,8267,81920,0,0,66.07,3892116.00,33.90,26031488.00,74.60,8296480.00,134.20,3048,0.0,1130640.00,14.20,48416428.00,4
1786103742,1.01041e+12,46969085952,43948367872,2370674688,0,0,155648,875140476928,8267,81920,0,0,67.23,8267,81920,0,0,66.07,3892116.00,33.60,26031488.00,76.40,8296480.00,133.00,3048,0.0,1130888.00,14.30,48416676.00,4
1786103743,1.01041e+12,46966104064,43948318720,2370674688,0,0,155648,875140476928,8267,81920,0,0,67.56,8267,81920,0,0,66.40,3892116.00,33.30,26031488.00,77.40,8296480.00,130.40,3048,0.0,1130856.00,14.20,48416644.00,4
1786103744,1.0104e+12,46969110528,43947683840,2370674688,0,0,155648,875140476928,8267,81920,0,0,67.23,8267,81920,0,0,66.40,3892116.00,32.70,26031488.00,79.20,8296480.00,129.20,3048,0.0,1131184.00,14.20,48417004.00,4
1786103746,1.01041e+12,46967828480,43948089344,2370674688,0,0,155648,875140476928,8267,81920,0,0,67.56,8267,81920,0,0,66.07,3892116.00,32.40,26031488.00,80.90,8296480.00,128.10,3048,0.0,1131160.00,14.10,48416980.00,4
1786103747,1.01041e+12,46969614336,43950157824,2370678784,0,0,155648,875140472832,8267,81920,0,0,67.23,8267,81920,0,0,66.40,3892116.00,32.20,26031488.00,82.70,8296480.00,125.70,3048,0.0,1131352.00,14.10,48417000.00,4
1786103748,1.00915e+12,48397873152,45390917632,2361630720,0,0,155648,875140472832,8267,81920,0,0,67.56,8267,81920,0,0,66.40,3892116.00,31.60,27652064.00,83.60,8296480.00,124.60,3048,0.0,1131316.00,14.10,50158980.00,4
1786103750,1.00724e+12,50273296384,47287705600,2337357824,0,0,155648,875140472832,8267,81920,0,0,67.56,8267,81920,0,0,66.07,3892116.00,31.40,29500064.00,85.20,8296480.00,123.40,3048,0.0,1131536.00,14.10,52007836.00,4
1786103751,1.00637e+12,51143208960,48162123776,2326347776,0,0,155648,875140472832,8267,81920,0,0,67.56,8267,81920,0,0,66.07,3892116.00,31.10,30146036.00,86.80,8296480.00,122.40,3048,0.0,1131684.00,14.10,52532076.00,4
1786103752,1.00636e+12,51143393280,48162054144,2325827584,0,0,155648,875140472832,8267,81920,0,0,67.56,8267,81920,0,0,66.40,3892116.00,30.60,30146036.00,87.60,8296480.00,120.20,3048,0.0,1131720.00,14.00,52532064.00,4
1786103754,1.00921e+12,48272891904,45301121024,2325852160,0,0,155648,875140472832,8267,81920,0,0,67.56,8267,81920,0,0,66.07,3892116.00,30.40,27593852.00,89.20,8296480.00,119.20,3048,0.0,1131712.00,14.00,50121624.00,4
1786103755,1.00753e+12,49947459584,46974181376,2325852160,0,0,155648,875140472832,8267,81920,0,0,67.56,8267,81920,0,0,66.07,3892116.00,30.10,29173472.00,90.70,8296480.00,118.10,3048,0.0,1133016.00,14.00,51692516.00,4
1786103756,1.00594e+12,51526598656,48551067648,2321190912,0,0,155648,875140472832,8267,81920,0,0,67.56,8267,81920,0,0,66.07,3892116.00,29.60,30523680.00,91.50,8296480.00,116.10,3048,0.0,1133184.00,14.00,52911140.00,4
1786103758,1.00592e+12,51528232960,48551555072,2321481728,0,0,155648,875140472832,8267,81920,0,0,67.56,8267,81920,0,0,66.07,3892116.00,29.40,30523680.00,92.90,8296480.00,115.20,3048,0.0,1133184.00,14.00,52911568.00,4
1786103759,1.0057e+12,51737600000,48766701568,2318880768,0,0,155648,875140472832,8267,81920,0,0,67.56,8267,81920,0,0,66.07,3892116.00,29.20,30942528.00,94.30,8296480.00,114.30,3048,0.0,1132968.00,14.00,53454280.00,4
