tag,round,value,wall_time
env/reward,1,0.0012499999720603228,1790050409.963113
env/reward,2,0.0024999999441206455,1790050673.1195567
env/reward,3,0.0024999999441206455,1790050934.8573363
env/reward,4,0.0024999999441206455,1790051195.9345706
env/reward,5,0.004999999888241291,1790051733.8393204
env/reward,6,0.0024999999441206455,1790051993.97887
env/reward,7,0.0024999999441206455,1790052255.2330375
env/reward,8,0.0,1790052516.216498
env/reward,9,0.0037499999161809683,1790052778.2456226
env/reward,10,0.0024999999441206455,1790053314.6023376
env/reward,11,0.0012499999720603228,1790053572.6841068
env/reward,12,0.0024999999441206455,1790053834.108207
env/reward,13,0.0024999999441206455,1790054097.1166332
env/reward,14,0.0024999999441206455,1790054358.231482
env/reward,15,0.0012499999720603228,1790054901.9958737
env/reward,16,0.0024999999441206455,1790055162.9409041
env/reward,17,0.0012499999720603228,1790055423.711641
env/reward,18,0.0037499999161809683,1790055686.1606293
env/reward,19,0.0,1790055948.7723505
env/reward,20,0.0024999999441206455,1790056494.5234632
env/reward,21,0.0012499999720603228,1790056756.1897411
env/reward,22,0.0024999999441206455,1790057019.1775253
env/reward,23,0.0012499999720603228,1790057280.26954
env/reward,24,0.0037499999161809683,1790057542.187813
env/reward,25,0.0024999999441206455,1790058082.3501751
env/reward,26,0.0024999999441206455,1790058341.6443193
env/reward,27,0.0024999999441206455,1790058602.8767476
env/reward,28,0.0024999999441206455,1790058865.1302183
env/reward,29,0.0012499999720603228,1790059127.4112086
env/reward,30,0.0024999999441206455,1790059666.2645898
env/reward,31,0.0024999999441206455,1790059924.9613373
env/reward,32,0.0012499999720603228,1790060186.247028
env/reward,33,0.0012499999720603228,1790060450.4933505
env/reward,34,0.0037499999161809683,1790060712.5793006
env/reward,35,0.0012499999720603228,1790061261.2500098
env/reward,36,0.0024999999441206455,1790061521.1374886
env/reward,37,0.0012499999720603228,1790061782.3237286
env/reward,38,0.0037499999161809683,1790062044.077708
env/reward,39,0.0024999999441206455,1790062306.0183113
env/reward,40,0.0024999999441206455,1790062849.9154403
env/reward,41,0.0037499999161809683,1790063109.1432464
env/reward,42,0.0037499999161809683,1790063370.1796775
env/reward,43,0.0012499999720603228,1790063631.9124658
env/reward,44,0.0024999999441206455,1790063893.6831124
env/reward,45,0.0024999999441206455,1790064433.260014
env/reward,46,0.0012499999720603228,1790064692.4684875
env/reward,47,0.0024999999441206455,1790064952.9810252
env/reward,48,0.0024999999441206455,1790065215.2394342
env/reward,49,0.0037499999161809683,1790065476.3617585
env/reward,50,0.0,1790066045.8619475
env/reward,51,0.0024999999441206455,1790066305.3191938
env/reward,52,0.0024999999441206455,1790066567.3459074
env/reward,53,0.0037499999161809683,1790066829.5036912
env/reward,54,0.0024999999441206455,1790067091.0739563
env/reward,55,0.0024999999441206455,1790067636.83839
env/reward,56,0.0012499999720603228,1790067897.466002
env/reward,57,0.0024999999441206455,1790068157.7851198
env/reward,58,0.0024999999441206455,1790068418.5159986
env/reward,59,0.0024999999441206455,1790068678.552981
env/reward,60,0.0024999999441206455,1790069214.7354257
env/reward,61,0.0037499999161809683,1790069473.8235447
env/reward,62,0.0024999999441206455,1790069735.1099744
env/reward,63,0.0024999999441206455,1790069997.1332054
env/reward,64,0.0012499999720603228,1790070258.22866
env/reward,65,0.0012499999720603228,1790070793.421703
env/reward,66,0.0024999999441206455,1790071052.0050044
env/reward,67,0.0024999999441206455,1790071313.6335175
env/reward,68,0.0037499999161809683,1790071574.6281974
env/reward,69,0.0037499999161809683,1790071836.516633
env/reward,70,0.0024999999441206455,1790072380.4687572
