timestamp,driver_alive,host_mem_available_kib,gpu4_used_mib,gpu4_util_pct,gpu5_used_mib,gpu5_util_pct
2026-09-06T07:08:30+00:00,1,1475907372,10,0,10,0
2026-09-06T07:09:31+00:00,1,1444753872,1151,0,1156,0
2026-09-06T07:10:31+00:00,1,1447107960,1673,0,1673,0
2026-09-06T07:11:31+00:00,1,1442434952,1673,0,1673,0
2026-09-06T07:12:31+00:00,1,1422781664,10667,5,11051,6
2026-09-06T07:13:31+00:00,1,1407498080,20901,0,21149,2
2026-09-06T07:14:32+00:00,1,1392027172,30359,0,30745,8
2026-09-06T07:15:32+00:00,1,1378298624,39197,0,39227,0
2026-09-06T07:16:32+00:00,1,1367884180,52583,49,52874,0
2026-09-06T07:17:32+00:00,1,1366948672,52585,0,52876,84
2026-09-06T07:18:32+00:00,1,1361018740,24588,0,23788,73
2026-09-06T07:19:32+00:00,1,1341117204,33674,0,32548,0
2026-09-06T07:20:32+00:00,1,1332568972,42760,2,41984,1
2026-09-06T07:21:33+00:00,1,1318247880,52047,0,50810,0
2026-09-06T07:22:33+00:00,1,1316465108,52398,92,52688,79
2026-09-06T07:23:33+00:00,1,1316841388,21758,0,24955,0
2026-09-06T07:24:33+00:00,1,1317474304,30580,2,29804,0
2026-09-06T07:25:33+00:00,1,1311341360,39410,0,38540,0
2026-09-06T07:26:33+00:00,1,1307470352,49560,3,48173,3
2026-09-06T07:27:34+00:00,1,1308036432,52248,0,52538,0
2026-09-06T07:28:34+00:00,1,1305461512,34493,0,52538,1
2026-09-06T07:29:34+00:00,1,1301179176,28097,0,27323,0
2026-09-06T07:30:34+00:00,1,1289258244,36116,0,35596,9
2026-09-06T07:31:34+00:00,1,1282154792,44488,3,44165,0
2026-09-06T07:32:34+00:00,1,1270224392,52248,99,52538,0
2026-09-06T07:33:35+00:00,1,1275798900,52248,88,52538,0
2026-09-06T07:34:35+00:00,1,1263161240,59975,88,60265,99
2026-09-06T07:35:35+00:00,1,1265222592,18794,0,18829,0
2026-09-06T07:36:35+00:00,1,1250426956,28686,0,28626,2
2026-09-06T07:37:35+00:00,1,1236836176,36702,0,36994,0
2026-09-06T07:38:36+00:00,1,1218177068,52410,100,45730,0
2026-09-06T07:39:36+00:00,1,1217946748,52424,93,52716,0
2026-09-06T07:40:36+00:00,1,1225865572,23209,0,22234,2
2026-09-06T07:41:36+00:00,1,1225403264,32634,0,31862,0
2026-09-06T07:42:36+00:00,1,1225671372,43244,2,42469,0
2026-09-06T07:43:36+00:00,1,1219033896,52424,0,52716,0
2026-09-06T07:44:36+00:00,1,1218822688,52424,78,52716,74
2026-09-06T07:45:37+00:00,1,1213776444,21942,0,22691,4
2026-09-06T07:46:37+00:00,1,1211865116,30961,0,30796,0
2026-09-06T07:47:37+00:00,1,1205075416,39586,0,38812,2
2026-09-06T07:48:37+00:00,1,1193540852,47606,0,47086,3
2026-09-06T07:49:37+00:00,1,1186376136,52424,100,52716,90
2026-09-06T07:50:37+00:00,1,1186166436,52424,100,52716,0
2026-09-06T07:51:38+00:00,1,1182505648,24886,2,25986,0
2026-09-06T07:52:38+00:00,1,1184889524,35226,0,36327,0
2026-09-06T07:53:38+00:00,1,1176884948,44664,0,46020,0
2026-09-06T07:54:38+00:00,1,1165656152,52424,87,52716,77
2026-09-06T07:55:38+00:00,1,1165438484,52424,0,52716,11
2026-09-06T07:56:38+00:00,1,1152667176,45398,2,45688,3
2026-09-06T07:57:38+00:00,1,1161624592,19613,0,20617,0
2026-09-06T07:58:39+00:00,1,1148485256,29145,4,30042,3
2026-09-06T07:59:39+00:00,1,1154056148,38838,0,39585,0
2026-09-06T08:00:39+00:00,1,1153279316,52426,91,52716,23
2026-09-06T08:01:39+00:00,1,1153691132,52426,99,52716,0
2026-09-06T08:02:39+00:00,1,1154234796,25395,58,24926,0
2026-09-06T08:03:39+00:00,1,1154650324,33966,1,33648,5
2026-09-06T08:04:40+00:00,1,1771564868,42179,1,42011,0
2026-09-06T08:05:41+00:00,1,1763821868,51618,0,51552,0
2026-09-06T08:06:41+00:00,1,1762608408,52426,99,52716,0
2026-09-06T08:07:42+00:00,1,1762710392,41141,0,33975,0
2026-09-06T08:08:42+00:00,1,1763729328,28287,0,28930,0
2026-09-06T08:09:42+00:00,1,1764203532,39236,2,39878,11
2026-09-06T08:10:42+00:00,1,1758152548,49738,0,50485,0
2026-09-06T08:11:42+00:00,1,1754645824,52426,0,52716,82
2026-09-06T08:12:42+00:00,1,1754579736,49703,0,43817,0
2026-09-06T08:13:43+00:00,1,1756604756,27578,0,28581,1
2026-09-06T08:14:43+00:00,1,1756150396,37717,0,38465,0
2026-09-06T08:15:43+00:00,1,1750850164,48370,29,49421,0
2026-09-06T08:16:43+00:00,1,1747164268,52426,98,52716,78
2026-09-06T08:17:43+00:00,1,1746450184,52425,0,52715,99
2026-09-06T08:18:43+00:00,1,1745767832,15839,0,16385,0
2026-09-06T08:19:43+00:00,1,1746161732,22818,0,23108,0
2026-09-06T08:20:44+00:00,1,1746181012,33766,0,34056,2
2026-09-06T08:21:44+00:00,1,1746121544,43658,0,43595,0
2026-09-06T08:22:44+00:00,1,1746019648,52428,88,52718,0
2026-09-06T08:23:44+00:00,1,1746087392,35007,0,52718,100
2026-09-06T08:24:44+00:00,1,1746549364,28650,0,27523,0
2026-09-06T08:25:44+00:00,1,1746973072,38181,0,36948,0
2026-09-06T08:26:44+00:00,1,1746949516,47610,0,46832,1
2026-09-06T08:27:45+00:00,1,1744966920,52428,0,52718,0
2026-09-06T08:28:45+00:00,1,1723367000,52427,97,52717,95
2026-09-06T08:29:45+00:00,1,1716687396,24901,0,25649,1
2026-09-06T08:30:45+00:00,1,1699382452,33111,0,33401,0
2026-09-06T08:31:45+00:00,1,1667144592,43602,3,43892,0
2026-09-06T08:32:45+00:00,1,1648810156,51620,0,51910,0
2026-09-06T08:33:46+00:00,1,1635128136,52428,0,52718,0
2026-09-06T08:34:46+00:00,1,1624544304,26745,4,22713,3
2026-09-06T08:35:46+00:00,1,1613139128,27844,1,30330,0
2026-09-06T08:36:46+00:00,1,1611831600,36055,0,38732,2
2026-09-06T08:37:46+00:00,1,1597980908,44063,0,46483,0
2026-09-06T08:38:46+00:00,1,1597787252,52428,65,52718,94
2026-09-06T08:39:47+00:00,1,1597645796,52428,98,52718,0
2026-09-06T08:40:47+00:00,1,1596929260,32675,0,32155,3
2026-09-06T08:41:47+00:00,1,1593452348,22826,0,23830,2
2026-09-06T08:42:47+00:00,1,1591565928,33774,0,34778,0
2026-09-06T08:43:47+00:00,1,1587041756,44728,0,45732,0
2026-09-06T08:44:47+00:00,1,1586921232,52428,0,52718,20
2026-09-06T08:45:47+00:00,1,1586026420,21970,0,24134,2
2026-09-06T08:46:48+00:00,1,1568341140,29722,0,31888,0
2026-09-06T08:47:48+00:00,1,1555950208,37732,0,39896,0
2026-09-06T08:48:48+00:00,1,1543820104,45740,0,48160,0
2026-09-06T08:49:48+00:00,1,1534577788,52428,88,52718,1
2026-09-06T08:50:48+00:00,1,1534163252,52428,4,52718,96
2026-09-06T08:51:48+00:00,1,1523276108,22780,3,26721,0
2026-09-06T08:52:49+00:00,1,1514189868,34185,0,37413,0
2026-09-06T08:53:49+00:00,1,1497469176,44676,0,48361,0
2026-09-06T08:54:49+00:00,1,1491656600,52428,0,52718,0
