unix_time,cgroup_current_bytes,cgroup_high_bytes,cgroup_max_bytes,event_high,event_max,event_oom,event_oom_kill,anon_bytes,file_bytes,shmem_bytes,inactive_file_bytes,active_file_bytes,slab_reclaimable_bytes,pgscan,pgsteal,refault_file,psi_some_avg10,psi_full_avg10,gpu0_used_mib,gpu0_util_pct,gpu1_used_mib,gpu1_util_pct,env_rss_kib,actor_rss_kib,rollout_rss_kib,driver_rss_kib,ray_system_rss_kib,matched_total_rss_kib,compute_process_count
1787569503,48263344128,253403070464,257698037760,0,0,0,0,37501513728,10089086976,296697856,863199232,8932868096,58635016,0,0,7842,0.00,0.00,17111,82,17194,44,17511276,1424,1368,1518960,2881020,21914048,8
1787569505,48263614464,253403070464,257698037760,0,0,0,0,37501644800,10089086976,296697856,863199232,8932868096,58630400,0,0,7842,0.00,0.00,17111,65,17194,0,17511220,1444,1376,1519028,2880952,21914020,8
1787569507,48260485120,253403070464,257698037760,0,0,0,0,37501640704,10089086976,296697856,863199232,8932868096,58634104,0,0,7842,0.00,0.00,17111,59,17194,82,17511248,1384,1376,1518964,2880872,21913844,8
1787569509,48262283264,253403070464,257698037760,0,0,0,0,37501456384,10089086976,296697856,863199232,8932868096,58630632,0,0,7842,0.00,0.00,17111,2,17194,100,17511208,1344,1324,1518948,2880400,21913224,8
1787569512,48262942720,253403070464,257698037760,0,0,0,0,37501124608,10089086976,296697856,863199232,8932868096,58630952,0,0,7842,0.00,0.00,17111,100,17194,63,17511288,1344,1424,1518976,2880016,21913048,8
1787569514,48263081984,253403070464,257698037760,0,0,0,0,37501480960,10089086976,296697856,863199232,8932868096,58631640,0,0,7842,0.00,0.00,17111,0,17194,72,17511308,1380,1372,1518960,2880360,21913380,8
1787569516,48261582848,253403070464,257698037760,0,0,0,0,37501181952,10089086976,296697856,863199232,8932868096,58631600,0,0,7842,0.00,0.00,17111,60,17194,0,17511276,1448,1368,1518936,2879868,21912896,8
1787569519,48262742016,253403070464,257698037760,0,0,0,0,37502201856,10089086976,296697856,863199232,8932868096,58640608,0,0,7842,0.00,0.00,17111,0,17194,0,17511360,1340,1360,1518912,2881268,21914240,8
1787569521,48260984832,253403070464,257698037760,0,0,0,0,37502177280,10089091072,296697856,863203328,8932868096,58636536,0,0,7842,0.00,0.00,17111,62,17194,92,17511316,1328,1420,1518964,2881372,21914400,8
1787569523,48254066688,253403070464,257698037760,0,0,0,0,37495623680,10089095168,296697856,863207424,8932868096,58635280,0,0,7842,0.00,0.00,17111,15,17194,0,17511344,1452,1368,1518928,2878280,21911372,8
1787569526,48255033344,253403070464,257698037760,0,0,0,0,37495410688,10089095168,296697856,863207424,8932868096,58634472,0,0,7842,0.00,0.00,17111,0,17194,68,17511308,1376,1340,1518960,2878200,21911184,8
1787569528,48255537152,253403070464,257698037760,0,0,0,0,37495259136,10089095168,296697856,863207424,8932868096,58630992,0,0,7842,0.00,0.00,17111,82,17194,0,17511372,1420,1416,1518952,2878344,21911504,8
1787569530,48255229952,253403070464,257698037760,0,0,0,0,37495533568,10089119744,296697856,863207424,8932868096,58629616,0,0,7842,0.00,0.00,17111,85,17194,0,17511376,1364,1448,1518952,2879024,21912164,8
1787569532,48255582208,253403070464,257698037760,0,0,0,0,37496733696,10089193472,296697856,863268864,8932868096,58628208,0,0,7842,0.00,0.00,17111,0,17194,60,17511416,1452,1348,1518908,2879920,21913044,8
1787569535,48255668224,253403070464,257698037760,0,0,0,0,37495873536,10089295872,296697856,863363072,8932868096,58632656,0,0,7842,0.00,0.00,17111,92,17194,11,17511572,1412,1388,1518912,2879400,21912684,8
1787569537,48253636608,253403070464,257698037760,0,0,0,0,37495664640,10089414656,296697856,863428608,8932868096,58627712,0,0,7842,0.00,0.00,17111,29,17194,54,17511560,1368,1336,1518972,2879188,21912424,8
1787569539,48259076096,253403070464,257698037760,0,0,0,0,37499789312,10089418752,296697856,863481856,8932868096,58625088,0,0,7842,0.00,0.00,17111,0,17194,0,17511600,1376,1368,1518956,2879348,21912648,8
1787569542,48259543040,253403070464,257698037760,0,0,0,0,37500268544,10089418752,296697856,863502336,8932868096,58632792,0,0,7842,0.00,0.00,17111,0,17194,34,17511628,1416,1384,1519032,2879740,21913200,8
1787569544,48261160960,253403070464,257698037760,0,0,0,0,37500276736,10089418752,296697856,863502336,8932868096,58627720,0,0,7842,0.00,0.00,17111,0,17194,0,17511616,1380,1368,1519004,2879568,21912936,8
1787569546,48258441216,253403070464,257698037760,0,0,0,0,37500116992,10089422848,296697856,863522816,8932868096,58629192,0,0,7842,0.00,0.00,17111,99,17194,0,17511616,1340,1368,1518940,2879524,21912788,8
1787569549,48261713920,253403070464,257698037760,0,0,0,0,37502963712,10089422848,296697856,863522816,8932868096,58627656,0,0,7842,0.00,0.00,17111,100,17194,0,17513480,1368,1360,1518928,2880692,21915828,8
1787569551,48262766592,253403070464,257698037760,0,0,0,0,37502955520,10089422848,296697856,863535104,8932868096,58634432,0,0,7842,0.00,0.00,17111,28,17194,0,17513420,1448,1368,1518968,2881048,21916252,8
1787569553,45975195648,253403070464,257698037760,0,0,0,0,35221344256,10089414656,296689664,863535104,8932868096,58621064,0,0,7842,0.00,0.00,11243,0,17193,43,15057292,1344,1376,1519000,2879516,19458528,7
1787569555,45978316800,253403070464,257698037760,0,0,0,0,35221712896,10089414656,296689664,863535104,8932868096,58626456,0,0,7842,0.00,0.00,11243,0,17193,100,15057292,1364,1364,1518960,2879696,19458676,7
1787569558,43876470784,253403070464,257698037760,0,0,0,0,33125007360,10089439232,296685568,863543296,8932868096,58617776,0,0,7842,0.00,0.00,10621,11,10691,0,12854856,1368,1448,1519344,2879144,17256160,8
1787569560,41262235648,253403070464,257698037760,0,0,0,0,30516191232,10089451520,296697856,863543296,8932868096,58636560,0,0,7842,0.00,0.00,10661,0,10739,0,10508464,1392,1348,1519408,2879172,14909784,8
1787569562,41265537024,253403070464,257698037760,0,0,0,0,30517223424,10089451520,296697856,863547392,8932868096,58640304,0,0,7842,0.00,0.00,10661,0,10739,0,10508420,1328,1376,1519404,2880020,14910548,8
1787569565,41264889856,253403070464,257698037760,0,0,0,0,30533357568,10089451520,296697856,863551488,8932868096,58655072,0,0,7842,0.00,0.00,10661,0,10739,0,10509120,1340,1348,1519436,2880064,14911308,8
1787569567,42438078464,253403070464,257698037760,0,0,0,0,31602499584,10089451520,296697856,863563776,8932868096,58628296,0,0,7842,0.00,0.00,10943,0,11021,0,11845472,1356,1396,1519356,2880008,16247588,8
1787569569,43226918912,253403070464,257698037760,0,0,0,0,32483786752,10089455616,296697856,863567872,8932868096,58630024,0,0,7842,0.00,0.00,11393,5,11405,5,12520424,1368,1376,1519468,2879604,16922240,8
1787569571,43351134208,253403070464,257698037760,0,0,0,0,32599855104,10089455616,296697856,863567872,8932868096,58633160,0,0,7842,0.00,0.00,12005,0,13784,10,12656524,1380,1384,1519408,2879556,17058252,8
1787569574,44240769024,253403070464,257698037760,0,0,0,0,33485410304,10089455616,296697856,863567872,8932868096,58635736,0,0,7842,0.00,0.00,14030,0,13856,0,13579184,1384,1380,1519360,2879700,17981008,8
1787569576,44933152768,253403070464,257698037760,0,0,0,0,34206892032,10089459712,296697856,863571968,8932868096,58635992,0,0,7842,0.00,0.00,14485,2,14311,2,14262788,1424,1416,1519348,2879664,18664640,8
1787569578,45249089536,253403070464,257698037760,0,0,0,0,34495254528,10089459712,296697856,863571968,8932868096,58640768,0,0,7842,0.00,0.00,14837,2,14920,79,14781280,1360,1376,1519404,2881052,19184472,8
1787569581,46072856576,253403070464,257698037760,0,0,0,0,35317682176,10089459712,296697856,863571968,8932868096,58629904,0,0,7842,0.00,0.00,14837,1,14920,0,15414532,1388,1444,1519396,2880976,19817736,8
1787569583,46563237888,253403070464,257698037760,0,0,0,0,35817779200,10089459712,296697856,863571968,8932868096,58628952,0,0,7842,0.00,0.00,15295,0,15377,4,15781268,1344,1380,1519460,2880048,20183500,8
1787569585,47368183808,253403070464,257698037760,0,0,0,0,36618354688,10089459712,296697856,863571968,8932868096,58632560,0,0,7842,0.00,0.00,15901,0,15984,0,16739804,1348,1352,1519412,2880080,21141996,8
1787569587,47955632128,253403070464,257698037760,0,0,0,0,37195161600,10089459712,296697856,863571968,8932868096,58635936,0,0,7842,0.00,0.00,16359,2,16442,6,17123744,1428,1396,1519388,2880488,21526444,8
1787569590,48104423424,253403070464,257698037760,0,0,0,0,37342367744,10089484288,296697856,863576064,8932868096,58630656,0,0,7842,0.00,0.00,17111,12,16546,70,17352776,1376,1416,1519408,2879712,21754688,8
1787569592,48105746432,253403070464,257698037760,0,0,0,0,37344301056,10089508864,296697856,863621120,8932868096,58628056,0,0,7842,0.00,0.00,17111,63,17194,0,17352820,1448,1328,1519436,2881368,21756400,8
1787569594,48106549248,253403070464,257698037760,0,0,0,0,37344468992,10089816064,296697856,863739904,8932868096,58623944,0,0,7842,0.00,0.00,17111,46,17194,0,17352840,1308,1372,1519468,2882376,21757364,8
1787569597,48103510016,253403070464,257698037760,0,0,0,0,37344612352,10089938944,296697856,863879168,8932868096,58629448,0,0,7842,0.00,0.00,17111,45,17194,45,17352832,1440,1344,1519360,2882700,21757676,8
1787569599,48106434560,253403070464,257698037760,0,0,0,0,37341143040,10089943040,296697856,864014336,8932868096,58631032,0,0,7842,0.00,0.00,17111,63,17194,17,17352876,1384,1392,1519408,2880204,21755264,8
1787569601,48101560320,253403070464,257698037760,0,0,0,0,37340516352,10089947136,296697856,864026624,8932868096,58628488,0,0,7842,0.00,0.00,17111,0,17194,53,17352848,1420,1432,1519432,2879480,21754612,8
1787569603,48102199296,253403070464,257698037760,0,0,0,0,37341196288,10089947136,296697856,864043008,8932868096,58627168,0,0,7842,0.00,0.00,17111,49,17194,0,17352876,1412,1392,1519392,2879848,21754920,8
1787569606,48103854080,253403070464,257698037760,0,0,0,0,37341257728,10089947136,296697856,864051200,8932868096,58635424,0,0,7842,0.00,0.00,17111,93,17194,100,17352856,1348,1368,1519388,2879932,21754892,8
1787569608,48102219776,253403070464,257698037760,0,0,0,0,37342339072,10089947136,296697856,864051200,8932868096,58633216,0,0,7842,0.00,0.00,17111,80,17194,0,17352812,1372,1416,1519408,2880436,21755444,8
1787569610,48102957056,253403070464,257698037760,0,0,0,0,37342408704,10089947136,296697856,864059392,8932868096,58636632,0,0,7842,0.00,0.00,17111,32,17194,49,17352848,1368,1392,1519400,2880524,21755532,8
1787569613,48101949440,253403070464,257698037760,0,0,0,0,37341814784,10089947136,296697856,864059392,8932868096,58629232,0,0,7842,0.00,0.00,17111,100,17194,0,17352852,1372,1432,1519408,2880068,21755132,8
1787569615,48101109760,253403070464,257698037760,0,0,0,0,37339037696,10089951232,296697856,864063488,8932868096,58638488,0,0,7842,0.00,0.00,17111,0,17194,0,17352916,1448,1364,1519444,2879276,21754448,8
1787569617,48101376000,253403070464,257698037760,0,0,0,0,37338611712,10089951232,296697856,864063488,8932868096,58632928,0,0,7842,0.00,0.00,17111,100,17194,0,17352844,1392,1344,1519372,2879048,21754000,8
1787569619,48104943616,253403070464,257698037760,0,0,0,0,37341315072,10089951232,296697856,864063488,8932868096,58635872,0,0,7842,0.00,0.00,17111,0,17194,100,17352816,1372,1444,1519436,2879564,21754632,8
1787569622,48104050688,253403070464,257698037760,0,0,0,0,37341638656,10089951232,296697856,864063488,8932868096,58625200,0,0,7842,0.00,0.00,17111,0,17194,38,17352920,1340,1372,1519368,2880468,21755468,8
1787569624,48101371904,253403070464,257698037760,0,0,0,0,37341630464,10089951232,296697856,864063488,8932868096,58628344,0,0,7842,0.00,0.00,17111,0,17194,0,17352888,1364,1356,1519344,2879916,21754868,8
1787569626,48101171200,253403070464,257698037760,0,0,0,0,37341306880,10089955328,296697856,864063488,8932868096,58632552,0,0,7842,0.00,0.00,17111,62,17194,68,17352844,1420,1396,1519432,2879760,21754852,8
1787569629,48100696064,253403070464,257698037760,0,0,0,0,37341773824,10089955328,296697856,864067584,8932868096,58626456,0,0,7842,0.00,0.00,17111,0,17194,0,17352796,1352,1360,1519396,2880324,21755228,8
1787569631,48101396480,253403070464,257698037760,0,0,0,0,37343129600,10089955328,296697856,864067584,8932868096,58628672,0,0,7842,0.00,0.00,17111,65,17194,96,17354528,1392,1380,1519360,2880104,21756764,8
1787569633,48104284160,253403070464,257698037760,0,0,0,0,37343363072,10089955328,296697856,864067584,8932868096,58634432,0,0,7842,0.00,0.00,17111,45,17194,98,17354600,1416,1416,1519392,2880888,21757712,8
1787569636,48102576128,253403070464,257698037760,0,0,0,0,37343105024,10089955328,296697856,864067584,8932868096,58638696,0,0,7842,0.00,0.00,17111,55,17194,100,17354660,1380,1368,1519360,2880424,21757192,8
1787569638,48102821888,253403070464,257698037760,0,0,0,0,37341265920,10089955328,296697856,864067584,8932868096,58639400,0,0,7842,0.00,0.00,17111,0,17194,0,17352800,1368,1360,1519392,2880584,21755504,8
1787569640,48102264832,253403070464,257698037760,0,0,0,0,37341868032,10089955328,296697856,864067584,8932868096,58631568,0,0,7842,0.00,0.00,17111,0,17194,23,17352892,1376,1448,1519364,2880944,21756024,8
1787569642,48101220352,253403070464,257698037760,0,0,0,0,37341507584,10089955328,296697856,864067584,8932868096,58630456,0,0,7842,0.00,0.00,17111,36,17194,48,17352940,1360,1428,1519344,2880488,21755560,8
1787569645,48101601280,253403070464,257698037760,0,0,0,0,37342068736,10089955328,296697856,864067584,8932868096,58634584,0,0,7842,0.00,0.00,17111,0,17194,0,17352820,1344,1344,1519404,2880832,21755744,8
1787569647,48104779776,253403070464,257698037760,0,0,0,0,37343772672,10089955328,296697856,864067584,8932868096,58634672,0,0,7842,0.00,0.00,17111,35,17194,83,17354724,1356,1352,1519408,2880584,21757424,8
1787569649,48104706048,253403070464,257698037760,0,0,0,0,37343543296,10089975808,296697856,864088064,8932868096,58628056,0,0,7842,0.00,0.00,17111,34,17194,100,17354636,1388,1444,1519464,2880196,21757128,8
1787569651,48105046016,253403070464,257698037760,0,0,0,0,37343768576,10089979904,296697856,864092160,8932868096,58635784,0,0,7842,0.00,0.00,17111,0,17194,72,17354648,1452,1392,1519388,2880228,21757108,8
1787569654,48103424000,253403070464,257698037760,0,0,0,0,37340139520,10090160128,296697856,864178176,8932868096,58642040,0,0,7842,0.00,0.00,17111,0,17194,62,17354688,1424,1412,1519364,2881216,21758104,8
1787569656,48103432192,253403070464,257698037760,0,0,0,0,37340860416,10090270720,296697856,864292864,8932868096,58636176,0,0,7842,0.00,0.00,17111,13,17194,58,17354684,1344,1352,1519432,2881972,21758784,8
1787569658,48101715968,253403070464,257698037760,0,0,0,0,37340839936,10090270720,296697856,864333824,8932868096,58629496,0,0,7842,0.00,0.00,17111,100,17194,0,17354552,1392,1380,1519384,2881896,21758604,8
1787569661,48105197568,253403070464,257698037760,0,0,0,0,37342515200,10090278912,296697856,864350208,8932868096,58638344,0,0,7842,0.00,0.00,17111,98,17194,0,17356488,1428,1388,1519440,2881856,21760600,8
1787569663,48106086400,253403070464,257698037760,0,0,0,0,37341708288,10090278912,296697856,864358400,8932868096,58639704,0,0,7842,0.00,0.00,17111,0,17194,57,17356456,1444,1348,1519388,2881164,21759800,8
1787569665,48103563264,253403070464,257698037760,0,0,0,0,37341425664,10090283008,296697856,864358400,8932868096,58636576,0,0,7842,0.00,0.00,17111,29,17194,0,17356456,1376,1448,1519392,2880968,21759640,8
1787569667,48103342080,253403070464,257698037760,0,0,0,0,37342523392,10090283008,296697856,864366592,8932868096,58638632,0,0,7842,0.00,0.00,17111,45,17194,0,17356484,1420,1416,1519392,2882024,21760736,8
1787569670,48104001536,253403070464,257698037760,0,0,0,0,37343145984,10090283008,296697856,864370688,8932868096,58635176,0,0,7842,0.00,0.00,17111,0,17194,91,17356476,1344,1376,1519444,2882404,21761044,8
1787569672,46089666560,253403070464,257698037760,0,0,0,0,35332874240,10090274816,296689664,864382976,8932868096,58628392,0,0,7842,0.00,0.00,17095,100,11339,0,15165128,1348,1372,1519340,2881896,19569084,7
1787569674,46087348224,253403070464,257698037760,0,0,0,0,35332726784,10090274816,296689664,864387072,8932868096,58623152,0,0,7842,0.00,0.00,17095,100,11339,0,15165112,1420,1328,1519396,2881680,19568936,7
1787569676,46089334784,253403070464,257698037760,0,0,0,0,35332423680,10090278912,296689664,864387072,8932868096,58622400,0,0,7842,0.00,0.00,17095,100,11339,0,15165132,1448,1420,1519392,2881260,19568652,7
1787569679,46090829824,253403070464,257698037760,0,0,0,0,35332300800,10090278912,296689664,864387072,8932868096,58627168,0,0,7842,0.00,0.00,17095,100,11339,0,15165116,1428,1348,1519368,2881084,19568344,7
1787569681,46087208960,253403070464,257698037760,0,0,0,0,35332345856,10090278912,296689664,864391168,8932868096,58624816,0,0,7842,0.00,0.00,17095,100,11339,0,15165100,1392,1372,1519364,2880988,19568216,7
1787569683,46090956800,253403070464,257698037760,0,0,0,0,35333382144,10090278912,296689664,864391168,8932868096,58620936,0,0,7842,0.00,0.00,17095,100,11339,0,15165168,1344,1368,1519408,2881552,19568840,7
1787569686,44637655040,253403070464,257698037760,0,0,0,0,33883979776,10090287104,296685568,864391168,8932868096,58627008,0,0,7842,0.00,0.00,11253,54,11341,2,13517984,1364,1388,1519440,2880908,17921084,6
1787569688,41147944960,253403070464,257698037760,0,0,0,0,30400065536,10090307584,296697856,864407552,8932868096,58642144,0,0,7842,0.00,0.00,10661,0,10739,0,10392784,1332,1356,1519440,2880528,14795440,8
1787569690,41147453440,253403070464,257698037760,0,0,0,0,30399524864,10090307584,296697856,864419840,8932868096,58656304,0,0,7842,0.00,0.00,10661,0,10739,0,10392836,1444,1344,1519360,2880364,14795348,8
1787569692,41149259776,253403070464,257698037760,0,0,0,0,30400430080,10090307584,296697856,864419840,8932868096,58641688,0,0,7842,0.00,0.00,10661,0,10739,0,10393420,1376,1444,1519400,2880512,14796152,8
1787569695,42112925696,253403070464,257698037760,0,0,0,0,31392059392,10090307584,296697856,864419840,8932868096,58637864,0,0,7842,0.00,0.00,10943,0,11021,4,11550216,1368,1376,1519396,2880500,15952856,8
1787569697,43168514048,253403070464,257698037760,0,0,0,0,32426336256,10090307584,296697856,864419840,8932868096,58636016,0,0,7842,0.00,0.00,11071,3,11149,2,12441984,1324,1328,1519408,2880692,16844736,8
1787569699,43270479872,253403070464,257698037760,0,0,0,0,32517132288,10090307584,296697856,864419840,8932868096,58638312,0,0,7842,0.00,0.00,12005,7,11920,0,12560144,1432,1332,1519352,2881296,16963556,8
1787569702,44468695040,253403070464,257698037760,0,0,0,0,33739071488,10090311680,296697856,864419840,8932868096,58636264,0,0,7842,0.00,0.00,13774,0,13856,0,13500880,1348,1432,1519364,2881596,17904620,8
1787569704,44760547328,253403070464,257698037760,0,0,0,0,34006179840,10090311680,296697856,864419840,8932868096,58631352,0,0,7842,0.00,0.00,14229,0,14311,0,14088760,1420,1336,1519404,2883576,18494496,8
1787569706,45405249536,253403070464,257698037760,0,0,0,0,34645798912,10090315776,296697856,864428032,8932868096,58629984,0,0,7842,0.00,0.00,14837,0,14920,89,14720236,1376,1364,1519464,2883092,19125532,8
1787569708,45999394816,253403070464,257698037760,0,0,0,0,35240833024,10090336256,296697856,864440320,8932868096,58636416,0,0,7842,0.00,0.00,15159,6,14920,0,15304444,1424,1348,1519436,2882624,19709276,8
1787569711,46554652672,253403070464,257698037760,0,0,0,0,35812065280,10090336256,296697856,864440320,8932868096,58630664,0,0,7842,0.00,0.00,15295,0,15377,3,15798336,1336,1348,1519400,2882068,20202488,8
1787569713,47464280064,253403070464,257698037760,0,0,0,0,36703387648,10090524672,296697856,864481280,8932868096,58632680,0,0,7842,0.00,0.00,15901,0,15984,0,16727836,1380,1380,1519372,2882136,21132104,8
1787569715,47881568256,253403070464,257698037760,0,0,0,0,37120253952,10090618880,296697856,864571392,8932868096,58633208,0,0,7842,0.00,0.00,16359,2,16240,6,17141924,1420,1360,1519392,2882268,21546364,8
1787569718,48146116608,253403070464,257698037760,0,0,0,0,37403402240,10090668032,296697856,864718848,8932868096,58627160,0,0,7842,0.00,0.00,17111,63,16442,10,17427756,1380,1412,1519356,2882408,21832312,8
1787569720,48215429120,253403070464,257698037760,0,0,0,0,37453271040,10090668032,296697856,864731136,8932868096,58637472,0,0,7842,0.00,0.00,17111,0,17706,0,17460740,1376,1328,1519408,2880056,21862908,8
1787569722,48216150016,253403070464,257698037760,0,0,0,0,37451726848,10090668032,296697856,864731136,8932868096,58636952,0,0,7842,0.00,0.00,17111,0,17706,8,17460660,1376,1372,1519364,2880772,21863544,8
1787569724,48213872640,253403070464,257698037760,0,0,0,0,37451919360,10090668032,296697856,864739328,8932868096,58638256,0,0,7842,0.00,0.00,17111,58,17706,28,17460620,1348,1336,1519468,2880788,21863560,8
1787569727,48217952256,253403070464,257698037760,0,0,0,0,37453545472,10090672128,296697856,864743424,8932868096,58635400,0,0,7842,0.00,0.00,17111,46,17706,31,17460604,1428,1380,1519356,2880152,21862920,8
1787569729,48218337280,253403070464,257698037760,0,0,0,0,37453746176,10090672128,296697856,864751616,8932868096,58632080,0,0,7842,0.00,0.00,17111,28,17706,100,17460624,1420,1420,1519448,2880800,21863712,8
1787569731,48215834624,253403070464,257698037760,0,0,0,0,37453852672,10090672128,296697856,864759808,8932868096,58635864,0,0,7842,0.00,0.00,17111,45,17706,100,17460744,1428,1432,1519356,2880472,21863432,8
1787569733,48215158784,253403070464,257698037760,0,0,0,0,37454434304,10090672128,296697856,864776192,8932868096,58632520,0,0,7842,0.00,0.00,17111,28,17706,55,17460720,1396,1360,1519444,2881228,21864148,8
1787569736,48215695360,253403070464,257698037760,0,0,0,0,37454176256,10090672128,296697856,864780288,8932868096,58633304,0,0,7842,0.00,0.00,17111,0,17706,99,17460680,1432,1420,1519440,2881204,21864176,8
1787569738,48216707072,253403070464,257698037760,0,0,0,0,37454385152,10090672128,296697856,864784384,8932868096,58633432,0,0,7842,0.00,0.00,17111,54,17706,55,17460740,1376,1444,1519392,2881024,21863976,8
1787569740,48216293376,253403070464,257698037760,0,0,0,0,37454528512,10090672128,296697856,864784384,8932868096,58634456,0,0,7842,0.00,0.00,17111,0,17706,75,17460720,1344,1340,1519404,2880988,21863796,8
1787569743,48218578944,253403070464,257698037760,0,0,0,0,37456461824,10090672128,296697856,864784384,8932868096,58633232,0,0,7842,0.00,0.00,17111,3,17706,36,17460676,1340,1444,1519360,2882764,21865584,8
1787569745,48219910144,253403070464,257698037760,0,0,0,0,37456523264,10090672128,296697856,864784384,8932868096,58629856,0,0,7842,0.00,0.00,17111,0,17706,53,17460712,1428,1372,1519432,2883180,21866124,8
1787569747,48220450816,253403070464,257698037760,0,0,0,0,37458345984,10090672128,296697856,864784384,8932868096,58632432,0,0,7842,0.00,0.00,17111,84,17706,6,17460740,1432,1388,1519392,2883080,21866032,8
1787569749,48218890240,253403070464,257698037760,0,0,0,0,37458079744,10090672128,296697856,864784384,8932868096,58633528,0,0,7842,0.00,0.00,17111,10,17706,0,17460744,1344,1444,1519392,2883060,21865984,8
1787569752,48219947008,253403070464,257698037760,0,0,0,0,37456932864,10090676224,296697856,864788480,8932868096,58636536,0,0,7842,0.00,0.00,17111,16,17706,0,17460668,1392,1432,1519380,2881624,21864496,8
1787569754,48220184576,253403070464,257698037760,0,0,0,0,37457510400,10090680320,296697856,864792576,8932868096,58634088,0,0,7842,0.00,0.00,17111,59,17706,0,17460680,1424,1360,1519360,2881976,21864800,8
1787569756,48219684864,253403070464,257698037760,0,0,0,0,37457510400,10090680320,296697856,864792576,8932868096,58635544,0,0,7842,0.00,0.00,17111,28,17706,0,17460668,1340,1416,1519384,2882108,21864916,8
1787569758,48220917760,253403070464,257698037760,0,0,0,0,37458583552,10090680320,296697856,864792576,8932868096,58642616,0,0,7842,0.00,0.00,17111,0,17706,0,17460720,1328,1388,1519408,2882700,21865544,8
1787569761,48221540352,253403070464,257698037760,0,0,0,0,37458522112,10090680320,296697856,864792576,8932868096,58636296,0,0,7842,0.00,0.00,17111,0,17706,0,17460696,1328,1344,1519408,2882480,21865256,8
1787569763,48218394624,253403070464,257698037760,0,0,0,0,37458227200,10090680320,296697856,864792576,8932868096,58633952,0,0,7842,0.00,0.00,17111,100,17706,61,17460672,1392,1340,1519360,2882504,21865268,8
1787569765,48220110848,253403070464,257698037760,0,0,0,0,37458182144,10090680320,296697856,864792576,8932868096,58631992,0,0,7842,0.00,0.00,17111,74,17706,0,17460680,1396,1332,1519384,2882512,21865304,8
1787569768,48219144192,253403070464,257698037760,0,0,0,0,37458120704,10090680320,296697856,864792576,8932868096,58637896,0,0,7842,0.00,0.00,17111,34,17706,88,17460704,1380,1384,1519364,2882032,21864864,8
1787569770,48222490624,253403070464,257698037760,0,0,0,0,37458268160,10090704896,296697856,864890880,8932868096,58632376,0,0,7842,0.00,0.00,17111,15,17706,0,17460700,1380,1384,1519432,2882144,21865040,8
1787569772,48222498816,253403070464,257698037760,0,0,0,0,37458505728,10090725376,296697856,864890880,8932868096,58632632,0,0,7842,0.00,0.00,17111,5,17706,0,17460696,1328,1360,1519412,2882316,21865112,8
1787569774,48223223808,253403070464,257698037760,0,0,0,0,37459943424,10090881024,296697856,864968704,8932868096,58633616,0,0,7842,0.00,0.00,17111,0,17706,23,17460724,1424,1356,1519448,2883552,21866504,8
1787569777,48223064064,253403070464,257698037760,0,0,0,0,37459640320,10090983424,296697856,865030144,8932868096,58625984,0,0,7842,0.00,0.00,17111,0,17706,100,17460784,1376,1416,1519404,2883268,21866248,8
1787569779,48220852224,253403070464,257698037760,0,0,0,0,37459320832,10090987520,296697856,865136640,8932868096,58624784,0,0,7842,0.00,0.00,17111,19,17706,85,17460748,1376,1416,1519408,2882768,21865716,8
1787569781,48223313920,253403070464,257698037760,0,0,0,0,37459234816,10090987520,296697856,865144832,8932868096,58628720,0,0,7842,0.00,0.00,17111,45,17706,0,17460840,1416,1356,1519444,2882488,21865544,8
1787569784,48223653888,253403070464,257698037760,0,0,0,0,37458096128,10090987520,296697856,865157120,8932868096,58629696,0,0,7842,0.00,0.00,17111,49,17706,100,17460812,1368,1448,1519428,2882032,21865088,8
1787569786,48222498816,253403070464,257698037760,0,0,0,0,37458284544,10090987520,296697856,865185792,8932868096,58630432,0,0,7842,0.00,0.00,17111,100,17706,0,17460792,1420,1364,1519508,2882132,21865216,8
1787569788,48219566080,253403070464,257698037760,0,0,0,0,37458882560,10090987520,296697856,865198080,8932868096,58629696,0,0,7842,0.00,0.00,17111,33,17706,52,17460748,1416,1396,1519508,2882836,21865904,8
1787569790,48220528640,253403070464,257698037760,0,0,0,0,37459083264,10090987520,296697856,865198080,8932868096,58635696,0,0,7842,0.00,0.00,17111,99,17706,99,17460860,1332,1332,1519508,2883200,21866232,8
1787569793,48222859264,253403070464,257698037760,0,0,0,0,37458919424,10090987520,296697856,865198080,8932868096,58632680,0,0,7842,0.00,0.00,17111,84,17706,100,17460824,1360,1448,1519516,2882960,21866108,8
1787569795,48219979776,253403070464,257698037760,0,0,0,0,37457678336,10090987520,296697856,865198080,8932868096,58634144,0,0,7842,0.00,0.00,17111,100,17706,28,17460832,1372,1348,1519436,2881924,21864912,8
1787569797,48221503488,253403070464,257698037760,0,0,0,0,37457354752,10090987520,296697856,865198080,8932868096,58635168,0,0,7842,0.00,0.00,17111,0,17706,0,17460876,1356,1380,1519540,2881472,21864624,8
1787569799,48221396992,253403070464,257698037760,0,0,0,0,37457301504,10090991616,296697856,865202176,8932868096,58633736,0,0,7842,0.00,0.00,17111,94,17706,99,17460852,1424,1364,1519484,2881268,21864392,8
1787569802,46479011840,253403070464,257698037760,0,0,0,0,35719524352,10090987520,296689664,865206272,8932868096,58622624,0,0,7842,0.00,0.00,17095,100,11339,0,15534528,1392,1420,1519720,2880632,19937692,7
