tag,round,value,wall_time
env/return,1,0.25,1790136110.7809937
env/return,2,0.625,1790136409.062028
env/return,3,0.375,1790136706.0054922
env/return,4,0.5,1790137001.9989252
env/return,5,0.5,1790137586.0859969
env/return,6,0.625,1790137883.084747
env/return,7,0.375,1790138178.084334
env/return,8,0.25,1790138474.363682
env/return,9,0.25,1790138770.6947613
env/return,10,0.375,1790139348.1035748
env/return,11,0.5,1790139642.8297648
env/success_once,1,0.25,1790136110.7810278
env/success_once,2,0.625,1790136409.0620663
env/success_once,3,0.375,1790136706.005551
env/success_once,4,0.5,1790137001.9990008
env/success_once,5,0.5,1790137586.0860279
env/success_once,6,0.625,1790137883.0847938
env/success_once,7,0.375,1790138178.0844753
env/success_once,8,0.25,1790138474.3637369
env/success_once,9,0.25,1790138770.6948357
env/success_once,10,0.375,1790139348.1036072
env/success_once,11,0.5,1790139642.8298163
env/reward,1,0.0012499999720603228,1790136110.7810383
env/reward,2,0.003124999813735485,1790136409.062078
env/reward,3,0.0018749999580904841,1790136706.005561
env/reward,4,0.0024999999441206455,1790137001.999017
env/reward,5,0.0024999999441206455,1790137586.0860407
env/reward,6,0.003124999813735485,1790137883.084804
env/reward,7,0.0018749999580904841,1790138178.0845034
env/reward,8,0.0012499999720603228,1790138474.3637457
env/reward,9,0.0012499999720603228,1790138770.6948476
env/reward,10,0.0018749999580904841,1790139348.1036205
env/reward,11,0.0024999999441206455,1790139642.829825
env/episode_len,1,200.0,1790136110.7810457
env/episode_len,2,200.0,1790136409.0620863
env/episode_len,3,200.0,1790136706.0055683
env/episode_len,4,200.0,1790137001.99903
env/episode_len,5,200.0,1790137586.0860524
env/episode_len,6,200.0,1790137883.0848112
env/episode_len,7,200.0,1790138178.0845234
env/episode_len,8,200.0,1790138474.3637521
env/episode_len,9,200.0,1790138770.6948562
env/episode_len,10,200.0,1790139348.1036322
env/episode_len,11,200.0,1790139642.829832
env/num_trajectories,1,8.0,1790136110.781065
env/num_trajectories,2,8.0,1790136409.062111
env/num_trajectories,3,8.0,1790136706.005598
env/num_trajectories,4,8.0,1790137001.9990618
env/num_trajectories,5,8.0,1790137586.0860727
env/num_trajectories,6,8.0,1790137883.0848386
env/num_trajectories,7,8.0,1790138178.0845926
env/num_trajectories,8,8.0,1790138474.363778
env/num_trajectories,9,8.0,1790138770.6948867
env/num_trajectories,10,8.0,1790139348.1036532
env/num_trajectories,11,8.0,1790139642.8298595
time/sync_weights,1,4.271397590637207,1790136110.7810783
time/sync_weights,2,6.733470916748047,1790136409.0621252
time/sync_weights,3,5.810093879699707,1790136706.0056117
time/sync_weights,4,5.097247123718262,1790137001.9990764
time/sync_weights,5,5.050402641296387,1790137586.0860915
time/sync_weights,6,1.7832119464874268,1790137883.084852
time/sync_weights,7,5.468740463256836,1790138178.0846126
time/sync_weights,8,4.708754539489746,1790138474.3637903
time/sync_weights,9,5.253966331481934,1790138770.6949022
time/sync_weights,10,5.157463073730469,1790139348.1036716
time/sync_weights,11,1.7819981575012207,1790139642.8298721
time/generate_rollouts,1,92.6233139038086,1790136110.781087
time/generate_rollouts,2,70.6187744140625,1790136409.0621352
time/generate_rollouts,3,69.74411010742188,1790136706.005619
time/generate_rollouts,4,69.71696472167969,1790137001.9990828
time/generate_rollouts,5,70.2207260131836,1790137586.0861034
time/generate_rollouts,6,72.51979064941406,1790137883.0848613
time/generate_rollouts,7,68.3066177368164,1790138178.084624
time/generate_rollouts,8,70.1291732788086,1790138474.3637972
time/generate_rollouts,9,69.94784545898438,1790138770.6949112
time/generate_rollouts,10,72.75675201416016,1790139348.1036847
time/generate_rollouts,11,72.06838989257812,1790139642.8298793
time/cal_adv_and_returns,1,0.003996372222900391,1790136110.7811077
time/cal_adv_and_returns,2,0.0036554336547851562,1790136409.062144
